"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.44679e+06,1.12735e+06,770012,183088,291405,212339,823415,153022,717888,1485.23,-3700.32,1.43539e+06,18492,1144.41,2651.77,5189.79,0.1887
1.51351e+06,1.18543e+06,766056,127297,208348,171360,729509,113960,670217,2929.72,-4303.25,1.55165e+06,23314.3,4095.56,3094.72,4923.51,0.209
1.24935e+06,968319,774133,164274,205112,168199,731677,146383,673332,2024.01,-4625.99,1.78104e+06,15769.4,932.93,2692.22,4511.01,0.3807
1.56514e+06,1.2604e+06,745064,118671,168237,149372,675776,108137,658450,1779.17,-4033.62,1.60275e+06,19118.7,490.036,3560.6,4814.12,0.4207
1.16565e+06,929967,752058,160235,229655,201191,684885,151008,636663,2169.71,-5372.49,1.6741e+06,17848.7,1966.84,2348.66,6188.13,0.7241
1.20187e+06,944563,763448,177136,341842,257267,797247,150478,706293,2039.02,-3829.91,1.46788e+06,21976.6,2607.57,2618.98,5659.45,0.9349
1.41002e+06,1.18827e+06,711969,143361,203120,182540,667646,133350,645043,1091.48,-2447.49,1.68748e+06,19063,2272.11,2161.7,6214.67,0.9827
1.35982e+06,1.00396e+06,812672,106707,176911,134637,788391,90167,710063,1758.61,-3685.88,1.26722e+06,17405.3,2167.57,2343.51,4172.24,1.118
1.4562e+06,1.13945e+06,766791,143622,195477,163210,718620,131433,655644,2412.81,-5776.14,1.83997e+06,26942.6,3019.72,3501.19,5819.26,1.1368
1.18372e+06,966856,734579,143387,147045,123184,716223,131649,653496,1056.52,-3845.61,1.32052e+06,15717.3,1695.55,2106.81,5180.99,1.1847
1.34708e+06,1.06234e+06,760818,180044,311631,262282,712892,163021,662655,2035.84,-2929.09,1.29732e+06,19496.6,3278.74,2224.45,4685.51,1.6206
