"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.52415e+06,1.18865e+06,769350,206539,238654,200981,712467,189938,652441,2880,-7121.49,2.60726e+06,20462.5,9087.46,3931.91,8587.83,0.0887
1.43401e+06,1.13724e+06,756574,112747,142965,116592,735721,102049,662900,2865.04,-7592.84,2.12495e+06,13462.9,5884.85,2909.68,8024.19,0.0948
1.21338e+06,953325,763671,148973,153546,123970,743144,129519,690123,1579.3,-6595.78,2.34225e+06,35198,17566.6,2687.89,7558.08,0.1564
1.51133e+06,1.17358e+06,772681,133653,180730,150599,720045,122068,656945,1816.45,-6959.37,2.56031e+06,15367.5,6338.03,2551.97,9097.23,0.1905
1.49104e+06,1.15908e+06,771836,160297,250654,211677,710480,147902,650284,1535.57,-7102.06,2.56104e+06,26569.7,3349.31,3267.36,8810.33,0.8972
1.48468e+06,1.18836e+06,749614,128052,181768,156098,698667,116952,656948,2621.06,-5522.12,2.07349e+06,22756.3,4487.54,3206.34,7333.12,0.9503
1.68685e+06,1.32558e+06,763523,123561,187412,156819,717052,112494,659027,4670.29,-5641.54,2.20675e+06,23925.9,3753.25,4143.76,7438.77,1.2826
1.50606e+06,1.19905e+06,753624,139166,189615,156415,727355,124901,668528,2263.89,-6344.58,2.3333e+06,28448,3691.45,2408.97,8790.62,1.3523
1.40815e+06,1.05212e+06,803037,185793,288818,216573,800149,158822,701891,3045.07,-5802.7,2.03662e+06,38846.3,6785.28,3282.98,7450.57,1.4312
1.45187e+06,1.16926e+06,745020,147541,231206,195899,708138,131357,673922,2039.63,-3690.15,2.06793e+06,20969.9,12223.2,2969.1,7078.64,1.6124
1.53302e+06,1.15576e+06,795849,162019,220282,182796,723044,149368,650820,1590.97,-7826.81,2.59201e+06,24345,2031.3,2275.43,8437.83,1.8117
1.36845e+06,1.02799e+06,798713,197970,210626,169377,746120,171957,690767,2012.22,-6291.42,2.29121e+06,20833.6,12524.4,4590.63,8125.07,2.0961
1.36219e+06,1.05881e+06,771914,134035,219398,187123,703488,121510,661848,1912.88,-5118.95,2.09763e+06,34205.3,8521.96,3878.78,7496.18,2.1028
1.68365e+06,1.33428e+06,757100,536454,772064,665303,696281,502434,640626,1823.09,-2530.32,1.75959e+06,22571.9,6473.91,2647.23,8637.97,2.1528
1.55334e+06,1.16127e+06,802578,148658,234480,190401,738903,132205,674673,2861.61,-5385.31,2.17224e+06,18341.7,2716.26,2583.45,7908.71,2.1595
2.10153e+06,1.50862e+06,835810,251842,390983,319457,734339,220188,686255,2115.02,-9496.08,3.37405e+06,44907.5,13480.6,5015.05,13052.2,2.382
1.53798e+06,1.16026e+06,795329,183567,231382,181642,764302,161840,680551,2177.68,-7262.53,2.66153e+06,26663,3098.2,6412.64,8889.25,2.4796
1.34626e+06,1.05145e+06,768229,151747,149760,118375,759077,133418,682427,2576.52,-8199.36,2.482e+06,16280.3,1231.58,2431.82,8249.23,2.8862
1.78271e+06,1.32155e+06,809370,135386,213444,165869,772093,115594,702735,3585.04,-7078.95,1.99211e+06,24454.4,10718.5,4405.37,7248.03,2.9505
1.44694e+06,1.06824e+06,812706,196558,260413,201306,776169,174693,675098,3612.69,-7510.56,2.36739e+06,41356.9,10908.2,3769.53,8226.03,3.1791
1.50134e+06,1.11009e+06,811469,241610,375889,291080,774816,207302,699297,3441.36,-5769.39,2.97217e+06,34081.2,1929.89,3160.28,9839.1,3.2376
1.50941e+06,1.16701e+06,776041,155442,191392,149817,766502,136022,685661,3848.44,-7666.54,2.70267e+06,19563.5,3673.48,3853.46,10160.2,3.3067
1.4615e+06,1.12366e+06,780396,115514,163974,133592,736454,102978,673043,2258.47,-5676.91,2.04351e+06,16490.8,3032.78,2107.33,7586.16,3.3288
1.57376e+06,1.18897e+06,794182,185880,257808,207224,746463,161245,691666,3794.82,-5054.14,2.1777e+06,25755.8,14426.6,3091.89,8662.71,3.3467
1.30561e+06,1.02412e+06,764916,146962,240177,204632,704222,134328,656432,2665.66,-4467.95,1.93683e+06,27520.1,385.56,2605.93,7084.05,3.9676
1.28521e+06,991926,777404,207420,352523,269710,784226,172142,722963,2254.71,-4777.43,1.92101e+06,25545,6832.97,3244.9,6590.7,4.0235
1.16194e+06,948309,735168,120013,153024,135459,677803,108912,661156,461.33,-3159.27,2.33432e+06,7002.84,-794.223,1679.5,9963.99,4.0624
1.23558e+06,976889,758888,180918,203252,178003,685108,171040,634652,1592.06,-3211.96,2.50216e+06,23770.9,5177.54,2363.92,9535.15,4.1741
1.5437e+06,1.25456e+06,738279,102420,130627,108270,723894,92408,665010,2970.51,-3560.05,2.04305e+06,19139.1,3651.33,3154.96,6530.61,4.7837
1.32993e+06,1.07267e+06,743897,276071,403820,333686,726108,240504,688730,1763.54,-7164.13,2.32897e+06,23427.4,5272.49,2808.24,9190.49,4.79
1.42915e+06,1.12774e+06,760363,111470,175357,147370,713945,99895,669525,2147.64,-2010.15,1.33898e+06,17234.3,5822.45,4292.53,4254.14,4.9996
1.23642e+06,912446,813034,176710,186056,147971,754428,156624,676947,3856.47,-6995.37,2.48189e+06,20908.8,7573.04,3912.65,9136.71,5.037
1.1545e+06,887139,780823,174709,161083,130190,742376,154988,676343,1821.95,-4997.16,2.08934e+06,19585.7,4941.34,3334.58,6887.1,5.0822
1.25691e+06,1.02126e+06,738443,156277,160600,138563,695422,142315,658865,1520.36,-5909.68,1.90587e+06,17813,3381.25,2566.28,6252.03,5.1219
1.57806e+06,1.18528e+06,798832,232486,388183,328617,708757,214485,650357,2974.34,-4672.4,2.03292e+06,36873.7,14694,2868.51,7646.22,5.3027
1.51547e+06,1.04998e+06,866002,218392,266192,190928,836522,178542,733918,4359.58,-12031.7,3.8758e+06,48061.3,2454.86,4441.79,12809.5,5.7017
1.3476e+06,1.10364e+06,732628,215484,321725,259459,743990,180952,714501,2240.63,-8729.59,2.93477e+06,31667.5,344.717,3387.09,10016.6,6.3801
1.20442e+06,963009,750413,147928,147259,127491,693033,138478,640947,1425.78,-6303.74,1.98328e+06,18000.5,11833.1,2192.66,6194.99,6.4571
1.24487e+06,1.05668e+06,706860,115160,127050,113830,669684,107888,640439,810.05,-5809.98,1.87767e+06,8694.41,1803.92,1789.59,5990.48,6.8917
1.34148e+06,1.0908e+06,737890,197779,262884,226565,696183,180728,656609,4816.56,-6160.79,2.43674e+06,28796.1,16971.2,4703.85,9019.01,7.8958
1.2826e+06,950878,809317,168731,202537,146712,828306,142094,712478,2789.48,-5987.14,1.97708e+06,20234.7,15596.7,4059.34,7073.83,7.9437
1.26034e+06,1.01753e+06,743177,142225,212777,174370,732157,124041,687957,3199.95,-4194.89,2.2358e+06,30606,14627.6,4147.95,8241.94,7.9503
1.48327e+06,1.07561e+06,827398,178186,199168,151385,789383,148110,721841,2765.69,-5612.88,1.98394e+06,31224.3,7424.16,2052.95,6874.43,8.0355
2.02484e+06,1.43319e+06,847696,261770,491030,336110,876552,204003,769901,5871.57,-5672.35,2.76656e+06,34454.7,8370.16,3346.95,11194.9,8.0567
1.33681e+06,955420,839509,198942,269628,210483,768598,174784,682929,4001.83,-3940.23,2.21908e+06,37043.5,12621.9,5522.57,7729.41,8.1445
1.43494e+06,1.04848e+06,821154,166210,189986,145416,783902,143302,695916,3269.28,-6572.56,2.34585e+06,29179.2,17759.3,3999.97,8522.54,8.1779
1.34234e+06,1.05932e+06,760301,173868,199600,149553,800788,144805,720423,2548.16,-4518.76,2.05924e+06,31108.3,12534.3,4146.53,7288.58,8.221
1.36501e+06,1.11439e+06,734937,161765,180275,154340,700822,147095,659838,3533.62,-5710.51,2.02148e+06,22943.8,14547.7,4193.34,7228.15,8.2574
1.27489e+06,981366,779458,223140,257970,203912,759062,198301,675155,3756.74,-5986.56,2.22748e+06,54000.4,13467.5,4119.92,8518.47,8.2584
1.42851e+06,1.09784e+06,780721,262832,386555,311450,744688,222080,710100,4678.83,-7502.33,2.61957e+06,41353.8,13117.6,4821.42,10419.8,8.3188
1.55208e+06,1.15015e+06,809678,240979,309630,243475,763026,219063,660026,2496.75,-4656.9,2.13671e+06,14898.4,6279.28,3509.49,7356.04,8.3929
1.30052e+06,1.01113e+06,771718,177069,190126,153050,745350,155206,684520,32239.2,-7909.41,2.32936e+06,45139.6,10878.4,3753.68,10910.1,8.3988
1.34147e+06,1.092e+06,737072,163188,226505,199740,680400,150567,650293,3280.63,-6657.36,2.45778e+06,21272.6,2347.66,3121.99,9285.56,8.4274
1.44422e+06,1.1763e+06,736657,140984,182379,144928,755046,121802,694489,4487.81,-4017.54,2.02595e+06,26110.9,6364.65,4170.99,7763.38,8.4446
1.31434e+06,1.06298e+06,741878,139615,171931,143289,719933,123589,677804,2617.23,-4545.43,1.93024e+06,56608.6,3931.3,3300.68,8306.97,8.4463
1.36598e+06,1.0479e+06,782126,163446,288472,233695,740638,145272,675060,3307.04,-3952.58,1.78609e+06,31319,11059.5,4665.56,7417.72,8.4892
1.37979e+06,1.02322e+06,809081,163253,211389,167859,755594,141250,693464,2832.09,-6883.12,2.4028e+06,52804.8,5736.46,3824.46,8312.06,8.5161
1.40389e+06,1.08914e+06,773396,160324,230062,179716,768084,134378,715847,2717.35,-4381.26,1.83587e+06,22134.4,14004.6,3292.38,6380.03,8.6891
1.30913e+06,975561,805154,268902,378398,301580,752830,236610,681886,3583.56,-6445.65,2.56968e+06,33371.9,19730.3,4922.86,9913.42,8.6994
1.30987e+06,1.00761e+06,779985,147890,166428,135060,739350,132688,668740,2286.92,-2340.32,1.42771e+06,26411.5,9423.76,3200.18,4688.36,8.7375
1.544e+06,1.22757e+06,754666,175510,257905,219478,705049,154539,681420,4321.84,-8930.03,2.99712e+06,40022.5,4452.8,4270.86,11029.2,8.7796
1.12239e+06,898996,749096,202523,194997,169365,690805,187937,646566,3113.28,-7810.23,2.67373e+06,34317.4,3180.58,3009.06,9562.84,8.7892
1.34868e+06,1.04414e+06,775001,115517,180761,149507,725429,103807,667686,1845.16,-2978.01,2.07138e+06,18640.3,10516.7,4373.3,6619.47,8.832
1.47435e+06,1.19306e+06,741462,125177,164745,134080,737226,108809,690257,2724.17,-4531.75,2.01087e+06,25608.9,5291.37,3539.41,7254.21,8.9444
1.19561e+06,974444,736180,142582,138691,119182,698215,130627,654911,1786.46,-5053.65,1.91924e+06,14801.1,9528.19,2876.25,5992.63,9.0459
1.45149e+06,1.17619e+06,740435,152858,150066,122564,734632,132044,694577,2346.13,-6106.44,2.12395e+06,9955.25,4844.83,2697.68,7227.36,9.0608
1.26718e+06,1.00363e+06,757558,134230,130123,104763,745243,118388,680289,1851.02,-4561.48,1.88102e+06,10707.9,9378.06,2566.25,6682.84,9.0894
1.49768e+06,1.12232e+06,800667,163923,242439,195446,744264,145801,674575,1789.24,-2494.53,1.91632e+06,27581.1,13529.4,4123.82,6346.18,9.1307
1.4166e+06,1.11467e+06,762520,186948,483587,421898,687731,167324,670370,2201.11,-4833.45,2.11115e+06,21191.5,8376.84,2970.23,7486.04,9.1931
1.38226e+06,1.10522e+06,750402,150730,200080,170297,704934,139708,647336,1486.96,-6235.69,2.09471e+06,33526.5,2224.44,2240.64,7772.07,9.2109
1.16196e+06,909310,766709,171310,157529,129186,731638,150490,683010,1784.32,-5320.09,1.76878e+06,12752.3,4711.39,2926.55,6065.99,9.3744
1.30694e+06,1.04043e+06,753696,158039,207431,170090,731723,138592,684191,2473.75,-5510.13,2.15624e+06,25040.5,8641.09,3703.72,7381.48,9.4147
1.15234e+06,874594,790540,280051,398229,373617,639524,266036,631609,2901.47,-5760.62,2.02207e+06,28915.4,8275.78,3962.99,7568.14,9.4153
1.26075e+06,1.02532e+06,737768,158641,196218,155291,758131,137399,692761,2162.89,-2336.44,1.68935e+06,23314.4,1895.26,2449.14,6202.25,9.4259
1.22754e+06,963919,764091,181598,166805,135580,738182,163154,667826,3366.06,-7655.13,2.5199e+06,28674.7,6952.32,3088.18,9522.92,9.4416
1.28948e+06,977050,791862,192417,208270,166168,752024,169425,681423,2275.87,-6129.68,2.12201e+06,24147,11567.4,3891.49,7326.08,9.474
1.15344e+06,933999,740972,154864,157265,142834,660622,146834,632811,465.056,-5043.61,2.06742e+06,18091.9,7628.13,2324.09,7037.93,9.5895
1.52953e+06,1.10283e+06,832152,264249,379125,229641,990568,187867,843944,3394.49,-2381.44,2.23683e+06,32513.2,16382.8,3668.25,8035.43,9.593
1.31e+06,1.05012e+06,748488,127205,170583,143459,713445,112477,678566,3061.78,-2707.88,1.38835e+06,20770.6,3564.44,3826.55,5202.79,9.6714
1.69312e+06,1.28708e+06,789289,248444,527292,418762,755502,209289,712253,5742.75,-6086.68,2.68205e+06,72700.7,4858.97,4549.69,11171.4,9.731
1.34122e+06,1.02935e+06,781786,157102,241098,181414,797396,133244,707431,2240.43,-4159.17,1.67534e+06,46037.9,10222.3,2971.58,5906.17,9.7569
1.50555e+06,1.22187e+06,739299,137039,181336,159755,681052,125785,653683,2293.06,-2702.99,1.83721e+06,21006.3,11149.5,2629.52,6784.48,9.8313
1.30489e+06,1.02027e+06,767379,151193,174054,145922,715671,135712,668443,1893.96,-4159.25,1.81574e+06,17764,13044.6,3874.52,5828.13,9.8346
1.49165e+06,1.17002e+06,764937,121229,167476,143626,699634,111804,650579,1796.67,-3920.53,1.73418e+06,17869.8,4695.11,2774.46,6572.47,9.9153
1.30216e+06,1.01016e+06,773433,146765,162060,127253,764116,126323,697092,2051.22,-5810.75,2.11919e+06,39828.4,9719.77,3689.19,7381.42,9.9511
1.21376e+06,859275,847522,331177,369537,276905,800716,268566,739879,6360.72,-8568.19,3.3351e+06,26519.7,9435.57,5238.03,11900.9,9.9531
1.31277e+06,999319,788199,346812,380437,324429,703581,338271,615150,3607.86,-2856.01,2.27691e+06,60429.9,8767.37,3771.32,8662.4,10.1033
1.51706e+06,1.17611e+06,773938,149133,229694,183371,751570,129079,693217,2139.4,-6824.2,2.4769e+06,19857.8,8004.47,3836.36,9258.13,10.1292
1.17209e+06,902143,779535,146152,194798,164387,710998,130539,671763,2203.64,-2910.15,1.76932e+06,22736.8,10241,2889.47,6342.85,10.1515
1.12366e+06,880118,766026,172444,154338,123178,751781,149237,693301,2754.16,-6507.1,2.14754e+06,34646.4,15167.3,4123.32,7044.76,10.1604
1.7042e+06,1.30465e+06,783754,198540,234263,187088,751293,171909,692948,4570.83,-6134.38,2.35833e+06,27768.9,10686.3,3941.59,9432.42,10.1824
1.47956e+06,1.1994e+06,740153,138646,165498,140813,705181,125336,663716,3217.5,-5974.57,2.24931e+06,25870.1,491.576,1707.28,7795.84,10.2243
1.61861e+06,1.1809e+06,822400,217591,361787,297539,729559,194386,671626,3692.63,-7784.37,3.114e+06,54632.9,4346.28,4962.96,12160.8,10.3014
1.39366e+06,1.03509e+06,807851,246206,427566,388672,660042,235082,628390,4863.37,-5746.42,2.38606e+06,27055.3,8598.26,4559.06,9383.04,10.3814
1.23115e+06,962493,767474,159300,160975,128236,753184,139805,683667,2969.02,-6281.93,2.1652e+06,16502.4,8527.12,3414.28,7446.25,10.403
1.37868e+06,1.03236e+06,801280,154815,170991,138535,740568,140354,661821,2556.6,-6024.92,2.00899e+06,19409.8,8608.68,3799.01,6974.29,10.4098
1.36431e+06,1.02022e+06,802360,122643,148284,112826,788560,105929,694672,2383.7,-4326.61,1.85603e+06,23031.6,6060.92,2044.93,6189.75,10.4709
1.3457e+06,990246,815375,239067,323195,258284,750791,208260,688755,3765.07,-6449.02,2.27632e+06,48525.3,17115.9,4750.3,9245.25,10.5024
1.28633e+06,1.02702e+06,751493,149495,172656,143520,721804,134196,668403,2998.16,-5785.35,2.01663e+06,36781.1,4785.54,3618.28,7885.74,10.5258
1.30464e+06,969387,807505,172977,238100,182169,784215,148868,697169,2596.32,-5323.52,2.24483e+06,28733.7,15054.9,3958.35,8856.22,10.5586
1.15813e+06,876638,792664,150292,175298,134307,783122,127107,709443,3477.52,-5761.72,1.76088e+06,34341.8,19491.9,2738.7,6422.02,10.6682
1.5509e+06,1.18204e+06,787230,133512,200677,160470,750334,117719,680493,2370.7,-2985.72,2.53397e+06,25873.5,3194.05,2488.57,8480.38,10.7254
1.50372e+06,1.17044e+06,770849,136696,186677,152489,734520,118171,694057,3190.09,-4809.62,2.09884e+06,22548.9,7408.62,3272.61,8619.79,10.7369
1.46441e+06,1.08159e+06,812365,216043,344940,278348,743544,185437,699027,3232.85,-6098.07,2.96949e+06,43954.5,21178.7,5129.35,11263,10.7548
1.57606e+06,1.1852e+06,797874,190316,316429,252861,750838,164807,692867,2748.9,-5555.46,2.36479e+06,27273.2,10118.5,3881.86,8943.99,10.8081
1.36097e+06,1.10107e+06,741622,173468,227317,173158,787662,150627,690985,2917.79,-5530.36,1.95017e+06,34933.5,9791.76,2926.34,7224.93,10.874
1.42477e+06,1.13888e+06,750621,213605,397631,352608,676612,186426,687473,2036.74,-6336.12,2.23249e+06,19792.1,2710.4,3088.33,8290.16,10.8923
1.50014e+06,1.23608e+06,728175,174305,221864,201452,660794,165439,632156,3005.19,-7060.65,2.54748e+06,20036.4,3613.92,2824.51,9187.6,10.9185
1.38684e+06,1.0955e+06,759570,135188,200835,161586,745738,117766,688764,2512.04,-3384,1.93586e+06,22979.4,8753.09,3738.23,6808.08,10.923
1.27791e+06,967562,792449,165254,188494,144163,784506,142356,696511,2851.15,-3857.74,1.91755e+06,20925.3,3341.13,2543.72,6972.35,10.9429
1.0297e+06,776892,795248,282703,428849,374552,686979,247724,684721,2212.88,-7252.06,2.45176e+06,15963,2257.66,2463.9,8925.12,10.9556
1.272e+06,1.04324e+06,731563,144164,181790,154925,704046,128063,675437,2575.39,-6273.96,2.26585e+06,24982.9,13095.2,2814.27,8386.36,10.9607
1.06697e+06,791485,808835,155593,163714,126130,778787,136691,682970,1028.91,-6722.37,2.24622e+06,24955.1,15104.6,2807.14,7467.47,10.9632
1.01494e+06,742488,820165,271070,433053,355398,731101,235988,689195,2075.73,-4960.97,1.70587e+06,40758.5,4726.79,3901.8,6109.5,10.9646
1.50338e+06,1.18573e+06,760736,121361,154860,127062,731264,108555,670782,2885.24,-5471.76,2.05581e+06,17453.6,6717.08,2809.86,8129.53,10.9649
1.4068e+06,1.00704e+06,838177,227315,430820,305625,845782,174531,781460,1504.66,-3330,2.82609e+06,33680.8,3542.66,4598.89,9060.76,10.9964
1.42189e+06,1.14517e+06,744985,140805,229564,199220,691388,126129,669814,2696.87,-4918.5,1.80806e+06,20757.6,3088.89,2861.78,7003.39,11.0084
1.44456e+06,1.14089e+06,759704,160991,223754,192052,699042,144686,667616,3864.06,-8390.64,2.84736e+06,40719,1870.03,4394.7,9928.87,11.0467
1.53745e+06,1.20436e+06,765944,109699,163659,141601,693466,102006,645251,4061.81,-1804.85,2.30886e+06,49158.6,1090.56,5163.57,6734.56,11.1326
1.63424e+06,1.30082e+06,753788,137732,210045,173405,726778,118973,694605,3923.87,-3349.79,1.86622e+06,27458.9,5123.74,3102.07,7326.07,11.1749
1.45788e+06,1.1094e+06,788467,193722,259877,202178,771233,163553,710678,4835.43,-5775.66,2.70116e+06,38583.9,16048.8,5234.51,10113,11.1959
1.58313e+06,1.22896e+06,772911,174064,184072,149685,737838,155008,673760,2968.66,-7845.23,2.61939e+06,18473.9,4033.34,2652.97,9489.8,11.2537
1.20653e+06,927081,780860,173371,182620,148663,737048,152721,681130,1553.1,-5240.6,1.91889e+06,19069.8,9412.99,3180.18,6397.73,11.2663
1.3979e+06,1.10858e+06,756586,112999,175396,145689,722344,101588,667394,2260.54,-3730.53,2.04946e+06,25536.9,7913.52,3730.38,7280.27,11.2817
1.36924e+06,1.06674e+06,770144,116835,183392,152764,720294,103923,674550,2006.55,-4042.66,1.85563e+06,24096.4,3572,2248.81,6933.18,11.3166
1.23608e+06,956018,775767,144961,156327,128777,728363,132440,656725,1733.47,-5141.65,2.01293e+06,14835,3363.23,3551.5,6395.65,11.3362
1.4315e+06,1.14724e+06,748670,157766,173399,139780,744307,138704,682458,2236.07,-5986.74,2.0042e+06,19600.9,10463.3,3467.3,6460.14,11.3593
1.54012e+06,1.21134e+06,762852,162193,266963,222368,720327,146437,664559,3962.66,-6183.33,2.29784e+06,25498.2,1567.47,2421.39,7935.88,11.4022
1.29458e+06,1.08238e+06,717632,134875,132466,110461,719524,122165,662424,1879.71,-5357.19,2.25664e+06,12098.3,6318.25,2819.75,7215.31,11.4399
1.514e+06,1.14517e+06,793245,145917,217652,183992,709766,133764,654512,2415.27,-4398.14,1.95286e+06,18490,3944.18,2812.62,7640.71,11.4763
1.3759e+06,1.13254e+06,728927,117957,173916,139184,749722,105089,673468,3321.52,-4689.3,1.83242e+06,46373.6,863.622,2981.6,6213.31,11.5249
1.45569e+06,1.19472e+06,731060,193819,275715,242786,681377,179732,647026,2150.81,-2906.11,1.37672e+06,27507.1,9475.2,4282.08,5100.95,11.5911
1.45078e+06,1.13654e+06,765888,124355,157497,132034,715710,113055,659973,3552.51,-6586.82,1.9889e+06,18648,724.061,3504.02,6753.38,11.6285
1.2455e+06,901457,828994,157901,195026,151193,773949,141032,671765,1850.88,-6246.82,2.49074e+06,24735.2,10558.9,3811.71,12928.3,11.6301
1.57648e+06,1.19984e+06,788342,161561,226537,185886,731212,144955,668735,8236.82,-5194.5,2.7399e+06,52365.9,5128.92,3142.93,10314.6,11.6997
1.4102e+06,1.06464e+06,794746,212463,333454,241878,827161,179664,709536,2164.9,-6310.75,2.18593e+06,27176.3,7643.05,2691.6,7899.14,11.7426
1.57617e+06,1.26419e+06,748068,163657,222872,184083,726430,143899,682381,3129.71,-4895.2,2.39411e+06,37960.8,4442.16,2973.13,8611.16,11.7897
1.39833e+06,1.10999e+06,755859,177805,250241,210501,713273,159999,666772,2051.04,-4287.83,1.95026e+06,18595.3,10259.2,3864.5,7830.66,11.802
1.09277e+06,878006,746762,163592,179977,154922,697034,150041,654189,1470.28,-5932.22,2.17621e+06,12097.5,10726.4,2732.77,6891.95,11.8109
1.29358e+06,1.02435e+06,757703,148468,141891,112657,755697,127649,697859,3123.53,-5906.98,2.38576e+06,26149.1,4097.68,2361.59,8396.69,11.8271
1.54096e+06,1.24761e+06,741077,141688,196142,167409,702981,128449,661841,3058.17,-7209.98,2.55992e+06,45640.1,2635.17,3979.58,8716.63,11.8553
1.34953e+06,1.00838e+06,802992,163893,187031,145113,773320,148219,663450,2959.04,-4314.21,1.67519e+06,18257.8,5730.89,2545.6,5382.35,11.8676
1.208e+06,955876,758256,173597,261569,224590,698791,156910,663809,1904.61,-4666.11,1.6588e+06,30084.6,11342.2,3049.19,6818.45,12.0061
1.39009e+06,1.12814e+06,739323,106616,157752,132613,713740,97294,657488,2841.29,-3968.29,1.86241e+06,19818.8,5487.97,3035.55,7347.68,12.0413
1.36867e+06,1.06775e+06,769096,189100,218536,177839,737306,168672,672665,4026.29,-9874.4,3.05028e+06,39896.1,4487.04,4662.19,10765.4,12.0631
1.4826e+06,1.12734e+06,789079,283185,339616,267219,762556,243008,699200,5183.32,-9217.53,3.59055e+06,47900.3,13802,5827.44,13198.3,12.0838
1.43858e+06,1.10312e+06,782459,118174,164659,132898,743393,106903,663256,1774.9,-4437.33,1.99048e+06,33863.6,959.837,3193.27,6533.06,12.1193
1.49521e+06,1.16278e+06,771538,202095,217421,173668,751162,179561,675298,3207.9,-9420.54,3.27107e+06,33784.4,5365.28,4009.6,12024.4,12.121
1.27163e+06,1.00974e+06,755616,137438,137452,111524,739493,123122,669764,1413.25,-6592.67,2.01782e+06,17757.5,9973.68,2424.42,6466.67,12.1462
1.03721e+06,767959,810361,180268,206620,160228,773723,154030,702206,2990.8,-4420.94,1.99458e+06,34246.3,11118.2,2133.11,6815.13,12.2027
1.28194e+06,1.06706e+06,720822,111735,119530,102064,702679,101186,662550,1741.26,-4499.97,1.65568e+06,11689,3512.72,2111.79,5959.44,12.2095
1.61041e+06,1.19412e+06,809172,199353,285328,226743,755025,169615,705196,3244.52,-7539.85,2.88573e+06,59688.2,23602.3,4724.33,12112.7,12.2257
1.48536e+06,1.11468e+06,799527,174093,171193,126788,810137,141608,737639,2297.8,-6088.47,2.30774e+06,16670.3,944.91,2979.9,7893.07,12.2284
1.32885e+06,1.05143e+06,758306,209052,199660,156822,763898,180299,695685,3350.99,-10374.8,3.29086e+06,32650.2,50.6875,4034.44,11239.4,12.2398
1.59269e+06,1.09116e+06,875777,247745,390387,295372,793008,208412,713237,2402.4,-2917.17,3.07796e+06,63564.7,14717.1,5750.71,9977.48,12.2467
1.28233e+06,998303,770706,175013,182890,153316,715739,156374,671517,2830.14,-8791.24,2.78562e+06,33234.7,2826.43,3155.65,8835.2,12.2832
1.31551e+06,978776,806420,178454,187700,146205,770289,148479,721127,3519.22,-7503.31,2.63243e+06,23888.7,7583.93,4980.62,8576.29,12.3357
1.25049e+06,1.02678e+06,730728,182961,337085,316010,640015,173711,631948,2262.71,-5482.83,1.83314e+06,26272.6,3163.1,3120.46,5883.52,12.3546
1.54123e+06,1.20094e+06,770011,131687,259251,201931,770317,115171,686042,3811.72,-3023.12,1.75007e+06,32932.4,1442.3,3572.25,6315.07,12.3678
1.42233e+06,1.01182e+06,843429,264782,250469,186078,807627,218840,725960,5361.57,-10107.3,3.97722e+06,44456.7,9512.89,5295.55,14926.5,12.4255
1.33516e+06,1.06556e+06,751811,150985,207089,176538,703833,133968,676215,1911.01,-3926.82,1.99904e+06,24567.1,5946.44,3294.13,7502.2,12.5125
1.54173e+06,1.15772e+06,799014,180937,318540,263425,725534,159265,681647,3116.55,-3745.38,2.19767e+06,28239,7386.57,4044.26,8149.38,12.5456
1.2359e+06,989245,749599,207661,251484,220590,684031,191186,651703,1500.99,-6971.31,2.24555e+06,21772.4,5973.92,4427.63,7571.03,12.5499
1.0366e+06,804451,773145,167740,164139,129202,762245,149844,671657,1970.58,-5052.64,1.61897e+06,17536.3,9720.27,4231.22,5675.66,12.5942
1.55905e+06,1.13449e+06,824539,169157,184033,134941,818283,142116,714165,3730.51,-1621.01,1.51417e+06,24239.6,13842,2545.04,5338.76,12.6183
1.52431e+06,1.15139e+06,794329,226801,354759,297859,714617,200118,680002,4775.83,-5421.79,2.5992e+06,37777.3,10685.8,5045.89,10181.2,12.6764
1.68392e+06,1.32817e+06,760709,224865,410163,313639,784652,173366,778233,1619.31,-6658.16,1.97121e+06,40242.3,639.153,2842.48,7429.57,12.6941
1.36625e+06,1.08798e+06,753459,136729,221323,188208,705570,125179,655359,1453.44,-3840.78,1.72486e+06,22961.3,13318.3,3259.66,6075.23,12.7102
1.31169e+06,1.06175e+06,741238,136965,141824,119835,710098,123994,662767,2351.35,-7532.38,2.32017e+06,24863.4,8525.99,3820.67,7562.69,12.7106
1.31656e+06,1.06111e+06,744440,229462,304509,267586,682792,206965,665221,5730.79,-1558.42,1.21809e+06,20115.7,9215.77,3308.45,4828.26,12.7588
