"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.54337e+06,1.06419e+06,870170,307878,413988,290503,855044,248684,742817,14106,2036.84,52645,41776.4,15381.5,6555.02,776.753,0.0246
1.33787e+06,1.02962e+06,779628,204233,272971,213527,767034,170592,718322,7506.11,1695.15,10203.1,23527.5,7293.74,4445.16,565.526,0.0439
1.0743e+06,709658,908293,351733,574357,398476,864831,263825,799924,15010.6,3221.84,24775.9,36774.5,13279,8856.82,1072.32,0.1098
1.5968e+06,1.05062e+06,911917,312421,514784,352410,876452,238622,785563,12537.2,2986.17,9699.84,60960.6,26070.8,7974.55,725.156,0.1264
1.6928e+06,1.23135e+06,824848,332648,477355,337150,849512,255166,782191,13362.3,3761.87,13143.5,49722.2,14521.7,6831.87,1369.25,0.1264
1.54252e+06,1.08969e+06,849336,328200,568089,405063,841482,256296,768331,12560.5,4231.04,400280,55101.7,19000.2,6978.5,2803.39,0.1327
1.34493e+06,919878,877243,281543,433615,306631,848477,221104,764011,7496.41,3741,30651,56490.9,48171.2,4387.26,1667.26,0.1602
1.41326e+06,1.01192e+06,837965,370960,479257,350532,820337,278305,799757,8152.85,3222.59,54353.5,37018,29117.8,7608.52,832.762,0.1775
1.65613e+06,1.05933e+06,938020,541630,986020,670111,882857,401040,810338,19200,3908.86,42715.9,71376.3,36207.3,9513.98,2916,0.2915
910355,607245,899494,547957,866624,621473,836680,427119,769748,11316.1,5650.94,59604.3,60654.3,29492,12588.7,1426.1,0.4336
1.71218e+06,1.07778e+06,953172,271410,515373,355442,869969,204804,795130,29576.1,3825.39,6845.25,66919.3,16740.4,9959.91,1335.85,0.5188
1.27123e+06,845215,902420,452159,740611,537398,826886,350848,773256,18107.5,2630.38,3587.88,62718.2,24859.5,7261.13,830.08,0.5452
1.26824e+06,904376,841403,548929,815312,600413,814752,426034,773078,14355.3,3534.81,56171.8,62665.8,18743.1,9883.58,1858.73,0.6142
1.41887e+06,1.05244e+06,808908,344749,479754,359562,800563,268173,771328,7905.94,2162.64,28232.1,42582,16283.8,7469.26,553.762,0.6396
1.27156e+06,882145,864864,547468,779387,527523,886468,410836,799542,18106.5,3992.11,54573.6,46601.2,28482.8,11022.9,2134,0.7311
1.57704e+06,1.14421e+06,826969,376200,723535,526461,824602,288936,781210,20913.1,3516.55,14447,84890.4,19094.1,9155.28,1906.97,0.8186
1.72305e+06,1.09733e+06,942137,485307,878909,589402,894713,358583,812041,18993,5225.78,102368,77781,17367.2,12710.1,2569.52,0.8227
1.29391e+06,749605,1.03568e+06,529038,790210,549894,862214,382503,829857,10649.6,4372.17,7634.02,67772.8,18856.5,6971.34,1353.86,0.8249
1.28292e+06,724811,1.062e+06,460317,732158,389876,1.12676e+06,247309,1.11678e+06,140.07,4954.91,17122.4,5622.46,4131.94,465.084,1920.99,0.9354
1.73242e+06,1.20935e+06,859511,331744,525949,361270,873500,262763,757512,15611.6,2017.01,45575,82133,15213.7,11154.7,1029.79,1.126
1.87436e+06,1.15095e+06,977115,477948,732461,518758,847171,360204,796129,13426,4018.65,35444.6,65352.3,23894.2,8502.69,2820.64,1.1301
524317,318958,986306,268547,451498,284326,952775,195965,822229,2123.97,2529.11,2106.99,7978.84,4120.59,486.421,1080.66,1.1942
1.78942e+06,1.23185e+06,871576,290842,480558,344005,838171,229406,760682,10616.1,2160.54,13195,39846.2,8846.75,5951.54,627.788,1.2481
1.28797e+06,852941,906023,688388,934384,613308,914109,518056,797275,18591.8,4804.71,90842.2,56610.4,28020.5,10942.5,1521.19,1.2795
1.16521e+06,723499,966309,567978,907862,607420,896772,415291,820597,14166.5,4008.71,26861.3,73140.4,26847.5,11620.1,2997.15,1.3364
601544,473328,762530,230324,351107,295181,713678,212637,649908,1888.04,3881.29,5468.21,7053.39,3624.27,873.7,2762.7,1.379
1.59332e+06,980379,975122,581029,980741,644577,912916,410924,848374,14450.8,4965.99,95511.1,51413.5,22456,12460.1,2918.49,1.4207
1.53551e+06,1.09875e+06,838503,452912,766285,543660,845696,342272,793952,17138.1,5344.61,51912.7,41966.7,17594.2,10104.1,2115.65,1.4802
1.12888e+06,785168,862652,188673,351104,239887,878175,139347,812387,501.578,2432.69,13074.9,3341.83,3553.47,574.746,784.818,1.8886
1.72661e+06,1.11196e+06,931654,489480,878406,570550,923746,357019,822612,17501.3,4825.33,90923.8,82134.2,18890.9,10476.3,1647.74,2.0716
665468,593973,672221,111074,181357,174548,623404,110459,603338,637.71,1571.84,34375.6,3320.9,1258.16,580.788,2199.39,2.1559
1.48081e+06,1.03648e+06,857216,406156,645300,441531,876903,307754,791845,13492.1,4962.4,14314.1,44613.8,18714,5372.6,1523.9,2.2157
1.63111e+06,1.12023e+06,873631,312793,560500,389372,863699,232531,807100,21777.2,3755.79,6648.91,79243.1,25264,8594.26,1197.76,2.2266
1.13202e+06,721424,941487,402153,705816,520053,814320,322490,748214,19097.9,2939.86,37390.5,50671.7,23923.1,10123.4,1745.23,2.2933
1.58049e+06,1.0534e+06,900223,330636,568178,390931,872038,251705,788151,11656.8,2657.15,6817.97,89817.1,18030,6675.89,1844.2,2.3322
676355,595657,681286,133350,149574,140879,637032,133102,601118,1097.46,1657.38,15979.4,1551.31,2980.54,1001.88,2202.5,2.3404
1.77513e+06,1.31002e+06,813026,188215,307341,215968,853851,138723,814062,14227.7,2745.65,5047.35,54972.3,15263.7,7514.1,1042.15,2.3707
1.70611e+06,1.1783e+06,868770,428375,634795,448817,848624,338641,758989,13473.9,3104.55,6865,46323.8,8058.86,6979.1,1405.84,2.5957
1.48448e+06,1.00822e+06,883431,389314,493523,323770,914580,279086,836976,14342.9,5050.88,122131,45067.2,14887.3,6927.73,1411.91,2.7067
1.32924e+06,936502,851622,446005,576887,379866,911195,317638,842477,16379.3,6493.65,115637,67463.8,19498.8,7531.26,1447.79,2.7144
1.6499e+06,1.1973e+06,826807,352655,632190,458290,827673,277764,761773,15677.9,3277.37,41523,58545.9,15639.1,8780.64,1631.41,2.7974
