FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
2.17E+06,1.39E+06,935030,914529,689290,447253,924698,628300,873337,2260.77,22497.7,60327.7,29574.9,21034.8,20451.1,6727.03,20.2055
1.64E+06,1.03E+06,959200,448473,315991,191276,991210,290293,926939,161.544,1051.99,83777.8,21638.1,17071.3,17133.4,1948.03,20.213
1.83E+06,1.36E+06,808474,530278,485988,357143,816459,404456,786654,-432.498,100273,78857.2,18600.8,12800.3,12267.9,3804.42,20.2168
1.97E+06,1.49E+06,796590,479800,407693,298506,819468,378344,760895,782.915,16757.2,61581.7,14278.4,9836.99,13342.1,2589.59,20.2168
1.92E+06,1.52E+06,760015,373100,269237,208719,773969,304128,736072,1450.1,23980.1,59333.4,10093.9,4653.64,10143.1,3191.91,20.226
1.89E+06,1.49E+06,763125,439358,295215,215827,820700,340185,774917,2623.15,14321.5,38919.5,12974.6,10220.4,13992.7,4945.06,20.2347
2.20E+06,1.67E+06,791712,389862,346564,259217,802180,309297,756286,509.857,26554.8,31758.7,19976.2,12310.2,10820.1,5197.75,20.2432
2.10E+06,1.60E+06,783720,440455,359008,247967,868683,321605,821731,1147.36,24528.2,46590.7,13832.6,13909.9,11547.2,6529.78,20.2441
2.14E+06,1.60E+06,802365,435552,298044,231588,772176,362351,721211,-578.267,8336.6,135077,14138.3,8091.92,15908,3959.96,20.2543
1.17E+06,878654,801156,531501,423401,311648,815152,410707,776467,1302.88,57489.5,46848.2,31957.9,16720,11646.5,4453.27,20.2551
1.93E+06,1.49E+06,778037,521108,448536,346981,775608,427024,732195,973.097,83260.1,81581.1,12494.1,6958.96,10566.7,4845.79,20.2556
1.73E+06,1.34E+06,775520,475107,439872,342538,770494,380231,749713,-224.942,87579.7,34052.7,15264.6,9242.14,11422.9,3056.45,20.2583
2.65E+06,1.79E+06,888229,668196,562412,377265,894456,473146,847345,3081.62,36640.2,95655.9,27179.1,14490.1,18596.6,5422.28,20.2586
2.16E+06,1.75E+06,742763,273427,206031,172006,718689,237794,689910,40.201,90434.2,46440.5,27179.1,5264.15,11662.7,5058.96,20.2592
1.59E+06,1.25E+06,766702,458716,365807,293522,747760,381401,721628,837.768,27908.9,38069.1,13865.4,11176.1,11954.4,5048.59,20.2611
