FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.66E+06,1.31E+06,760627,355384,231695,194861,713415,305229,698592,-554.483,8199.04,44317.1,6595.75,3355.79,9515.5,1810.26,10.8696
1.78E+06,1.48E+06,721104,337436,317138,260110,731548,288872,700870,958.05,17683.8,54579,5647.04,4532.83,6152.79,1025.7,10.8722
1.55E+06,1.08E+06,861178,921041,605966,417817,870188,701788,787452,596.681,14560.6,91441.9,48904.9,13606.9,18825.5,2646.52,10.8741
1.25E+06,807491,930355,898619,535608,345447,930287,632090,852998,-1677.24,2974.67,215789,70321.8,14201.4,14214.6,1953.93,10.8747
1.51E+06,1.15E+06,791796,507445,373622,285506,785179,421282,722715,-707.209,163076,35237,12657.2,8122.81,10613.2,2601.35,10.8774
1.89E+06,1.45E+06,781684,330315,204640,172656,711149,274699,721476,-859.636,1131.25,135222,15503.9,9277.65,12186.5,4079.48,10.8787
1.96E+06,1.54E+06,765055,474348,439136,335565,785188,389091,731470,694.999,66307.9,86927.3,7034.99,6798.32,14579,2232.53,10.8791
1.47E+06,1.19E+06,740059,394598,351711,281620,749330,331636,713912,-513.087,35113.9,47184.3,8399.37,6305.15,8651.31,1432.84,10.8825
1.88E+06,1.36E+06,826930,651812,369146,260739,849460,494047,791599,-276.856,22781.4,79289.7,12910.4,9349.61,14775.1,1833.75,10.8865
1.83E+06,1.45E+06,760027,367250,323529,270775,716895,329632,668472,920.326,42828,34512.7,7581.06,3691.46,5757.75,1531.87,10.893
2.81E+06,1.97E+06,855827,686369,472261,314456,901100,500854,822239,-2080.71,2892.14,98248.5,97654.9,24046.1,24319.7,2535.63,10.8959
1.68E+06,1.46E+06,690985,298689,181351,142080,765841,252783,708961,-831.431,21306.1,32838.7,5013.92,7728.05,4717.61,971.976,10.8978
1.36E+06,1.00E+06,812901,567366,494894,358636,827960,449314,757643,173.953,131107,30938.5,14374.9,9506.93,14967.9,2281.12,10.8983
2.62E+06,2.12E+06,739976,334233,234231,183328,766596,283926,706311,714.883,19440.7,57266.2,11702.7,4150.24,7400.93,4739.44,10.9003
1.80E+06,1.33E+06,811874,766742,605333,417882,869144,577649,796409,1178.78,3805.22,42839.4,9749.16,6963.02,10975.9,1725.49,10.9026
2.44E+06,1.99E+06,736788,416531,290448,233178,747365,354548,704894,688.45,14788.2,75204,7811.97,8185.91,7925.56,3104.73,10.9066
1.55E+06,1.22E+06,761002,409845,341096,283325,722343,350673,701244,329.595,65364.6,50564.9,9613.17,5937.75,10595,2063.28,10.9066
1.49E+06,1.06E+06,840658,686114,607385,449628,810517,524991,784143,640.793,9166.34,41678.8,19472.1,10329.2,16547.8,2288.22,10.9067
1.74E+06,1.37E+06,761958,590251,566745,464168,732595,496488,713312,18.121,3926.09,47752.3,8955.07,7859.71,10819.5,1769.68,10.907
1.67E+06,1.38E+06,722722,265176,229640,197105,699037,232320,684855,587.455,36088.2,80475.7,4723.39,3147.77,5265.44,2195.34,10.9074
1.83E+06,1.34E+06,818574,500932,305276,221104,828415,411937,729625,1865.1,9069.14,47096.8,8012.44,7181.74,8389.88,1670.19,10.908
1.37E+06,1.06E+06,772116,618180,411091,303805,811885,479506,773522,1067.81,141349,119026,16778.8,5158.59,12355.9,2056.17,10.9092
1.47E+06,1.06E+06,830522,575127,283318,197476,860818,441340,781883,1265.6,37230.6,40742.3,18121.9,9430.5,15505.2,1650.69,10.9136
2.23E+06,1.55E+06,859403,539073,463647,353571,786796,417344,775006,-1380.21,276863,443668,166877,23881.9,14900.2,2579.87,10.9146
1.90E+06,1.48E+06,772326,433179,297327,237519,751082,355626,730845,43.8908,-132.184,62310.3,17827.9,18440.9,13860.8,1439.91,10.9155
1.25E+06,1.01E+06,737767,363254,281797,237153,712950,314490,693035,-1843.97,10603.8,68667.9,14512,9054.21,10152.5,1476.48,10.9163
1.55E+06,1.19E+06,783717,693178,386821,283277,819313,558619,744526,1079.38,74399.9,30842.1,11707,7204.09,11472.5,2046.26,10.9213
1.94E+06,1.69E+06,690107,186732,137471,120001,687349,168178,666194,-1788.7,29937.5,53747.5,4673.16,4779.33,3963.29,1036.68,10.9218
1.48E+06,1.22E+06,732496,485588,384134,297350,775116,399621,729073,-24.0142,27080.9,34361.6,7815.49,6414.35,9379.73,1807.57,10.9268
817397,545615,898872,534217,344854,245596,842491,381663,839825,-824.187,32622.1,86656.9,10461.2,12136.4,15405.9,1866.94,10.9295
1.78E+06,1.41E+06,761633,400713,294455,223928,788974,340676,705737,-72.5165,20405.8,30854.4,9781.95,7640.23,8918.42,946.018,10.9328
2.02E+06,1.45E+06,836604,420230,221001,151851,873230,336799,748631,-106.565,33117.6,83700.8,15912.2,16510.8,6955.79,907.31,10.9331
1.80E+06,1.34E+06,805953,489422,347342,240037,868222,383216,766286,619.423,5042.11,68049.4,11081.5,8775,9618.91,1875.77,10.9352
2.52E+06,2.03E+06,746679,268672,198988,167036,714772,235033,685876,1232.67,51052.7,79090.3,8862.67,2755.35,3938.22,2221.44,10.9353
2.18E+06,1.69E+06,771751,431838,295011,211637,836368,330888,783053,-2205.98,3764.02,140812,38944.5,16936.8,11686.2,3177.25,10.9378
1.36E+06,1.02E+06,801813,347960,298257,213710,837370,275151,758768,445.223,61639.9,64754,8372.28,6362.54,13488.7,1199.86,10.9398
1.21E+06,888465,817264,538976,333140,257307,776830,447130,723248,1007.13,74862.4,26439.5,11126.3,6899.24,11820.3,1435.42,10.942
1.25E+06,905015,831864,814512,431445,320085,808745,664270,735706,-1434.46,4178.62,143807,72120,19939.8,18093.6,1588.27,10.9463
1.46E+06,1.19E+06,738141,492138,435588,342952,762068,404289,730376,-1351.99,16444,60157.4,29744.7,9483.42,10884.8,1997.38,10.9477
1.60E+06,1.25E+06,764238,558572,363813,274510,795190,449265,745982,-1116.84,15770.7,71857.6,17092.9,13051.8,13110.8,3148.48,10.9485
1.75E+06,1.28E+06,820285,785908,586982,411714,855422,613088,769130,429.055,41395.1,42268.2,11650.1,9342.55,18739.8,1127.96,10.9521
1.04E+06,740578,839243,394968,296901,212941,836572,320090,740358,1270.14,18443.7,36947.4,6967.96,6242.72,8612.36,1923.8,10.9545
1.70E+06,1.51E+06,676345,232168,158711,138366,688223,214811,648482,-374.019,72090.1,83573.7,2021.74,3122.11,3599.44,1151.34,10.9547
2.53E+06,2.01E+06,756702,181411,107596,86379,747378,150248,724447,-95.8633,17419.6,39163.9,4399.26,2851.86,4061.04,5001.42,10.9602
1.62E+06,1.25E+06,778510,281273,239226,189079,759130,244427,690447,1122.1,236869,65536.9,7272.02,3284.71,5391.96,1906.46,10.9635
1.86E+06,1.34E+06,830879,795781,465427,286150,975908,517873,921980,1529.93,2461.82,47911.2,21194.4,8803.46,16655.3,1729.09,10.9695
1.36E+06,1.00E+06,815863,383035,238890,182518,785314,317526,723786,-956.322,27707.2,35971,8054.95,5512.07,9014.36,1430.85,10.9721
1.73E+06,1.39E+06,742944,295086,173821,134369,776164,246431,718464,483.176,36671.5,30200,3787.44,6240.75,5061.17,1757.71,10.9728
1.70E+06,1.35E+06,753958,475396,331406,242374,820399,364309,782955,999.947,36434.6,48472.4,11795.6,9855.39,12980,1716.26,10.9827
1.24E+06,993202,748606,356463,217513,183462,711362,314472,680118,1531.18,35388.1,58170.4,6082.92,2333.1,5429.69,2075,10.9921
1.97E+06,1.57E+06,751804,597478,392495,277358,849073,456984,784462,22.5144,16794.3,55848.8,17504.7,8845.59,13899,3443.17,10.9922
1.93E+06,1.55E+06,748984,556910,402570,311450,775540,455351,733821,-584.783,69477.8,61017.5,23056,11199.2,15062.9,2237.91,10.9976
