FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.02E+06,731014,839039,227891,175967,103620,1.02E+06,144181,948353,783.404,1728.9,1579.39,4983.86,2686.32,452.528,14638.7,19.9532
1.74E+06,1.30E+06,804506,570687,360249,250042,864452,437034,783492,-292.141,536326,84471,19585,18307.2,9981.84,5022.55,19.997
1.61E+06,952088,1.01E+06,944737,742344,452317,984722,614840,921935,2512.85,359747,75380.2,31355.8,19331.7,12846.9,16673,19.9982
2.41E+06,1.58E+06,913841,667558,501958,314664,957131,449997,890083,1870.88,281173,60554.8,27166.8,25538,11173.6,8826.29,19.9988
2.40E+06,1.49E+06,969931,1.14E+06,875292,544217,965010,767867,892374,1234.01,551105,97138.2,27121.8,29302,15643.2,13109,20.0105
1.28E+06,902239,853812,631049,513288,362691,849132,492546,768719,295.005,154445,40756.2,16042.3,10810.3,6204.37,4681.7,20.0241
2.02E+06,1.32E+06,914290,753151,600145,383592,938724,526080,858977,2275.94,178022,76652.1,22367.1,21400.9,12471.1,7271.22,20.0332
2.37E+06,1.48E+06,965441,860559,544886,371296,880514,617894,835638,2066.29,167382,90859.3,71811.6,30192.6,13472.6,9863.43,20.0418
2.47E+06,1.42E+06,1.04E+06,760051,515515,314959,982062,532196,856884,443.153,275776,116802,38776.8,39645.2,18883.6,8370.34,20.0626
2.13E+06,1.42E+06,902096,681609,552170,364766,908258,476241,858736,-695.855,259544,69312.5,19976.9,29303.5,15481.8,11344.9,20.099
1.77E+06,1.18E+06,898633,682315,452692,286669,947487,462792,884607,1340.8,299726,65615.2,21662.1,25025.7,10797.6,7004.8,20.1031
1.86E+06,1.04E+06,1.07E+06,1.29E+06,858667,498578,1.03E+06,845197,913179,1591.43,643787,111555,34214.6,46168.3,17761,16280.9,20.1206
2.47E+06,1.58E+06,939739,914988,620621,397998,935614,654273,839089,1108.67,359880,95060.1,35108.3,35553.6,12222.9,9262.14,20.1326
1.17E+06,803848,870100,552795,332691,242571,822913,437655,757850,749.934,325300,39671.7,11691.8,10517.7,5217.5,4304.5,20.1339
1.84E+06,1.15E+06,959433,716478,410274,275667,892977,516639,832083,1065.51,274409,69149,24863.1,30894.4,13768.7,5761.5,20.1438
1.75E+06,1.10E+06,954482,704439,566517,372044,913629,502201,841622,1792.78,255090,72175.4,25563.7,19477.2,11494.7,9226.26,20.1611
2.28E+06,1.39E+06,986069,802603,579925,367810,946018,557892,863181,1910.2,315313,95974.7,32848.3,35795.9,17042,10917.8,20.1789
2.11E+06,1.52E+06,831728,567414,297778,213988,834938,441941,770348,722.564,50855.5,27976.8,7072.37,2726.89,13694.6,3481.08,20.1798
1.54E+06,992707,929963,772887,667313,451683,886435,574567,807098,4154.5,1.28E+06,66729.7,17238.7,10629.6,14429.9,3649.8,20.1877
1.80E+06,1.14E+06,951458,630286,392620,246322,956358,446497,846974,3006.86,437642,68882.1,18258.6,29203.9,13640.8,9654.27,20.1902
2.95E+06,1.89E+06,939386,887172,721248,480378,900850,638059,834254,2277.84,549299,40921.6,17801.5,11734.5,26221.3,3954.3,20.2009
2.77E+06,1.60E+06,1.04E+06,1.27E+06,1.08E+06,630229,1.03E+06,766303,997181,2533.87,572121,133797,49153.1,48430.8,23467.2,18007.1,20.2042
1.60E+06,1.07E+06,902713,772097,432383,270069,960605,528746,876145,798.76,261669,94641,32819.1,23068.3,16284.9,7163.85,20.223
2.38E+06,1.43E+06,999827,1.21E+06,1.43E+06,1.17E+06,735189,965428,754169,2566.23,234717,83249.6,35736.7,28280.8,12847,12207.7,20.2376
2.42E+06,1.57E+06,927167,987762,654692,405705,968229,650883,910543,3545.71,319006,76962.3,26004.7,21942.9,11837.6,11907.1,20.2396
1.88E+06,1.26E+06,897360,547374,429910,289895,889792,393051,835578,-149.061,200861,90905.8,25243.1,23888.1,11135.9,8358.44,20.2399
1.57E+06,1.10E+06,853444,591834,384521,257273,896761,426643,832312,1728.08,321314,61321.2,28089.6,23310.8,10776.5,7396.72,20.2464
1.78E+06,1.12E+06,948511,986502,733678,463599,949542,691686,855737,1427.03,492054,82544.2,24318.4,25518,15668.8,8897.84,20.2503
1.63E+06,1.19E+06,820005,779914,491794,328759,897546,577165,810770,2970.5,1.06E+06,45133.1,17307.9,10991.6,11356.6,6597.75,20.2538
2.14E+06,1.43E+06,895406,1.19E+06,732273,458350,958577,805038,887718,3410,299463,106304,35358.3,43104.3,20980,11805.2,20.2577
2.07E+06,1.27E+06,978669,1.12E+06,632958,380831,997226,749112,900414,2216.8,272213,93363.5,28765.1,35351.4,17593,12586,20.2648
1.85E+06,1.23E+06,900385,654558,406556,250402,974167,439588,893416,1086.46,310350,96264.5,23780.1,34121.5,14549.2,9668.38,20.2651
1.54E+06,944980,975782,986216,544618,349419,935184,687955,860128,3166.31,560641,53602.4,22241.1,10909.9,10797.5,7017.61,20.2671
2.14E+06,1.24E+06,1.04E+06,1.14E+06,836171,530343,945997,807002,844757,4191.25,366370,91039.8,24307.5,33026.5,20724.4,6469.62,20.2759
2.27E+06,1.36E+06,1.00E+06,1.32E+06,993596,594919,1.00E+06,884343,897630,3026.18,554554,104499,32683.9,35891.8,15211.4,11355.4,20.2899
1.36E+06,954718,856462,585379,430060,299009,862970,441164,796138,856.864,186598,46501,19857.7,6560.17,5494.14,5095.45,20.2975
2.39E+06,1.36E+06,1.05E+06,1.12E+06,923908,557401,994517,707582,950605,2215.36,679253,120594,26187.4,44525.3,17964.9,12674,20.2992
1.07E+06,650168,983177,762128,423313,291087,872550,577753,791474,2546.67,1.09E+06,52247.8,14678.8,10395.4,9732.08,6620.53,20.3007
2.29E+06,1.45E+06,949396,830429,487681,300957,972260,560873,888361,2013.69,188699,91851.4,28903,30430,21392.7,8818.29,20.301
2.15E+06,1.22E+06,1.06E+06,1.18E+06,762073,452631,1.01E+06,797803,889167,1522.93,286686,89456.2,28011.3,28481.3,14989.4,14307.3,20.3131
