FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.61E+06,1.26E+06,764293,362942,244894,191495,767311,298223,730210,3079.6,1.62E+06,13961.2,26770.9,2480.92,3792.05,1261.91,11.4846
1.68E+06,1.34E+06,756522,340971,243300,204534,713721,312328,655024,-1569.28,1.36E+06,13567.7,21141.7,3891.01,3426.05,2689.7,11.5108
1.51E+06,1.25E+06,727593,237497,174095,135895,768661,200724,709920,-2275.63,1.31E+06,11736.3,13507.1,2737.84,2681.6,1230.09,11.5434
1.82E+06,1.54E+06,710825,200349,129613,107929,720544,181531,662197,3175.26,1.80E+06,15157,12955.7,3018.4,3739.24,1969.8,11.5749
1.54E+06,1.36E+06,679203,200092,107317,93532,688432,185639,646714,2538.68,1.94E+06,6924.7,12932.1,1737,1945.7,1970.6,11.5821
1.65E+06,1.38E+06,720210,268723,208507,181706,688499,244392,659735,2053.45,1.33E+06,16091.4,9682.52,3394.33,4220.03,1433.33,11.5876
1.64E+06,1.32E+06,745595,329142,255309,211466,724397,297189,664511,-3004.25,1.46E+06,18889.8,19982.6,3371.31,3923.98,2000.91,11.6169
1.28E+06,1.03E+06,742698,302153,155826,129117,724115,278660,650584,1523.67,1.33E+06,9777.81,23982.5,2530.91,4287.83,1803.69,11.6242
1.06E+06,845596,752845,328898,159766,133031,720579,302219,652966,2730.72,1.77E+06,7645.07,12897.5,1866.08,2677.94,1524.57,11.6248
1.56E+06,1.36E+06,686612,162249,94381.7,86612,653824,153179,635527,1512.86,1.07E+06,7098.07,7539.69,1831.62,2330.13,765.469,11.638
1.62E+06,1.38E+06,702803,250057,191041,172473,664595,228556,656444,-1041.38,1.79E+06,9684.66,18147.5,3044.71,2543.39,1174.33,11.6414
1.79E+06,1.50E+06,717728,237888,152129,134612,678077,223553,638475,2871.97,2.03E+06,16368.5,14324.9,2406.45,3437.84,1750.73,11.6597
1.39E+06,1.15E+06,721163,253191,108303,89588,725343,225622,673316,3587.31,1.59E+06,9921.79,12575.3,2705.14,2907.18,2273.24,11.7071
1.46E+06,1.20E+06,731084,263216,195190,161010,727371,229472,688231,2113.97,1.41E+06,12427,14930.4,2030.85,3899.7,2520.34,11.7151
1.72E+06,1.36E+06,757749,241520,171881,138502,744602,213155,679844,-2565.95,1.58E+06,10755.9,10351.1,2932.63,5733.65,920.586,11.7648
1.54E+06,1.27E+06,725800,271782,141896,117503,724555,248017,657493,2695.75,1.39E+06,17327.4,16364.8,2669.04,3218.95,1595.3,11.8058
1.75E+06,1.48E+06,710521,215929,149517,134265,668156,202449,639950,1106.24,1.44E+06,13954.7,12309.3,2681.9,4863.88,2289.1,11.8178
1.62E+06,1.33E+06,733103,233403,177108,146600,724863,213269,656645,-1919.36,1.33E+06,11352.4,13162.4,2776.9,2893.44,1047.76,11.8235
1.69E+06,1.44E+06,702412,255699,173386,142984,727576,227629,673990,3021.51,1.74E+06,12668.7,15240.5,1853.13,2333.53,2415.87,11.8638
1.69E+06,1.41E+06,719801,272490,183567,156644,703126,244047,669929,3229.62,1.47E+06,16565.8,5171.57,2439.93,3962.39,1819.9,11.8673
1.67E+06,1.44E+06,696063,241071,191551,170745,673111,221046,654355,1124.93,1.10E+06,12947.5,17653.5,1636.75,2962.98,2395.5,11.8954
1.60E+06,1.30E+06,739252,267758,186735,153692,728998,242911,661374,499.598,1.58E+06,13450.3,16096.1,1668.53,3696.41,1258.27,11.915
1.24E+06,1.02E+06,730526,222246,90451.3,75568,718172,206207,646668,1957.07,1.48E+06,6469.77,11446.5,2248.96,2899.52,1481.1,11.9771
1.64E+06,1.36E+06,721897,202145,124404,100228,744728,177680,682613,2042.98,1.74E+06,13422.9,10835.1,2233.63,4762.92,1357.12,11.9825
1.49E+06,1.19E+06,749679,492534,453861,453193,600884,481503,613746,1717.29,1.88E+06,6618.18,9555.64,2043.91,3775.02,1626.39,12.0043
1.72E+06,1.47E+06,701344,289499,204433,181112,677260,271371,640081,3400.22,1.97E+06,12731.4,14483.4,865.91,4199.36,1906.67,12.0076
1.27E+06,1.01E+06,756539,325117,172172,142802,723402,295072,661094,2798.94,1.25E+06,8638.71,8659.9,1775.48,4412.07,1345.74,12.0088
1.80E+06,1.59E+06,679686,197353,127901,112983,679224,181433,652646,2587.34,1.98E+06,9613.51,10346.3,3042.4,3165.19,1398.53,12.0321
1.75E+06,1.53E+06,687664,224518,179015,157544,681771,206285,653031,1102.92,1.51E+06,13570.1,6659.85,2217,2018.33,749.216,12.0357
1.64E+06,1.41E+06,696736,238168,179850,159970,674565,221393,645461,2046.99,1.38E+06,16096.8,6900.83,932.754,3444.73,1681.84,12.0363
