"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.90694e+06,1.40817e+06,812522,461038,365134,274495,798121,381684,724743,17716.6,3561.62,246677,45930.2,14655.7,10895.9,3742.12,10.0356
1.74189e+06,1.29596e+06,806458,773839,510901,344285,890368,562683,825159,11895.5,247.195,11442.4,66691.7,31800.5,17604.8,5193.44,10.0623
1.7749e+06,1.30693e+06,814838,694731,483278,335104,865305,504628,826032,15168.4,4299.01,93550.8,78692.5,16627,24451.7,4527.29,10.1132
1.62574e+06,1.12444e+06,867497,962358,851544,565876,902895,678386,851159,14136.4,3955.24,7049.03,130908,44005.9,18832.2,4022.4,10.1142
1.75188e+06,1.28948e+06,815156,634764,405641,289838,839727,470093,810176,14745.5,1928.21,24612.8,58318,26529.8,13699.4,4988.44,10.1615
1.58924e+06,1.16157e+06,820910,873711,774533,512304,907117,614866,852586,14470,2021.88,86225.8,86977.1,40664.6,18751.5,2811.41,10.1885
1.43248e+06,1.12145e+06,766409,425409,299087,223693,802225,334045,764104,10924.1,780.673,39119.8,62021.2,19884.3,13374.9,1450.23,10.2089
1.59721e+06,1.08731e+06,881375,832997,727967,522455,836015,631434,791529,15485.8,2082.96,7216.63,134106,27793.4,16192.5,4964.04,10.2196
1.87916e+06,1.64608e+06,684958,278681,195590,168199,697708,251855,663909,4158.9,-56.5993,216462,32688.9,7883.74,5193.44,1121.27,10.2364
1.42726e+06,1.04115e+06,822508,761999,525660,362861,869193,573788,796809,9324.04,2466.21,12059.4,55441.2,25992.1,14135.2,2414.58,10.2524
1.753e+06,1.2173e+06,864043,803635,626173,415074,905148,590891,816024,9613.54,832.344,20514.9,67647.9,38729.2,17353.5,5782.8,10.2816
872799,567151,923351,838434,562297,363827,927304,610714,823725,8958.74,1131.87,19155.5,58112,27300.1,15228.1,2179.14,10.3016
1.51641e+06,1.11771e+06,814028,553422,363843,277239,787429,448291,740708,12738.9,252.29,42298.7,59844.5,17597.9,13400,2816.62,10.3136
1.768e+06,1.24416e+06,852621,926160,714743,491969,871692,710773,781819,14125.2,-0.328247,71551,85247.8,32563.2,18290.9,3518.65,10.3202
1.77167e+06,1.26952e+06,837328,671723,546409,396018,827855,528109,763164,6694.35,2453.37,21823.6,36818.9,18484.5,13112.7,3227,10.354
1.10494e+06,724715,914793,872056,597795,370994,966800,601662,869647,10385.2,1492.16,12903.6,51496.7,29876.1,14929.7,4564.98,10.3733
1.88185e+06,1.41122e+06,800095,613887,469450,338265,832691,459953,800805,17943.1,973.151,178951,80175.5,20262.1,19442,7684.62,10.4232
1.9834e+06,1.44358e+06,824366,484062,281706,206896,816951,372658,779367,7122.52,-226.413,16718.4,57148.8,16245.6,12886.1,519.206,10.4318
1.43664e+06,1.11039e+06,776292,431678,304126,241567,755384,385835,671290,3611.82,-310.206,16588.1,46388.1,13498.9,8288.07,1932.48,10.4389
1.8155e+06,1.28022e+06,850870,580362,447044,283468,946231,389016,895123,22624.7,-29.9591,280.826,87843.1,33209.8,15137.2,6509.64,10.4495
1.8089e+06,1.32956e+06,816317,770845,579011,382409,908469,550124,840733,10376,1350.95,98169.1,67179.4,38308.8,19184.4,6456.18,10.4955
1.05482e+06,702288,901185,796927,423610,263101,966040,545966,875799,14291.1,756.582,328496,57283.2,30750.7,19868.6,3123.9,10.4971
2.26567e+06,1.64235e+06,827719,575789,382879,271109,847362,443594,778806,11024.2,3254.25,166315,66179.1,21621.7,14972.6,3473.5,10.507
1.4285e+06,1.03822e+06,825554,798187,694471,507025,821819,626614,764286,8864.83,707.397,182034,54854.7,37505.4,14805,2594.39,10.5076
1.64827e+06,1.26255e+06,783304,545764,292217,203272,862540,413693,791550,14270.3,1629.09,1028.87,72228.1,14419.3,12238.2,2667.08,10.5366
2.01128e+06,1.57587e+06,765776,584001,404500,303105,800713,463310,756298,10385.4,1147.96,21125.1,44769.6,17137.6,14645.2,3092.65,10.5473
1.67077e+06,1.14848e+06,872860,1.0639e+06,902633,623178,869061,796232,801704,12309.9,5128.88,9592.07,91714.7,27989.2,20108.5,4607.74,10.5488
2.36888e+06,1.5869e+06,895663,509691,269521,181920,888922,379965,804849,5269.98,1877.43,210532,31687.2,12833.8,12853.3,1578.07,10.5896
1.63178e+06,1.11177e+06,880638,756781,649208,456181,853883,574922,789791,11475.7,1690.62,2262.57,89439.1,28440.6,16111.7,2894.95,10.6026
1.55938e+06,988773,946254,1.19201e+06,704836,457757,923856,825885,865987,10389.6,2810.53,21018.5,62537.5,32823,16457.7,3114.91,10.6127
1.4437e+06,1.01823e+06,850712,735159,519533,355988,875646,532192,828828,15319.3,878.438,43024.4,85814.8,43398,16348.9,3786.39,10.6157
2.11459e+06,1.53953e+06,824117,741620,626442,460574,816080,588971,755508,12391.2,2240.16,6170.45,70659.6,28723.8,15030.4,3972.4,10.6282
1.64894e+06,1.14902e+06,861049,910225,587249,390376,902590,656929,831345,14567,3188.17,879670,55252.2,22525.7,20106.9,1982.98,10.6475
1.38517e+06,1.01129e+06,821825,702050,579072,427298,813117,560021,752168,10236.1,418.227,427440,44788.4,32121.1,13706.5,2633,10.6943
1.23384e+06,866589,854276,908700,508204,346810,879220,662816,822581,12611,1797.61,312724,61565.7,44453.7,17502.3,4950.51,10.708
1.68e+06,1.29315e+06,779493,699508,445380,315832,846108,516692,812292,14877.7,778.971,86395.7,71100.7,31725.2,20580.4,8015.49,10.7106
1.52436e+06,1.07656e+06,849572,964274,701400,465717,903639,686484,842794,11797.6,1707.39,162613,77303.6,35251.2,19932.4,3298.81,10.7156
1.4969e+06,1.15338e+06,778703,276473,180032,130945,824919,218004,760921,4892.58,-433.169,64669.9,43207.2,5878.73,9216.43,529.371,10.7158
1.54535e+06,1.1457e+06,809292,789859,515096,352441,876905,584197,811226,9654.09,3941.66,95961.4,75752.3,30453.1,18387.4,2480.35,10.7479
1.31417e+06,963643,818252,723583,386829,264142,878685,531969,816118,9017.87,390.452,80135,53707.1,28339.8,15698.9,1367.2,10.8261
1.73227e+06,1.20859e+06,859977,862923,775324,539878,861666,642478,805870,11367.3,457.491,47307.3,62525.7,28793.9,18467.6,3592.17,10.8355
1.95462e+06,1.35871e+06,863154,731271,646326,463360,836920,571026,768376,9784.5,2613.12,22370.1,43108.2,23765.5,16447.2,5247.88,10.8855
1.82669e+06,1.37374e+06,797828,649013,370187,255188,870388,487658,798526,12184.3,322.258,41031.7,70027.5,36646.3,19395.4,3110.4,10.9031
1.37197e+06,972845,846160,884418,496396,352032,846052,648745,817966,7706.33,580.856,100762,42988.6,32272.8,23084.8,5461.62,10.9263
1.73556e+06,1.37794e+06,755720,380791,242508,188909,770237,304044,751452,8545.73,390.277,11619.6,67017.6,41470.3,9697.83,1270.23,10.9429
1.61618e+06,1.19045e+06,814573,736818,525221,368367,855486,544383,812095,11286.2,1227.85,18151.2,62514.8,33316.5,22561.6,3453.17,10.9584
1.33355e+06,934346,856352,696766,436983,299072,876678,507559,823667,17695,730.5,80.1412,117759,44019.4,15306.8,8411.52,10.9755
1.18682e+06,801089,888904,700322,441476,320966,825276,528018,795794,16554,-59.5654,9583.5,88850.2,30556.8,15050.5,2803.16,10.9802
1.47794e+06,1.06522e+06,832474,651460,489980,342458,858465,470603,830586,13006.7,1432.24,127482,51987.2,23716.8,21545.9,3521.49,10.9862
1.85592e+06,1.35385e+06,822505,755377,618096,444821,833723,597581,758435,12410.5,774.181,44420.6,57412.7,21407.8,15755.1,3112.62,10.9991
