"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.71123e+06,1.18343e+06,867593,193072,294612,224654,786842,164623,703689,8855.83,-1624.93,1.55701e+06,36910.3,11204.8,5061.69,5539.85,0.0681
1.68584e+06,1.21061e+06,835533,173821,248941,198354,753022,146713,710860,7043.96,-3941.94,1.92442e+06,36758.4,11722.8,5620.83,5680.3,0.2176
1.5573e+06,1.14138e+06,818642,203477,269574,204707,790125,167587,728495,8898.2,-4491.59,1.8054e+06,57371.3,12316.3,5834.88,6532.56,0.239
1.8303e+06,1.37994e+06,795819,188238,285155,220713,775183,159480,708194,9060.87,-4486.77,2.02497e+06,41636.6,10444.4,7260.15,6997.19,0.2446
1.94389e+06,1.41669e+06,823282,263145,455884,300657,909775,202958,777931,7207.38,-4520.02,2.19344e+06,59292.4,10052.7,6546.78,7941.99,0.35
1.82072e+06,1.28722e+06,848674,267536,380732,270571,844287,213882,750514,13825.5,-5644.47,1.90713e+06,61204.1,18169.5,6666.8,6889.26,0.4416
1.70647e+06,1.15221e+06,888622,279019,402040,284239,848666,210897,793806,19253.6,-4123.23,1.89744e+06,48771.2,9894.45,8215.99,6481.51,0.4499
1.86842e+06,1.33379e+06,840503,223428,321002,260765,738600,191133,701379,11568.9,-4827.65,1.79879e+06,45725.3,9028.36,7297.52,5697.13,0.5208
1.4624e+06,918398,955406,267027,374864,252941,889212,201692,794361,12046.2,-2718.84,1.73772e+06,102765,23575.9,9835.99,6483.42,0.5276
1.5445e+06,998472,928117,348582,428220,286416,897059,262586,796498,24459.1,-2091.67,1.91942e+06,83252.4,15351,12260.7,7475.12,0.5404
1.53827e+06,1.01447e+06,909796,282854,464269,332772,837094,226132,750502,11796.9,-1846.16,1.77339e+06,56381.4,16093.1,10124.8,7344.16,0.6109
1.51714e+06,1.07822e+06,844251,223054,274708,208822,789308,185345,722073,11358,-5866.99,2.21451e+06,41830.4,5094.71,6630.19,8328.67,0.6134
1.61741e+06,1.16329e+06,834224,175709,269159,199699,808693,144301,730595,6396.55,-2648.42,1.40572e+06,30927.8,9688.62,7517.54,5556.15,0.653
1.63835e+06,1.1462e+06,857623,204366,300583,227420,793026,172047,712711,14011.3,-3919.53,1.75444e+06,45140.4,13572.6,7916.43,6238.62,0.7006
1.41697e+06,1.04836e+06,810961,231365,282995,218903,775673,186306,745112,7615.54,-6233.34,2.24873e+06,32466.3,13827.6,6137.28,8046.87,0.7424
1.58299e+06,1.15077e+06,825358,195419,269562,206777,782183,164927,710929,10234,-5204.5,1.89359e+06,45185.9,7537.8,7955,6767.82,0.7534
1.74976e+06,1.13752e+06,922939,204736,237209,159090,894620,155108,791974,11287.3,-3991.55,1.82741e+06,53814.5,10901.9,8678.21,5893.35,0.8252
1.43952e+06,1.09124e+06,791498,172459,255516,208034,736944,153795,672813,4637.2,-5339.75,1.59861e+06,35492.7,11022.6,4059.71,5243.9,0.9106
1.51743e+06,1.14017e+06,798531,220558,297689,235645,757978,191058,692641,6870.95,-3900.44,1.6741e+06,40664.4,4421.82,6856.62,5724.88,0.9118
1.59468e+06,1.17231e+06,816173,189355,320292,252473,761172,159476,712414,6618.84,-4082.42,1.65374e+06,38171.5,11250.6,5197.15,5528.27,0.9172
1.28027e+06,935722,820929,177736,256660,196511,783651,150403,709039,4169.48,-3074.47,1.47379e+06,30864.9,11368.9,5007.93,4910.43,0.922
1.53368e+06,1.10928e+06,829555,193509,320012,248793,771754,159002,730214,10524.3,-3794.95,1.81974e+06,33245.8,8411.95,10867.6,6437.25,1.0194
1.49562e+06,1.1406e+06,786756,197843,341730,280260,731598,170903,694579,6342.32,-5586.62,1.93515e+06,33766.3,13448.7,3676.5,6237.45,1.0847
1.70347e+06,1.20011e+06,851656,223298,345571,254041,816177,180163,743654,13319.7,-3389.21,1.79219e+06,49848.2,11092.1,7556.63,6732.92,1.1528
1.7282e+06,1.18575e+06,874485,211858,320758,237837,809188,170788,744283,9064.84,-3775.6,1.84175e+06,50742.1,19013.3,9007.04,6926.56,1.1988
1.7319e+06,1.14616e+06,906629,283643,457206,322506,850599,227132,749282,17269.4,-1779.93,1.67229e+06,39235.5,14017.1,8967.87,5874.64,1.3265
1.78935e+06,1.19666e+06,897173,234805,359388,253965,849065,185600,759066,11067.2,-4489.02,1.9202e+06,42147.5,7543.41,9648.47,7049.2,1.4337
1.23957e+06,891968,833823,261537,402994,310512,778703,212701,737761,11175.1,-4790.71,1.97441e+06,47724.9,12018.3,7390.64,7447.68,1.5086
