Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
6102.75,937.592,830.912,868.137
7144.12,1013.37,1474.3,1157.86
14424.8,992.105,1784.55,3097.14
10657.3,1955.8,1387.7,2328.72
13936.5,2578.86,1069.32,1864.46
9231.12,1997.95,2241.83,1948.63
13842.2,2238.01,409.14,2401.12
21939.1,1034.42,1102.7,1767.28
3906.51,2154.84,1241.35,1118.81
8709.13,1012.43,1750.71,1864.91
6248.52,1283.29,1472.5,1437.79
10409.9,2389.03,747.234,1211.81
4569.04,979.985,552.07,1298.19
10075.3,1865.37,712.858,1268.63
7340.27,2303.81,1256.56,1259.71
10253.9,2698.87,1071.62,1345.11
6561.11,2078.98,640.91,1073.94
6419.73,2519.39,1800.78,1895.06
6244.65,2034.82,743.753,1450.76
9217.84,800.359,1745.4,1780.51
8709.5,1317.74,1259.4,1485.85
3042.28,2968.48,2759.97,127.505
5678.94,2494.49,839.657,1091.87
7516.95,-257.8,1030.15,1346.65
9055.17,623.075,1517.26,2441.81
5488.31,2364.59,1019.82,2101.15
6152.71,1673.62,655.46,1861.88
7851.08,2008.29,1150.67,2504.46
10210.4,379.008,1790.07,2048.08
5420.54,981.822,945.08,726.668
10594.3,551.736,1376.7,2174.94
8886.06,4052.88,2051.87,1024.02
16469.4,5319.96,2213.82,1540.77
6231.38,889.913,1323.6,599.505
4590.19,809.128,528.36,1221.28
6520.74,1102.45,985.934,1568.11
6039.92,2720.34,1253.64,962.411
5868.61,533.349,1630.98,1540.54
7570.94,2561.52,2281.64,1977.82
9591.25,1836.81,876.496,1922.12
7371.68,-115.667,906.11,1917.11
7410.21,-209.514,925.304,1476.75
5755.36,2284.97,1687.04,1150.97
8287.97,3035.38,1064.29,1207.57
5336.81,2528.91,1171.44,1410.62
7381.38,2664.7,1214.98,1642.49
6390.82,936.575,1446.45,1837.77
7479.88,1108.15,1212.01,1205.49
7322.62,1093.79,654.04,1462.91
5457.01,444.042,1324.43,1438.79
6467.53,1942.47,1241.5,1255.1
6429.24,-41.5924,1029.27,1692.89
5040.57,2399.71,1692.14,3461.97
17985.6,1180.94,1359.58,2850.3
6706.24,1618.04,603.651,1039.69
11228,4266.62,1893.11,1717.58
8216.66,2142.77,1306.91,1716.21
8510.28,1037.87,644.104,1352.87
9225.61,3301.14,2231.69,1856.37
5348.1,265.424,701.029,736.592
5832.52,1115.15,1171.97,1350.16
8514.65,3160.91,1080.6,2040.21
9136.17,3133.12,1300.61,1167.81
6493.49,493.648,1002.06,1602.89
11783.9,524.605,847.609,2453.86
6631.03,1547.93,1315.41,1597.87
6244.85,1672.26,1607.89,2711.35
8437.6,750.089,759.584,1254.87
5516.25,944.196,918.19,1331.62
5671.42,710.729,1080.24,1031.52
5325.65,2122.84,1041.14,1910.29
6956.86,1668.1,764.325,1139.97
8091.94,3429.07,1143.61,1154.65
12370.6,3462.82,1813.8,1709.66
8873.82,2543.02,1861.35,1157.1
10544.2,1721.71,1190.49,2038.05
8262.09,3464.27,1468.56,2420.39
6716.91,990.613,692.318,2099.5
10868.5,3073.5,2098.4,1710.08
11107.6,1341.35,1131.38,1745.05
7626.9,2708.97,812.477,2025.45
6862.03,2891.51,1325.16,1227.75
6972.5,3238.12,1339.26,836.492
7174.08,203.799,1584.26,1666.94
6248.25,3078.81,1041.51,1380.22
7958.15,1905.66,1445.65,2139.89
7849.71,2072.06,1252.99,1790.04
9821.25,864.99,934.093,1435.58
8853.43,3808.21,2128.18,7485.42
6868.68,2137.42,1306.72,1929.27
5721.46,3130.47,1353.86,1327.01
9312.67,-12.3312,959.88,1173.18
9070.89,653.016,1323.77,1775.46
6483.45,1519.24,1436.53,1479.93
12441.8,3735.63,1899.34,1803.57
7499.39,283.604,811.498,1544.16
6682.13,2931.44,713.147,984.424
7512.7,2153.11,1544.95,1845.15
