"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
847.647,8682.73,1373.11,1330
946.541,6432.78,2481.6,641.295
440.882,4368.34,1349.96,786.297
1371.56,7370.56,868.655,5003.52
1188.58,6557.99,2478.35,825.711
959.086,8193.46,1846.92,1385.91
1033.75,8819.95,557.481,1843.07
763.601,7769.9,638.998,1146.35
1172.58,6144.97,977.045,949.171
1641.73,10797.2,5578.35,1491.15
1817.25,11381.1,2020.08,2461.04
846.315,5742.09,2574.06,1737.42
672.682,5139.8,583.978,1800.98
1416.55,10016.9,2173.84,3589.76
1525.66,8425.15,3130.21,2306.68
1316.37,25491.4,2632.1,2750.55
1503.22,11502,889.857,1926.31
1015.16,4936.82,388.722,1131.35
834.616,6292.46,645.233,163.176
784.456,10338.8,1926.76,1996.57
1338.43,6109.18,557.842,1060.68
1040.46,5794.24,3621.9,1580.25
1281.64,6537.48,1765.2,1671.26
1133.58,6617.56,-148.817,2423.9
1558.2,8685.16,1452.64,2220.67
1008.46,6679.51,93.2103,1540.06
1542.97,5539.29,2355.95,1349.92
532.517,9945.62,2460.47,2200.41
776.007,7970.27,2042.44,949.079
941.569,13352.3,1584.24,1377.06
1084.05,14058.1,2359.73,1668.28
755.518,6397.77,1559.69,1190.09
1410.06,7409.15,1581.47,1529.15
714.238,5074.12,1819.72,1264.61
1361.25,7155.54,50.3139,1380.33
1675.23,7365.86,-1136.94,1558.63
684.498,7460.55,1979.51,1710.81
1285.7,6008.96,986.789,802.277
1942.3,9935.27,2952.59,2206.35
1649.25,10176.6,1519.06,1958.97
887.921,8104.16,2545.17,1278.52
1353.64,9296,2714.85,1347.08
1360.69,11741.8,781.78,2476.24
1777.4,8201.78,1597.99,3382.8
1040.57,7445.94,1326.22,911.486
1801.06,13825.9,1437.03,2009.3
1343.07,7413.75,2014.88,1864.31
975.631,4738.41,1632.32,1021.65
1179.82,6523.49,3752.37,1432.25
1325.62,7150.39,2825.27,1610.55
1695.95,13537.9,1327.28,3167.01
1599.24,7330.72,2227.45,1762.52
1230.21,7315.17,3271.83,1416.41
896.398,5531.88,-647.392,635.289
2477.64,6171.39,1240.01,1523.41
1452.73,7203.52,283.765,1256.23
1088.25,5816.13,1381.38,1311.42
625.416,6483.07,2107.94,1622.38
1897.73,9071.25,3738.2,2167.61
1683.76,7283.9,1888.99,3029.08
593.98,5599.4,48.9177,655.067
1357.04,8619.81,545.771,1588.65
1135.05,10238.5,1351.65,1473.11
1775.02,7541.46,1572.81,2049.7
976.752,6151.22,1782.14,1540.04
731.808,9302.51,246.362,2764.75
806.879,7512.32,1363.41,1227.06
1911.12,7411.33,644.178,1754.4
795.836,9547.43,947.847,1168.35
2102.2,8617.95,3680.96,7838.89
1219.29,7394.09,554.395,2335.21
951.032,6770.28,634.209,1951.17
1194.65,9267.92,1882.74,2756.38
1476.29,8880.99,2726.63,1461.21
1006.2,8189.89,3002.66,3732.99
1827.85,11083.1,977.869,2527.01
1315.5,9940.34,1304.11,1816.71
633.529,6653.08,2172.71,1747.63
1307.62,8969.32,634.888,2730.96
1535.55,9524.04,602.675,1956.1
1064.95,9661.94,119.595,1283.43
1020.02,6343.06,1375.46,1440.65
872.336,6631.11,2216.8,1581.8
2318.52,10533.4,6673.77,1440.12
735.26,7495.51,3352.16,1586.71
704.99,7280.61,1844.64,1406.09
945.262,4471.34,701.532,631.702
1398.69,10405.9,3482.64,1441.83
900.562,7136.33,-333.19,2027.3
1251,15582.8,4322.69,2542.01
1534.21,9590.93,2056.93,1580.76
949.005,8212.28,2302.59,2344.18
1473.14,6077.4,2737.76,1023.96
1712.95,10765.3,1002.15,1878.68
901.357,5815.11,310.546,2645.97
1940.76,7030.36,4265.52,5394.57
1702.58,6363.15,1337.74,1199.99
1234.88,7842.97,1456.24,1161.63
1484.62,6552.52,2755.13,1447.9
1456.17,10452.8,179.86,2066.54
1247.3,12103.9,1779.4,1793.9
1092.41,10274.5,3764.41,1780.68
883.995,10502.6,1926.03,2111.84
1261.38,7415.29,1097.71,1140.69
913.87,8904.87,687.212,828.873
873.899,6540.31,80.0126,1692.02
1644.3,10239.6,788.343,1606.28
1039.31,6058.87,441.421,1442.31
1203.04,7258.69,2568.88,1304.57
3140.54,16050.5,5794.84,13412.3
1048.99,7485.27,3135.69,1670.28
972.082,8693.91,1669.82,1673.88
1571.42,8103.4,63.9518,2970.83
1382.91,7620.07,2628.85,2100.49
1008.56,11993.1,2914.37,2257.89
1923.53,8599.64,2792.69,2000.48
1802.97,7621.36,3715.14,1008.9
757.975,8995.57,1996.1,1632.52
1026.13,9063.36,103.965,1781.89
1398.04,9398.72,1792.98,2353.61
1324.54,6544.77,369.915,2436.44
1145.29,8151.56,3690.57,1265.97
2413.07,5221.4,2631.72,2108.52
875.184,6912.42,1334.23,1761.35
963.23,6154.69,1085.22,1579.5
2514.64,8083.42,2061.41,1387.32
1539.08,8081.22,1051.59,1682.38
1293.43,10185.7,162.128,4133.9
1564.6,7082.57,2758.94,2003.55
2411.41,9999.75,3505.65,2717.83
1060.88,7075.73,3811.19,2055.02
1591.86,9662.15,2881.78,1573.36
1692.85,6446.84,1278.88,1760.1
1337.02,9103.68,2882.15,2176.68
962.149,7777.5,2998.29,2335.53
1223.87,5487.71,495.266,1360.81
3035.14,18358.7,5492.49,2613.78
1138.57,7130.46,525.826,2114.19
1341.07,7348.72,700.129,1598.13
1200.34,10319.7,3568.72,2191.89
1202.08,9808.8,1934.16,2731.38
1222.69,6816.83,2510.45,2587.51
2386.29,10887.7,2526.28,2691.3
1024.12,5724.76,1548.24,2994.6
1302.84,11196.2,1322.54,1838.14
1506.91,6528.65,3356.58,1413.56
1583.44,7815.1,605.806,2337.51
1293.71,7757.69,1084.1,1655.97
930.698,6829.12,783.06,1516.7
960.524,7489.03,217.071,2256.76
1054.97,7424.02,1512.85,1491.74
1310.78,6756.71,145.19,2305.07
990.799,8422.03,3214.35,1432.13
2107.68,9625.92,4779.01,6437.84
1031.33,7602.8,1853.44,1404.58
1555.48,7677.37,1886.84,2609.08
1319.69,7699.75,640.189,2429.61
1577.09,6640.16,1221.23,1759.92
1422.19,6806.26,1517.8,2067.38
1268.74,8617.8,1318.65,1034.21
1293.27,6311.61,-1129.51,1835.41
1637.8,7936.77,2443.86,1263.76
1106.92,8881.89,678.431,1830.3
1489.49,7910.52,3739.93,1688.49
809.276,5007.89,1813.34,746.998
1308.16,8721.64,-291.922,2651.75
1677.04,6742.67,3314.96,1192
1238.79,6732.14,1743.58,2013.77
1346.42,8181.98,1762.21,1513.51
2206.73,7246.22,2832.95,2203.77
1760.07,8116.27,1175.52,2621.84
2051.76,9042.35,2683.49,5381.16
1194.37,6382.11,1553.31,1737.93
1557.74,7548.52,2275.5,1787.32
871.509,7716.02,2778.26,1665.47
1913.74,8699.23,4840.46,3160.16
891.135,6594.09,1930.32,1232.84
2942.56,18368.1,2442.13,3421.7
