"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
14859.2,13261,73434.5,694.5,637,71451.7,5403.87,3685.77,513.922,1626.82,285.39,358.736,0.572508
20983.4,18334,75006.4,714,654,71548.5,1296.16,4150.33,1755.53,1337.05,136.564,893.627,0.612029
17315.1,13018,87168.7,870.75,750,76087.3,4807.48,5069.17,4151.38,3387.68,-134.347,765.93,0.615233
12175.7,10605,75242.4,773.25,745,68021.1,345.527,1124.73,2223.17,731.715,948.359,382.988,0.652617
18699.8,15489,79121.2,647.25,577,73515,1581.56,4045.43,888.011,3137.19,-247.943,430.866,0.660094
22192.5,18904,76936.5,450.75,428,69019.5,3809.23,3838.34,1321.61,1030.67,396.163,315.584,0.690001
21867.8,18837,76080.4,648.75,629,67593.8,11323.7,4152.82,2162.9,1073.64,510.901,477.817,0.713499
17651.7,14888,77701.6,656.25,588,73142.9,-4.53128,4836.81,4330.06,3009.39,196.386,421.034,0.732725
12882.5,10657,79222.1,570.75,517,72349.5,6508.99,4005.38,755.006,628.253,188.121,302.857,0.776518
11123,8836,82498.4,956.25,880,71214.5,9852.29,5184.91,4325.61,500.747,787.254,1108.16,0.830992
16751.5,14545,75477.8,581.25,549,69385.8,134.385,3771.51,2498.83,1827.87,174.865,307.218,0.860899
16707.9,14169,77279.2,753.75,685,72113.5,2261.46,3816.77,1225.63,2506.14,617.592,628.318,0.861967
21768.1,17872,79822.9,655.5,612,70194.2,54.1418,4735.4,659.724,2480.52,323.317,486.587,0.864103
14390.6,12432,75861.1,887.25,784,74166.9,811.445,3597.58,2103.45,327.856,496.808,579.004,0.92819
15462.5,12877,78694.5,630.75,569,72648.2,6595.22,4626.62,2109.4,874.475,974.275,519.276,0.92819
22382.6,18681,78521.8,1017,905,73646.5,3631.58,7782.67,2240.45,1584.92,388.138,845.219,0.92819
13152.5,11181,77091.6,843.75,777,71166,210.634,5129.84,3361.52,1533.91,186.684,763.525,0.944212
18202.8,15088,79065.4,777.75,708,71992.4,68.8889,5631.61,2302.44,2138.31,463.611,398.738,0.997617
10545.5,8773,78776.8,606,565,70291.7,3106.98,2894.62,3043.94,1229.11,303.597,475.377,0.998685
19722.8,17893,72237.9,449.25,437,67373.1,1791.83,2804.64,1448.47,777.808,115.256,313.514,1.01578
9531.72,7350,84989.2,600,562,69967.3,41.4541,4395.89,5570,2240.39,18.9636,190.603,1.03393
12479.9,9572,85445.6,955.5,816,76739.8,543.593,5528.93,3300.59,3190.8,573.481,397.057,1.04355
16407.6,13677,78620.2,708,637,72840.6,2679.63,3501.41,1570.02,379.708,111.24,438.169,1.08947
18852.2,14763,83689,699.75,639,71766.5,797.059,5198.76,2663.13,1295.8,109.566,439.321,1.18347
19855.4,17508,74323,687,640,70348.8,178.477,980.631,356.61,403.394,785.599,213.06,1.20483
29222.2,25802,74223.1,527.25,506,68288.3,3439.01,4054.34,939.309,961.522,832.965,581.519,1.26785
22819.5,20140,74255.2,738,680,71125.8,1307.46,3427.79,1589.33,832.768,496.375,366.499,1.27853
13862,10617,85566.4,693,653,69550.5,-23.5234,3189.27,4079.09,2687.49,212.454,519.139,1.32339
10573.2,8330,83184.3,474,426,72920.3,3017.1,3447.6,1380.29,270.5,200.086,1239.27,1.37359
29519.8,23000,84113.5,1021.5,908,73728,719.13,6122.17,11565.6,1193.79,308.236,505.584,1.41525
14970.1,12127,80900.6,521.25,479,71316.6,1136.93,2508.57,1743.34,1504.61,-244.696,516.32,1.43768
14602.5,11341,84383.2,945,825,75068.5,1435.39,5507.02,1518.3,1775.13,373.871,514.297,1.43982
15600.4,13722,74507.3,668.25,606,72268,2445.45,3402.72,1071.95,779.443,276.232,715.351,1.53595
15013,12988,75754,834,744,73463.7,1349.36,4424.22,890.764,897.296,241.976,243.55,1.54983
17455,15223,75145,792.75,727,71463.1,165.541,5033.89,3107.24,1784.65,-147.018,388.012,1.54983
12837,10440,80582.9,819.75,712,75453.8,6179.4,3810.79,2629.12,1190.65,443.214,540.185,1.56692
15920.5,13711,76097.1,634.5,571,72824.2,163.089,792.639,1227.69,-117.7,587.552,43.106,1.56692
14034.2,11906,77250.8,831.75,758,71912.4,1467.45,4511.29,1914.61,2223.43,472.359,464.235,1.57653
18903.1,17180,72108.9,441,412,70149,22573.4,2377.69,1382.45,33.6115,10.1149,400.179,1.58187
18122.3,15332,77462.9,765,676,74164.3,1675.58,4274.27,2321.59,993.674,934.966,973.735,1.58615
20700.2,18508,73298.6,642,600,70123.5,771.491,3060.99,1089.19,1455.91,181.359,155.328,1.59683
15562.8,13429,75949.4,702.75,625,73688.7,182.396,5544.8,3829.67,959.767,99.0196,441.008,1.60324
17738.2,15268,76138.9,920.25,788,76534.9,1243.89,4530.84,1816.67,1754.22,962.962,570.992,1.60965
9521.82,6465,96523.1,948,801,77563.2,709.306,5009.24,4267.1,1231.46,395.811,358.069,1.63208
14987.3,13014,75473.1,771.75,678,74597.9,3364.87,3583.85,654.049,1157.88,183.774,553.431,1.64276
22335.1,19045,76857.5,801,705,74460.1,4159.56,4126.66,475.824,1794.68,303.359,121.462,1.70898
15983.2,14136,74099.9,773.25,696,72809.9,1659.68,3552.11,1256.94,1483.75,159.646,214.111,1.71325
9828.72,7425,86752.2,609.75,497,80403.6,640.552,4108.3,1901.76,1205.77,520.521,672.489,1.76025
13019.8,10143,84123.7,1146.75,1023,73463.7,350.894,3980.98,3044.2,2128.46,383.787,702.807,1.76452
26115.5,18733,91363.3,1099.5,969,74362.1,3711.21,6535.6,3707.93,2343.99,504.745,1183.28,1.78695
30565.9,22744,88074.6,819.75,716,75032.3,8723.63,6878.26,2806.29,3852.93,-52.9714,647.608,1.80725
19607.9,16464,78050.7,885.75,768,75584,380.054,5000.42,2525.55,2983.65,579.143,320.993,1.83929
11954.6,10017,78212.6,815.25,757,70578.9,1977.79,3987.62,1395.77,2200.9,320.402,477.936,1.87454
16932.3,14632,75838.9,612.75,572,70204.9,3.68463,4191.52,7122.06,1677.69,173.75,163.16,1.90017
15904,12924,80647.3,723.75,632,75050.1,2876.93,4330.79,1135.91,1828.53,301.497,643.901,1.90658
16587.8,13431,80939.4,848.25,771,72102.4,242.082,6990.45,8597.07,2373.39,61.6022,706.026,1.93756
12097.8,10013,79181.2,702,617,74564.5,402.104,4597.47,1476.85,1280.18,209.918,868.692,1.93756
20322.7,17321,76893.4,886.5,793,73263.1,11811.3,5393.74,3376.01,1498.92,757.508,510.096,1.96106
22479.6,20609,71484.5,489,449,71374.4,3087.35,3161.81,905.413,416.511,60.8981,333.709,1.98455
18928.8,16009,77488.8,711.75,649,71872.5,1781.62,4610.87,1140.39,985.772,4.56595,840.088,1.9931
10237.3,8309,80744.9,807.75,725,73016.1,1513.34,4321.17,1917.79,1048.89,898.185,463.09,2.00485
15160.2,13138,75623.3,715.5,646,72586.7,2922,4823.77,1261.91,2070.59,186.316,684.027,2.02301
