FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.64E+06,1.16E+06,847418,863648,666877,438220,913072,640760,808710,2341.33,30330.1,75151.3,25075.3,11043.1,16156,4421.33,10.607
2.28E+06,1.67E+06,821994,575579,471054,302323,934869,403501,855878,1255.05,22891.2,82463,21755.9,8618.82,20597.8,3259.63,10.6077
1.97E+06,1.48E+06,798948,611950,507724,372288,818276,478900,766694,725.494,87563.9,64342.8,17952.8,7885.61,17100.1,2467.94,10.613
1.86E+06,1.28E+06,870634,836787,634605,426419,892932,610019,823044,87.1995,1841.77,73956.7,28951.4,15455.6,17485.6,3374.92,10.6211
1.56E+06,1.06E+06,881861,823569,721759,474398,912852,587557,841010,1248.75,17370.9,82268.5,35826.9,15722.2,21230.9,3435.12,10.6308
1.92E+06,1.41E+06,815858,782425,700214,486031,864406,589531,796320,122.865,50260.3,109369,43939.8,15416.5,20452.7,3434.42,10.6386
1.54E+06,1.12E+06,819259,642373,584925,402089,872829,490755,785369,-222.615,16088,69617.3,21442.8,12542.3,16382.2,5043.92,10.6596
1.65E+06,1.19E+06,837594,835052,707334,486269,872769,625557,800936,818.039,85311.4,56471,23960.4,10277.1,19640.2,3524.15,10.661
1.40E+06,1.05E+06,801571,574637,370791,270379,822825,443249,777852,42.1786,19287.1,70531.7,35818.3,10091.9,14754.3,3034.16,10.6626
1.94E+06,1.43E+06,813364,626914,528054,374120,846873,477320,788042,-460.32,68992.2,81539.2,13566.8,14598.4,17398.3,1801.88,10.6657
1.35E+06,949448,855868,859567,766429,559331,822156,666800,773455,3084.51,148755,69169.4,32399.3,14506.8,16555.9,4532.14,10.6683
1.44E+06,1.05E+06,827860,908498,688892,475783,868748,662688,822557,1494.31,44203.7,60878.3,38022.2,12150.9,20794.3,3750.95,10.6711
1.94E+06,1.45E+06,803058,632307,558155,415555,805893,502734,754642,2666.9,258797,44859.2,20347.8,13427.6,17752.8,1640.3,10.6794
1.45E+06,996309,875772,895807,486086,348320,837309,683076,786858,3949.91,12334.1,71467.1,61363.6,11808.4,14395.4,2531.76,10.6824
1.37E+06,967130,850835,700867,390918,272649,860266,541901,776010,1220.95,86401.2,51498.7,17621.3,11475.1,13690.5,4049.36,10.6898
1.68E+06,1.31E+06,771229,668256,428797,305095,843273,505838,792652,282.822,21670.9,110677,27930,15794.8,19700,2717.4,10.6957
1.88E+06,1.52E+06,744166,368085,210412,153733,821212,293662,752058,-830.097,1132.71,37331.1,10059.2,8279.78,9930.49,1513.07,10.6984
1.67E+06,1.22E+06,820208,757922,599510,437613,821973,610017,745476,2793.67,87904.3,53105.6,21063.2,10053.1,14851.8,7011.58,10.7079
1.46E+06,1.08E+06,811499,581038,450374,343758,786089,478854,728036,651.058,2359.27,58905.8,28134,8166.94,11620.1,1212.41,10.7148
2.01E+06,1.43E+06,846009,716216,515074,362976,851419,528011,813865,1945.71,1074.15,68231.9,30660.8,11956.5,21181.8,2848.62,10.723
