"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
810203,559328,869117,584285,324543,232852,836265,440804,795299,8558.51,29.9413,8973.33,48536.6,19100.7,13448.6,2698.67,10.4808
1.67888e+06,1.12036e+06,899113,850484,701508,471476,892739,630162,809777,10539.9,3222.5,38346.7,47280.8,26731.2,20643.8,5761.94,10.4851
1.62513e+06,1.13607e+06,858294,716396,601372,415950,867467,524118,820116,11444.5,1249.81,14637.4,86513.9,37584.9,20150.4,5857.84,10.4885
1.64422e+06,1.14558e+06,861166,862418,711602,485734,879003,656804,787831,15372.2,215.109,17892.5,77381.5,32922.8,20971.2,3532.43,10.4954
1.88454e+06,1.38719e+06,815118,775976,580229,409916,849290,585108,795726,11986.1,3245.13,40604.4,53972,33298.8,14735.9,4281.71,10.5515
731621,487794,899914,513268,256411,179763,855829,406591,757421,10140.6,-644.803,21651.4,53135.7,15310.8,8737.88,3287.06,10.5684
2.23595e+06,1.67783e+06,799588,349027,277989,218285,764109,304449,687853,5031.64,-1098.1,43365.9,89973,6414.2,8071.37,2331.86,10.5687
1.81923e+06,1.36956e+06,796998,504786,442013,309043,858159,399877,757412,6670.46,720.23,48419.4,41468.2,10584.5,12062.3,2582.42,10.5759
2.12002e+06,1.59224e+06,798882,346989,213292,171036,748234,299019,696254,4061.09,-1555.23,28751.3,80782.1,27820.6,21181.4,1767.07,10.5838
1.7854e+06,1.42784e+06,750250,596093,397210,293720,811405,473089,756001,11040.6,10.7882,10428.6,60988.3,18170.9,12581.3,5868.5,10.597
1.88543e+06,1.32094e+06,856401,807390,658957,443525,891436,596063,812723,20385.3,1126.11,17468.3,62161.4,33555,21731.5,7885.8,10.6027
1.44467e+06,979931,884556,800624,552011,353249,937601,577070,832437,11660.8,465.498,93391.8,45328,26539,17148.6,3181.84,10.6112
1.4298e+06,1.05075e+06,816444,671591,525048,381799,825117,540642,745326,9387.75,-238.192,25505,54686.6,32139.6,15904.3,2411.74,10.6161
