"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.79538e+06,1.19799e+06,442154,328292,199445,314274,19422.8,-1022.41,9146.55,335440,44259.1,25696.7,5159.62,0
2.19802e+06,1.53467e+06,506796,367185,246031,387741,7413.41,-142.064,178864,296722,52398.8,14179,9344.87,0.00435753
1.84821e+06,1.34265e+06,398521,341880,242740,310654,16403.1,-1085.02,4270.94,257659,15795.7,16760.4,4045.52,0.00550425
1.3613e+06,1.03468e+06,325594,230595,167977,274393,4480.02,4957.6,60185.7,142706,10303.1,13759.4,2973.35,0.00573359
1.84852e+06,1.3787e+06,345556,244451,167686,272812,8107.71,-276.344,21482.6,166056,15769.5,10722.6,3635.23,0.00688031
1.31914e+06,985281,408472,332327,228732,310905,2438.75,-471.001,78689.8,186803,14825.2,14075.1,4627.67,0.0181182
2.36254e+06,1.56503e+06,747590,528424,337484,550237,8806.12,-315.11,52017.3,381215,48495.7,23278.1,18115,0.0374977
1.6131e+06,1.19285e+06,490350,365889,258279,387426,10554.9,-1065.24,303256,216789,22782.9,14954.5,5559.67,0.0392178
1.80999e+06,1.39287e+06,435198,332625,226407,329956,11598.4,-344.385,138886,209333,16358.2,20908.1,9098.08,0.0504556
1.61582e+06,1.18378e+06,498345,360496,241780,379679,13260.7,-539.044,53823,272261,26505.4,13483,5748.52,0.0565332
1.92918e+06,1.42448e+06,475505,374405,262520,363662,8612.02,-1110.48,9952.35,264830,13526.2,17594.5,7189.64,0.0755688
1.88174e+06,1.44649e+06,420594,350154,273778,351754,2838.7,-1368.35,42817.5,188173,26210.5,45045.1,3692.05,0.0757981
2.26887e+06,1.47578e+06,690513,468251,282389,479302,21302.3,-168.452,44823.4,368330,35778.4,38853.1,14078,0.0779769
1.68362e+06,1.30377e+06,384921,262250,185323,306306,6312.81,-23.2851,86201,280574,13641.3,10168.9,5306.85,0.0795823
1.37486e+06,937551,816355,672686,466610,628472,10826.3,-41.4188,36679.2,240970,29665.4,18444.2,7932.1,0.088068
2.79763e+06,1.9276e+06,920483,637984,396934,649226,8546.87,1386.9,68074,438207,28225.7,18958.2,20406.4,0.0931136
1.81203e+06,1.38029e+06,423331,307470,234504,358922,4890.69,-733.072,42597.3,279411,22666,13190.9,9645.8,0.126254
1.89345e+06,1.46366e+06,330343,257460,189200,265353,3577.64,-448.739,58152.4,210837,19230.7,10220.2,4802.45,0.129006
2.0554e+06,1.54001e+06,408603,279315,195738,318418,5706.19,-1308.68,51456.5,346273,79036.2,26343.6,7744.49,0.138294
1.39458e+06,1.03252e+06,581236,435925,304893,448310,6302.14,-529.357,80208.8,176122,30318.6,14452.3,5955.61,0.140588
1.92331e+06,1.33252e+06,420579,303630,208332,336847,4251.8,-918.725,50375,237052,51566.1,22324.3,4819.41,0.141734
1.88339e+06,1.34847e+06,430249,325009,217697,325989,7556.54,-478.633,24101.8,128293,22867.6,13523.1,6047.85,0.156068
1.72336e+06,1.26474e+06,341381,249099,187834,286271,1996.02,-998.12,29320.9,236193,45120.1,16701.5,3391.85,0.17648
1.37493e+06,1.02349e+06,513651,408618,281815,397053,4426.4,-633.085,96315.6,210181,12330.1,14084.3,4581.79,0.186227
2.4762e+06,1.67407e+06,621040,472174,294317,429178,7608.65,-602.137,110549,477744,28731.9,19257.1,7841.3,0.202052
1.53548e+06,1.09676e+06,539070,381964,263308,420829,7397.59,344.514,129204,143381,5536.55,18548.4,5883.02,0.203543
1.81535e+06,1.37561e+06,550662,372776,241682,405912,19886.3,4527.98,57093,337576,34315.2,19096.2,8850.12,0.2079
1.85071e+06,1.43788e+06,400255,324148,236534,325110,5127.06,-861.291,96192.5,209905,41786,18011.6,4640.82,0.211455
1.46147e+06,1.00968e+06,628771,429722,282356,465981,6094.11,340.447,80753.9,293836,74782.3,17413.2,23018,0.212716
1.17233e+06,806644,407478,309693,214214,320883,6155.1,-1468.91,14897.8,193777,20150.8,26871.2,4147.67,0.221431
1.71819e+06,1.27013e+06,638133,416215,281184,487033,8951.37,-192.863,22247.4,250058,21900.4,29846.6,6298.59,0.229802
