"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.55436e+06,1.16445e+06,800910,285718,371227,279380,797253,232751,736541,15634.7,2781.93,72772.4,55636,17075.8,9566.32,801.639,0
1.7676e+06,1.24244e+06,853608,404068,489107,349833,838869,316179,766784,26606.1,3354.38,76665.8,87657.1,20295.4,11961.5,2598.55,0.0027
1.75803e+06,1.17749e+06,895816,240773,449415,327902,822347,195089,740502,20042.6,1539.75,30967.3,56160.5,12797.7,8823.35,1185.14,0.0108
1.47276e+06,1.07291e+06,823609,224781,380521,290127,786940,188865,714099,12430.7,1954.51,182244,45882.1,11945.2,8557.64,1501.12,0.0908
1.5593e+06,1.11412e+06,839745,225054,407686,297606,821930,183221,736993,17627.8,1881.96,27933.3,62146.4,19052.4,7613.53,1102.62,0.1155
974405,719375,812710,291948,374162,280695,799790,229951,761765,12870.7,2452.1,29870.6,59638.9,14227.8,8357.9,968.419,0.12
1.66380e+06,1.18156e+06,844888,263034,472280,346852,816971,209895,751902,11035.6,2104.96,28593.1,54744.3,34555.8,28102.4,719.121,0.1212
1.34899e+06,954706,847795,206887,370710,277557,801370,171520,723718,17395.3,1412.04,61149.5,45798.9,10837.3,5729.68,247.515,0.1355
1.59847e+06,1.0802e+06,887876,334006,538402,387831,832943,253049,791955,27909.8,4305.87,70006.8,83545.2,22348,10572.7,1570.35,0.1403
1.15516e+06,807394,858438,284363,553213,422872,784937,228939,745254,17704.1,2527.81,23487.8,76862.7,20246.9,8473.02,1256.47,0.1448
1.40334e+06,1.0108e+06,833014,272439,398127,289964,823814,210234,777532,12911.9,2418.91,80516,61444.8,21439.5,11143.8,185.089,0.1604
1.66362e+06,1.13092e+06,882615,388474,669022,474159,846579,298650,780460,27113.1,3581.59,60278.3,82775.9,35290.7,13545.7,1668.22,0.1763
1.35408e+06,922139,881050,246428,440823,311247,849787,193782,763005,17991.2,1744.03,17768.9,50785,12162.2,8165.06,1267.66,0.1854
1.68543e+06,1.14793e+06,880940,271604,489282,353760,829854,214943,758164,17581.1,1985.04,30050.8,91695.9,16844.4,12122.3,1028.34,0.2147
1.44844e+06,979391,887350,274352,319259,219685,871955,201420,817253,20779.5,3367.73,16912.5,72345.9,15674.6,13615.3,596.571,0.2259
1.63398e+06,1.09676e+06,893893,272841,465322,321218,869170,214503,763180,23101.8,2888.92,15473.1,77617.4,13178,13034.3,2190.48,0.2286
1.0989e+06,742938,887478,328019,449254,314816,856223,255617,769947,17750.5,2652.12,11332.6,96937.8,24525.1,9056.33,357.079,0.2369
1.49291e+06,962119,931015,348588,531558,363662,877009,263548,793604,25903.9,2490.95,34546.7,97859.9,31404.9,11558.4,1442.5,0.2393
1.71803e+06,1.22698e+06,840128,284281,506727,379454,801247,236140,722319,16755.2,2121.55,120877,72702.4,29924.6,10326.6,1353.96,0.272
1.37432e+06,1.00311e+06,822038,248717,414961,301681,825298,197213,756696,15391.4,2355.14,30192.6,64396.2,15488.5,8579.81,1268.29,0.3235
1.61689e+06,1.12509e+06,862274,432702,636723,448737,851353,328890,789386,35027.1,3780.32,22746.5,119989,42645,14723.8,1588.04,0.3397
1.41273e+06,983183,862136,407242,697018,491003,851748,308407,792281,21050.2,3592.5,55333.2,94350.2,24573.9,31241.7,1185.01,0.3604
1.76955e+06,1.20426e+06,881642,261050,423826,286026,889064,202107,774986,14829.4,2201.85,30479.2,60252.9,10906.8,9625,277.251,0.3761
1.25526e+06,903078,833986,303083,373281,271483,824982,235193,773193,14296.7,2038.14,52372.1,57724.2,16704.3,10173.6,1083.37,0.3819
1.69015e+06,1.22981e+06,824593,192358,317429,251210,758160,165064,699214,16265.8,2295.99,18877.8,61505.1,12190.5,7450.1,596.438,0.3921
1.25596e+06,824861,913582,361588,413303,270955,915214,256362,846275,20413.8,3605.66,39920.9,76720.1,25099.1,16251.6,1026.76,0.3972
1.5092e+06,979390,924578,410436,496937,331536,899337,299261,822898,24823.7,3802.18,11482,80908.9,27103.1,13294.2,1388.74,0.4018
1.75701e+06,1.1126e+06,947517,394771,538573,368731,876367,302132,783971,22273,2851.66,38488.6,109529,40928.5,13024.5,1829.13,0.4158
1.47267e+06,1.03089e+06,857124,313259,389890,282632,827698,239140,785963,28821.6,3356.64,18326.5,84107.1,20302.5,10943.3,995.504,0.4161
1.38779e+06,966637,861411,341764,428671,330799,777519,272459,752621,11091.6,3268.15,74020.3,49312.5,20078.4,9007.23,1342.76,0.4237
1.10909e+06,746153,891844,310616,502269,344947,873646,234453,794913,14453.1,4005.58,47712.5,53243.3,13301.5,7467.92,1135.49,0.446
1.6428e+06,1.13819e+06,866005,231682,438723,316014,832982,182097,763382,24849.5,2850.19,37236.5,91735.2,9219.84,12837.9,1604.73,0.4744
1.1002e+06,701052,941615,385431,667760,461127,868862,285209,810838,23458.6,3620.38,28598.6,82681.3,23430.2,12973.2,1660.45,0.5004
715372,619211,693177,77010.8,157241,146076,645858,74763,618039,-32.3842,944.921,8495.72,3469.08,1959.24,955.689,1483.26,0.5251
1.65276e+06,1.1278e+06,879285,286662,491513,338182,872038,230500,746192,16738.8,3465.44,111043,53701.9,11326.9,10208,1544.25,0.5311
1.57065e+06,963175,978422,447154,740755,484788,916798,322467,831999,30580.9,5308.58,122810,139758,33279.4,17717.9,2112.46,0.5495
1.79216e+06,1.11873e+06,961177,350725,551863,345901,957262,250836,838935,16990.6,3218.95,36004.5,82513.9,28719.5,16300.5,1534.24,0.5551
1.55726e+06,1.12930e+06,827373,359717,527965,383881,825201,286810,752520,16467.5,2379.55,39509.7,59158.2,15527.4,9731.19,1471.53,0.5952
1.88105e+06,1.12242e+06,1.00553e+06,605500,841905,509748,990967,409427,887338,25175.9,5353.14,68687.1,110961,28557.4,22366.6,1835.78,0.6056
1.77447e+06,1.08812e+06,978455,475495,785672,485710,970544,330550,863098,36079.4,3714.2,243956,125408,23803.2,24973.8,2540.55,0.6289
1.41468e+06,1.00727e+06,842682,326299,492611,355809,830690,250951,780150,25430.7,2885.07,129587,77061.4,19538,12513,1132.2,0.6338
1.13263e+06,726978,934797,381949,584174,421139,832277,301396,760361,21771.3,1969.01,16344.1,89520.2,26680.9,12097.4,444.859,0.6482
1.5338e+06,1.11706e+06,823844,281266,457563,337625,813144,216440,779706,19354.2,2777.79,62962.2,67861,17256,13436.3,1309.44,0.722
1.02332e+06,727641,843808,225139,285078,216854,788766,181596,743868,8318.58,2474.55,117349,47845,9528.54,7164.32,1787.55,0.7239
1.42625e+06,1.02337e+06,836212,304586,390964,273636,857265,236959,771238,18119.5,2391.75,33641.8,70599,33238.6,9354.65,1224.85,0.7418
1.88674e+06,1.25804e+06,899851,272293,459300,304958,903666,203021,804723,21810.4,2451.85,19191.8,79227.3,12564.7,9306.23,636.82,0.7552
1.62769e+06,1.1984e+06,814927,277618,435542,310792,840837,216046,770997,20277.2,1985.09,63327.9,68706.6,10950.3,9955.44,1661.7,0.8199
1.75953e+06,1.30186e+06,810932,244621,465574,346486,806221,190299,771272,16745.5,2203.91,35690.1,64297.1,11036.2,7909.24,1335.51,0.8236
1.30518e+06,860462,910102,276981,320099,228958,838841,217476,764170,14186.5,1604.24,38692.9,62925.7,16082.8,8887.33,1386.86,0.9053
