"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.70014e+06,1.21358e+06,840559,370531,470813,331873,851193,280207,793408,14743.3,2525.17,13695.4,53670.4,18361.7,6738.47,992.781,0
1.58002e+06,1.0716e+06,884666,316603,551949,408256,811180,258805,733995,14083.3,1937.41,7891.67,73974.4,19726.4,5661.71,1153.51,0.0013
1.28277e+06,883554,871098,457914,787451,533212,886084,343192,800568,11330.3,3933.13,53890.1,63153.4,19035.6,9217.19,1842.57,0.002
2.27782e+06,1.4824e+06,921950,252688,305797,202414,906451,179077,846635,10983.8,3045.18,18017.2,255841,16357.8,6958.15,1027.42,0.014
1.21359e+06,797094,913509,334592,574806,411001,839130,261033,769079,20384.6,2685.61,33597.3,96201.8,32706.1,8118.25,1197.27,0.0153
1.12998e+06,791152,856961,287159,492167,344533,857102,213699,806253,13235.5,1433.62,63460,50478.4,16388.2,5449.96,1416.64,0.0156
2.31393e+06,1.33262e+06,1.04183e+06,268354,441362,261876,1.01123e+06,177920,904970,7550.62,2587.08,112910,171947,11017.1,7268.13,1661.99,0.0172
1.54542e+06,1.10146e+06,841844,238860,413983,297713,834326,185226,773737,10849.5,2179.19,31698.4,58070.6,10912.6,6581.58,1079.37,0.0202
1.42385e+06,951690,897680,381246,486345,350851,831712,295744,773464,12625.9,2216.79,6540.83,59397.1,21996.2,5224.88,1255.28,0.0285
1.91434e+06,1.23445e+06,930463,333983,568138,357501,953515,223731,895673,30257.8,2778.15,18771.3,102078,18857.9,10529.6,1390.93,0.0311
1.21762e+06,874796,835137,370044,600813,401929,896894,276863,801936,13215.2,3014.76,60056.4,60761.6,14449.5,5825.99,1897.2,0.0442
1.54352e+06,1.02912e+06,899905,309169,504153,340902,887328,242182,765958,18944,1398.41,75930.3,69353.6,17204.8,10564.8,2088.17,0.047
1.43506e+06,1.00607e+06,855842,389409,453001,324471,837672,284721,820613,10286.7,1634.45,48698.6,36068.1,13273.2,4445.93,1019.4,0.0709
1.3354e+06,956807,837409,170239,238641,186439,767997,145591,701576,6690.63,2221.35,5665.69,77821.8,13494.6,3351.1,651.842,0.0736
804594,595528,810636,302311,459446,365062,755126,272434,665800,204.576,1713.89,9848.09,2931.67,2516.63,754.542,-39.6965,0.0747
1.54871e+06,1.00566e+06,923997,495326,887671,572866,929716,351156,846334,25731.1,4212.35,69564.6,100611,34896.9,12707,2396.03,0.0759
1.78051e+06,1.20443e+06,886978,392602,709917,508710,837315,301571,781113,21452.2,2322.01,36874.3,55681.6,20724.3,6341.63,3380.8,0.0782
1.28039e+06,913220,841236,285737,420039,302722,832524,221650,773481,16073.1,2118.76,9796.3,71201.2,11400.2,5440.85,1126.65,0.0798
1.11678e+06,634550,1.05598e+06,340577,595415,382682,933540,240363,850156,20686.3,2583.88,3432.05,84589.8,21824.2,6328.28,1386.55,0.0944
926802,555169,1.00164e+06,327582,561410,330434,1.0194e+06,212074,926796,18392.1,1282.55,28026.2,52147.5,18269.7,7525.79,1997.99,0.1135
1.42664e+06,1.04815e+06,816661,268880,438932,322934,815520,216055,746699,11850.8,1708.76,57681.4,58758.3,25409.4,5892.75,1303.94,0.1149
1.67171e+06,1.1084e+06,904935,348488,614657,412157,894791,261628,799199,22743.2,3524.73,5201.3,70701.6,24953.9,8144.98,4453.81,0.1228
1.39379e+06,965322,866314,283411,598146,426704,841069,210426,808107,11958.7,2155.91,46969.1,54936.3,12797.9,6399.16,974.846,0.1298
1.72163e+06,1.30141e+06,793737,182197,293077,230813,761855,151859,719866,8393.2,1490.76,8968.58,108606,16018.1,6591.67,1325.6,0.1335
1.43821e+06,848437,1.01708e+06,421156,578535,356261,974345,286818,881024,5708.51,2204.1,25894.5,97278.3,20331.9,4712.16,1950.03,0.1351
1.59084e+06,1.07204e+06,890359,317076,605173,423773,856835,239201,795337,18733.3,2990.39,17997.4,89858.3,20493.6,7538.19,3798.71,0.1404
2.59854e+06,1.54452e+06,1.00946e+06,234025,309652,199814,929820,164551,853323,5620.68,2872.79,40628.3,168689,200070,64989.2,378.586,0.1418
951532,593101,962600,298992,601712,394757,914555,214058,838068,19575.4,1849.46,28282.5,65841.1,13622.3,5923.96,2253.83,0.1442
2.49319e+06,1.54374e+06,969019,361732,457995,288158,953633,260049,834609,16284.9,2291.84,115224,61899.8,12469,6676.83,1832.65,0.1506
1.34236e+06,953199,844958,307404,549117,409889,803803,245683,750734,12695.4,1454.15,32292.3,60603.4,15195.6,5300.12,1828.81,0.1573
2.05219e+06,1.39348e+06,883624,370759,692186,490524,846670,280150,794058,18261.8,3047.91,20286.8,61519.6,25186.6,9138.05,3124.33,0.1601
1.62289e+06,1.14334e+06,851658,260375,453005,329372,825216,205621,759772,9702.69,1410.97,15191.9,57587.3,11985.9,5009.61,984.531,0.1681
1.24316e+06,833008,895427,493786,824445,560454,882618,367848,805419,17663.3,2809.13,54592.5,107321,67705.7,5676.94,2633.14,0.2086
1.16109e+06,822279,847225,244604,429611,308226,836291,183073,801659,13330.2,2019.81,8078.42,67846.1,10536.6,5181.43,2032.77,0.2202
1.14715e+06,796907,863702,291794,382581,272079,843685,231452,756426,10006.2,2386.6,2733.41,33916.5,15022.1,4440.56,1095.28,0.2513
1.85157e+06,1.17598e+06,944697,522717,878121,607201,867707,393944,796128,19803.4,2670.67,5996.56,73227.1,21137.9,9129.59,2259.63,0.2527
1.69586e+06,1.22572e+06,830136,272932,514630,366289,842991,205589,796537,10937.8,2046.66,6207.5,59637,10472.4,6104.76,2758.86,0.2638
1.76184e+06,1.18367e+06,893074,348232,652064,463409,844262,259539,805041,12197.6,3256.5,21970,75677.9,16949.6,10052.3,2854.18,0.2646
1.94204e+06,1.31452e+06,886425,384862,620139,453766,819990,300718,767886,8379.98,1815.8,22952.9,74658.4,17397.8,4705.58,1261.37,0.2694
2.13063e+06,1.49321e+06,856126,251267,459036,332852,827460,199901,754175,11415,3295.96,6596.07,71237.5,26351.7,7910.09,1843.74,0.2697
1.92209e+06,1.39628e+06,825945,194279,372346,281804,792776,155153,751307,11581.1,2200.36,32820.7,153485,26488.1,5881.21,1470.79,0.2747
1.74374e+06,1.1931e+06,876916,334157,550154,374994,880260,248066,808229,15062.5,2185.16,51145.6,91177.8,17740.4,9586.73,1636.92,0.2764
1.71586e+06,1.20998e+06,850848,455630,786636,555782,849221,348551,784326,15774.5,3469.13,58899.5,61126.9,20978.2,12843.2,2486.37,0.2768
1.30422e+06,836438,935555,436572,611513,419999,873592,323166,810554,19272,4219.75,7553.53,65163.5,16490.1,9789.74,986.051,0.2787
977547,623698,940404,271088,469116,319370,881327,205374,791982,12724.7,1160.58,24210.8,84121.9,26683.7,4332.31,935.099,0.29
1.05573e+06,672387,942077,294553,559593,390971,858774,223081,792232,6928.19,3421.75,222015,34415.1,11832.4,5267.27,1340.06,0.2911
1.42695e+06,994975,860494,313283,423965,298136,853231,236218,795747,31494.2,2999.25,6120.55,119558,32984.4,6284.05,1508.17,0.2945
1.49072e+06,1.02985e+06,868506,371719,532411,372989,856450,283003,788089,11683.7,3197.35,118098,59173.1,14856.9,6515.76,2330.85,0.2982
1.29623e+06,840250,925600,256086,468040,325537,862649,191905,800665,14956.4,1664.1,132635,76379.8,18549.7,5138.99,2182.83,0.3417
1.91875e+06,1.15802e+06,994151,704116,1.51336e+06,1.04504e+06,868880,501493,842424,15775.5,1822.21,33836.7,60010.8,18826.2,8638.19,2432.82,0.3545
1.97765e+06,1.33648e+06,887846,312316,569260,390916,873733,232128,807270,19800.9,2344.94,18160.7,77535.8,20545.8,7139.14,1457.95,0.3552
2.14673e+06,1.5243e+06,845005,188150,360243,271583,795873,153074,737485,9610.09,1400.88,21833.6,104862,7248.71,3618.15,1318.2,0.3608
1.20344e+06,845198,854313,248268,493889,366705,808097,201584,738952,16615.7,2066.34,16914.7,57644.2,19363.6,4916.44,1218.03,0.3652
1.48043e+06,1.00654e+06,882486,312973,597050,431760,829698,242360,774813,14790.8,2345.28,3677.2,60193.4,17566.4,5243.75,1125.55,0.3708
1.42431e+06,926439,922443,280498,395632,284374,834743,217022,775491,12558.2,1924.39,28005.9,93230,17827.7,4181.37,1549.51,0.3712
894583,559385,959536,213703,366138,243954,900509,161431,794281,-486.824,4215.56,20576.2,5147.34,3648.33,-286.126,2136.28,0.3748
1.29186e+06,834519,928821,553377,906525,619071,878598,419527,791429,17888.5,2311.02,36483.5,76703.1,23001.1,6848.86,1833.37,0.3775
974017,593485,984709,441714,697252,438195,954714,300376,882322,25202,2144.38,62460.6,99386.2,16309,7833.23,2292.36,0.3823
1.22305e+06,739209,992724,413237,831308,538489,926267,287248,863165,15162.5,2020.8,98602,53330.9,18802.8,7438.37,2003.77,0.3869
2.14727e+06,1.45005e+06,888496,290055,533081,371013,862096,216205,804944,30152.7,4622.89,5940.52,83177.6,20167.3,8013.34,2472.97,0.4095
1.78746e+06,1.25303e+06,855903,173158,305395,231516,791465,140013,742035,7230.33,2473.14,18557.1,68649.6,38875.1,17469.5,1315.07,0.4121
1.42808e+06,932896,918484,392300,627077,432960,869009,297742,790550,18023.4,2350.75,3222.33,81082.4,21862.2,6580.3,1754.71,0.4147
2.25933e+06,1.56115e+06,868332,174918,290915,219888,793810,137778,761740,13482.5,2482.86,53382.6,196598,58302.9,22901.1,1212.58,0.4234
