"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.3729e+06,884788,931004,299538,473532,315212,901360,223645,803607,19962.1,2162.63,16464.1,64185.8,7821.49,3113.84,1474.16,0
1.94345e+06,1.17621e+06,991376,583924,1.2838e+06,918036,839055,442091,792493,24350.2,5826.98,14630.2,124242,15597.5,3836.34,2346.97,0.0171
1.24851e+06,886533,844983,244079,394749,268535,882005,193549,756642,8149.91,1641.48,60854.4,58529.6,5284.59,2882.16,260.917,0.028
1.68263e+06,1.17754e+06,857367,234246,406882,283614,860779,179307,783839,12115.7,965.558,20277.3,57213.6,4837.4,2215.24,1426.71,0.0742
2.2688e+06,1.34656e+06,1.01093e+06,442564,722912,453743,955932,303743,874221,17503.8,2261.62,17129.1,114677,10149.1,3750.14,2650.19,0.0832
2.01878e+06,1.41113e+06,858365,253591,444848,340177,784617,215172,707129,7686.1,1972.9,3128.69,75400.9,6878.6,2674.3,1172.53,0.1213
761947,413435,1.10578e+06,376936,712717,435895,981040,285127,793197,12247.9,3372.78,31965.5,63331.4,8543.98,4546.6,1813.9,0.1726
1.62541e+06,1.10917e+06,879258,243167,414771,312971,795161,195185,747497,15832.4,1608.51,9825.28,78181,6019.57,2287.52,1158.92,0.1782
2.27705e+06,1.49641e+06,913007,342604,498180,353375,845867,268995,764187,7195.82,1960.2,31138.3,87183.2,6335.38,1598.33,794.493,0.1834
870746,557193,937642,238015,451710,301211,899787,201607,708355,9644.11,1461.38,52584.1,41569.4,7517.4,2172.09,806.531,0.2897
1.43226e+06,873176,984172,393962,695292,470212,887206,286355,825470,12685,3865.54,59234.5,66834.5,6244,3107.24,817.896,0.3073
2.08094e+06,1.33708e+06,933798,273370,539929,356585,908500,200988,816080,23680.8,1939.71,21509.1,75294.7,7326.71,2906.65,775.071,0.3123
1.02796e+06,571631,1.07898e+06,385197,776111,492019,946440,288130,802131,10532.6,3077.57,6904.77,70874.2,10319.2,2268.03,927.812,0.3124
2.18009e+06,1.2514e+06,1.04527e+06,499905,757516,449770,1.01054e+06,327405,916122,19275.8,4605.57,19014,77609,11199.9,3863.31,2275.87,0.33
1.48121e+06,966227,919789,309220,571128,401223,854080,249952,742271,16863.4,2507.03,227452,87331.1,5529.29,2547.28,-3.72166,0.4161
2.15774e+06,1.33953e+06,966491,446362,889168,624303,854554,342829,781198,12800.5,1543.18,35147.9,57328.4,5325.92,2135.87,1658.16,0.4569
978613,605228,970160,202290,386691,256791,903515,172050,705456,7562.51,2230.16,104429,68233.3,4018.52,2011.45,496.196,0.4657
1.52872e+06,1.0019e+06,915492,299767,579644,388854,894389,232613,773216,14972.6,2691.76,27233.3,63001.8,5502.35,1864.12,1019.26,0.4716
1.1587e+06,730414,951815,428502,761660,469033,974337,320745,801574,10389.5,2688.54,65870.4,62299.2,7073.98,3205.38,1551.42,0.5115
2.09234e+06,1.28404e+06,977698,356110,719330,449243,960723,252651,845696,29256.1,1938.4,90516,62148.4,8718.57,4992.46,1946.72,0.5132
1.94263e+06,1.29729e+06,898473,335189,613397,428881,858136,259547,774862,16103.5,2654.27,61027.7,65350.3,5924.32,3013.61,2576.44,0.5211
