"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
27717.4,23637,76849.2,571.5,485,77224.4,1842.91,6133.72,1952.04,2014.82,15.2089,577.301,0.791675
29894,24756,79137.8,498,436,74855.3,1014.29,4936.51,4754.81,1749.62,-130.128,167.319,0.800042
25056.9,19996,82122.9,869.25,744,76568.8,4578.18,6851.65,2446.68,2762.04,-21.7047,745.19,0.805271
23100.7,18576,81499,607.5,528,75403.6,1736.3,5695.93,1981.73,3582.69,127.518,303.291,0.807362
21475.1,18461,76235.9,700.5,633,72524.4,768.28,5153.7,2756.74,1814.44,14.4584,514.968,0.809454
9214.26,6797,88843,888,649,89670.2,9006.86,3813.45,3280.3,3689.19,169.908,576.348,0.822004
34517.3,26284,86064.8,862.5,732,77219.7,536.632,7288.68,3661.2,1343.41,351.156,1238.69,0.82305
24134.2,20932,75561.8,584.25,528,72517.8,3428.2,4261.93,1450.98,2356.35,622.239,650.157,0.834553
46221.8,37053,81752.9,898.5,813,72428.2,3805.06,6227.58,6494.53,2127.16,176.249,615.892,0.839783
23987,19169,82008.2,549.75,497,72491.8,2045.82,5330.99,1807.07,3502.81,170.161,1159.76,0.845012
26132.7,16668,102750,1044,856,79929.4,877.08,8889.11,2276.25,3629.62,144.615,1940.72,0.850241
30791.6,27056,74584.6,396.75,372,69896.3,1433.71,3378.41,3437.8,451.185,7.56396,209.66,0.856515
25234.4,20963,78889.7,662.25,595,72943.2,1539.38,4562.54,6616.22,1162.67,-420.335,3309.39,0.856515
15173.4,9345,106410,942,773,79864.1,1001.46,7079.46,7329.05,2502.39,-184.242,473.92,0.866973
19103.7,16719,74883.7,619.5,571,71102.5,3187.4,4813.9,969.771,1216.88,510.344,486.995,0.877432
23402.3,20667,74209.7,360.75,331,71426.3,2710.93,3301.96,860.486,1854.93,-181.562,135.376,0.879523
32408.6,22098,96114.2,1504.5,1218,80951.5,34009.3,4766.87,3144.52,4914.34,607.617,1286.24,0.880569
32113,22475,93639.8,1281,1067,78680.1,1854.18,9809.88,2476.58,4186.59,133.812,1479.37,0.892073
21355,15880,88130.9,885.75,780,74421.2,1381.88,7601.27,3609.52,1952.12,-66.4782,771.382,0.899393
13946.5,8557,106813,1018.5,809,82507.3,1061.04,6591.25,2534.59,3199.77,264.176,292.022,0.908806
19072,16377,76320.7,744,669,72883.1,3810.05,4973.34,1710.26,1318.14,12.8782,859.088,0.909851
10153.4,8293,80238.3,405,353,75190,1262.67,3302.37,601.938,945.716,376.539,201.903,0.918218
20844.8,18245,74874.4,503.25,453,72805.7,896.51,4167.49,1646.29,1143.56,301.894,249.058,0.92763
44350,33688,86277.7,871.5,760,75150.8,1879.28,9003.55,6612.4,3305.89,975.323,886.053,0.929722
22578.6,18021,82110.4,876,773,74268.5,429.487,4852.74,2806.26,2242.56,-48.7557,443.322,0.932859
29106.7,24259,78632,721.5,643,73536.9,1674.68,6482.53,2337.11,1754.22,279.769,350.28,0.932859
18827.8,15361,80326.8,821.25,737,73027.7,1005.74,5546.22,1379.53,1961,166.744,411.201,0.937042
38540.7,26864,94021.9,1113,928,78600.8,1016.14,11138.5,5901.04,6099.2,189.012,2535.28,0.949592
29117.9,25396,75140.6,408.75,352,76101.8,1057.57,4593.2,3950,1453.67,-72.9894,400.429,0.953775
