"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
2.29608e+06,1.45978e+06,943735,397599,627160,418634,898866,282500,844458,42567.8,3439.25,567219,79878.8,17331.6,15749.1,5894.59,0.1174
2.05961e+06,1.23087e+06,1.00398e+06,478851,770462,452088,1.02254e+06,314974,912173,16636.2,4419.48,290856,74479.1,17931.7,13539.5,5942.95,0.5229
1.50649e+06,971425,930484,317602,553760,360101,922675,223972,850826,12155.5,3709.01,22522.4,57555.6,20333.5,14248.5,3090,0.642
1.14932e+06,866730,795625,251643,338166,254532,797147,205752,733823,8099.29,1463.1,92361,26656.1,6650.79,5482.37,902.599,1.0202
1.62189e+06,943014,1.03194e+06,418253,653500,410662,954799,290414,864117,19334.6,3232.33,486739,56839.9,21509.3,13916.9,4602.85,1.0982
1.54339e+06,974511,950252,556603,959054,563511,1.02116e+06,350465,952911,26990.4,4791.32,271948,67252.6,18499,17982.4,4375.89,1.1264
2.01758e+06,1.30636e+06,926655,507534,936967,583766,963023,339115,897986,17194.3,4808.12,538389,71126.7,21806.6,14723.2,4744.81,1.1555
2.43824e+06,1.46305e+06,999929,608750,1.05366e+06,603276,1.04794e+06,382376,955212,25493.8,5795.47,481607,88888.8,24992.1,22033.9,6313.65,1.2857
787234,448576,1.05298e+06,298811,569179,357899,954201,207450,864239,10161.9,1324.01,329027,37028.6,9304.7,7802.23,2113.33,1.2964
1.64378e+06,1.08515e+06,908872,513973,596141,395787,903729,373357,825975,25884.6,6359.6,289537,78654,18844.9,17277.1,5106.54,1.4169
1.16446e+06,812969,859415,286399,376711,269508,838665,218179,787607,13304.5,4284.75,33355.2,42447.6,9174.77,9899.14,2125.55,1.4368
1.45912e+06,1.0403e+06,841560,259038,454960,379630,719057,223261,696150,20206.2,2569.81,17853.6,56196.2,13165.2,7519.76,1494.57,1.4669
1.39254e+06,888800,940057,404308,586269,374713,938749,290835,834098,13226.9,2118.76,515629,55295.9,14513.2,10558.1,3302.52,1.5157
1.9218e+06,1.15835e+06,995454,406846,560345,343923,977565,277133,880832,24514.6,4953.75,351439,73362.3,16983.1,19151.8,4148.79,1.6118
1.76371e+06,1.43619e+06,736828,177423,224961,222083,607775,183351,580600,-43.0444,1739.99,14720.1,4007.45,4123.56,439.019,1234.48,1.619
