"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.73066e+06,1.32772e+06,339589,236961,169345,268563,10938.5,-345.85,90206.9,203899,17589.9,13417.4,5607.68,0
1.06426e+06,706599,619388,515918,346121,466730,8285.68,-861.885,180466,152335,37456.2,14193.7,7628.62,0.000894579
1.49688e+06,1.11282e+06,380941,312718,234651,316429,7723.71,-1283.83,36802.6,175249,28360.4,11277.1,3829.84,0.00123005
1.95342e+06,1.35502e+06,508348,410398,251709,367423,16905.4,-683.607,106498,246654,21263.2,16796,10336,0.00436107
1.98999e+06,1.42812e+06,598008,381931,269974,467896,7835.59,723.459,100218,319188,48281,20797.7,6760.07,0.00503201
2.091e+06,1.44153e+06,717271,602916,395671,519621,4333.91,71.9217,123212,125601,47359.4,15247.1,12921.4,0.0102877
1.02048e+06,711423,584107,428543,306230,467076,6546.58,370.477,95939.2,225811,21445.9,12078.7,6451.97,0.0103995
1.82283e+06,1.29834e+06,672530,455152,290433,494340,13648.7,-1119.05,90827.9,381842,30494.3,23655.5,8776.14,0.0156551
1.55579e+06,1.00692e+06,786920,656045,430237,573178,15414,492.175,50434,356596,25510.7,19388.6,10158.8,0.0164379
1.47361e+06,1.07975e+06,425296,289482,199830,335918,10348.1,48.5946,85890.4,199644,10415.3,13202.9,6996.85,0.0192335
1.17656e+06,834991,557778,407554,266256,418458,9605.15,-319.212,31532.9,253166,27381.8,14044.5,6750.11,0.0215817
2.4537e+06,1.75632e+06,537972,342355,210904,379469,21796.9,-404.251,75556.4,305744,16001.5,16429.9,13712.1,0.0246009
2.81295e+06,1.70496e+06,313322,162761,90135,211809,4963.84,-1754.56,51150.5,190858,123127,17470.7,6456.68,0.0246009
1.60636e+06,1.11692e+06,465069,323077,211291,353259,12303.7,-1357.6,25677.9,253168,20602.9,16857.6,6583.48,0.0261664
1.55024e+06,1.05995e+06,501988,358209,228937,382585,16782,-1345.61,47785.6,389082,45791.8,25307.8,5738.64,0.0273965
1.80517e+06,1.34585e+06,442085,339508,242537,352747,9075.09,-1503.96,205909,178083,56229,12717.6,7730.27,0.0276201
