"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.62527e+06,1.1469e+06,850260,173373,197598,147518,803688,147306,706175,2314.1,-8829.65,4.2557e+06,23388.1,2963.55,4478.56,13549.9,0.0594
1.67243e+06,1.29406e+06,775434,124441,159997,130798,733942,110372,676484,1458.56,-6288.45,2.8948e+06,17259,-304.911,3543.45,8764.25,0.1812
1.56003e+06,1.23729e+06,756504,112995,153436,131517,700000,103828,652976,2720.42,-7503.53,2.12616e+06,15899.3,2016.29,3286.85,7423.35,0.3107
1.68568e+06,1.24926e+06,809601,140889,167828,133851,752304,126628,667574,2669.04,-8297.1,3.65862e+06,23351.8,3488.32,5852.41,11591.4,0.3911
1.54739e+06,1.11785e+06,830553,184888,231161,184236,752819,165413,670641,4385.5,-11181,3.68277e+06,43541.4,3118.22,4992.46,12778,0.4668
1.49292e+06,1.11808e+06,801155,157099,171461,135661,758335,142424,661824,2092.76,-10533.6,3.39670e+06,14404.2,-468.963,3218.97,10964,0.5031
1.56839e+06,1.24929e+06,753257,121928,193434,163866,708265,108698,673030,1485.6,-5622.61,1.79716e+06,22037.7,3443.25,3823.42,6313.91,0.6907
2.10117e+06,1.55058e+06,813050,203651,225621,170146,795625,176780,691201,3284.23,-11001.8,3.92931e+06,43028.5,5395.34,5466.95,13685.1,0.7755
1.68524e+06,1.32855e+06,761092,123199,151321,127288,713285,113512,651202,2148.85,-9422.57,2.82135e+06,16439.6,1549.25,2754.24,9196.95,0.8623
1.60998e+06,1.31733e+06,733291,129382,159596,138644,690671,119178,651371,2199.46,-7644.21,2.73918e+06,18650.5,1384.64,3720.53,9406.94,0.9507
1.66441e+06,1.31405e+06,759972,135634,197087,170688,692798,122649,663523,1688.82,-9070.77,3.18511e+06,16438.6,3260.6,3535.08,10839.1,0.9957
1.578e+06,1.31656e+06,719144,111734,128633,114908,671667,105872,633222,2414.25,-7378.75,2.69743e+06,13751.8,1971.58,3500.29,8530.76,1.2257
1.69955e+06,1.30464e+06,781613,157657,239470,207824,691365,146151,647238,2258.94,-11773,3.29323e+06,26172.4,705.215,3011.38,11505,1.4012
1.65966e+06,1.33812e+06,744175,146353,164793,141725,697661,132738,661543,3315.87,-6389.88,2.93234e+06,65102.6,924.142,7651.75,9138.02,1.6134
1.58884e+06,1.20721e+06,789675,131411,195317,150662,777836,117517,670937,1118.74,-2132.83,2.44733e+06,10085.4,1275.59,3475.97,7608.37,1.7692
1.45786e+06,1.20388e+06,726583,133793,156831,135585,694018,124044,647158,2442.33,-7946.87,2.62073e+06,27762.3,3319.52,3204.45,8873.55,1.8765
1.36613e+06,987796,829807,106529,137504,105434,782501,92960,687582,1721.36,-4217.89,1.93294e+06,10799.1,117.719,3741.54,5871.54,1.9542
1.62563e+06,1.25784e+06,775436,162014,180647,147752,733583,147874,657374,4172.48,-12428.4,3.65739e+06,25188.2,2676.82,3736.52,11735.7,1.9772
1.32179e+06,1.02749e+06,771856,203944,234218,191099,735383,181439,674421,2598.64,-8239.39,2.92061e+06,24938.5,3177.15,4678.21,9818.71,2.0219
1.45752e+06,1.21479e+06,719885,220484,446831,446214,600830,212103,623708,1979.43,-10557.3,3.12723e+06,14265.9,2356.47,4404.74,10048.2,2.2027
1.35277e+06,1.08462e+06,748341,136263,138244,116073,714608,124505,656663,3209.81,-10142.1,3.37623e+06,13761.2,4002.97,4275.76,10322.1,2.2597
