FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.98E+06,1.37E+06,864295,823923,698498,460076,910934,581758,849758,1045.11,75237.8,33980,23114.9,16936.5,14800.1,5061.18,9.13863
1.71E+06,1.29E+06,794990,671595,569381,420480,812473,528811,762006,2400.27,53104.9,39630.4,21682.9,13804.4,10815.7,4294.37,9.14351
1.79E+06,1.30E+06,827164,778635,525601,363246,868173,554603,842370,3356.21,33811.8,64967.6,36293.6,14678.1,14458.5,3011.94,9.14973
1.61E+06,1.27E+06,764067,499532,249978,190360,787911,412675,726284,493.834,103626,23447.3,17471.4,9472.47,8796.53,2320.58,9.15108
2.03E+06,1.64E+06,742215,595091,370663,264260,841586,469196,760993,1452.32,25913.1,43435.1,26336.9,20707,11237,4519.03,9.16164
2.17E+06,1.75E+06,744052,439013,300855,231673,779172,346042,761202,785.07,10657.9,45731.5,32790.9,18014.1,12567,5614.63,9.16394
1.84E+06,1.42E+06,778521,450547,393667,307085,769169,368108,734372,105.838,9324.74,32910.1,16956.4,12349.5,9177.28,2932.5,9.17679
2.03E+06,1.56E+06,777970,518170,491693,370272,796755,411525,755487,357.705,13562.6,37404.4,13856.1,11550.2,9133.8,2864.27,9.17828
2.13E+06,1.56E+06,816059,667987,500188,347400,863883,502810,797105,3466.88,29799.8,30978.6,18142.2,14964.1,12002.4,3454.59,9.1818
1.50E+06,1.20E+06,752725,331848,164333,126239,781054,274726,724754,274.392,56933.2,24818.4,22721.8,5543.91,6746.93,2478.94,9.20169
1.56E+06,1.06E+06,883802,945626,522545,336410,931979,664438,853918,2928.89,32688.3,34874.7,23214,14378.7,12260.2,3471.22,9.2048
2.15E+06,1.67E+06,774259,589461,399695,277916,862912,439455,804807,580.465,25728.1,39531,26803.7,16601.2,16210.1,3858.82,9.2071
1.39E+06,1.00E+06,833784,812115,487676,335661,871730,629719,773788,3461.92,30910.9,37104.1,24675.1,14424.8,11466.6,3425.32,9.21197
1.82E+06,1.32E+06,825908,464290,368089,261534,844454,362982,767459,765.542,107823,42431.7,19039,9920.01,13235.6,2615.06,9.21589
1.77E+06,1.27E+06,837854,660859,580700,386399,901711,490571,808273,3352.93,8347.7,36856.5,24907.4,14239,11778.2,4602.95,9.21684
2.03E+06,1.48E+06,823698,634282,457608,311646,881014,493337,771418,1325.91,35257.7,42914.4,19630.3,11901.5,11849.6,3528.8,9.21779
2.11E+06,1.65E+06,767945,464959,353673,262633,807986,361614,771473,1920.79,29307.9,29478.4,20108.7,9388.91,9559.92,3189.47,9.21792
2.07E+06,1.50E+06,828541,670224,589572,418060,846155,522807,769183,1047.82,46429.5,40612.4,17443.6,14684.6,12051.8,5631.68,9.22306
1.84E+06,1.11E+06,997798,735129,434266,281281,926333,512934,859911,3899.25,103034,43633.2,25437.5,10440.1,14812.5,2856.05,9.23835
2.00E+06,1.42E+06,843318,595731,436525,316166,828410,475197,752191,573.844,11615.2,31927.4,19186.7,11675.2,15680.6,2415.23,9.24309
2.79E+06,1.91E+06,877052,788306,586819,391035,900409,537250,880379,3183.59,25915.1,91961.4,27534.3,30405.1,23549.5,7798.61,9.24336
1.72E+06,1.20E+06,856791,715621,493346,342718,863707,545067,787743,167.359,16892.2,47351,21710.6,11956.8,12172.5,3975.35,9.27286
2.37E+06,1.76E+06,810718,554204,504866,373650,810705,432675,768527,-229.491,25586.8,41378.5,20610,16136.4,13211,5412.09,9.27421
2.72E+06,2.02E+06,808540,576502,479740,325154,885255,423124,817493,146.48,57013.9,40034.1,20958.7,11731.6,10886.1,3715.43,9.27421
2.45E+06,1.95E+06,752127,488461,350778,267605,786484,392860,746007,792.93,30512.1,50915,39913.1,14156.3,9386.23,4735.43,9.27895
1.60E+06,1.15E+06,835982,687584,657350,480133,821459,504151,818308,2480,25340.3,33086.1,19092.1,9137.29,15679.5,5281.89,9.28449
1.40E+06,916925,918090,836263,502860,336538,896529,596619,841002,1551.81,5923.3,33300.5,26850.5,16817.5,13805.2,3936.21,9.28652
2.39E+06,1.88E+06,763881,669319,418777,296198,848305,516018,778250,1514.84,32694.7,56980.6,16057.8,11485.1,11364.7,4604.55,9.29031
2.14E+06,1.59E+06,808830,642523,508525,354681,860252,495363,778246,530.401,21810.3,50343.3,19585.1,10571.4,15584.8,3613.99,9.29396
2.13E+06,1.76E+06,727138,361998,260906,207947,752805,300028,723928,542.698,110968,25311.2,18298.5,12557.3,9223.48,3292.32,9.30019
2.40E+06,1.83E+06,787626,697568,552357,390270,849192,529476,790482,1376.82,24885.6,63164,33529.4,18483.6,12393.3,4629.52,9.3075
1.88E+06,1.45E+06,778216,698963,456711,320085,856106,519926,806611,-723.531,105784,88582.1,25646.8,17302.3,16213.6,4103.24,9.31155
2.65E+06,1.93E+06,823898,753748,584036,413659,847127,583670,774836,3775.01,29591.5,48246,17971.3,12467.8,13574.5,8159.54,9.31291
2.25E+06,1.60E+06,843331,692985,425614,285614,894102,523353,794476,1482.69,69699.7,37852.8,16114.7,9835.11,14869.9,4943.09,9.31873
2.44E+06,1.86E+06,787247,361920,255156,194643,786534,303616,715220,436.425,5476,23057.2,11094.1,6926.36,9996.5,2907.08,9.3213
2.20E+06,1.70E+06,776140,535041,343421,248852,828013,419176,765847,2731.63,7291.83,29552.7,16186.7,15221.5,7040.13,3205.72,9.32684
1.64E+06,1.24E+06,794251,663818,613877,471697,780853,518807,767705,4194.36,12719.5,49742.7,32147,9856.9,11145.9,3923.9,9.33374
1.31E+06,1.02E+06,770605,446073,289432,224827,772413,354303,755410,775.399,23393,34232.2,11351,8297.06,9787.66,3739.76,9.33401
2.22E+06,1.80E+06,739507,453234,301288,211755,853689,345368,787393,482.265,99213.1,30288.9,13115.4,12688,7803.63,4289.63,9.33726
1.73E+06,1.29E+06,805067,524684,416192,312320,799549,436812,720699,67.4954,85599.8,42423.3,19485.4,13014.7,13233.6,3531.59,9.3493
1.91E+06,1.52E+06,757068,589308,404640,300118,808961,459770,769048,1180.22,57797.9,38222.8,19115.9,12080.4,11248.2,5117.24,9.35593
2.28E+06,1.68E+06,815180,722745,562114,408908,824803,555873,780119,669.357,61305.5,70440.3,54107.9,16750.3,14094.7,5184.74,9.36378
2.13E+06,1.73E+06,738835,420931,311656,240437,777725,341868,738761,58.3468,58081.8,26398.2,18864.3,9197.5,8364.15,3888.69,9.36608
2.47E+06,1.96E+06,755688,481731,394946,283878,834752,364141,793755,1570.6,10372.9,48707.7,22216.1,13683.6,9692.43,3294.88,9.3696
1.94E+06,1.48E+06,787735,550371,509651,389433,785220,439777,750886,419.746,10657.5,37034.9,25892.6,15323.9,11087.5,4672.18,9.37082
2.14E+06,1.74E+06,737229,515218,345368,271335,763709,424773,727755,1783.83,16496.4,52016.6,21270.4,16949.8,8209.19,2423.8,9.37366
1.96E+06,1.62E+06,725805,442713,293225,229076,768021,353049,752382,611.961,90253.2,40315.1,24407.4,13115.3,11790.4,5629.23,9.37582
2.14E+06,1.58E+06,810578,574777,448911,331549,812388,448483,768962,1300.18,54039.8,38173.8,35184.4,16794.2,21208.2,4961.02,9.38854
2.31E+06,1.50E+06,924276,739500,581498,386032,903808,533866,831108,1802.94,7615.9,57449.3,39739.4,19695.2,28298.3,4402.46,9.38922
2.16E+06,1.73E+06,750084,444187,330580,236502,838674,335569,794210,3436.8,27459.9,46221.2,26471.4,14391.4,10859.1,3136.37,9.39855
2.07E+06,1.64E+06,760191,571945,483169,368032,787707,453232,757155,-14.951,55747.4,47585.8,31512.4,11807.5,9814.84,3550.53,9.40194
2.17E+06,1.57E+06,830272,538282,494667,355108,835802,413332,781380,1651.89,20603.6,36927.7,24486.4,22275.1,13666.7,4028,9.40924
1.50E+06,1.06E+06,846386,753624,403462,287792,841154,581106,778128,2407.87,50330,32037.9,20161.5,12017.2,13742.6,2918.06,9.41628
1.62E+06,1.18E+06,821607,693624,652653,476273,822201,534454,778691,2183.45,12699.5,40268,26897.3,14016.6,10666.6,4074.69,9.42535
1.73E+06,1.30E+06,795703,662154,407554,283808,861613,492541,806618,2005.99,61441,52834.1,19120.3,10845.9,18384.2,3332,9.43022
1.94E+06,1.40E+06,829770,836314,640833,477601,805065,660246,760002,817.602,19193.4,51678,20080.2,9156.87,12582.4,4908.6,9.43468
2.02E+06,1.58E+06,766759,404607,309850,242430,766860,321583,754903,592.09,14949.9,33211.3,17571.4,13645.1,16772.8,2890.74,9.43495
2.33E+06,1.81E+06,772722,668000,500972,343239,875726,473279,846857,3756.06,265374,37655.5,39545.3,13452,19586.9,5192.36,9.43603
