FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.90E+06,1.31E+06,875683,843137,520209,363596,858441,650851,777263,3205.64,77104.3,52835.9,31567.6,17196.4,12477.2,5591.05,21.5468
1.03E+06,756042,814160,572072,488298,371101,789486,457852,749682,2158.47,8300.2,35949.8,16547.3,8852.15,9787.29,4006.1,21.5473
2.45E+06,2.00E+06,735683,366477,305952,241925,758794,297494,739128,1291.01,5110.2,29542.9,13518,12483.1,6004.92,2411.48,21.5537
2.12E+06,1.47E+06,865030,642430,340301,226039,903299,470998,818385,2948.41,102273,68134.6,22812.8,22664.6,13056.3,5681.87,21.5619
2.11E+06,1.46E+06,870363,878040,548671,369734,890377,638559,825020,3370.08,58125.8,65598.6,40383.4,18525.9,16192.5,6140.35,21.5622
2.12E+06,1.82E+06,699410,266409,199428,158539,754746,219998,726578,240.159,115479,18264.4,11128.7,5456.29,5626.75,2092.16,21.5649
2.22E+06,1.75E+06,761024,497987,417841,313621,799388,410102,728580,1314.23,134187,37644.4,18265.1,11936.8,8690.05,3496.45,21.5718
2.55E+06,1.85E+06,825029,816988,690003,468799,883111,583412,840217,3150.8,26406,80858.5,34725,19552.6,14677.8,7115.29,21.5736
1.72E+06,1.31E+06,789486,678794,473715,365184,778317,549118,741692,1037.89,16643.8,27586,13602.6,7878.07,9820.56,5104.74,21.5829
1.97E+06,1.47E+06,803514,647622,582214,421763,828257,493179,787895,1646.25,53721.1,53381.2,20995.1,16370.2,15944.8,5300.92,21.5901
2.18E+06,1.64E+06,795998,697902,579521,421069,825785,552340,758122,2957.92,54341.6,51643.2,26209.6,14415.7,10594.6,5885.15,21.5907
2.31E+06,1.79E+06,773272,570277,446597,303525,882821,420564,813588,1305.73,16029.7,40935.8,14213.2,16553.5,9973.72,7121.26,21.5918
2.29E+06,1.68E+06,816903,603027,509086,377344,809477,472530,765700,1187.03,30342.8,30055.5,18522.7,16317.1,15385.4,5602.36,21.5925
2.50E+06,1.83E+06,819387,676134,500860,344698,871823,493714,821692,2742.1,19732.4,45550.1,27945.2,18252.3,12345.5,5876.46,21.5944
2.19E+06,1.71E+06,768083,726503,578643,436508,795371,571985,762086,4932.64,72873.6,39320.7,23156.6,11706.8,12800.1,10329.2,21.595
2.39E+06,1.85E+06,776054,620206,604161,406277,892240,452609,822174,1471.69,13053.5,35820.1,14334.1,13403.3,9933.57,3890.05,21.6026
1.90E+06,1.33E+06,855891,828614,646717,446786,868492,634004,784172,2581.7,111194,108478,41114.4,13973.1,17947,3987.06,21.6055
2.39E+06,1.82E+06,787784,671461,535696,398091,807398,529724,760541,2517.68,11120.1,44244.5,17314.9,15023.9,11381,4395.72,21.6116
1.19E+06,741419,961536,939161,808777,549465,883161,673621,836519,2221.27,58004.1,36962.4,38571.8,9319.72,18650.5,6264.74,21.6135
2.24E+06,1.62E+06,829437,685041,612872,434414,846482,507873,809306,1283.83,23181.5,62449.5,25499.5,18645.4,12758.4,7289.99,21.6151
2.06E+06,1.48E+06,835292,621326,449185,296720,908300,461280,808177,1784.01,13701.9,38555.2,27487,12690,10112.1,3833.31,21.6256
1.87E+06,1.45E+06,775462,425941,291759,228141,767313,365287,699627,270.436,16115.2,30849.2,13192.8,8390.33,6422.03,4704.31,21.6294
1.54E+06,1.15E+06,803383,557367,411991,312395,791289,442075,756479,52.1846,15169.8,36299.6,16172.8,8467.68,8141.62,4711.8,21.6385
2.25E+06,1.69E+06,799744,472244,411448,296761,831877,368313,769309,731.247,25414.8,48034.2,20883.5,14600.9,10655.5,2806.91,21.6396
1.12E+06,679853,992274,776126,570539,345774,990021,544909,854593,3757.83,25522.7,82572.4,48529.8,17352.1,17137.3,5462.8,21.6398
