"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
26615.8,25535,68309.9,128.25,139,60467.6,75968.9,193.107,162.237,-313.67,-482.647,-25.5809,0.436705
23887.4,22545,69438.2,246.75,241,67099.6,121914,932.249,-7.12518,-258.745,-734.802,43.5736,0.449549
25977.6,24801,68645.1,172.5,165,68514.9,67999.6,294.073,-821.676,-174.651,-237.723,232.188,0.459182
7966.2,7693,67863.4,491.25,505,63751.6,292.878,116.171,506.341,-321.512,235.402,-57.7637,0.483801
21213.1,19859,70004.5,216.75,199,71381.5,74499,424.09,170.775,24.1205,-579.329,322.79,0.493434
28780,20001,94301.5,1040.25,865,78813.7,14584.3,3274.78,2149.2,5481.15,597.445,2003.45,0.543741
17142.2,16157,69532.1,235.5,217,71123.2,64653.5,310.767,217.776,-94.6947,-448.242,-166.711,0.641143
16933.6,15449,71833.9,123,137,58838.9,62270.9,270.695,58.0303,-406.808,-386.927,19.8769,0.708575
18487.3,17388,69679.2,237,232,66948.4,54569.1,319.003,4.28548,271.574,-508.254,319.735,0.740686
22650.5,21649,68567.9,199.5,197,66367.7,67900.8,278.495,35.5007,-449.937,-733.03,170.721,0.809189
19097.8,18093,69175.4,184.5,189,63975.6,47431,234.247,513.812,-97.7469,-236.339,234.012,0.815611
22845.9,21548,69483.4,191.25,184,68118.3,69370.9,365.371,304.547,-264.953,-448.225,226.768,0.845581
27577.4,26712,67659.3,157.5,172,60011.2,76126.4,400.84,-18.4014,-140.656,-384.984,-9.07848,0.859495
26144.6,25165,68087.1,139.5,173,52845.5,51993.3,263.621,434.896,307.807,-830.481,116.202,0.885184
24866.2,23520,69286.9,192,176,71493.8,94840.7,454.209,7.95696,-294.507,-659.693,75.5397,0.895887
25930.7,24947,68120.3,342.75,327,68692.6,82688.4,386.055,-123.282,1.29292,-490.584,234.542,0.905521
26914.1,25812,68334.3,140.25,144,63829.3,68012.4,291.053,367.6,-27.9469,-809.208,65.6683,0.932279
12200.8,11120,71905.5,338.25,340,65198.7,56928.7,363.965,-494.26,88.46,-415.854,105.371,0.935491
26440.3,25188,68794.2,119.25,128,61056,63446.9,277.293,-199.187,348.225,-472.784,32.1284,0.945124
28425.5,26861,69353.2,321.75,317,66518,65466.2,953.079,757.18,116.95,-235.878,285.689,0.948335
13266.7,11405,76233.6,866.25,749,75795.1,916.877,266.799,506.103,196.397,716.051,15.5194,0.970812
19262.1,17692,71352.1,184.5,204,59271.5,82498.4,315.067,-332.265,286.97,-633.949,182.342,0.974023
18573.7,17372,70069.5,447,428,68445.3,59647.9,320.72,649.961,8.71158,-824.754,51.6126,1.05537
25361.8,25069,66301.5,353.25,333,69521.3,48.9171,37.9027,15.1375,166.101,-55.9611,31.2377,1.06393
22937.6,21465,70032.2,200.25,205,64017.5,68717.3,445.348,144.072,495.842,-697.557,410.976,1.07571
17239.2,15433,73206,399,377,69360.4,40399.6,1403.08,1856.64,692.486,-55.2283,230.041,1.11745
23395,22560,67961.7,157.5,148,69742.7,52426.6,249.264,-321.471,303.084,-366.399,149.32,1.15063
24771.1,23548,68940,174.75,204,56139.3,38351,390.299,-130.323,-279.52,-278.652,-32.7693,1.18167
26803.3,25609,68592.2,171,185,60576.5,59438.5,307.561,461.122,12.6638,-335.708,60.0703,1.21057
14576.8,12533,76223,226.5,213,69689.7,54988.9,273.185,694.495,139.468,-528.6,90.0551,1.21271
27316.7,26393,67829.7,143.25,157,59796.4,72317.9,282.613,-56.2841,-260.189,-587.37,402.527,1.21699
26905.6,25557,68994.1,177.75,193,60357.6,63180.4,346.778,-317.187,-227.477,-748.311,232.462,1.23412
26753.8,25640,68382.8,117,140,54769.4,55082.6,246.647,-148.58,-171.371,-640.447,64.1173,1.26302
26286.5,25181,68413.1,103.5,137,49510.8,60935,462.512,-545.397,-120.706,-350.869,427.26,1.27479
18950.6,17625,70465,92.25,121,49964.4,60034.2,325.835,144.919,-153.918,-618.622,154.225,1.30797
36260.4,27585,86146.9,294.75,229,84352.6,134329,589.094,668.721,37.8002,-775.899,-1.40012,1.32831
24655,23708,68153.7,158.25,172,60296.9,66465.7,243.212,736.608,2.21086,-416.709,-104.496,1.33152
19423.8,18257,69724.4,219,225,63788.4,65743,363.561,399.244,-666.602,-531.406,195.83,1.39788
22048.6,21002,68801.9,342.75,318,70636.7,61862.1,306.2,474.619,-483.244,-524.613,0.0368347,1.4225
25903,24735,68630.7,318,303,68780.4,76886.9,231.311,458.104,384.403,-289.069,4.78143,1.42785
24651.7,23617,68407.1,182.25,161,74185.9,58142.7,263.95,32.4585,-263.08,-470.169,143.052,1.4514
9269.04,8644,70274.9,312.75,276,74262.3,28618.3,172.282,535.545,-171.925,-136.922,480.494,1.48993
20468.6,19529,68689.1,263.25,249,69286.6,60408,368.302,-6.14575,287.562,-721.345,5.89761,1.51027
49360.7,38944,83065.6,466.5,388,78795.2,137679,780.808,492.523,332.335,-851.593,4.21139,1.55951
27340.5,26105,68637.7,132.75,121,71900,67674.5,353.72,70.7113,-274.79,-604.673,304.424,1.56272
19774.9,18624,69586,155.25,144,70656,44891,180.547,681.028,-105.423,212.03,380.08,1.59483
25288.6,24256,68325.8,180,164,71929.8,59931.7,356.78,213.685,51.5638,-666.934,119.668,1.66761
20562.3,18945,71130.7,168,161,68385.4,79448.5,274.176,773.995,100.223,-869.026,252.828,1.66868
20825.6,17377,78542.3,1063.5,933,74702.6,66167.2,2423.06,2039.16,1082.48,752.181,653.22,1.67618
24996.8,23927,68466.3,147,151,63799.9,58222.9,320.726,-146.522,111.099,-529.803,186.117,1.71792
24981.7,23695,69094.7,117,123,62339.1,56379.3,250.431,610.869,328.769,-581.046,-143.276,1.78214
