FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
981836,548370,1.07E+06,271780,434176,274421,949292,178642,912820,2535.15,33197.6,71733.1,16404.9,18785.7,6180.94,3577.19,1.1973
1.87E+06,1.31E+06,855572,256561,400640,286496,839048,194695,790656,2324.3,27812.9,57374.1,13389.2,27573.7,6026.14,2940.66,1.2081
1.78E+06,1.33E+06,804566,199734,343213,267584,769582,167984,713404,756.759,87969.2,35708.7,19603.7,7234.7,7762.73,1946.02,1.2109
1.43E+06,892446,959912,442792,728592,480388,910004,321237,827039,2740.64,35719,43248.8,14986.5,14471.1,7410.63,2128.83,1.217
2.74E+06,1.55E+06,1.06E+06,454416,762932,455931,1.00E+06,303334,898843,3630.2,63855.1,89687.6,23681.2,40756.4,11526.1,6624.34,1.2204
1.54E+06,989877,930592,320047,537976,377162,855828,243710,787938,1680.8,61961.6,52964,16028.6,15521.1,8540.32,3532.61,1.2204
1.13E+06,728148,931371,244534,423859,302941,839488,184172,796650,1706.48,39071.2,54173.9,10366.6,16417,7214.03,2155.83,1.2299
1.19E+06,765174,935800,525641,675952,462806,876331,395754,796921,4378.81,131949,65830.6,20926.7,15622.9,7279.27,3248.65,1.2306
1.74E+06,1.11E+06,941316,411939,679740,435490,936518,291186,848816,4775.18,77943.9,74877.2,44462,31377.1,8558.58,2749.49,1.238
2.13E+06,1.29E+06,991396,393332,597894,374359,958268,284397,829822,3506.81,42319.4,72391.1,18314.6,41598.3,9562.86,4534.15,1.2816
2.24E+06,1.34E+06,999042,403737,653554,423800,925277,298916,810403,3175.33,61099.6,82915,29830.2,18229,8141.7,3923.09,1.29
2.32E+06,1.47E+06,945168,473519,800280,552834,868557,342619,829235,3536.29,49503.6,107429,46736.6,17929.4,8379.6,6130.18,1.2924
1.66E+06,1.15E+06,864974,287173,332240,233857,852417,212240,811835,2741.74,67747.5,45165.1,12004.1,14011.9,4986.6,1715.64,1.3032
1.40E+06,1.08E+06,783396,240429,364826,298399,733566,205420,702257,1525.14,32165,29299.7,5474.84,6202.26,3954.72,1038.46,1.3075
1.89E+06,1.17E+06,964403,311270,463811,308991,900630,230486,810296,2262.54,20455.5,58798.1,13571.2,18434.1,9789.12,3376.38,1.3467
1.48E+06,1.01E+06,884034,343116,495240,353742,840002,267830,768659,2716.08,64196.4,50471.8,13552.2,15006.3,7707.4,1994.93,1.3839
2.22E+06,1.32E+06,1.01E+06,435423,644444,410069,942929,319107,818703,3994.86,23293.5,93592.2,21082.9,24487.7,9667.46,3890.31,1.3855
1.41E+06,960955,877846,263117,296577,217114,819598,210885,748607,1514.64,37726.8,53717.9,17648.2,11259.1,5448.46,2272.15,1.3924
742837,489942,909704,242549,400958,297685,808152,187860,774670,2991.38,9446.19,46002.4,13572,9524.82,10831,983.14,1.401
1.75E+06,1.22E+06,862555,285812,551118,413536,799618,232888,736351,1773.18,286957,43765.2,8213.46,9212.8,7250.73,2142.41,1.4035
1.27E+06,925146,824525,223925,413419,302480,820059,178040,754633,1281.07,63179.1,41070,7068.24,12677.4,5621.82,1367.3,1.4219
1.79E+06,991216,1.08E+06,464724,598935,334004,1.08E+06,287612,969482,4913.91,73412.2,132574,38460,29448.1,13834.7,4577.24,1.4325
1.73E+06,1.19E+06,875772,295386,540107,384433,842966,228533,775518,2839.96,261714,52643.3,10630.4,18936.8,9174.17,3538.2,1.4383
1.99E+06,1.27E+06,937437,217112,349768,241037,870657,162373,802270,3607.67,43137.4,83660.2,30404.9,16515.8,9816.66,1947.66,1.4436
1.63E+06,1.09E+06,895527,300171,481432,328215,880092,227055,793211,2275,42604.9,73603.8,42331.1,20058.1,7192.54,2355.1,1.4506
1.92E+06,1.13E+06,1.02E+06,371813,526250,331649,952061,262867,848671,2794.86,36742.8,63037.5,19811.1,31523.7,7954.02,3561.25,1.4561
2.09E+06,1.25E+06,1.00E+06,464368,610264,371552,985484,314775,885143,4677.39,69219.8,93081.8,31732.5,27638.6,11344.6,3716.66,1.4786
1.43E+06,973981,878956,323783,394311,281023,841877,266590,728721,2649.88,19709.5,56564,8848.34,13181.5,4943.25,1438.9,1.4843
1.73E+06,1.30E+06,797089,209534,338167,254912,795962,168727,745112,3142.31,85658.3,58113.6,16167.5,14042.4,5894.94,1557.33,1.4865
1.28E+06,919087,838208,338836,509792,371164,824098,263853,770511,2001.71,224033,35393.1,9188.39,9223.44,5132.65,2372.96,1.49
1.71E+06,1.03E+06,996178,428955,641592,424947,905889,311423,826443,2767.29,101823,112849,22351.8,30598.6,9413.13,3788.9,1.4978
1.86E+06,1.34E+06,836176,234217,286163,206298,832280,183804,764566,2582.83,340703,36046.7,11058.7,15841.2,5335.26,3856.31,1.5138
1.22E+06,853585,855732,298077,339879,235105,867390,233218,766862,2385.02,59423.9,52250,10734.4,12420.9,5792.14,1460.48,1.5335
2.53E+06,1.59E+06,953416,377061,610758,397608,921649,254562,888728,9042.57,19473,120970,31256.3,39859.1,9813.26,3812.75,1.5446
1.92E+06,1.26E+06,913131,295455,501206,361062,832886,239583,739923,1999.85,63357.6,25653.1,10340,7044.25,6079.56,2553.49,1.548
1.35E+06,856144,944679,287881,327264,221836,885152,215207,802617,2266.61,33190.4,45010.5,15239.8,11208.2,5958.17,2334.94,1.5494
1.70E+06,1.27E+06,803186,242618,433787,327415,794931,195719,743774,2343.34,348246,37577,8771.81,8117.37,5380.68,3234.14,1.5505
2.32E+06,1.56E+06,892086,287472,448391,324129,830023,226122,762787,4394.28,38841.4,71044.2,12946.7,11402.9,4433.72,4487.88,1.5637
1.45E+06,916500,951551,367017,465588,310404,899964,266774,825455,2560.04,34375.9,59639.3,14629.6,18569.6,7734.02,2660.92,1.5693
1.66E+06,1.18E+06,842180,290444,514717,410400,752510,249088,699617,1810.93,42496.7,32743.2,5782.32,8693.46,4464.13,1649.69,1.5839
1.32E+06,916500,861557,303279,496068,370068,804286,238558,762781,677.787,230463,46998.7,16645.9,12716.7,6855.25,2506.84,1.594
878815,517572,1.02E+06,280363,514702,346620,890950,207143,812086,2460.31,113141,56531.5,30241.9,9763.47,8068.44,3090.91,1.6032
2.00E+06,1.33E+06,903048,334308,484972,357113,814822,264390,758670,5513.05,39606.7,50324.4,28623.6,15161,5456.01,4467.47,1.6037
1.18E+06,849200,837214,211706,380875,288737,791463,170684,744204,2511.56,73117.9,55160.2,5802.95,12623,4011.62,1788.05,1.6389
2.45E+06,1.54E+06,953880,336228,590769,367950,963341,227226,887823,3940.5,70291.9,107708,27247.5,28131.3,9751.4,5195.29,1.6738
1.55E+06,998225,931040,340933,459259,308313,893753,255987,799103,3682.1,28678.9,65130.5,12749.7,25406,6469.02,3579.48,1.6799
2.12E+06,1.40E+06,908868,364656,525704,388020,812902,291016,751826,1807.07,47957.3,65567.7,22518.6,15169.3,7354.18,3671.62,1.6873
1.46E+06,949634,923028,381673,584073,419408,835568,311884,734260,4808.06,572784,100087,18626.8,13584.8,7295.37,3648.94,1.7034
2.37E+06,1.42E+06,1.00E+06,582226,1.14E+06,715813,954642,396445,881170,4652.46,39526.1,112652,30839.9,39700.3,14675.3,4473.41,1.7035
1.81E+06,1.24E+06,873738,212603,399634,289663,827790,171952,741845,1000.01,115783,41406.5,17722.5,8911.21,6918.28,2067.01,1.7057
1.29E+06,845480,915808,320949,489655,331010,887565,250193,769684,2135.49,68078.2,49294.8,15409.4,13093.7,5782.66,2108.72,1.7125
1.11E+06,737481,903296,374567,625207,408714,917816,266885,842086,2245.11,159349,62341.7,16389.4,13378.1,6431.77,1606.97,1.7181
1.65E+06,1.01E+06,977106,513443,747315,487381,919996,384413,801392,3437.36,74990.7,74411,21316.4,22653.8,10398.3,3649.6,1.7315
1.71E+06,1.15E+06,894551,230409,295972,197481,899243,170801,809393,2389.28,21186.8,39343.6,32534,11068,10692.9,952.266,1.7319
1.98E+06,1.27E+06,934550,199695,335994,237966,847164,154174,777156,2003.35,15526,42063.3,10676.3,14041.7,8534.74,2087.89,1.734
1.36E+06,939292,870482,353594,432766,289952,895526,261347,811781,3366.87,30083.8,58196.2,15696.1,16965.3,6733.81,1975.07,1.7452
1.51E+06,1.04E+06,866227,230768,292512,207262,846790,183864,753061,1248.96,40427.5,40867.8,7538.76,11998.5,4240.98,1457.98,1.7543
741160,445264,998725,251487,377153,256454,882386,187362,805351,860.958,60003.6,33920.2,11313.9,8128.26,4390.75,1541.96,1.7609
