FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.84E+06,1.37E+06,806459,289595,531223,408844,779598,241114,720642,1951.8,61076,34253.4,11997.6,11967.2,5103.57,2310.04,1.4971
1.21E+06,841485,864546,417754,486540,352347,828513,319313,784975,1895.18,4736.29,84302.3,24580.5,19570.3,8688.8,1540.96,1.5129
1.69E+06,1.21E+06,840939,344436,659288,470047,841560,266481,775521,3316.34,13435.4,56535,16363.6,14620.8,9215.2,2055.96,1.5262
1.57E+06,1.02E+06,920573,354246,629021,424702,888653,264060,804923,4045.38,10666.2,98343.1,32655.3,15717,12049.2,1781.98,1.5577
1.85E+06,1.27E+06,871359,324011,650696,467900,834404,253199,767800,3773.9,19504.4,105652,59791.8,16765.5,20681.2,2717.51,1.6031
1.43E+06,986493,871192,411213,783197,546124,860461,302941,814441,3034.64,8779.87,57441.9,24623.8,15797.5,11413,2967.54,1.6891
1.49E+06,964817,925305,444831,743493,487865,914383,315412,846190,2831.65,4003.11,99607.6,30315,23521.3,9282.55,2755.74,1.7028
1.56E+06,1.12E+06,835132,408918,646736,442877,876184,301442,813924,1913.95,133735,74558.2,16214.6,15525,9167.9,2790.68,1.7154
1.66E+06,1.14E+06,879085,357283,504509,347262,871692,273930,782572,2593.4,58923.6,67908.8,15377.7,13123.7,12151,1461.96,1.717
1.44E+06,939649,922675,446475,682735,426279,960969,305286,877488,3542.86,109374,64689.7,22266,17514.7,11960.1,2746.06,1.863
1.72E+06,1.19E+06,871783,507122,812633,530148,919705,357882,850205,5867.67,257246,91977.5,23528.1,16119.5,16108.3,4575.51,1.9081
1.69E+06,1.12E+06,907391,466481,684641,461365,890368,368424,759692,3273.89,18079.9,105422,33376,26590.1,9004.35,2696.37,1.9699
1.71E+06,1.25E+06,826346,248121,485976,367838,792701,199343,746815,2212.09,11327.6,42063.3,7760.48,15389.7,6670.42,2225.43,1.9795
