"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.68844e+06,1.21726e+06,460320,307729,207411,355988,11127.3,499.578,140139,247978,47340.1,24245.6,9084.03,0
2.04461e+06,1.39949e+06,824606,607062,388397,601524,9722.31,2966.15,129866,269566,39600.8,25355.4,14303,0.0063779
1.67131e+06,1.29856e+06,309567,230219,163605,248396,5336.5,1483.04,39075.6,108537,14556.3,10606.5,6637.02,0.0158888
1.27392e+06,948541,459389,344189,255014,376387,2892.45,487.489,83944.2,75654.7,12465.2,8935.26,5353.49,0.0238332
1.81071e+06,1.34234e+06,328347,276743,205306,270167,5632.98,3324.33,56604.6,94039.8,14760,10476.5,6759.24,0.0280851
1.66588e+06,1.09186e+06,882466,638289,386294,632742,14188.6,3015.25,127507,269237,59022.8,27206,12953.4,0.0343512
1.19682e+06,883920,394237,278652,197433,323538,4505.31,-147.095,52776,142460,13210.1,9898.95,4003.64,0.0447572
1.73951e+06,1.21058e+06,574459,385674,261501,447789,10876.5,2588.02,67090,229073,18376.9,17942.4,9036.28,0.0490091
1.46989e+06,1.0494e+06,512488,379705,260810,392366,7373.13,346.306,164734,153378,18408.4,21035.9,7971.67,0.0494567
981275,664889,551739,389991,263374,423773,6754.21,14.6931,100558,193350,23605.7,17738.2,7667.26,0.0546038
1.44348e+06,1.00522e+06,745530,538051,365092,561713,10818.6,1201.18,175198,188814,19842.7,19762.6,8765.09,0.0613174
2.02586e+06,1.55734e+06,456862,303895,221351,368679,4906.06,691.82,52490.6,158924,29143.9,13217.9,6492.18,0.0695975
1.70298e+06,1.29953e+06,452679,302353,200153,338955,8369.14,1999.66,75557.3,200016,13208,15804.1,6392.34,0.0719472
1.21741e+06,856464,501220,340442,239986,404748,5934.51,432.296,319516,152712,14879.4,14178.4,6746.38,0.0746327
1.69326e+06,1.23366e+06,556548,403629,281544,429260,3466.27,1183.3,63580,176679,49319.3,20030,11087.8,0.0873885
1.36468e+06,1.01712e+06,424886,333790,234731,341448,6560.15,164.565,97983,141844,20436.9,12347.1,5302.11,0.0892906
922797,656883,620702,479532,323392,470794,8805.59,526.423,86418.8,183531,49573.9,15515.4,8333.85,0.0898501
1.49996e+06,1.09589e+06,594910,443355,300955,459996,6754.78,1364.89,858941,171171,19103.4,18594.3,7676.31,0.0907452
1.71071e+06,1.17537e+06,520545,368973,238215,393686,5858.97,185.576,194126,192511,19938.1,15254.8,10549.4,0.0914166
1.35527e+06,1.00704e+06,623377,431060,304718,515498,3456.96,-984.817,1.26807e+06,134499,19880.5,14236.8,5911.65,0.0928712
2.0709e+06,1.36329e+06,799436,629144,379488,564014,10275.6,2374.73,113482,232721,32222.5,23347.3,13862,0.0977945
1.88228e+06,1.36207e+06,613675,474240,316489,468991,9862.96,1369.5,413001,203720,18844.6,26002.6,7686.91,0.108424
1.23496e+06,784862,769297,526312,322099,561562,5417.34,235.486,886919,194161,14906.3,16839.1,11654.9,0.109879
1.62532e+06,1.05922e+06,352976,276909,190277,279154,7385.45,735.429,31023.3,206467,23974,16112.8,5554.73,0.121068
1.36774e+06,959823,547413,415832,268208,407877,10187.6,1864.68,99792.5,188521,18229.2,16066.4,5996.35,0.12946
1.19842e+06,879303,485409,348737,258256,405121,4314.26,260.147,104497,90172.4,8542.18,8345.2,4111.68,0.131362
1.63846e+06,1.16462e+06,469329,313246,209707,373073,6015.86,1416.11,92742.8,163357,17602.1,15730.5,5742.05,0.134719
2.17082e+06,1.4302e+06,666593,470043,314679,496560,9342.14,2591.05,60148.2,227910,52131.8,28533.3,13045.4,0.139754
1.62053e+06,1.02626e+06,695574,520345,297630,483654,15870.4,3613.44,75307.2,257912,42982.8,24094.6,8605.57,0.148034
1.48348e+06,1.03011e+06,665471,449667,300351,499017,14200.8,3364.85,173429,248121,32382.4,23162,10159.9,0.15486
1.88817e+06,1.4609e+06,395303,260248,182793,312920,9618.94,537.31,70660.2,156276,7506.67,12924.5,6404.98,0.19089
1.26774e+06,959352,423729,360136,267964,356343,3662.19,172.713,188862,125203,17750.3,11570.9,4502.94,0.196148
1.6313e+06,1.25158e+06,493320,282033,196728,390712,3943.03,1699.52,192677,127842,12339.5,17124.8,7441.16,0.197044
1.29373e+06,980421,462028,366292,268757,373646,4396.6,788.655,93756.3,147984,14186.3,12573.5,8646.01,0.210135
