FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.47E+06,979989,899818,855428,654440,440604,891194,624887,821359,-526.338,84355,76152.6,50449.5,11545.4,12357.3,9340.3,10.2879
1.37E+06,1.07E+06,771510,464205,316049,252726,750337,374464,743791,-1864.21,187445,56434,29319.1,9972.57,5721.87,5817.83,10.2903
1.30E+06,961635,808274,730934,470202,343791,820618,573315,764955,-1155.86,125853,43593.4,19209.3,5621.94,10592.8,5097.29,10.2922
1.83E+06,1.35E+06,814286,664777,551925,393343,841898,508917,783755,1334.41,110826,43299,15540.9,9918.35,7826.35,5801.37,10.2978
1.68E+06,1.16E+06,869501,637998,360920,251487,861085,499135,766924,2742.86,146226,31147.8,14592,13759.5,7138.86,5698.12,10.3007
1.10E+06,824409,802884,594460,355810,241292,884762,441391,808072,-1119.1,69534.4,32101.4,18604.4,8214.38,8655.23,6039.45,10.3024
1.47E+06,1.12E+06,789467,437612,305678,221475,828116,342784,765984,-384.491,178082,34591.5,13576.2,9096.81,7671.51,5029.92,10.3032
1.55E+06,1.20E+06,771866,471890,317107,231898,820464,370169,764878,-300.802,185193,36122,13249.3,8491.12,10518.3,5192.56,10.3036
1.78E+06,1.25E+06,853968,689512,353203,249986,847734,543241,761554,-1468.2,176066,103422,44098.2,7912.76,12581.2,9014.06,10.3067
1.89E+06,1.36E+06,834743,618503,498976,339425,882037,441365,840805,-18.78,212148,63058.9,33105.5,15748,15730.3,7060.75,10.3072
1.49E+06,995316,897482,813679,651737,426240,917422,593787,822192,-1263.45,723643,37378.9,16495.7,8320.33,12171.3,10341.3,10.3078
1.34E+06,936959,857455,625038,474725,329752,863785,469942,798020,175.486,31944.7,32592,18139,11865.1,7695.83,5219.24,10.3087
1.72E+06,1.16E+06,889859,980351,603820,356782,1.02E+06,644146,913164,573.026,60586.5,79351.9,36832.5,31698.2,18488.8,10827.4,10.309
1.20E+06,710345,1.01E+06,942481,678095,426910,953027,679001,832824,1032,101714,49556,57697.5,7663.54,8699.38,9275.3,10.3106
2.21E+06,1.46E+06,909163,548416,407679,248607,983911,354747,927561,842.952,45881.2,56483.6,14329.8,12967.4,13944,13229.5,10.3126
2.00E+06,1.49E+06,804250,380074,244042,184125,795250,306326,744450,266.082,27195.2,59711.9,68586.1,8880.18,8486.13,5587.46,10.3153
1.60E+06,1.23E+06,784569,383690,216974,164870,789617,319249,721111,-490.11,133261,21561.2,8545.12,7390.38,5645.49,3844.13,10.3197
1.28E+06,910096,841494,504219,330414,249847,793480,392361,771054,-574.781,43445.3,34922.7,14899.3,9707.58,8419.72,7606.58,10.3229
2.55E+06,1.71E+06,895354,717602,467020,320996,872945,551703,780422,54.345,59290.8,70447.5,43869.9,9996.71,12020.7,7581.97,10.3255
2.83E+06,1.98E+06,857763,587296,384788,281111,821286,423383,832290,-396.571,48525.9,58421.6,53033.6,9484.12,12055.9,9246.29,10.331
2.29E+06,1.53E+06,899711,484952,368846,272689,811574,393055,740282,-292.972,22702.8,52343.4,10469.5,12712.5,8060.46,9047.18,10.331
2.02E+06,1.53E+06,793104,393754,247462,189988,781507,319444,739574,-638.673,25072.6,40655.1,16222.4,11436.7,9371.6,4096.4,10.3403
1.58E+06,1.13E+06,842737,476812,386678,286373,810156,388706,735999,-1642.13,93566.3,38923.6,29160.2,9777.96,7909.24,6620.62,10.3475
