"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.48348e+06,1.10491e+06,805574,265278,405703,315327,771966,221436,718795,8694.49,2082.48,2800.73,46038.9,9304.45,8090.53,471.947,0
1.64105e+06,1.08361e+06,908660,327577,565758,358972,945631,242317,811111,13969.3,1892.48,3723.09,152475,17299.8,14327.2,194.805,0.0525
673269,536595,752824,145176,156672,129670,724941,126390,689180,3586.8,642.916,-608.583,34663.8,12887.8,16909.6,-56.0671,0.0572
1.68758e+06,1.18657e+06,853344,207123,365578,276233,794064,175598,707718,4915.35,1172.99,9748.64,155590,7778.41,7118.92,488.233,0.062
1.55041e+06,1.22246e+06,760963,144966,243451,198593,735528,124701,697508,4199.65,2315.26,12439,193978,7915.09,5478.14,143.324,0.0744
1.4303e+06,1.05894e+06,810414,300972,496916,397413,750227,246427,732806,9858.87,2410.18,6528.32,130508,20766.9,9936.01,611.129,0.0902
904997,615198,882640,191034,295212,223100,793936,155500,737109,9118.41,716.738,34183.5,45678.1,11375.4,11825.6,-287.149,0.1684
1.56664e+06,1.18637e+06,792317,306601,477661,358654,799090,251036,732806,10280.5,1885.29,42263.1,72839.1,8789.37,7981.65,965.501,0.2058
1.30709e+06,924445,848349,288645,559895,416126,807296,226929,763177,11478,3521.23,6214.83,62567.8,12408.5,11685.5,1461.34,0.2144
1.71605e+06,1.05353e+06,977309,434736,724204,494798,878182,326350,799269,21930.8,3783.94,10086.5,294008,11960.5,9609.86,1673.93,0.2271
1.75081e+06,1.3549e+06,775324,141906,245609,205064,718632,123938,686988,4905.47,1104.5,13428.6,122074,8469.18,2871.37,617.489,0.2457
1.33695e+06,989083,811022,200118,364699,292383,748401,169343,709041,4675.11,2450.12,4554.25,59972.2,8313.68,9286.74,418.589,0.3508
1.51796e+06,997961,912637,262165,431822,305299,848654,212222,741200,8496.63,2041.01,42660.5,38488.8,10531.7,8481.67,-132.8,0.3598
1.95842e+06,1.25494e+06,936338,221802,381177,270663,844985,174178,764053,21820.8,1385.62,1048.17,111790,75583.6,43006.6,-156.511,0.3601
2.50108e+06,1.43434e+06,1.04623e+06,622493,994064,612568,973669,436301,856050,24586.4,4862.99,10176.9,595694,81277.5,29736.7,1614.24,0.3806
1.62946e+06,1.06104e+06,921425,377677,750160,443379,1.01515e+06,227759,994937,8834.17,6571.53,61008.1,91567.5,23978.7,6365.08,3440.62,0.3916
1.29237e+06,1.00074e+06,774845,199056,224551,183857,732801,174562,684189,2207.1,3049.07,14538.9,35869.1,10367.4,4322.06,558.754,0.5269
1.54896e+06,1.15600e+06,803956,313017,506336,377252,805302,245395,765339,12423.5,1861.72,22043.1,115902,27980.1,7554.9,191.911,0.5393
1.60779e+06,1.07897e+06,894071,408445,745927,525760,851255,308246,795037,14518.6,3205.85,21575.8,74228.1,12352.4,11896,999.231,0.5564
1.88613e+06,1.31651e+06,859604,175266,294420,217649,811638,144106,729736,11299.5,1653.26,2554.05,238904,93346,21370.1,-218.917,0.5589
