"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.8969e+06,1.20265e+06,946360,271287,481928,320587,901960,200077,813547,24821.8,3206.76,173193,49913.9,16694,9120.51,2013.71,0.2044
1.90086e+06,1.03861e+06,1.09811e+06,710538,1.13147e+06,591467,1.14779e+06,414547,1.02841e+06,41195.8,7365.22,182174,99532,30453.7,19056.7,5781.95,0.2277
2.37463e+06,1.39124e+06,1.02411e+06,641274,1.05627e+06,615511,1.02965e+06,414952,927250,33172.5,5345.41,588613,60468,21625.5,14601.7,5395.8,0.3962
2.23464e+06,1.48448e+06,903202,341512,402183,288356,836846,258621,792306,13700.7,1743.57,562794,44942.3,8126.3,4600.87,3032.17,0.6058
3.00878e+06,1.75602e+06,1.02804e+06,506969,863236,506206,1.02318e+06,334626,909018,37497.7,4441.84,320575,67405,46335.7,10771.2,5915.11,0.7658
2.0284e+06,1.29292e+06,941310,473688,802532,534597,900715,339696,836669,27991,2512.94,762836,47124.1,18135.9,9957.83,5698.23,0.8475
1.46655e+06,908113,968968,375292,584484,386350,907700,275589,817068,20945.5,1667.94,620944,78446.2,14562.2,9386.81,3408.48,0.863
2.48842e+06,1.48339e+06,1.00651e+06,539944,979581,607846,966936,376524,860413,43253.1,4302.06,588018,62639.4,20210.8,12554.4,4866.1,0.9976
1.44557e+06,916969,945878,329539,422311,274078,924506,235274,840395,10313.6,2956.24,275054,46862.8,12545.9,9851.13,1826.99,1.4797
2.1189e+06,1.25282e+06,1.01478e+06,339835,532597,332648,960650,240940,846274,34169.9,2089,660750,79464.1,15624.1,12153.4,3999.57,1.6022
2.06818e+06,1.21364e+06,1.02247e+06,420943,722219,457112,947977,293453,860669,32349.9,4480.58,359042,86370,19901.2,10458.3,4257.57,1.9915
2.4503e+06,1.45393e+06,1.01118e+06,527671,872009,513077,1.01974e+06,356369,888412,33878.5,3459.9,180311,75149.5,26024.7,9558.57,3608.29,2.1779
1.66228e+06,1.01817e+06,979569,530169,862388,507677,1.01922e+06,354752,896687,25189,4550.67,320492,51103.5,19966.5,11463.3,4072.54,2.1988
1.64071e+06,1.04804e+06,939303,257613,451729,299449,905120,191294,808013,22083,3308.74,265257,58050.3,12031.6,12263.7,2344.39,2.2357
1.05676e+06,552439,1.14774e+06,610822,1.01519e+06,583756,1.04344e+06,409126,895796,27408.5,2957.44,786036,77765.7,14250,12503.3,5405.82,2.4364
1.43556e+06,949617,907036,298445,504485,338285,894781,217544,823130,13152,3483.54,324992,54965.5,10726.1,9440.48,3205.15,2.7746
3.12134e+06,1.85374e+06,1.01029e+06,567792,1.02341e+06,614817,998743,371255,917631,42139.1,7423.02,371315,90580.3,39933.9,22386,5828.6,3.2006
2.36492e+06,1.45625e+06,974391,481239,900903,580283,931514,328337,879412,24559.7,4116.19,94424,80869.8,19249.5,8705.42,3994.17,3.5224
1.75106e+06,1.0217e+06,1.02832e+06,400474,538238,309762,1.04255e+06,261953,917280,31474.1,2408.77,346663,67983.1,19653.9,10719.2,2889.51,3.5625
2.06889e+06,1.29472e+06,958771,525078,799183,464674,1.03193e+06,366433,859767,28611.8,3931.78,368645,66894.4,18614,9864.29,3821,3.7386
2.10603e+06,1.24953e+06,1.01128e+06,414803,609208,368490,991952,278142,894802,31734.7,5057.98,264001,83396,16716.4,12959,3115.52,4.5698
2.46691e+06,1.40737e+06,1.05171e+06,430280,817140,441594,1.11026e+06,251495,1.02653e+06,25131.6,6513.31,525813,67224,27915.5,15056.4,6574.87,4.8308
2.89673e+06,1.74126e+06,998151,585937,900536,509372,1.06076e+06,363425,967359,32815.4,7228.94,125666,82369,30716,13805.2,4865.32,5.1534
1.68934e+06,1.10888e+06,914082,358691,604071,407059,890393,253934,847521,38952,4880.88,328905,91339.6,20174.5,13319.4,3028.47,5.3728
1.81017e+06,1.13486e+06,957037,414702,745750,482918,926555,294667,844414,19053.4,3173.31,329866,60142.1,12676.4,8491.53,3733.8,6.1631
1.43496e+06,823342,1.04571e+06,641769,795788,442624,1.07873e+06,389066,989707,34998.3,5499.34,379578,79592.1,28634.7,15310.8,5559.93,7.9213
1.87602e+06,1.23452e+06,911779,643729,751241,458960,982100,416255,927886,34992.4,7096.77,339347,91368.3,32354,17689.4,4300.19,7.9301
2.04e+06,1.24325e+06,984518,418526,589226,380414,929344,297120,845166,33307.4,3066.94,382894,69222.2,20641.9,14923.5,3872.79,7.9381
2.46399e+06,1.48448e+06,995901,603637,1.02088e+06,590367,1.03754e+06,387136,935543,34437.5,6722.07,292408,97091,25787.7,18064.4,6065.14,7.9448
2.00201e+06,1.1921e+06,1.00764e+06,372346,638821,397128,965161,256808,869940,22955.1,3498.53,329911,64763.3,21029.3,14135.9,4438.2,7.9744
1.64318e+06,922772,1.06842e+06,618042,822469,451057,1.09406e+06,382077,970550,37774.8,6355.81,316183,113985,34756.3,20703.6,6392.07,7.9832
2.01332e+06,1.3564e+06,890586,370336,550879,358824,921140,259653,855763,21135,2909.56,381451,81094.8,18582.5,14203,4343.73,8.0009
1.73972e+06,1.07855e+06,967808,312938,499310,332210,901797,229882,816780,26354.5,3592.45,332041,67016.7,16944.2,10534,3500.64,8.0376
2.38763e+06,1.52145e+06,941585,457209,802280,482247,998177,295023,929845,27978,7255.47,627367,95153.6,35986.5,23400.8,8686.06,8.0408
1.47036e+06,902343,977696,642918,721040,453926,953071,418611,921501,23935,2919.15,711832,67311.3,20771.5,14485.9,6961.47,8.0411
1.4807e+06,902999,983857,282450,330101,211365,937055,204277,829609,22731.2,3475.26,189645,54020.9,16304.6,12080.1,2111.91,8.0492
2.01671e+06,1.23866e+06,976887,526268,613304,363060,1.01356e+06,341715,924047,36906.8,3691.46,678711,68116.7,24838,14144.8,5827.12,8.0559
1.19591e+06,627887,1.1428e+06,595169,696730,354276,1.17998e+06,319542,1.11754e+06,35403.4,4827.65,544012,84383.5,22206.6,19786.5,5373.54,8.0647
2.00005e+06,1.22466e+06,979889,466963,648041,422450,920403,338176,828496,29533.4,2060.79,623210,84694.9,21359.6,12936.4,5355.37,8.0751
2.72068e+06,1.61017e+06,1.01381e+06,556604,920258,513593,1.07508e+06,344255,970103,29689.3,5082.04,280826,73531.9,23212.1,21015.2,6528.55,8.1
2.15945e+06,1.26369e+06,1.02531e+06,301835,490924,302632,973308,210578,860020,23711.2,4880.7,267312,55515,18291.4,12422.4,4713.96,8.1001
1.53941e+06,870894,1.06057e+06,521754,717487,437868,983156,364831,858075,34272.2,3439.33,680357,52934.5,15277.6,12521.7,5159.54,8.1107
1.36317e+06,913663,895189,268545,350126,240360,874003,200427,803918,14635.7,1648.29,258132,42810.3,9647.62,8951.29,2368.77,8.1295
1.42782e+06,928617,922546,320437,538347,374910,861562,242560,792639,20833.8,2085.76,347957,51061.9,14167.6,10518.6,3361.88,8.1353
1.94092e+06,1.13322e+06,1.02765e+06,373281,530466,321451,990133,251848,889301,26518.8,4857.31,164923,76249.1,26095.3,13175.6,4812.18,8.138
1.4808e+06,951248,934012,271409,348340,234452,891458,196257,829756,22987.1,2873.67,173857,61185.9,15036.8,8666.03,4399.1,8.168
1.41487e+06,941005,902143,262809,358657,243165,884971,206273,764449,10463.3,2271.09,156025,32606.7,8943.51,6619.7,1743.45,8.1681
2.2837e+06,1.3453e+06,1.01852e+06,416209,695039,434490,959800,296839,841283,29435.8,3342.51,659082,47501.6,16705.9,11051.3,5700.85,8.2177
1.58133e+06,1.00933e+06,940027,426125,543415,351650,927198,298290,857135,12407.9,3341.19,280051,49745.3,18144.2,9093.04,3445.3,8.2442
1.33148e+06,743155,1.075e+06,638081,792581,425460,1.11773e+06,380760,1.00549e+06,30038.9,4814.11,635669,114676,27118.7,17320.6,5404.98,8.2512
1.57119e+06,970990,970877,334806,394889,247473,957411,227136,884419,21663.8,4103.27,182240,70544.5,29996,12966.2,4463.87,8.2978
1.85765e+06,1.10829e+06,1.00568e+06,407650,528957,346199,916739,296897,823822,37612.5,3560.47,389251,77909.5,18826.5,21265.4,4057.65,8.3032
2.29279e+06,1.37976e+06,997038,343898,543478,352761,924384,250749,822890,32423,3113.55,221028,67162.4,17853.5,10789.3,3761.07,8.3257
871181,532232,982106,395458,608048,410807,888078,302918,783298,19264,2947.74,157536,55844,23433.1,11392.3,3425.13,8.3271
1.69395e+06,1.02813e+06,988561,542987,676883,397144,1.02263e+06,345989,941626,33139,5785.68,361387,75283.6,30928.7,16191.5,4652.81,8.3472
1.89739e+06,1.14671e+06,992784,351273,553527,349046,951497,249487,844789,28354,1977.62,301074,57215.5,18816.7,11356.3,4269.42,8.3641
1.65186e+06,983336,1.00791e+06,597479,644658,374831,1.03192e+06,368157,973735,38432.3,5128.4,445728,87939.5,24001.9,19640.9,5575.07,8.3797
2.12241e+06,1.24538e+06,1.02254e+06,348978,463817,287978,966359,238810,876792,30807.8,4840.74,371104,76682.6,25984.6,12527.6,4925.81,8.3866
1.66989e+06,960232,1.04343e+06,362215,487765,299837,976060,245707,884504,27268.2,2899.1,306405,52257.9,22177.4,12153.9,4106.76,8.3935
1.31428e+06,785857,1.00345e+06,336251,495434,308656,963079,229713,878272,24404.4,4518.27,177292,65114.6,28511.6,12716.7,2616.05,8.4635
2.08364e+06,1.2809e+06,976023,434025,523065,340398,921976,306118,850702,33878.2,4806.02,330104,72067,24139.4,12173.2,4200.72,8.4863
1.83327e+06,1.08554e+06,1.01329e+06,368748,557310,339893,983798,256438,862777,29985.6,4843.88,257756,77648,21623.7,14935,4462.11,8.5682
1.24902e+06,827557,905569,328420,592444,401885,884498,247121,797390,18323.6,2779.25,256122,54861.4,16883.5,9378.66,3359.82,8.5783
2.21854e+06,1.32686e+06,1.00321e+06,507101,775112,460227,1.01052e+06,338643,898470,41475.8,5437.11,297544,75500.8,21600.9,15784,5093.81,8.5909
1.81705e+06,1.10192e+06,989390,327865,483765,310278,935481,237237,829208,26025.7,3148.19,184311,48449.2,19731.3,10544.8,4790.73,8.5919
1.75912e+06,1.15655e+06,912604,341080,567164,332994,1.02194e+06,217080,942730,20356.7,3701.13,293235,67273.6,17409.2,15052,3795.8,8.5967
1.3927e+06,910354,917907,504302,585531,361266,972465,339479,891310,14315.9,3496.87,311010,48306.4,22754.2,30162.9,3028.01,8.6063
1.3208e+06,907778,872990,309888,483161,334195,867447,236256,786998,12106.5,2766.39,553691,51122.4,10853.7,11264,3886.77,8.6106
1.40566e+06,883958,954117,588194,689904,392799,1.05383e+06,367206,961086,27202.9,4801.7,450042,69076.1,20706.2,15712.6,4589.66,8.6382
1.50036e+06,1.01453e+06,887324,264277,486175,337464,864404,198002,800831,12843.3,1367.22,273504,39270.4,9444.78,6560.36,2669.04,8.648
1.83714e+06,1.09056e+06,1.01075e+06,308316,593322,381881,932209,207485,891582,26563.2,4815.3,276305,63426.9,24160.2,17019.9,5258.16,8.6759
1.67897e+06,1.03458e+06,973710,348052,674727,415463,974422,232662,897573,29013.3,4918.28,268198,58828.2,13404.1,12485.5,5410.72,8.6797
2.36786e+06,1.39724e+06,1.0168e+06,545565,653083,366751,1.06844e+06,323428,1.01209e+06,35645.2,6173.81,381499,87500.1,30791,17778.4,6730.4,8.689
1.6151e+06,957066,1.01253e+06,337382,383722,260253,884652,249534,811229,28175,5037.04,155272,73262.3,25383.7,13799.5,4282.23,8.7062
1.49478e+06,1.0232e+06,876536,254219,462766,316647,876875,183417,831609,19329.5,2117.61,273481,56786,15400.1,9801.48,3200.93,8.7407
1.45428e+06,853837,1.02194e+06,486971,666786,420679,951014,344507,848118,14639.9,2785.19,640559,61471.1,18750.6,9239.97,4481.47,8.7663
1.64764e+06,876732,1.12758e+06,555933,655083,366778,1.07163e+06,324209,1.02884e+06,35977.5,3249.89,1.10493e+06,102539,25238,20439.5,6720.63,8.7765
1.92992e+06,1.06021e+06,1.09219e+06,542563,639850,362461,1.05918e+06,334774,972411,44127.1,4999.15,527698,171304,35752.3,18874,4691.61,8.777
