"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
2.78865e+06,1.86366e+06,908451,666204,407334,605542,29774.1,1931.17,654625,518535,27723.4,42593.9,18727,0
2.18322e+06,1.43228e+06,591548,385047,234219,408799,31106.8,623.313,523584,527800,36659.5,27922.3,17053.8,0.0530107
2.28884e+06,1.45123e+06,884182,624757,353609,590670,24409.5,-292.186,1.12856e+06,481964,26357.1,37731.1,15495.1,0.0656544
1.76114e+06,1.2435e+06,522937,378395,241637,390037,17515.1,-967.679,579052,314568,18052.6,20991.4,7091.42,0.0779501
1.98025e+06,1.23543e+06,891599,692770,418374,597064,31350.1,-306.577,724199,482175,40027.3,30849.6,12347.1,0.08549
2.07826e+06,1.47777e+06,651182,514072,320647,458898,15607.9,326.695,583079,473251,48244.9,27943.9,11350.5,0.106137
1.60703e+06,1.08172e+06,600608,400509,244941,422170,22479,471.037,459885,425540,23074.2,31273.4,10436.8,0.140473
2.38468e+06,1.48776e+06,1.23615e+06,967067,561730,824166,23961.4,-79.9126,1.13956e+06,754370,37987.5,58532.1,17960.4,0.177128
1.80414e+06,1.15228e+06,589720,412735,233132,397067,26763.6,-332.312,476218,508696,31135,30937.4,10645.1,0.188959
1.60058e+06,1.06371e+06,571531,483795,305537,404170,16569.9,553.709,294275,574716,29683,27155.1,13156.2,0.219467
1.96086e+06,1.2818e+06,741380,494757,287934,491506,18038.9,-85.5035,604570,515036,58560.6,29099.4,12779.5,0.219931
1.56433e+06,1.04196e+06,595238,426738,258679,428851,12532.5,-231.379,410370,345385,18265.7,24852.4,9562.43,0.259138
1.75425e+06,1.22639e+06,517269,408813,268402,373911,17328.5,-586.418,537527,396551,18523,22429,8100.6,0.291965
1.66773e+06,1.21038e+06,546478,398571,271601,410728,8445.5,-771.892,1.01845e+06,288289,12378,16857.6,6327.61,0.322588
1.64544e+06,1.0461e+06,584713,400489,247945,412544,21999.7,-1237.21,427674,553527,30519.9,29554,10195.9,0.336508
1.8217e+06,1.2014e+06,667262,515058,322059,474097,19866.7,41.0295,475939,528856,27981.3,32979.9,12389.2,0.372699
1.77643e+06,1.25724e+06,595096,397254,258438,429545,25122.5,445.311,978414,419981,27582.7,24743,13208.2,0.390911
1.52068e+06,1.03456e+06,498388,356686,212270,363435,11851.1,-808.889,994001,375139,17724.8,41114,6045.65,0.396246
1.98315e+06,1.25485e+06,636153,472661,294933,451777,28055.5,352.44,507599,451981,32808.3,24945.6,10469.1,0.396362
1.98026e+06,1.31917e+06,653937,458943,275561,436068,25247.7,998.419,409916,461745,27747.5,29231.6,15029.2,0.421534
2.30039e+06,1.44166e+06,775821,549900,321910,523652,12878.4,-667.998,417828,631809,55863.2,39378.3,11062.6,0.425594
1.88287e+06,1.29936e+06,538571,418562,262514,391766,30669.7,-1498.99,318571,449142,25328.9,49484.8,7300.74,0.464337
1.64138e+06,1.05733e+06,479282,318585,199250,349440,27783.4,-923.535,297464,325736,27069.8,22700.2,11106.2,0.500644
1.86661e+06,1.26575e+06,512709,408935,255540,359563,25478,-559.77,1.35845e+06,555072,29034.5,32296,10532.7,0.525003
2.60905e+06,1.69435e+06,838561,703398,437343,585426,15447.4,1146.16,349484,573837,41098.6,32539.1,13836.2,0.529643
1.26869e+06,876443,693976,474582,311185,509647,13361.8,237.694,475205,359099,31228,23729.2,12660,0.535443
2.06971e+06,1.41971e+06,566079,474639,293166,396061,21564.7,1188.61,685220,275883,24774.8,21059.6,11646.1,0.58277
1.81477e+06,1.36259e+06,370319,305944,228142,305182,13596.2,-1201.44,649808,276508,12004.9,14355.7,5671.74,0.593674
2.66948e+06,1.66458e+06,669084,394152,215127,414317,33242.6,1170.19,462507,474265,41269.9,48319.3,18892.6,0.604346
2.7347e+06,1.67174e+06,946168,773620,413219,576060,34371.1,1215.58,1.07482e+06,900349,42651.1,89521.4,18527.4,0.622093
2.19797e+06,1.59692e+06,576853,439042,283134,420750,32590.5,-546.426,565011,294663,25718,26997.8,11189.6,0.637753
1.8625e+06,1.23592e+06,683956,482803,275175,455787,25328.6,-401.719,493045,529276,36725.5,31471.2,11088.8,0.64564
1.74738e+06,1.01742e+06,783683,570625,314948,503622,19238.2,722.874,560208,549485,50418.8,42344,17678.5,0.664896
2.30433e+06,1.44935e+06,806458,659841,389698,545248,34953.9,406.417,666472,657015,37810.7,34539,13438.2,0.67
1.43558e+06,811685,902508,694099,394812,597793,16786.8,2163.54,486301,417654,54926,35395.1,15063.3,0.694359
1.88738e+06,1.16637e+06,625022,446862,246602,411015,27943.9,-10.9438,413003,531666,28105.8,44447.9,9922.34,0.706887
