FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
2.28E+06,1.42E+06,964205,324864,485430,299702,971825,209518,930317,4634.83,379632,71972.6,16240.2,22164.2,12122,4196.82,9.1725
1.66E+06,1.18E+06,842012,225743,404179,287955,842170,174893,774449,1775.45,200481,57592.8,11522.4,10924.2,6897.91,1824.02,9.18
2.83E+06,1.70E+06,999710,407359,658723,404556,976957,269092,908297,3757.9,306815,90651.8,20286,36935.2,15394.9,5234.09,9.1824
2.36E+06,1.47E+06,961330,569573,636759,381308,1.00E+06,365308,935495,5447,625680,90390.9,27082.5,30635.9,14305.4,6418.86,9.2101
1.71E+06,1.15E+06,891508,316095,361618,246701,879490,232711,814990,2637.76,279929,51082.2,19147.6,22819.6,8943.62,3305.68,9.2132
1.65E+06,1.07E+06,922230,236369,388018,264348,880698,184428,768980,1948.99,381968,47905.1,9452.49,14886.6,7945.91,2426.38,9.2187
1.76E+06,1.21E+06,874451,346600,515639,342882,902302,249068,834953,2432.84,317404,77656.3,15480.7,17513.4,7454.45,3498.23,9.2237
2.07E+06,1.20E+06,1.03E+06,456636,575469,330691,1.04E+06,308803,887237,8744,654099,73499.1,26528.9,25078.5,10955,6862.28,9.2278
1.51E+06,999104,906798,260007,409964,275228,893725,200721,777218,1252.75,640963,37331.4,8371.24,7869.56,7288.94,3054.92,9.2406
1.48E+06,959530,923949,379266,459709,313669,879352,278041,818440,1868.42,337929,70840.1,14018.1,15116.7,8193.01,2251.05,9.247
2.32E+06,1.37E+06,1.02E+06,681532,990218,524929,1.13E+06,389899,1.05E+06,7699.01,347756,101821,30906.3,25927.9,18800.7,7502.26,9.2601
1.54E+06,1.13E+06,820200,209735,384938,295042,782814,171738,732751,1196.94,328220,44713.9,5200.35,7631.55,6930.03,1632.03,9.2667
1.97E+06,1.31E+06,906668,299618,533017,355402,899855,216919,828746,2641.96,380202,50907.7,14155.2,16450.3,9884.85,3377.67,9.2824
1.59E+06,1.11E+06,853638,319534,486868,338814,862187,233510,821038,844.368,392204,48134.6,13309.9,20034.8,8948.77,2957.62,9.3137
1.64E+06,1.03E+06,953385,415892,690515,456013,908546,314510,793409,3226.62,544944,43012.9,9060.57,8897.97,6419.8,3498.43,9.3251
2.62E+06,1.55E+06,1.02E+06,697224,894064,461826,1.16E+06,408076,1.03E+06,6705.78,337758,121577,31724.8,34851.8,19621.7,7693.28,9.3284
1.84E+06,1.17E+06,942633,348125,637020,378066,1.01E+06,226559,921946,4400.14,180386,92269.3,24299.4,31627.9,17393.1,4581.78,9.3362
1.28E+06,810024,947763,436502,557305,375592,890282,334166,783746,1969.8,379133,58607.2,16023.1,16533.8,8268.67,3076.46,9.3825
2.12E+06,1.37E+06,929185,326522,493482,337045,878486,239469,818116,2536.94,303043,73446.7,17695.1,22749.8,11374.3,3401.29,9.3899
2.28E+06,1.35E+06,1.01E+06,544190,644936,383502,1.01E+06,347098,940698,3197.49,660284,98623.4,21821.9,28642.9,14891.6,5252.11,9.3924
1.73E+06,1.16E+06,893967,295172,492990,336223,879755,213058,831243,1666.32,660056,56608.9,9928.76,16038.5,11532.2,3835.39,9.3954
1.61E+06,934334,1.04E+06,395719,638282,407192,940513,280018,847915,2707.19,167153,66935.1,16990.7,18037.4,11889,2863.89,9.4005
2.14E+06,1.26E+06,1.02E+06,315135,519219,332567,936748,226621,834348,3832.35,174213,69686.7,20769.2,25834.1,13304,3054.84,9.4122
1.13E+06,752019,901483,308338,337133,232443,870234,241593,765763,1610.78,225774,43865.3,11023.7,11776.1,7149.44,1924.88,9.4148
1.35E+06,925675,873465,357384,557432,369036,906305,261686,819418,2282.68,338235,65573.6,12839.5,17403.1,9307.05,2346.65,9.42
2.84E+06,1.77E+06,965306,432497,618921,348480,1.07E+06,273724,948028,4310.54,430408,73143,30604,29567.6,12530,5754.81,9.4401
1.45E+06,917548,949981,326610,528020,342296,925549,239640,817752,1886.52,1.38E+06,51472.1,10455.6,7418.19,9600.75,5923.63,9.4428
2.08E+06,1.24E+06,1.01E+06,415799,619702,377957,983765,282378,883496,6152.07,179144,86237.6,21183.2,38844,16055.1,5058.1,9.4635
1.83E+06,1.10E+06,1.00E+06,333994,462076,300084,923892,233290,859001,5670.71,198111,96521.1,27494.3,24075.7,15028.9,4275.79,9.4981
1.54E+06,1.09E+06,847652,262112,283069,208022,816459,199836,786981,1826.41,362265,39994.5,8613.99,13537.3,6483.34,2039.65,9.5
1.49E+06,953444,939097,341386,420272,277354,909174,256890,797352,1529.22,557199,49738.5,12020.4,19065.6,7812.69,2709.95,9.5336
2.42E+06,1.40E+06,1.04E+06,525998,919240,539104,1.02E+06,357994,881575,4570.65,807390,81664.9,17814.4,29249.8,11733.5,5315.89,9.5357
1.96E+06,1.17E+06,1.00E+06,305198,381805,240082,954185,216481,845889,2566.85,129853,80251.4,25589.7,24794.3,9533.46,2153.35,9.5428
1.58E+06,937573,1.01E+06,644134,888158,532917,999958,413198,935340,3761.84,635816,105805,22503.4,31037.4,17105.8,5961.48,9.585
1.64E+06,975809,1.01E+06,353689,518091,341143,911215,267509,793294,2446.87,376524,65673.2,12805.3,23235.9,8351.58,4376.44,9.6073
1.81E+06,1.30E+06,832526,224394,385241,300638,768847,183854,732300,1219.71,453884,38622.9,10247.8,14263.6,6028.18,2691.19,9.6172
2.13E+06,1.25E+06,1.02E+06,560916,721633,400876,1.08E+06,337370,997568,2579.9,690235,65396.5,15539.7,20415.7,12300.9,5795.11,9.6203
499619,180443,1.66E+06,522420,885803,293935,1.81E+06,185474,1.69E+06,13683.7,18828.5,16001.7,11147.1,451.149,2012.21,5567.68,9.6318
2.26E+06,1.42E+06,955514,297838,538809,351494,919746,204959,871894,3436.73,399648,69985.8,29593.7,23445,10324.3,5428.15,9.6326
1.77E+06,1.13E+06,941649,401953,668277,446020,898987,280194,860732,4301.3,564144,76543.6,17197.7,21374.5,12150,5033.09,9.6329
2.58E+06,1.50E+06,1.03E+06,544948,1.04E+06,566897,1.10E+06,328967,993926,7120.92,377157,126754,42202.7,48449,24195,6229.95,9.6338
