"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.58133e+06,1.23727e+06,766851,314823,563562,353109,957600,223843,843867,2278.39,-1802.8,1.37925e+06,24185.8,6726.65,2586.57,5342.2,1.4891
1.14598e+06,865564,794380,153421,275207,221999,743807,131831,698264,1360.02,-3745.15,1.66233e+06,20497.8,2539.31,2894.01,5529.24,3.2178
1.33418e+06,1.05774e+06,756813,163102,193143,141961,816322,135487,722292,1803.06,-4468.02,1.44908e+06,11304.6,90.0752,1732.59,5596.49,3.4848
1.48879e+06,1.13132e+06,789582,163496,298163,220804,810211,134697,728283,2170.76,-3272.13,1.3107e+06,15210.1,1435.66,3204.59,4183.22,4.7504
1.14969e+06,903590,763414,156426,285501,235574,727162,136147,689372,2805.02,-1090.59,1.10954e+06,17821.1,430.972,3124.61,3878.97,5.3701
1.49258e+06,1.1374e+06,787363,157568,243432,194577,750648,142447,663692,2481.88,-3043.02,1.34699e+06,15947,7788.86,3088.31,4384.27,7.8974
1.1055e+06,873843,759060,127841,204719,170679,719663,112763,680230,1947.13,-1606.67,1.19819e+06,19289.3,2444.39,3132.62,4730.65,8.2023
1.11965e+06,866133,775622,190675,367397,333964,660066,174799,654496,1898.94,-3576.39,1.31374e+06,18025.5,3282.52,3433.58,5719.87,8.4098
1.36345e+06,1.04981e+06,779257,160086,209698,171322,734398,142851,672392,2387.62,-3202.7,1.35919e+06,16678.3,3390.07,3433.56,5134.53,8.67
1.20807e+06,886680,817480,196942,319140,241321,793483,161633,731071,1938.47,-2423.94,1.09581e+06,19339.4,4828.06,3425.56,4154.66,8.8617
1.35695e+06,1.01959e+06,798529,187258,257703,202499,763569,167273,671686,4160.93,-2582.39,1.33854e+06,21175.8,3314.4,3192.18,5253.48,9.1818
1.35095e+06,1.06963e+06,757804,128817,218476,185278,707508,115637,668387,1604.32,-1897.36,1.09607e+06,15439.7,2248.7,2528.21,5595.32,9.365
1.66325e+06,1.18688e+06,840814,442841,639712,497939,770832,379339,700440,2233.2,-3452.03,1.24974e+06,16289.1,3262.16,2575.06,5387.14,10.4293
1.28752e+06,1.0001e+06,772434,139807,262474,210132,749455,125449,668673,1999.05,-1437.24,1.18735e+06,17971.1,-1046.82,2609.23,4020.57,10.5204
1.17129e+06,925534,759314,164613,258651,216291,717507,150534,656118,1621.24,-1512.51,1.03157e+06,15456.9,697.27,3526.85,4224.28,11.0399
1.19113e+06,987251,723906,180952,245217,177581,828524,139810,776564,2025.49,-1994.52,1.03091e+06,13414,1955.39,1893.47,3884.45,11.4764
1.23067e+06,1.00829e+06,732332,122097,171121,147056,698186,108692,673999,933.807,-2176.87,1.41695e+06,14482.6,1680.08,2714.64,4851.96,11.5534
1.4525e+06,1.21907e+06,714887,166670,220961,197768,670366,153993,649395,2365.53,-4580.55,1.53598e+06,12643.6,3438.45,2406.63,6244.99,11.7439
1.4328e+06,1.10666e+06,776826,218747,430565,390890,660900,209061,627798,1797.45,-3834.52,1.35426e+06,19811.4,1988.59,2849.94,5412.77,11.9854
1.21828e+06,924048,791048,140381,193677,151114,768998,120920,696563,2802.48,-3648.41,1.44219e+06,17568.3,2809.96,2261.05,5734.78,12.1143
1.39386e+06,1.09078e+06,766714,206914,397326,337987,705339,187186,663234,2320.47,-1540.82,1.20196e+06,13885.2,2267.2,2699.47,5607.71,12.1319
1.4848e+06,1.17974e+06,755149,205029,476637,438458,652245,196061,627445,2019.34,-1319.5,1.28639e+06,14204.3,2310.01,3293.54,4718.02,12.1991
1.50058e+06,1.1505e+06,782570,181828,329171,239812,823572,143624,759599,2170.58,-1762.35,1.40302e+06,13735.2,457.287,2542.31,5192.91,12.3328
1.25597e+06,983140,766502,178339,203964,169169,723409,161695,661760,2585.89,-4298.63,1.32932e+06,19493.9,1690.56,3322.3,4726.51,12.6354
1.82277e+06,1.35782e+06,805456,173169,315929,238550,794623,139795,743239,2507.91,-2375.17,1.28573e+06,20201.9,4068.67,5325.8,5002.99,12.702
1.22678e+06,908452,810244,267693,360424,259174,834398,215296,746024,2585.21,-3802.58,1.35599e+06,17167.8,1401.21,3264.97,5658.28,13.3686
1.21381e+06,996631,730745,159517,243020,211429,689651,146130,654968,1422.68,-2772.67,1.17614e+06,16276.3,2837.04,2637.83,4451.56,13.5185
1.37079e+06,1.13507e+06,724603,114158,170303,150237,680136,104062,658213,1237.55,-1545.82,1.19679e+06,14762.5,2177.72,2581.66,4077.36,13.6758
1.20833e+06,965623,750811,163108,225227,183578,736123,140964,694252,2283.57,-2671.3,1.21774e+06,17285,1650.32,2886.06,5080.66,14.3645
1.23553e+06,1.00075e+06,740758,124830,182072,160405,681045,111473,671892,1130.14,-1207,1.12766e+06,15052.2,2209.8,2698.31,4828.66,14.3672
1.53198e+06,1.24884e+06,736034,211719,317584,237470,802418,173693,731356,2634.87,-1639,1.38412e+06,20141.8,3486.51,4154.74,5356.59,14.3707
1.09759e+06,849230,775475,141892,217842,180248,725141,126158,674830,2298.03,-1937.45,912306,15222.1,976.962,2200.73,2895.28,14.6433
1.18179e+06,907843,781054,260241,495810,444665,669011,237724,656832,2366.94,-1590.3,1.35203e+06,22525.3,2170.18,3154.15,6774.07,14.8079
1.23525e+06,1.02063e+06,726169,132513,166278,141752,703813,119472,665494,1718.99,-3041.3,1.38133e+06,13303.8,2512.59,3150.69,4879.21,15.0873
1.56932e+06,1.10897e+06,849070,266135,297051,210753,845683,213257,748772,2453.43,-3346.05,1.31081e+06,16720.3,580.042,2581.4,4802.3,15.3465
1.39511e+06,1.09346e+06,765522,151166,220596,181896,727657,134855,672570,2611.04,-4795.33,1.62782e+06,18276.6,3803.61,3892.41,6223.72,15.427
1.37238e+06,1.17792e+06,699056,196568,368404,345133,640455,181507,649787,1440.88,-1713,1.29097e+06,12518.9,1251.73,3161.84,5223.32,15.5367
1.40181e+06,1.16687e+06,720808,178303,247417,225348,658761,166416,642859,2426.48,-3195.13,1.22009e+06,15863.4,1793.19,1766.09,4788.9,16.5147
1.21599e+06,1.00503e+06,725943,182250,230066,204974,673451,169148,646476,1497.63,-2937.21,1.27369e+06,13950.1,2354.43,2890.15,5307.66,16.6889
1.15529e+06,941995,735860,141681,181744,154693,704922,126611,671415,1830.81,-3687.74,1.30513e+06,14595.7,2244.12,3207.72,4753.88,16.8444
1.39937e+06,1.0769e+06,779666,155064,234489,193404,727458,139003,669324,1770.11,-2876.2,1.38393e+06,20688.4,1381.31,2752.47,5267.33,17.3904
1.44234e+06,1.18556e+06,729955,187700,330090,263104,752760,163880,687210,2560.61,-4245.89,1.45417e+06,19215.9,4403.82,3040.36,6459.74,17.6358
1.48631e+06,1.14314e+06,780118,144340,238109,196710,726274,130859,661812,2186.38,-2745.26,1.28329e+06,14539.8,467.964,3254.18,5034.01,17.8895
1.21381e+06,961191,757690,117397,188491,160557,704389,106750,659841,1323.16,-3107.52,1.15276e+06,15343.3,3521.27,2507.14,4563.55,17.9596
1.36444e+06,1.14546e+06,714705,159832,264529,244464,649246,149324,642224,2226.77,-3034.64,1.39544e+06,15611.3,109.956,2996.22,5426.69,18.1011
1.26101e+06,955451,791881,214072,287398,225155,765867,190258,675099,2758.75,-5227.65,1.50657e+06,20106.9,4914.52,3965.51,6672.84,18.3028
1.2092e+06,920043,788574,383457,433187,338610,767586,347583,661926,1590.81,-1912.63,1.23126e+06,14988.7,1868.16,3100.55,4503.4,18.553
1.50049e+06,1.16533e+06,772564,199576,364358,264425,826755,163301,733280,2203.01,-3991.91,1.41706e+06,13183.5,999.16,2434.41,5419.29,19.321
1.07042e+06,859732,747036,156022,169247,134821,753206,138018,678268,1143.04,-4295.24,1.63784e+06,10451.5,3030.49,3185.45,5665.46,19.3298
1.2684e+06,1.0303e+06,738659,163142,233347,206573,677766,151668,645390,1932.93,-3380.88,1.1879e+06,19375.3,3775.77,3476.65,4615.68,19.6787
1.51856e+06,1.24902e+06,729484,135023,185057,165173,672230,123906,653834,1975.06,-2108.9,1.38624e+06,16754.5,1213.47,2825.03,5057.69,20.5093
1.10744e+06,835737,795066,213013,467373,414180,677058,194900,655760,1796.1,-2543.48,1.17293e+06,15218.4,4304.86,2844.81,4913.25,20.5961
1.52391e+06,1.27746e+06,715750,158085,224976,185991,725765,137932,687664,2618,-2738.52,1.22769e+06,16773.3,3127.96,3006.73,4988.31,20.7728
