"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.39435e+06,1.02488e+06,816298,206399,358366,286258,751139,170008,728432,10397.9,-2012.26,1.70906e+06,36970.6,14196.2,7415.25,7148.36,1.3625
1.64872e+06,1.21808e+06,812126,191776,319678,252664,759137,156931,733226,20636.7,-3054.83,1.98888e+06,64783.8,14471,8757.7,8512.44,1.3979
1.2886e+06,850734,908814,246910,392376,273275,861498,192186,770848,9110.45,-822.046,1.5344e+06,37964.6,11322,7860.88,6607.92,1.9914
1.64984e+06,1.23243e+06,803214,198836,249211,193557,772521,167394,712700,10471.8,-4234.91,1.63695e+06,47793.3,9415.08,6210.7,6199.92,2.7023
1.54689e+06,1.07918e+06,860041,194608,276834,205331,808940,167439,697358,8685.14,-3568.59,1.57436e+06,46550.5,10890.1,5431,5743.98,2.8647
1.33063e+06,979207,815333,200915,216701,162490,800175,167261,720722,6637.77,-5087.57,1.87805e+06,35094.2,7026.98,5665.7,6770.05,3.3836
1.40725e+06,1.08386e+06,779020,215152,292279,230493,760836,182555,707137,7553.04,-3652.67,1.51595e+06,31908.5,8690.98,5264.2,6549.27,4.0217
1.66911e+06,1.13938e+06,878957,293899,425740,320664,796609,248716,708998,11676.6,-1135.94,1.53967e+06,39274.2,15293.5,6698.57,5972.17,4.755
1.43097e+06,1.11756e+06,768265,187376,284634,224825,759614,155423,723354,8084.3,-4124.42,1.49174e+06,35964,8085.17,5731.92,6467.51,5.0029
1.51823e+06,1.06858e+06,852478,234421,383221,322387,713219,197638,711666,8335.46,-3682.58,1.451e+06,29400,7471.25,6770.24,6839,5.5355
1.17501e+06,918293,767734,161913,185262,155223,716113,146566,662827,759.749,-3796.42,1.42271e+06,3528.33,-1701.85,1582.97,7271.93,5.8094
1.50194e+06,1.1507e+06,783141,174665,272721,210803,776236,149509,700953,7458.97,-2448.22,1.30984e+06,24342.7,3496.2,3439.31,5545.35,6.204
1.10882e+06,757751,877979,281329,438543,317598,828488,223476,755327,7916.02,-3357.89,1.37709e+06,36758.6,14055.2,4181.19,5481.96,7.9398
715028,447087,959583,196917,235767,156514,903817,146418,806940,6553.97,-3393.19,1.4084e+06,32414.1,11694.1,3785.93,5310.42,7.9841
1.25407e+06,934630,805068,152043,153127,115822,793251,128324,710903,3538.26,-3982.88,1.62963e+06,21650.6,9205.32,3772.92,6247.98,8.029
1.27632e+06,981578,780167,179445,253872,206229,738612,156985,685842,3646.87,-3071.56,1.62199e+06,29304.2,10200.6,4861.63,6116.83,8.0315
1.20159e+06,970137,743150,212098,263063,220926,714438,186505,682336,3632.8,-3096.29,1.72125e+06,25296.3,2399.29,2327.95,6016.28,8.2438
1.04064e+06,757150,824654,203910,221789,167352,795170,169789,720577,3588.35,-3735.38,1.4425e+06,25740.3,9395.85,3047.8,4685.67,8.2844
1.3382e+06,894699,897419,260699,305835,212011,865527,205359,761689,12867.4,-3067.42,1.69982e+06,35488.9,11245.8,6076.92,7407.62,8.3162
1.63521e+06,1.12892e+06,869081,192327,307683,228823,806779,161980,712410,9358.29,-972.384,1.23346e+06,26991.7,4500.34,4233.89,4324.76,8.3754
1.46615e+06,1.01952e+06,862842,245451,388828,282871,824747,194546,756995,17732.1,-2448.46,1.87591e+06,43318.1,6625.92,7157.02,6968.68,8.4888
1.31286e+06,942037,836187,160172,230773,172074,804675,139350,689655,6934.53,-1350.32,1.27496e+06,45005.6,6081.54,3249.54,4414.13,8.6924
1.22049e+06,862470,849063,171142,294320,219084,806047,142183,722204,6553.68,-1904.81,1.31049e+06,25278.3,11480.8,3651.76,5058.19,8.7134
1.5914e+06,1.10466e+06,864370,178321,262962,195970,805109,151642,705561,8169.85,-3150.32,1.91747e+06,40261.5,8560.2,5172.74,5831.08,8.7773
1.41261e+06,1.03685e+06,817443,209977,350920,271289,776118,177236,710840,9533.18,-2889.49,1.43707e+06,34875.1,7161.12,3968.22,5247.2,8.8524
1.99239e+06,1.25222e+06,954658,313403,370734,234266,949521,221887,847466,14783,-2999.87,1.59576e+06,95760,27510.7,7977.09,7110.55,8.8554
1.54216e+06,1.17509e+06,787426,273212,715328,486209,882742,212536,771292,2471.95,-4745.33,1.92853e+06,57009.9,4637.92,5274.54,7022.41,8.9325
1.2643e+06,956024,793476,191936,321930,238489,809924,153789,748829,5094.19,-3068.02,1.31076e+06,37076.5,12245,2731.93,5199.45,8.9711
1.51921e+06,1.12778e+06,808246,151185,179805,137259,785982,130551,694833,4852.53,-2448.59,1.18461e+06,16626.5,11647.5,2516.63,4161.76,8.9776
1.16419e+06,814157,857957,198540,201222,144725,834223,161401,738063,7155.12,-3626.27,1.46167e+06,34406.9,9996.26,4040.81,5679.21,8.9817
1.31148e+06,990593,794358,186739,220776,166283,796627,156626,715357,2125.84,-3822.58,1.39182e+06,18227.6,6488.24,2064.42,4456.2,9.0139
1.42015e+06,1.09868e+06,775554,122766,187635,158873,708622,113450,649269,1330.65,-4766.43,1.93571e+06,30246.7,5832.64,3040.91,6358.26,9.0733
1.22838e+06,799938,921360,246451,352421,241547,875411,194102,761819,11855.3,-655.013,1.43028e+06,67387.2,10053.4,5888.34,5165.86,9.217
1.65095e+06,1.20203e+06,824077,156067,229796,174945,788118,134020,698705,7316.24,-877.276,1.38545e+06,26299.1,11747.9,4154.41,5090.58,9.3734
1.55628e+06,1.08086e+06,863912,267310,516675,342244,905801,197554,811858,8832.13,-1063.44,1.43097e+06,60590.5,5025.75,4441.58,5796.68,9.4426
1.49635e+06,1.0541e+06,851735,177209,302306,219004,828219,144126,737725,9164.81,-966.722,1.08941e+06,30468.9,6129.03,2660.57,4136.71,9.4703
1.48846e+06,1.06358e+06,839686,182037,254827,188678,810355,156367,698498,6172.39,-1612.02,1.60231e+06,23601.4,9108.71,3525.69,4847.04,9.5046
1.29641e+06,914566,850509,174323,287387,214526,803784,143248,730161,10795,-3444.75,1.76968e+06,40844.2,10649.2,4197.12,6219.91,9.5161
1.88373e+06,1.3765e+06,821095,270741,509529,391154,781578,223019,728390,8023.58,-2193.06,1.96892e+06,78432.4,79871,20721.8,8018.14,9.6032
1.31289e+06,960813,819863,200152,227222,175520,776740,168329,713430,9324.74,-2444.77,1.27982e+06,39508.6,13066.8,4073.14,4934.94,9.6084
