Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
16620.8,2300.69,2523.45,2532.39
25579.8,2487.92,3034.36,1748.98
29973,4486.23,3045.81,9599.96
13152.9,227.385,1731.77,1836
13515.6,1424.11,1726.06,1704.09
12769.9,1474.03,976.234,1245.56
14973,1078.76,3384.6,1261.89
19405.3,2256.99,1370.98,968.971
26550.1,1510.76,2302.92,1711.84
16430.9,1633.62,1552.11,1912.96
56080.5,2338.3,1672.62,3829.71
13851.2,1934.78,1149.68,1219.18
19720.4,2666.47,3130.99,5139.7
53705.8,1586.26,3972.34,7011.89
13578.3,936.306,2132.92,3580.26
9358.3,990.009,828.035,968.25
16837.1,1982.21,1975,2037.17
16953.2,524.507,2107.83,2814.58
57808.8,550.824,1479.41,3450.41
21052.2,-695.226,928.946,1045.31
15366.3,1587.97,2679.02,7024.24
8902.03,446.932,1577.26,3052.11
8620.88,-953.062,862.676,1002.31
22252,2497.05,2383.31,2871.14
10444.2,974.696,1351.54,1208.42
12772.2,2112.27,2220.24,1020.35
13801.1,673.629,1323.15,1879.16
16059.3,6463.82,2943.42,2788.16
14237.4,2648.1,1955.52,2478.19
10485.9,2001.72,1190.24,2112.34
14076.7,1217.06,1837.15,2657.88
27533.3,142.706,3276.46,2923.62
12838.6,1998.25,2163.39,3551.82
10126.2,1110.47,1589.2,1537.03
37970.2,4240,3137.01,3595.36
17617.8,949.017,1833.8,3902.31
12423.2,1440.75,2365.34,2306.66
14806.9,5137.53,2362.26,2106.12
10124,2002.45,1320.23,2727.07
11883.9,-352.637,1262.26,2158.04
11596,3559.82,3392.72,3366.22
12350.2,2772.6,1258.59,1461.77
28486.8,-240.291,1850.26,1042.83
14025.4,2486.44,1915.59,2154.02
8909.68,960.82,1064.85,1126.77
12843,3351.9,2129.38,2588.79
19162.6,2763.88,2884.35,2836.41
28883.6,2221.39,2470.66,5291.72
37113.5,1133.58,3607.89,2752.96
28658.8,802.51,2490.56,2268.79
13866.1,-677.591,1330.69,2954.04
13329.7,4318.87,1331.94,2001.07
45727.3,3198.54,2988.37,11741.2
17655.5,2218.54,2606.22,2859.93
19680.9,2659.17,1567.94,1327.43
5518.4,3680.86,4538.68,910.299
10405.1,1938.76,1561.28,3868.1
9450.47,2639.64,2272.8,9600.87
52478.6,1588.94,1602.82,2061.4
16505.1,1925.4,1322.32,4215.02
10909.8,483.302,1698.55,6508.23
23168,2496.01,2862.83,2378.52
20370.3,1094.93,1933.9,3457.07
11157.8,497.974,2113.47,3086.47
30727.6,699.797,2662.95,2650.84
15668,1990.35,1581.89,2128.75
24801.2,3637.32,2954.49,3725.85
15966.1,1809.14,1113.58,1296.65
17808.1,8884.54,4713.22,11760.4
16393.6,966.194,1472.58,2502.66
19990.2,3572.12,1327.99,2039.47
12480.2,45.5623,1475.5,2109.37
20626.2,5338.69,3194.85,3367.36
9996.2,875.941,1382.77,4379.15
18401.2,1136.31,1859.98,2411.2
13203.6,2909.46,1001.95,1756.75
13505.4,167.709,1856.36,2473.66
12249.4,1590.28,865.97,2614.51
27762.2,2865.26,2890.29,5047.86
12463.2,1513.84,1156.29,1725.49
12743,-1350.19,1632.11,1652.78
11976.6,702.45,2846.69,2102.56
12261.2,417.814,1663.14,2298.7
10274.8,402.905,2071.35,5766.84
18475.8,256.515,1885.06,1891.08
10073.6,193.122,2131.83,2524.3
41121.9,1708.79,1977.9,2057.57
13435.4,2098.41,1704.11,2210.01
16982.7,576.818,3090.58,4502.82
19141.8,2644.02,2479.46,3076.34
14513.3,2340.74,2703.05,3769.81
15986.6,1191.76,2395.64,1144.33
16382.4,3582.91,3659.53,4318.57
13181.9,2324.41,1923.76,2360.4
8172.81,1499.08,1101.78,817.756
16360,768.199,1645.87,2789.7
11397.1,313.858,1276.77,2997.82
23924.1,2817.96,1718.81,1746.89
14422.6,3167.84,1779.93,2323.7
9961.13,666.57,1000.13,1900.41
14755.5,3717.66,2010.23,3194.39
15820,198.946,2108.2,638.82
23207,1251.57,1870.32,3836.85
14393.8,2170.71,1505.81,817.734
13607.2,1903.78,965.23,1390.51
14538.5,2570.73,1130.43,1448.03
31586.2,3076.67,1640.86,1650.6
13064.8,2948.66,2685.52,4849.99
15762.2,2793.35,2249.31,2021.69
24465.2,858.974,2289.26,2013.5
12722.6,1329.21,1802.22,1781.32
10653.4,1355.21,1173.34,1244.33
25095.6,3767.12,1863.01,3992.3
12265.8,1212.58,1104.96,1950.56
15841,1851.6,1740.38,4711.7
11411.6,-314.278,1349.89,654.45
13679.3,2410.66,1451.49,2355.73
19961.7,573.399,1723.46,3036.03
13041.3,930.916,1158.83,2929.24
12524.1,1472.88,1809.09,1359.37
11041,2444.38,1782.48,937.419
26398.6,1665.22,3150.94,2329.09
12690.1,1095.1,1163.63,2185.06
10853.2,3226.1,2034.62,8428.58
18786.7,2426.23,4367.9,12089.8
11730,1152.16,1914.17,1740.11
24372,1737.64,2193.45,2035.21
12012.8,1465.04,2101.43,5916.43
17971.2,217.595,1970.3,2917.53
16756.5,1917.66,1579.64,2830.84
73505.4,2956.53,2499.06,5139.46
11722.7,1460.53,982.165,1463.88
22304.5,956.477,2000.48,2297.1
21019.5,16.7167,1249.52,4542.98
13321.8,2733.32,1777.58,1823.08
12195.4,1087.26,1288.76,1886.19
13738.8,2263.14,1655.12,1751.07
17807.6,-233.168,2206.46,1458.34
18724.7,2018.7,1485.74,2410.99
13919.7,1322.96,1285.61,4258.99
13096.8,12.3399,2092.3,2545.38
32622.6,1198.98,3083.9,5870.39
16780.2,332.294,2763.28,2450.84
30671.2,2169.32,1824.92,1972.22
23742.7,912.318,2144.53,5445.17
6920.12,7483.82,1077.19,-141.243
8326.85,1234.45,689.149,1309.44
11945.8,331.306,1106.52,1957.7
14432.6,1535.3,1876.07,2167.59
12379.6,3507.9,1239.56,2504.68
35431.5,3461.6,2568.57,3594.7
9121.17,1513.85,1633.62,2894.31
24838.7,548.358,1843.1,1861.46
14729.2,1649.99,2138.87,6849.02
16441,2324.39,3524.56,2606.79
14360,4920.34,1413.1,1010.77
13934.9,1492.97,1645,2108.16
25313.1,1155.03,1275.9,2514.68
39298.4,2051.79,1647.47,875.662
12051.3,2787.93,1902.28,2061.38
10575.6,12002.5,1039.55,892.605
13230.8,1721.74,1655.04,1300.48
14985.5,167.563,2448.43,10619.9
9908.6,2419.18,2225.86,2195
9758.38,398.853,1142.35,1694.6
30380.6,592.902,1662.57,2469.41
13596,1633.27,1731.84,3285.12
48393.8,387.436,1665.7,2269.35
22727.4,1073.13,1826.42,1101.46
10611,1831.4,623.838,1127.07
11694.1,733.028,1562.22,1778.94
10559.8,750.558,1446.41,1918.09
42612.4,1310.39,2138.06,7494.6
42080.2,744.226,5594.28,3204.7
15454.5,748.365,1511.94,1644.21
18359.6,1586.92,1982.37,3856.8
18106.9,894.627,2063.14,1695.79
13823.1,2835.93,2260.62,2993.44
15784.3,2571.89,3645.66,1394.69
21235.2,1851.43,1978.65,4435.77
11839,554.516,1391.9,3903.42
23268,-176.804,2716.39,2636.4
15449.3,2376.77,2544.13,6603.04
19596.7,-121.947,286.073,1613.51
12705.1,1998.03,1623.79,1748.58
12335.8,478.448,2232.53,5198.13
13824,1371.64,1167.37,1857.81
12744.2,2547.81,1889.33,2131.12
14286,1446.53,2131.86,2443.61
11295.6,1664.33,2652.87,3161.81
10791.6,3177.47,1225.08,1315.76
12551.9,1154.12,1976.33,2619.88
14911.4,19.5207,2641.89,1995.49
14160.5,468.861,1120.37,2741.06
15932.8,2885.75,1531.69,2053.74
14903.4,1266.29,1436.48,1640.57
14635.4,1848.42,1558.41,3516.67
13196.2,-28.9064,1329.17,2241.13
9866.89,967.589,1060.04,2618.03
14670.4,666.845,1874.6,1928.9
22078.6,3135.43,3966.23,2687.31
12009.1,2259.01,1315.56,973.736
10744,2592.65,1584.01,1707.62
30757.5,-390.179,1267.39,3003.74
13321.7,2928.92,2887.05,8403.4
66337.2,2077.25,2909.16,5149.95
13395.2,95.497,1978.12,2564.54
9964.78,160.771,665.235,1230.92
11119.3,2011.33,1080.81,1152.75
21486.6,1770.74,2672.99,2560.9
17716.1,1465.76,1689.7,1177.35
29016.4,436.227,1593.62,2514.01
17490.6,3817.31,1255.56,1834.22
15786.6,1455.3,1859.57,3637.44
29249.8,896.16,578.119,2549.74
21240.6,1730.76,3406.29,5266.82
9115.31,3011.93,1343.92,2091.91
16455.9,1997.01,2875.72,1887.83
16836.1,2010.01,1542.83,4842.39
17514.1,3680.73,1008.55,1234.07
15852.4,271.965,1578.53,1313.12
10832.8,3081.57,1761.22,2746.56
41933.5,1611.9,1873.11,1310.11
20431,2511.04,1508.58,1379.55
12141.2,1719.56,1384.78,1438.98
13947.4,1608.75,847.402,1718.97
20059.5,-917.748,1455.7,954.161
21542.8,2265.17,1868.1,1836.37
12582.5,1197.35,3523.85,4175.42
34184.7,1436.66,1967.56,2137.72
12971.2,226.11,1606.95,967.958
9011.89,828.443,1059.8,823.168
20897.6,-670.543,899.174,1154.88
21245.8,1890.35,1842.33,3971.76
13146.7,2024.15,676.435,1703.5
15709.1,107.767,2588.5,5121.36
13579.1,711.314,2540.26,12500.5
13820.4,806.2,1899.73,4348.94
9056.18,1287.93,1759.36,1999.75
16416.6,2863.78,3496.72,2731.32
15268.1,1876.9,1631.11,2282.58
2708.41,2804.16,2651.74,306.668
17400.8,1618.13,2016.72,1889.91
45909.7,-848.627,1779.99,2607.65
38079.4,-981.639,1990.96,1123.66
9056.11,951.568,1472.3,1881.26
17235.8,1179.24,1926.24,2338.39
12058.2,1676.4,1761.89,1182.67
21255.9,-727.046,1443.03,2696.48
16620.9,3258.73,2274.02,6551.19
28771.3,-207.625,1691.8,1147.78
19927.5,1863.26,2577.19,4864.47
13639.2,2854.04,1263.67,1453.23
14514.1,2196.39,1642.62,1877.49
28550.4,1805.77,2485.04,2139.54
13360.9,-14.7864,2009.3,2868.15
36827.7,5542.18,6351.89,4564.53
8855.41,699.831,854.283,954.559
22587.4,570.254,2063.36,2317.28
12878.2,2144.5,977.748,2459.85
13788.8,715.727,1595.95,3886.55
15625.6,3347.1,2077.19,3635.27
10641.3,2063.01,1535.3,2039.01
13805.5,2634.57,2058.57,1178.83
32674.4,1901.42,2477.54,2850.76
70136.2,1514.93,2023.44,2194.36
17896.7,-808.989,2287.89,2072.17
12065.3,3723.57,2125.65,1821.64
12838.8,2338.81,2033.42,625.426
16474.8,854.756,1712.42,2014.55
14271.7,1735.01,1623.68,3978.2
12847.6,1837.63,2078.38,2051.24
15366.6,1649.33,1669.3,3329.36
12633.5,479.484,1834.17,1682.8
14141.2,-1073.36,1478.05,2982.25
17856.3,1356.35,1709.54,1789.54
44715.4,2110.38,3721.6,3661.09
12672.1,1720.99,1225.78,1830.6
13318.1,1483.78,1390.02,2663.64
11237.2,503.094,1787.73,5024.15
15574,2746.91,1103.92,1930.42
18364.2,4759.28,3789.76,2453.3
8628.26,3444.56,1290.16,578.285
10556,959.737,1203.27,2335.06
15574.8,1479.83,2632.35,2866.42
13291.2,1668.09,1681.4,1663.3
17363.1,116.646,1529.11,698.613
12999.3,-505.659,1088.81,1609.96
16872.6,700.365,1438.77,2766.25
13634.3,140.028,1660.92,2214.47
9119.87,220.993,1138.89,2975.05
18307.8,1887.53,1466.93,2496.43
21657.8,-1104.78,1755.86,1252.84
14819.6,42.1996,2204.43,1517.49
50216.2,807.927,2799.3,1606.33
19584.4,738.706,1879.07,3218.38
18361.2,2380.26,1938.98,2742.04
14423.4,2182.47,2439.28,8461
11904.3,-231.672,2155.76,2258.28
15313.8,762.036,1856.52,2288.54
15408.8,2251.04,1113.69,1845.13
24142.7,687.94,2232.88,971.766
19040.7,785.066,1721.59,1511.01
11595.6,898.871,857.663,1272.82
