"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
778.895,8504.92,147.622,1244.39
23.1307,6740.23,736.437,280.308
1485.09,21626.4,2613.7,2028.64
1891.94,19172.3,1389.32,2660.18
1263.47,10552.3,542.597,1347.51
764.639,20195.6,55.9873,460.353
44.8642,1382.4,396.043,-190.377
1408.27,6433.9,686.581,1110.81
-60.1402,1329.05,497.779,-266.92
129.071,1403.53,149.324,268.128
962.538,6666.64,1286,991.17
416.124,1418.16,17.1678,-89.4693
1068.18,12627.8,441.635,1078.15
496.281,14211.2,1389.83,647.287
1217.01,9511.89,1427.22,2169.83
777.269,11619.1,859.039,470.453
1093.22,39123.3,-124.729,1112.96
701.989,7029.27,539.79,294.69
1107.56,9516.16,1642.9,2015.08
1921.98,12678.8,4682.92,3575.93
590.21,14408.3,612.838,141.54
610.636,13959.8,635.53,182.605
901.16,14288.5,1247.3,1736.87
1327.1,14820.3,1164.65,1041.86
499.825,20740.6,387.006,1399.83
1339.45,15524.8,449.126,601.59
1303.67,51063.9,1501.56,954.664
956.519,12338.6,1782.02,1519.22
38.6706,2435.29,554.524,469.298
2966.07,23233.8,2955.42,3199.21
7543,13053.9,20640.8,11485.4
339.515,997.196,451.968,248.013
1042.78,11307.6,313.773,977.318
569.534,5253.74,361.637,668.067
594.358,13016.1,795.175,754.369
1530.02,9682.6,1214.65,2175.03
817.558,10015.3,1516.87,1456.05
2307.96,23759.1,1924.34,1480.1
949.339,8676.75,320.533,1487.25
64.6226,1987.93,449.021,369.641
1438.9,8774.29,578.15,3481.32
968.387,10179.5,1017.66,994.114
1264.78,20964.7,1128.95,782.571
337.913,981.539,814.729,-59.7174
704.853,2144.16,379.169,207.92
1696.02,29341.4,315.634,1923.82
578.272,3290.66,1770.38,765.506
700.507,20839,675.421,1415.64
-58.7305,1750.3,370.585,828.156
77.5596,1566.88,108.195,128.229
983.089,8600.48,43.0473,2122.41
1247.92,10972.3,202.558,544.968
317.847,4291.85,1273.46,530.972
4.14438,1970.49,837.306,-104.793
670.912,12205.9,1002.05,1303.07
2080.42,6256.77,937.452,1641.98
266.98,2298.21,746.546,80.0908
634.489,7525.6,1002.21,1673.46
79.4656,4636.55,1053.51,218.583
2429.21,10787.2,2379.7,1340.48
-66.2556,1090.67,72.5042,-132.908
1107.95,26361.5,1126.91,1897.86
