FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.95E+06,1.56E+06,747031,541817,370101,279199,795348,428335,758962,250.647,86782.5,57129.6,26680.7,12444.6,15327.4,6047.39,10.9838
1.48E+06,1.08E+06,823109,726278,446690,313970,853629,538835,808721,-42.6747,103011,52542.8,34606.2,12563.2,14926.6,2416.47,10.9901
1.76E+06,1.31E+06,805534,644537,469936,326142,864537,484348,798439,-92.4993,104032,52169.6,25672.5,13680.2,17868.9,8353.97,10.9941
1.66E+06,1.10E+06,909156,809292,692767,469661,885022,592318,819788,749.658,1942.38,86922.4,41926.5,13381.8,19752.8,4618.56,10.9951
1.76E+06,1.41E+06,748731,507795,330616,248371,798684,407448,747769,305.27,52762.1,58001.5,17496.8,8875.1,11609.3,4273.41,11.0053
1.41E+06,1.03E+06,823312,613427,320631,231626,830557,500224,735782,563.785,19719,53538.7,26574,6861.01,13674.8,3716.55,11.0055
1.41E+06,1.01E+06,832598,579893,388228,278899,835201,444218,783254,-1187.31,7951.58,51254.8,25059.8,14203.6,14820.9,5483.69,11.0163
1.48E+06,1.03E+06,861799,649295,404875,275900,880483,501814,776338,-2002.21,21298.8,56394.4,24860.7,13963.8,14078.2,4630.76,11.0238
1.90E+06,1.32E+06,865457,856821,674462,460585,878616,639802,803518,-1846.61,97156.3,137375,34128,18928.7,23571.9,6840.3,11.0238
1.67E+06,1.26E+06,798903,663449,443432,320260,830759,503664,790347,-157.099,52165.2,44997,25451.2,12102.3,15621.8,5995.1,11.0287
986247,596316,992340,531611,383736,262404,877432,401211,795009,-1216.78,-1169.03,69858.2,24690.8,23978.7,16086.4,2646.79,11.0321
2.18E+06,1.70E+06,768070,631385,392483,284143,828772,476784,794555,-1543.28,4641.23,74085.8,24876.4,16438.3,15991.6,7655.93,11.0341
1.32E+06,984634,805577,477285,316663,239111,794600,380993,751644,-141.18,12569.7,31279,16106.5,7591.51,9720.29,4436.01,11.0352
2.85E+06,1.88E+06,907850,720755,436240,279488,936512,507945,851378,-1495.89,-1347.4,135812,61982.3,29772.2,33193.5,5336.04,11.0385
1.34E+06,937856,857768,925782,748686,499059,900117,670698,828196,2469.24,24440.5,80003.5,47745.6,17909.1,19693,7652.89,11.0405
1.51E+06,1.07E+06,844054,610614,529892,400333,794177,477380,767457,-502.959,14654.3,75914.2,40649.5,14124.3,17772.5,3815.81,11.0414
1.95E+06,1.53E+06,764262,590402,493867,353565,838092,447537,791534,-919.744,11839.2,56543.8,26966.6,11312.4,11717.4,3622.7,11.0455
1.56E+06,1.09E+06,859201,663043,392240,274720,856668,520596,764174,2.26166,26004.5,42037.4,17661.6,6857.94,15333.1,6953.46,11.0468
1.84E+06,1.34E+06,823131,740219,529673,375289,846825,555231,799904,2182.08,12241.5,76014.3,35061.2,14109.7,19137.9,4584.64,11.0472
1.73E+06,1.29E+06,802081,610366,388598,290106,803702,502624,728615,-1238.56,50631.3,44729.7,17879.5,11298.3,12938.8,6129.02,11.0542
1.57E+06,1.13E+06,836750,837549,506296,335419,905666,589500,852467,-864.351,48594.1,48473.3,33070.2,13171.1,19429.3,6651.23,11.0551
1.54E+06,1.14E+06,810617,642725,546632,403570,812695,499732,771684,2309.03,55512.8,51349.1,22909.5,11204.6,13490,4929.01,11.0554
1.51E+06,1.09E+06,831927,680655,434362,299759,869422,523996,779382,-500.359,44563,48359.5,22720.5,11145.5,11845.7,4672.13,11.0555
1.45E+06,1.09E+06,792244,627846,390924,266762,879265,471577,798826,-524.601,27333.6,58770.2,24376.2,7561.24,13982,3546.68,11.0566
1.51E+06,1.10E+06,823010,790555,602123,419476,861250,566482,837332,1221.28,12781.7,58671.6,34714,16615.8,16515.4,5679.58,11.0623
1.67E+06,1.28E+06,781812,448384,362769,269512,807614,355801,756126,-789.136,879.69,56366.3,27758.2,10152.1,14157.5,2013.5,11.0629
2.00E+06,1.52E+06,788028,587751,453656,335098,812280,462852,761908,-998.25,22842.5,92268.3,26875.8,14349.2,13073.6,4983.26,11.0658
