"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
17026.7,13725,81301.3,395.25,361,71753.8,-2561.2,3315.65,3847.44,288.961,-3464.36,42166.1,0.565077
22933,21969,68411.8,141.75,165,56301.4,27293.9,1249.49,141.802,188.302,-215.755,78.8102,0.565077
12806,11069,75820.1,776.25,713,71349.7,2504.43,4465.59,1483.55,1302.8,477.715,701.626,0.565077
17078.8,14653,76385.6,738,681,71021.4,615.074,5040.12,2610.7,1168.12,-185.196,600.387,0.567226
29469.7,26574,72677.2,363,366,64998.8,612.668,9712.21,3469.45,828.85,-399.524,647.3,0.567226
18814,16969,72661.4,557.25,505,72316.7,1002.49,3997.11,1403.98,537.627,206.288,311.585,0.569374
16522.4,14393,75232,698.25,649,70509.3,1401.88,3801.81,1155.38,630.108,173.268,286.624,0.569374
27704.8,25706,70631.9,325.5,302,70635.7,1895.49,2071.78,521.429,410.009,115.226,212.801,0.574746
21520,19741,71441.8,477.75,457,68511.6,1446.33,2940.12,754.031,115.339,521.577,590.914,0.577969
16301.3,13716,77888.9,851.25,768,72640,1137.09,7092.97,14563,1819.08,-787.5,202.673,0.577969
22371.4,17872,82035,368.25,320,75417.6,1464.62,10649.2,2174.48,1249.95,-153.149,146.301,0.580117
16530.4,13345,81179,598.5,529,74146.1,1438.37,4437.23,4018.98,1270.21,-283.563,675.243,0.581192
15164.2,13873,71635.4,532.5,501,69656.5,551.804,2977.92,1464.44,193.217,250.219,323.795,0.581192
16435.3,11711,91973.8,656.25,587,73267.5,2894.4,5633.48,1370.43,-25.4709,48.0506,428.441,0.582266
11821.9,9741,79536.1,684,633,70816.2,3926.03,3274.55,810.803,1421.51,-8.52936,375.506,0.58334
26183.5,23916,71749.6,484.5,444,71514,4096.29,2896.08,1136.69,555.207,721.772,590.455,0.585489
40060,29017,90477.1,1066.5,909,76891.2,1369.02,12553.5,5335,1580.6,161.167,1347.73,0.585489
16345.6,14012,76450.4,555,508,71599.4,965.017,2776.79,480.794,1226.04,325.522,391.852,0.585489
18280.7,16768,71448.2,491.25,448,71862.9,898.481,2491.58,839.868,1088.14,47.063,536.808,0.588712
24336.2,19684,81025,855,772,72582,1937.4,6436.93,2753.93,583.129,-129.918,1001.14,0.589786
12060.8,10372,76207,515.25,468,72152.6,1271,3750.88,1328.17,960.995,87.3675,508.26,0.594083
13327.4,11897,73415.4,579.75,537,70753.2,639.897,2636.65,1465.82,721.314,135.788,297.736,0.594083
25109,22708,72465.5,408,372,71878.2,796.97,3529.51,1083.54,990.868,311.497,51.9195,0.595157
23436.6,20300,75662.1,444,412,70626.2,657.796,3429.79,731.821,660.218,849.691,36.955,0.596232
24445.1,21598,74175.1,524.25,510,67367.2,752.546,4284.71,1311.37,399.279,160.297,379.47,0.59838
22607.6,20149,73532.9,477.75,453,69116.6,231.113,3952.26,1562.09,1586.95,80.1793,186.043,0.59838
18711.7,16839,72824.2,723,663,71466.9,569.41,3984.47,2256.83,1423.69,280.367,434.224,0.600529
33803.2,30888,71721.3,413.25,408,66379.3,638.707,6030.7,1413.77,1343.44,-233.764,127.821,0.603752
31002.2,24557,82736.5,888,777,74898.3,1405.93,7284.63,2239.35,1123.62,296.7,678.836,0.603752
24527.6,21739,73942.7,560.25,543,67618,1610.63,5458.45,1994.37,1247.88,640.291,361.286,0.603752
30396.3,26521,75112.2,390,361,70800.7,890.656,3884.35,1208.69,676.292,434.096,84.0062,0.604826
15257.2,12545,79704.8,759,689,72194.2,1120.92,4489.48,3012.04,541.964,14.207,170.198,0.6059
17026.7,14745,75677.2,676.5,633,70039.7,840.381,4986.87,2115.68,630.942,-260.818,589.433,0.6059
23290.1,20137,75797.7,711.75,665,70143.2,4849.81,4367.06,1417.18,1274.03,546.672,673.073,0.606975
16817.5,14988,73535.4,515.25,492,68633,843.055,3365.12,1229.96,1353.5,76.0061,178.573,0.606975
17661.6,15881,72884,344.25,349,64644,1730.77,2600.8,517.027,12.8191,89.8247,239.537,0.606975
23147.5,18997,79854.5,458.25,421,71334.6,164.075,9434.98,2692.06,1719.71,250.79,705.264,0.609123
16368,14541,73770.3,531,493,70587.5,801.243,4505.26,1647.5,1012.74,-131.884,527.095,0.609123
23381.8,21028,72871.9,546.75,516,69441.5,1807.99,4271.57,1204.72,-62.9491,646.494,446.236,0.615569
19008.7,17439,71434.8,424.5,427,65152.3,807.912,2974.57,701.051,586.522,-98.535,121.181,0.619866
16795.7,14098,78076.5,899.25,838,70326.1,517.716,5296.89,2869.61,1830.98,-18.0815,466.818,0.62094
15774,14108,73275.1,608.25,572,69689.3,2242.78,4260.06,1528.51,1062.78,70.7007,620.801,0.622015
20784.7,18812,72408.4,633.75,540,76913.8,2748.31,1799.32,1498.29,1064.84,71.1749,306.299,0.623089
14194.6,12540,74183.3,432,424,66772.5,341.238,2713.39,767.239,160.063,228.308,613.397,0.623089
15306.1,13389,74919.6,582,569,67033.3,640.146,3354.58,896.461,311.931,104.962,285.651,0.623089
19400.7,17493,72683,653.25,613,69839.1,1060.37,4609.99,2587.84,601.072,79.3797,260.317,0.625238
16842.5,15420,71581.9,588,552,69810.1,3109.7,2760.13,1059.88,225.035,274.956,235.59,0.625238
20665.3,18580,72891.2,519,496,68575,315.375,13000.6,7759.14,2869.11,-468.162,287.425,0.630609
21566.2,18513,76344.2,630.75,565,73162.5,838.979,5217.83,3530.93,2050.98,-204.961,602,0.631683
34508.8,23637,95679.1,1196.25,965,81240.9,920.55,7838.02,3851.58,3135.97,17.8333,665.557,0.631683
52673.3,29984,115128,1428,756,123790,2797.18,8372.6,2738.67,240.466,487.79,711.492,0.633832
19307,17424,72618.4,616.5,580,69660.2,656.622,3985.07,2874.97,924.078,-10.3873,668.847,0.63598
24622.6,22412,72000.2,552,536,67492.3,2009.3,4591.57,4030.33,748.587,133.97,176.653,0.639203
30216.8,25988,76200.1,547.5,496,72340.6,299.262,5816.39,8397.51,1356.05,-281.392,95.9723,0.644575
7584.72,5293,93911.2,815.25,733,72889.8,5459.09,3503.35,971.17,588.375,842.197,542.232,0.646723
31101.2,23030,88504,869.25,758,75154.6,1787.67,7295.86,1241.27,1933.99,48.5591,631.733,0.646723
16212.2,14077,75476.7,545.25,541,66050.8,845.156,3341.18,1120.92,453.586,-39.6104,204.279,0.648872
8752.92,7708,74420.3,432,412,68717.4,197.185,3050.84,1709.41,174.772,66.9716,142.296,0.648872
24381.7,20400,78327.5,477,432,72362.7,99.351,5306.61,1689.33,4027.58,271.864,435.08,0.648872
18480,15800,76652.2,679.5,616,72291.8,334.52,4179.29,2149.21,1071.01,126.226,605.223,0.648872
31097.9,28645,71147.9,443.25,433,67087.4,954.184,2341.19,2903.94,452.958,201.997,266.617,0.649946
11842.4,8137,95379.4,316.5,297,69838.9,657.485,5132.94,3090.8,1686.71,0.825928,330.447,0.658541
23359.4,20740,73812.9,759.75,704,70725.8,655.491,4155.78,1278.43,1113.96,-249.015,477.131,0.662838
39349.2,29165,88420.7,775.5,685,74194.4,1742.33,9718.68,2363.64,1851.12,225.342,754.263,0.666061
34872.4,29506,77455.4,643.5,610,69135.1,839.719,7923.07,1384.48,2232.78,451.511,846.209,0.667135
44797.5,31888,92067.5,1146.75,867,86682.1,4191.17,7162.59,3438.03,1477.8,8.54822,719.989,0.669284
19992.7,17404,75284,422.25,408,67824.9,740.484,4730.37,1471.27,780.923,-49.811,297.129,0.672506
32653.5,23932,89419.2,1126.5,968,76266.8,554.18,7388.98,3500.1,3843.1,217.687,853.42,0.674655
9729.06,8271,77089.1,552,523,69169.9,1058.49,3306.6,3034.67,651.337,-78.5726,542.431,0.675729
21401.2,19497,71936.5,559.5,541,67777.1,290.767,3595.22,1715.36,1582.46,104.592,438.456,0.675729
23270.3,21256,71746.4,484.5,476,66706.3,2199.64,4067.99,1708.6,484.555,121.935,356.09,0.676804
23085.5,20564,73571.8,678.75,624,71286.2,25071.2,3898.99,-35.3676,707.872,184.115,696.49,0.676804
18338.1,16924,71011.9,471.75,460,67210,196.686,3052.69,2160.35,710.035,-196.555,269.357,0.682175
15869,13609,76419.5,718.5,681,69144.8,656.922,4429.93,1859.84,1833.57,289.483,257.818,0.683249
17819.3,16053,72747,702,629,73141.9,743.923,4198.62,1751.19,1269.18,133.796,637.81,0.689695
22709.9,20356,73114.5,572.25,544,68939.3,1544.39,4193.23,1661.22,1044.18,322.482,456.414,0.690769
