"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
16945.5,14386,77195.9,852.75,770,72579,6562.92,5162.21,2686.85,3831.33,16.1431,470.662,0.591619
24831.2,22463,72445.2,327.75,335,64117.7,223.775,2973.65,21.8979,1584.79,223.039,217.664,0.59386
17508.5,15105,75964,894.75,773,75858.1,753.679,4121.16,3558.25,2500.57,154.803,453.525,0.59498
12120.9,9501,83607.5,385.5,381,66310,375.546,5066.39,2049.82,938.492,-388.915,4133.12,0.596101
32070.1,20068,104731,691.5,580,78134.7,19452.9,9030.49,3262.91,1981.56,-139.496,696.988,0.597221
18703.7,16149,75903.7,614.25,565,71248.6,130.131,4562.52,1623.34,2816.83,29.0408,599.078,0.597221
19464.1,16900,75479.1,451.5,400,73973.8,7420.89,3163.47,998.408,620.555,68.5812,598.403,0.598342
27738.5,25691,70759,381.75,383,65322.1,943.339,2037.02,811.206,402.311,173.955,381.416,0.598342
11009.5,10565,68293,232.5,213,71535.8,747.403,130.054,189.571,63.6183,621.034,74.4845,0.601703
11538.1,9896,76410.9,608.25,568,70180.1,1111.56,6601.69,5089.7,883.678,194.51,-67.8595,0.607306
17019.4,13961,79892.9,819,749,71660.9,916.541,6822.99,8202.34,2578.53,29.0981,461.561,0.608426
19810.6,18292,70976.7,348.75,340,67222.6,1425.4,2707.08,435.501,-82.5886,532.253,564.024,0.608426
24758.6,20933,77512.9,432.75,417,68011.3,1745.77,5085.15,5582.06,1188.16,9.29706,698.61,0.610667
15393.2,13573,74324.6,580.5,513,74159.2,835.023,3196.56,1203.77,738.887,330.142,138.32,0.610667
38958.5,33356,76543.4,686.25,600,74956.8,1919.88,8898.69,3008.56,980.375,-447.89,205.647,0.610667
40958.3,33109,81072.9,956.25,821,76332.3,1747.98,6916.08,2595.84,2280.84,40.4899,561.658,0.614029
31913,26509,78895.8,556.5,505,72219.4,2123.66,5889,2651.44,1039.64,48.5226,418.017,0.615149
18138.8,16452,72255.2,580.5,532,71510.6,3928.98,3212.35,1274.52,136.382,406.348,324.128,0.61627
29506,19749,97913.9,1694.25,1233,90052.2,954.392,10764.7,7668.37,2603.96,84.6373,739.179,0.61851
18971,17389,71498.4,459,445,67597.8,1434.06,2599.88,875.302,362.618,247.091,45.0061,0.621872
12352.6,10440,77541.9,747,680,71993.2,2972.29,3761.81,1779.22,783.746,566.483,419.041,0.624113
19918.8,18464,70699.7,456,436,68542.2,353.522,3037.04,1361.6,1116.24,33.218,332.841,0.628595
17406.8,14772,77225.5,738,659,73392.4,834.597,4753.9,2199.15,2556.01,95.6201,187.725,0.634197
21833.5,20175,70923.3,393,383,67247.1,2712.81,2579.41,568.706,722.573,368.498,99.1895,0.637559
20600.6,18564,72725.7,536.25,484,72610.9,480.945,2708.27,1313.16,853.633,78.5937,259.817,0.638679
30826.6,25676,78682.6,568.5,524,71101.6,3155.1,9045.2,4680.47,448.729,-386.917,533.957,0.638679
16837.3,14520,75995,717,684,68697.8,294.855,3936.05,1280.36,1001.93,65.6921,76.9368,0.6398
16386.5,12540,85638.3,708,584,79451.2,961.084,3899.92,2113.71,1603.26,193.895,505.605,0.643161
16849.8,14532,75988.8,479.25,452,69487,1796.45,2870.83,876.671,192.506,-22.4498,105.237,0.644282
16942.2,13344,83207.7,953.25,836,74727.5,853.432,5319.35,2333.01,1907.75,351.202,598.764,0.646523
20545.8,18324,73482.3,460.5,432,69859.6,242.593,3735.29,1191.06,1543.94,7.32925,296.794,0.651005
23779.8,21856,71304.6,453,448,66267.4,1667.15,2773.26,1511.93,432.159,-96.179,116.259,0.652125
15574.7,13501,75602,684.75,633,70893.8,1620.45,3021.67,858.694,878.922,162.964,351.037,0.653246
23585.1,20916,73899.1,593.25,548,70947.5,12564.7,2914.54,1658.96,998.994,804.866,699.584,0.655487
17109.8,11525,97293.8,1410.75,1105,83669.6,895.422,7709.14,4599.61,4054.96,198.025,1423.81,0.656607
19241.6,17400,72472.4,624.75,568,72083.8,837.802,4462.47,1722.98,1187.72,210.172,232.133,0.656607
22400.4,19229,76344.7,633,569,72907.4,3681.89,3839.96,1305.74,786.042,907.437,451.138,0.657728
28415.6,22629,82294.7,921,849,71093.8,710.307,5784.68,1637.5,3439.94,-178.521,710.829,0.658848
44981.6,32332,91176.5,1266.75,876,94769.1,6203.98,7767.36,3165.65,2401.1,356.438,774.71,0.659969
37284.7,28648,85293.6,820.5,748,71888.1,1232.38,5290.02,1260.94,3536.36,30.8231,488.599,0.661089
19287.2,19033,66411.2,154.5,185,54731.4,30892.9,425.215,426.007,-229.601,-339.285,61.6967,0.66221
17437.9,14484,78901.4,812.25,740,71934.6,1303.05,7347.26,4562.97,2304.1,122.385,977.527,0.66221
36459.7,26769,89260.9,886.5,753,77154.9,2020.76,8178.23,3370.18,2987.23,374.082,697.436,0.66333
22310,19612,74551.7,693.75,648,70163,1937.25,4332.41,1656.06,2596.77,10.8573,323.608,0.66333
29991.7,25979,75658.7,474.75,447,69604.5,751.181,4905.25,6854.59,1236.81,78.1068,500.898,0.66333
18337.4,15860,75773.2,747.75,704,69608.7,3628.94,3995.3,1834.65,764.633,206.171,520.631,0.665571
24761.9,21510,75443.7,639.75,594,70583.6,6952.5,5085.22,1930.85,715.719,571.974,539.461,0.665571
26533.3,23832,72964.4,504.75,456,72542.3,1077.34,3106.41,420.423,1032.56,383.047,276.903,0.666692
17923,16004,73394.1,734.25,672,71606.9,937.162,3431.61,1222.63,927.96,139.957,605.218,0.668933
21765.5,20102,70959.2,392.25,386,66597.1,1266.48,2695.12,207.353,513.12,72.1037,387.461,0.670053
25722.8,23491,71762.5,507.75,480,69324.8,3255.9,3765.14,504.088,1098.93,213.569,370.347,0.672294
14279.8,12748,73410.6,724.5,700,67829.8,982.496,3922.88,1555.64,600.475,578.829,48.0938,0.672294
17565.2,15417,74667.9,684,633,70816.2,978.422,4069.75,1383.77,208.749,238.477,85.3846,0.673414
27141.2,21740,81818,728.25,664,71877.4,698.324,14117.3,6373.47,2429.91,4.05652,405.265,0.675655
15232.8,13836,72152.1,525.75,508,67825.9,709.248,3816.14,2394.43,1809.65,-22.8723,216.985,0.677896
22426.8,18625,78913.4,930.75,853,71509.5,2871.65,6197.25,5224.19,2768.91,379.687,1010.38,0.677896
26071.3,23641,72273.2,366,361,66443.7,406.042,3658.38,496.73,596.639,133.404,360.133,0.684619
