FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.75E+06,1.19E+06,882325,626012,448844,297830,904228,450650,833479,1448.49,148365,88739.1,18564.5,30843.3,45091.7,3695.21,10.2819
2.61E+06,1.66E+06,944720,1.07E+06,937448,558764,1.01E+06,679300,947968,6366.84,215410,181905,33707.1,52068.9,82370.5,7800.92,10.2866
1.65E+06,1.27E+06,775468,474400,317803,237224,803805,384981,739362,1511.07,218149,45041,19015.5,10384.3,19548.7,2407.68,10.2894
2.48E+06,1.81E+06,822797,488485,306237,217889,843284,359916,814331,850.071,102415,76513.4,40431.4,19757,45901.2,3186.3,10.3069
2.60E+06,1.73E+06,904676,766953,500900,305628,983353,506694,908185,3246.63,129494,130573,32481.3,40240.2,67060.1,10172.4,10.3125
1.74E+06,1.13E+06,923216,704204,576482,381183,907409,505938,835126,4122.29,250010,67102,43677.4,20225.7,44153.9,4882.21,10.3441
2.26E+06,1.53E+06,886802,775012,656148,434526,906019,543729,855219,2774.15,213904,99475.2,27751.9,27629.3,57002.9,5590.48,10.3923
1.69E+06,1.11E+06,913724,565042,472813,335598,845320,430203,788058,1250.61,157966,49504.2,14539.3,10748.7,14434.2,3780.36,10.4039
2.24E+06,1.42E+06,946254,926559,769534,491779,938878,626766,886990,4784.36,246380,101016,28471.5,25081.7,53996,3993.9,10.4039
2.20E+06,1.39E+06,948234,633744,454181,280921,970055,431893,880419,4255.18,252297,136731,34030.1,35183.9,79920.4,2067.33,10.4384
1.56E+06,1.16E+06,806272,787847,621671,451302,826503,611832,772611,3461.5,222156,112113,23034.2,18544,31765.6,4863,10.4494
1.95E+06,1.39E+06,843689,759777,521651,365683,855906,577290,789666,1839.32,350357,93215.7,24429.3,19549.6,45243,3001.82,10.451
1.47E+06,961323,916643,639629,544432,377619,865049,475495,807111,1677.4,69323.9,43701.5,25210.2,13958,26758.3,7200.47,10.4567
1.59E+06,1.19E+06,803691,548405,433462,317463,819236,425585,773155,1824.73,283559,56978.4,12780.1,9456.73,23383.8,3541.55,10.4662
2.24E+06,1.55E+06,862861,625324,371328,249543,892820,460037,815574,1037.08,66803.1,91673.2,28647.9,23175.2,49388,3701.58,10.4731
2.15E+06,1.53E+06,841974,556288,410502,283405,869079,404899,824336,1054.06,111104,125690,28116.9,19439.8,52194.8,3724.51,10.4835
1.73E+06,1.00E+06,1.03E+06,1.01E+06,664055,440175,905169,709579,858207,2524.82,237420,114772,42387.2,26451,48263.9,4837.63,10.4913
1.55E+06,1.22E+06,761886,509309,345470,247528,837409,400955,762144,348.424,103464,86700.5,23618.9,17152.7,36509.5,5339.73,10.5008
1.97E+06,1.39E+06,849581,930731,706346,556141,762051,752011,742594,5596.94,414585,111087,16937.3,23068.9,42767.8,7948.18,10.5158
1.42E+06,934903,912482,707046,470195,311732,904998,493809,859093,2017.41,250272,132265,27235.6,33541.2,45089.8,7944.31,10.519
1.89E+06,1.34E+06,842807,738090,628208,455490,827515,566433,781829,2470.51,135300,77299,23048.3,16475.3,28845.8,6414.23,10.5305
1.56E+06,1.07E+06,872864,918040,763161,565270,810050,695567,791906,2793.18,447392,79823.5,50955,16222,31749.2,6853.21,10.5494
1.27E+06,886689,857590,778965,442269,312301,849697,615600,759225,1994.64,105683,51112.6,18973.1,13278.6,24144.5,3855.41,10.5502
1.80E+06,1.25E+06,864023,538164,380337,271000,842074,417268,773840,-437.995,79561.5,82988.9,22338.9,24452.9,39776.3,2639.64,10.5676
2.41E+06,1.56E+06,931547,846896,486897,324095,901397,614523,826881,1306.3,230132,84018.2,21552.5,49126,50628.1,6869.27,10.589
2.13E+06,1.42E+06,902000,910998,723119,492025,881808,662709,824794,6011.14,133271,116053,48703.7,20814.5,51643.8,6596.22,10.6126
1.53E+06,1.19E+06,770609,488070,304002,222994,817963,375286,780316,433.673,137060,87694.9,16215.3,21145,37826.2,5751.1,10.6148
2.18E+06,1.49E+06,874442,742660,482072,320191,903345,526026,847098,3760.17,80994.7,87428.1,40247.2,28872.8,53397.2,7158.36,10.6315
1.47E+06,1.08E+06,820968,609403,392936,251486,937475,422458,865511,2251.61,208885,86557,18949.6,34488.7,45603.1,6191.95,10.6406
1.84E+06,1.40E+06,788667,538746,439676,320301,823618,406879,794457,3266.23,227532,89999.5,16701.6,19551.4,43112.8,3649.72,10.643
1.57E+06,1.23E+06,767810,565866,477800,388351,738199,492134,689892,1551.25,732086,39643.8,12649.2,7891.24,15029.7,1905.42,10.6441
1.59E+06,1.24E+06,767476,612023,414021,312301,795426,496688,739325,49.0046,533421,62757.6,18223.3,18733.1,33786.1,1565.7,10.6559
2.42E+06,1.60E+06,907594,609776,420788,265670,950324,408174,896347,253.637,236775,137518,45911.6,28601.8,74938.7,4599.03,10.6727
1.81E+06,1.32E+06,824655,536446,343138,253002,813760,405214,794315,416.308,216056,70891.9,50263.8,14604.1,42881.5,8018.3,10.6733
1.50E+06,1.12E+06,802776,483845,377775,273163,829779,372656,779021,1153.26,84702.7,82962.8,13466.5,17849.5,29209.1,2398.37,10.6742
1.86E+06,1.28E+06,875033,680589,503753,351146,860758,492887,828493,3804.73,141917,147715,31242.7,24631.3,44554.5,4159.52,10.6804
2.39E+06,1.70E+06,841007,581444,428239,312420,822430,432841,805992,2502.81,160248,75468.1,32273,23401.5,44068.1,8364.69,10.6934
2.24E+06,1.61E+06,837350,568140,424086,283151,898642,396106,860588,2138.7,70690.5,106996,34226.7,30124.7,55703.8,9230.49,10.7072
1.17E+06,784575,897470,629240,281902,189420,892942,462755,815862,2020.17,170197,59184.1,22069.8,23798.3,34829.1,3407.26,10.7349
1.79E+06,1.18E+06,909425,777146,510693,344161,890326,551092,846115,4022.97,71795.8,66919.6,19336,17168.8,38058.4,2801.53,10.7402
1.87E+06,1.45E+06,774668,557471,364190,264944,824754,413163,809566,2029.11,458172,70392.1,40841.6,14911.3,36088,8192.99,10.7604
1.71E+06,1.24E+06,825655,555486,423831,291542,872253,422800,788296,2312.77,145665,67366.2,14440.5,11091.6,25792,5656.53,10.7761
1.89E+06,1.40E+06,812541,410998,285578,205660,833157,316898,778165,2718.65,115257,63227.4,11736.3,23196.6,38802.3,3375.24,10.7797
1.16E+06,756894,920424,617236,516353,376266,823384,458082,808462,-289.149,108185,58415.1,17585.5,17643.4,25440.9,5546.1,10.7827
1.62E+06,1.06E+06,912579,836650,707701,434379,977535,559590,897067,1970.55,511379,178374,30594.6,35561.5,63808.6,8712.19,10.7944
2.06E+06,1.46E+06,846333,718763,602931,427351,846513,528980,815263,1032.27,72194.8,73948.3,15963.6,21529.6,31388.7,3190.38,10.8294
1.94E+06,1.28E+06,911364,677385,454738,315004,866156,479989,846751,2963.5,140537,70530.7,31467.4,22719.8,41323.2,5397.83,10.8463
2.25E+06,1.69E+06,801992,685310,433202,303842,855448,495548,829760,232.675,283373,69229.4,22572.2,24649.8,39388.7,4405.35,10.8497
2.75E+06,1.88E+06,876926,1.11E+06,938969,535247,1.05E+06,705989,940326,4039.23,132162,125857,20937.1,35254.3,62169.2,3794.66,10.853
1.88E+06,1.22E+06,920602,833277,416098,261413,955037,573888,871191,1454.66,254613,84779.4,31749.1,37085.7,50407.4,4680.92,10.8805
2.13E+06,1.42E+06,900727,786878,481469,303134,952982,538871,876140,3349.07,122848,131428,35586.7,46765.7,65078.2,4472.73,10.9018
1.25E+06,899718,835727,512450,335765,242703,830063,383414,801927,1676.16,196683,68080.5,17120.9,20577,33333.6,6922.9,10.9051
1.67E+06,1.11E+06,902907,720407,355166,226733,939872,527172,819930,3069.53,254425,75019.2,19084.7,20747.5,44368.8,5371.08,10.9087
1.68E+06,1.16E+06,869005,696342,637474,441999,865351,500112,835423,1586.39,257251,91070.5,26509.3,26568,36068.1,3796.17,10.9197
2.27E+06,1.63E+06,836942,552902,388417,254288,916482,388248,854457,292.136,254605,130074,31950.3,33344.3,61415.1,5110.86,10.933
1.68E+06,1.24E+06,811908,454015,248929,183998,811733,349995,778322,1124.66,146949,61762.6,16498.1,17051,32207.9,2351.96,10.96
2.01E+06,1.39E+06,867979,642532,517082,340810,910329,476005,809906,116.068,128363,85795.4,43245,21129.8,64095.9,3994.52,10.9612
