FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.65E+06,1.25E+06,797133,553767,473058,362074,783914,455164,729980,136.738,222396,40130.4,13374.5,14366.2,19282,2186.22,10.7484
2.06E+06,1.45E+06,849393,584512,539609,399207,811021,448913,781236,1226.35,114668,73329.5,12891.2,14246.7,35598.8,5308.69,10.7538
1.80E+06,1.20E+06,899736,650423,367002,258303,852492,500966,779002,1201.99,368817,63960.6,29432.7,19863.6,36435.1,3647.09,10.771
1.83E+06,1.20E+06,917488,679184,559760,393628,853232,499045,816580,1239.53,143253,103789,41718.9,23752.6,38648.4,4664.81,10.7714
2.43E+06,1.65E+06,885099,630951,433877,293559,886792,454301,833304,526.425,171619,110131,15670,33679.5,75445.3,6134.7,10.7741
2.19E+06,1.27E+06,1.04E+06,1.14E+06,653676,359177,1.09E+06,698876,982250,4736.1,297027,73346.3,26846.9,30449.7,55655.1,6397.08,10.7745
1.79E+06,1.14E+06,939961,795311,588968,403473,875847,588247,811202,7105.33,276328,137157,33999,45560,60930,4279.49,10.781
1.51E+06,920309,982262,1.09E+06,663265,446982,890325,754720,863913,2558.87,237127,78858.5,33348.8,25994.4,44538.3,6767.73,10.7883
1.45E+06,1.08E+06,806744,577240,364441,263601,829529,449322,770814,883.169,214398,64154.4,14281.5,19655.2,32584.6,2321.78,10.7938
1.70E+06,1.11E+06,918195,805268,652989,466376,840080,604213,799653,1748.24,238191,66043.8,26005.2,17382.2,36914.4,3192.02,10.8045
1.82E+06,1.23E+06,889998,619408,414845,286172,869782,471633,787996,731.699,97786.9,97553.8,41621.2,22996.6,44725.7,4070.93,10.8065
1.38E+06,994954,831047,837131,667966,490240,817517,624080,804830,1528.97,196919,86300.7,30785.6,17825.8,35054.7,5083.35,10.8356
1.60E+06,984101,972905,609473,418452,272459,921500,450849,811100,911.758,58878.4,93644.5,33257.8,29051.4,44166.1,4931.69,10.8359
2.33E+06,1.59E+06,876680,591149,570193,400521,854177,428749,827266,2258.56,260974,93455.7,17922.2,26162.6,44335.6,3497.07,10.8376
1.70E+06,1.21E+06,842796,767035,548031,401544,818885,618825,743701,5765.28,1.41E+06,211504,49153.2,18482.2,24002.2,3291.7,10.8413
3.05E+06,2.01E+06,911432,1.02E+06,726495,442847,984306,664649,924844,2053.28,218102,195083,56476.5,50573.3,92216.9,6945.76,10.8429
2.00E+06,1.36E+06,879577,872502,699572,478041,878049,635476,823794,3516.49,258327,94016.1,30794.3,35203.7,44035.3,7616.8,10.8494
1.82E+06,1.23E+06,890567,398396,340765,244659,835689,306280,780454,592.023,51538.2,58020.4,16751,20788.5,35067.9,2677.84,10.8529
1.63E+06,1.07E+06,915909,718726,481421,316650,912215,521946,826207,733.287,193821,164814,30715.2,38893.9,44729.4,7192.95,10.8771
1.79E+06,1.18E+06,913551,524894,420272,293108,860308,382102,824220,-593.432,67798.3,77143.7,25020.8,25927,44276.9,6425.15,10.9016
2.46E+06,1.69E+06,876240,733687,541930,350722,927110,493142,892668,1480.86,140733,157728,31626.1,44155.5,71196.3,3480.29,10.9329
1.72E+06,1.18E+06,873045,964113,620428,382781,972507,654431,883925,5750.59,246707,114822,27854.6,29240.8,50153.7,5823.09,10.9554
2.43E+06,1.69E+06,864968,538203,459677,327175,842992,397359,812671,-109.922,107977,82484,20214.8,27739.9,49184.3,4951.23,10.9565
1.67E+06,1.29E+06,780825,478579,342004,257289,797555,380102,755448,1330.86,396070,56260.1,14157.9,16121.6,29324.3,4052.47,10.986
1.65E+06,1.14E+06,867755,652668,413227,284787,870603,501889,780253,1708.77,154061,69339.7,22328.1,21398.2,36442.9,3586.11,10.9948
2.28E+06,1.60E+06,854234,643169,407859,259553,942835,449304,858887,2397.09,86944,104750,17514.8,26167.2,54041.8,4625.19,11.0118
1.87E+06,1.12E+06,1.00E+06,1.01E+06,905194,588830,922365,676913,894846,4366.22,492218,119124,24758.6,34159.1,53019.5,6236.11,11.0166
1.77E+06,1.31E+06,809637,622941,529123,385287,823992,475163,786603,464.345,292810,80648.4,34386.6,24113.7,43291.7,3861.94,11.0625
1.09E+06,748120,872286,650874,520467,364760,856125,489773,797358,1425.52,122477,55138.4,16151.7,19985.4,25256.7,4270.65,11.0758
2.08E+06,1.31E+06,948662,1.09E+06,608550,341633,1.07E+06,700682,936505,2357.73,306442,145668,50559.5,43372.9,72060.3,3638.78,11.089
1.76E+06,1.21E+06,868477,700061,525718,364612,865113,539075,779180,84.8525,511382,85087.8,18738.5,17536.8,29515.5,3461.78,11.096
1.40E+06,918720,914903,814054,420214,279611,901711,605034,807280,1555.82,223279,68219.6,28117.6,18635.2,33208.9,2575.23,11.0985
1.77E+06,1.15E+06,927837,704694,483614,312414,928795,500377,844996,1848.64,271334,92228.7,22842.3,22473.1,35790.9,4079.65,11.1037
2.62E+06,1.75E+06,898058,903758,775247,505435,920293,601648,901282,4500.79,221364,214200,31486.4,51105.3,74877.1,5345.08,11.1357
2.13E+06,1.49E+06,860404,594142,381597,259035,883889,420511,847743,3040.15,72210.2,75005.7,32421.8,25183.1,43279.6,7474.84,11.16
2.35E+06,1.45E+06,969030,970676,808851,499667,971268,644579,903544,9349.62,111182,231229,46908,37052,58149.4,6230.77,11.1661
1.79E+06,1.31E+06,818194,421908,355694,254826,837499,319341,792710,1328.51,120130,64700.9,23573.6,20485.1,33047.4,7364.43,11.1842
2.14E+06,1.27E+06,1.01E+06,1.14E+06,684711,451838,909234,802419,855024,5693.8,144952,187473,79677.9,40774.6,109062,7114.15,11.1846
2.23E+06,1.50E+06,890677,611738,470642,329808,856212,464313,790507,3405.86,125439,92428.5,29828.6,17153.3,41680.8,4411.77,11.1939
2.13E+06,1.39E+06,921035,668630,528607,345400,918251,465437,861939,1241.78,130853,123794,23838.4,36073,60422.6,4939.75,11.1959
2.55E+06,1.65E+06,927018,915390,611156,374574,978961,581811,944007,700.547,175231,128233,28254.4,66959.8,79986.5,8487.59,11.199
2.03E+06,1.38E+06,878999,738442,434896,280213,931212,545162,812722,2113.55,214241,61379.5,15736.8,27661.9,32413,3111.57,11.2029
1.77E+06,1.22E+06,867798,656100,524828,358038,879507,488835,805303,1930.53,64278.6,61131.9,22261.5,18471.5,29084.3,4031.94,11.2283
2.04E+06,1.34E+06,916166,708806,592610,399525,889972,522672,813673,1484.9,344164,129028,27735.3,20152.3,50181.9,2069.81,11.2397
1.33E+06,921444,863495,629318,423006,300155,845576,475954,793335,3230.23,215267,66852.1,15052.2,13895.4,24849.8,4840.53,11.2452
1.53E+06,1.05E+06,871012,649425,538841,388708,831741,487851,798718,1950.04,213916,45223.6,13373.9,17465.3,28241.3,2799.3,11.2919
1.04E+06,817701,763061,683005,590083,467904,756672,562068,729098,516.233,128811,56697.2,31651.6,16949.9,19900.6,2887.07,11.2987
1.23E+06,869020,851327,678336,574124,414729,830601,515291,789848,259.877,231759,81998.1,14810.9,23981,42314.1,4148.27,11.2993
1.68E+06,1.16E+06,872265,619729,403807,270638,895233,460454,807545,1389.51,270186,111645,20382.8,21637.1,48952.5,3607.54,11.3022
1.67E+06,1.08E+06,924094,617546,359881,244760,882206,460859,803994,846.732,30068.5,84673.5,35359.9,18371.4,41573.3,3597.76,11.3042
1.37E+06,872313,945673,683075,351271,236341,891773,506466,809226,3042.58,117475,60565,19110.2,26530.1,37122.2,2321.68,11.3048
1.63E+06,1.16E+06,838764,589932,400733,299977,801528,481508,735105,-457.846,165865,74060.1,44452.7,15249.7,26272.2,1239.61,11.3081
2.66E+06,1.89E+06,844028,507948,370606,253128,878464,357522,852448,659.281,121114,82545.8,18437.6,20188.6,40456.9,5125.36,11.3126
2.45E+06,1.61E+06,912771,707227,468336,318855,881284,500398,847998,2726.91,114725,78907.6,21896.1,48574.6,56510.7,9963.34,11.3162
1.57E+06,1.23E+06,768028,559227,393964,281646,839275,417482,803714,-394.915,199372,70007.7,13602.9,20339.1,34048.9,5111.62,11.3453
1.16E+06,859709,811642,461053,221987,172088,773977,388583,711899,863.076,264210,31128.1,8683.3,8013.13,21937.9,2037.13,11.3539
1.12E+06,769062,874445,484329,410148,277367,887233,357781,812221,1585.62,413641,43259.1,6410.86,9487.33,21274.8,1855.44,11.3648
2.39E+06,1.49E+06,962631,902130,610511,389365,940779,632278,856076,3083.1,258382,95033.8,31208.5,42913.2,64416.1,3406.74,11.3744
1.75E+06,1.32E+06,795829,411834,362159,273760,793744,322371,766509,702.776,108998,52690.5,38945.1,12247.2,30766.6,2422.58,11.4168
2.29E+06,1.68E+06,817712,561029,399776,285118,841285,418275,804776,2584.54,272620,91362.5,18715.3,16855.9,41614.3,3513.83,11.4435
1.70E+06,1.13E+06,901192,762950,451159,314902,859618,567064,807264,2885.42,287504,72374.7,16555.9,23850.6,39426.7,2908.95,11.4524
2.42E+06,1.72E+06,846688,516773,345285,249852,829176,398260,778546,2493.41,278739,71275.3,24045.3,24610.9,36222.1,2837.95,11.4554
2.12E+06,1.48E+06,860200,544622,351673,247218,853512,394900,827483,638.049,107698,80635.4,36261.4,26020.7,52228.8,3283.96,11.4586
2.15E+06,1.50E+06,860559,569804,512983,325184,946510,404917,844326,-391.2,143056,83376.5,34374.8,21338.2,37960.7,2799.55,11.4611
1.79E+06,1.12E+06,957116,696502,331101,206757,960841,484263,862963,4917.62,178871,82005.3,52412.4,22209.6,45682.7,3777.66,11.4616
1.39E+06,955134,872025,582430,407588,291224,839741,461594,757067,202.777,80051.8,60817.6,28383,13119.8,31647.5,2834.88,11.4646
1.62E+06,1.10E+06,887445,699192,592753,402612,883361,499173,840420,489.605,108656,58770.6,17909.4,11314.4,31823.3,4178.1,11.4697
1.88E+06,1.25E+06,905026,828456,497801,335725,889659,587296,846377,1624.41,149207,131019,30181.7,30584.9,75537.5,6818.93,11.4731
