"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
1226.23,17972.5,3207.35,1374.47
1325.75,9530.33,573.082,1722.99
1312.25,29199.2,974.033,895.57
813.931,11204.3,2403.76,1405.39
2330.15,30547.7,2536.13,1478.54
956.673,8762.79,826.989,1522.94
1361.46,7941.24,1492.47,1335.4
1119.53,8969.93,1533,2651.88
533.681,10988.5,1210.7,771.617
828.262,10302.9,841.573,1004.11
1224.65,8834.04,2775.54,1536.42
955.101,9036,1241.72,1523.35
1373.55,26889.4,4599.23,1724.67
345.675,11086.5,1242.41,1877.35
801.635,10492.5,801.241,1281.5
954.083,14878.4,2206.52,692.535
3095.36,21940.3,3322.79,2264.03
723.574,8487.3,1549.16,1020.94
827.789,9577.79,1671.11,795.815
532.222,10700.6,3279.59,1433.34
836.639,7375.88,600.44,570.228
904.664,7975.93,443.18,1409.75
861.169,6618.59,2011.97,1065.26
2325.19,24328.1,2020.76,1598.71
911.762,7834.27,1480.31,1082.9
1340.15,14032.8,156.274,1334.75
1494.83,37387,2665.48,1329.81
1918.24,10880.2,2183.39,4943.87
1454.46,21551.4,999.992,1118.65
698.239,6868.3,697.895,1159.46
597.895,8372.34,1647.28,1523.18
1151.99,7444.02,859.378,1253.6
1181.14,10488.4,1819.63,1235.13
1187.77,28027.7,973.677,1654.43
1338.22,10364.8,2682.07,1174.38
526.453,6691.69,2869,857.49
821.312,9732.75,327.848,1824.79
1627.16,22951.1,1443.18,902.073
1746.86,11501.3,876.157,1580.16
1370.43,42785.8,553.088,1216.1
1408.52,7750.06,-282.651,1225.72
1243.63,13547.3,947.337,1216.19
1225.48,10343.8,571.731,1028.26
1023.18,7952.25,1297.16,2150.04
1128.37,10171.9,571.24,1178.35
1512.83,12307.8,827.887,1027.9
1190.73,9185.96,776.744,1027.58
1699.05,8712.55,1175.18,1553.07
2917.25,21128.2,3802.99,2052.66
2686.36,23962,1626.38,2463.24
1495.46,6860.52,1294.62,1321.2
1516.63,8679.56,1770.06,1805.26
1630.85,31181.8,310.123,1418.32
1788.1,13295.1,937.542,947.296
720.15,10855.3,1939.63,360.794
1023.99,8387.17,1268.38,628.581
1679.43,10609.3,1757.5,1385.43
2237.23,33139.2,1040.29,1638.03
1515.78,8451.59,501.112,2250.25
573.781,11433.9,2829.33,892.638
1511.15,9702.56,1984.79,1183.07
1524.35,6736.66,278.166,1417.86
1069.51,11798.9,1856.25,2254.5
1319.94,7698.11,113.255,753.357
1365.93,12273,2393.93,751.258
788.165,8072.79,-403.247,996.615
1721.22,25459.6,826.913,870.052
1806.13,13393.7,2598.31,1894.48
818.271,10376.5,1588.72,1090.71
1223.01,11568.4,1543.64,2222.86
1612.83,9445.35,2113.2,1067.71
1234.58,9820.2,1769.72,1592.29
1764.58,20232.5,3406.17,2486.72
1440.44,11602.2,2094.13,860.472
1049.94,11722.7,1614.57,1306.66
1304.2,6607.68,2515.69,1535.89
1223.73,9175.37,793.304,1439.57
2127.02,18815.3,2576.82,735.379
535.874,7392.99,1105.06,1333.6
1349.4,9521.5,322.232,2814.81
1915.87,21644.9,3825.01,1683.62
1362.51,10330,1111.51,1113.1
1197.9,8454.02,830.814,836.028
1326.94,10336.4,2906.22,1240.25
573.036,5683.81,1392.57,78.5194
986.898,13752.2,169.48,1076.16
2059.5,20755.3,1645.61,1958.12
1465.81,10135.1,1717.53,1297.59
1200.65,42052.6,124.365,1451.98
1675.56,10291.8,1499.53,1567.26
1586.49,21942.2,1465.29,3846.12
1293.46,24554,693.481,1336.66
1687.83,13314.5,2131.97,2367.16
722.447,9678.81,2199.18,1149.1
1586.79,8152.27,1806.57,1279.13
1213.3,7503.23,1251.01,752.038
1785.65,16561.7,1469.43,1390.04
1311.28,13852.9,1650.06,1236.1
821.146,8510.18,2087.25,940.581
921.322,14681,979.877,1081.26
1114.17,7559.56,1718.91,1530.55
1280.99,8499.63,2122.49,1357.38
1000.21,10154.4,1418.54,760.719
1449.18,29312.8,1645.04,1815.29
1868.98,11124,1705.78,1652.78
1091.66,9808.35,634.646,725.113
1434.56,17599.7,2143.67,1856.14
1517.45,7781.38,2524.7,1633.64
1427.88,32141.3,-1017.12,1214.83
1542.93,28096.3,2443.94,1142.81
774.957,7732.03,627.168,1169.21
1024.26,8332.63,3546.48,1413.9
1580.09,29136.2,-1102.15,73.5793
2372.62,18001.5,7798.13,1811.12
2600.49,42680.2,3245.02,2353.72
1494.76,28297.1,326.876,786.267
1729.24,12676.8,1613.44,1278.98
917.09,9972.4,1222.94,813.201
1059.56,13966.4,945.325,445.177
1408.78,10865.6,3504.84,1184.26
1172.26,10731.5,2617.98,1292.17
842.378,8031.78,1361.32,1212.17
1035.25,16082,-354.229,1478.28
472.017,8524.7,1049.05,1516.73
995.043,10401.1,614.331,472.046
3290,42247.7,6418.41,3344.53
1101.68,15406.4,911.277,1202.39
2311.88,19422.4,1462,1717.87
1783.44,10238.7,3435.92,1420.73
1146.46,23074.8,1922.1,723.563
1600.96,31386.1,1226.37,1159.78
1317.43,8239.9,1594.18,1304.17
913.942,9544.83,785.943,1166.32
