Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
14615.6,700.907,1431.87,2151.76
10697.7,1609.95,1494,1961.79
12608.4,1417.77,1172.86,1110.84
5973.45,1269.15,1499.79,1685.57
20617.9,1661.85,1558.31,890.708
13746,2054.91,1061.13,1269.57
8923.75,1596.43,1071,1813.93
38868.8,-637.15,1488.69,2040.01
11658.9,1594.24,1308.71,2195.39
25853.9,1446.53,1347.59,1612.71
10880.2,3508.17,1044.21,1227.1
9575.76,829.215,1065.68,841.951
21887.4,2600.77,1820.09,1393.79
11209.9,2383.77,1306.17,1499.86
9566.07,1375.69,1335.14,1368.51
8240.43,681.989,1182.51,1399.68
12069.1,694.56,904.73,1464.43
10590,350.586,1606.1,1090.57
15106,422.847,1682.97,1722.74
10884.6,362.43,1115.01,941.881
8732.42,1164.48,787.425,1266.27
38562.3,927.935,1382.83,1180.04
9674.72,874.102,1263.47,1176.85
8250.07,1335.35,1354.95,1014.75
11369.9,1111.78,953.06,1259.4
27011.4,4737.99,2186.5,1354.64
18113.7,-246.042,1117.43,923.046
14255.1,3006.08,1620.98,889.947
11869.1,892.957,1126.73,1206.58
7187.37,1089.59,1085.09,1100.83
7663.19,1272.6,1167.06,994.139
9699.12,1535.96,1640.28,1225.82
9103.28,2406.3,1414.61,1880.52
11753.9,1023.48,1493.76,1347.86
14633.5,2207.52,1466.9,2272.79
7447.02,1965.11,727.592,1147.99
16143.2,520.03,2050.02,1026.13
13445.6,1072.88,1376.12,904.031
10717,301.376,1486.25,1547.23
7020.11,1266.2,1111.76,1415.86
12757.6,2769.81,2235.04,2577.84
9782.31,2048.35,1136.02,1532.63
9090.1,1956.65,1845.66,2016.73
8941.4,3159.97,1045.96,1720.46
25908.8,684.218,1635.32,527.471
8518.9,187.285,810.503,1860.01
9940.34,1969.2,1157.16,1434.99
14551.8,932.173,633.939,596.898
11345,998.213,1154.52,1720.44
15916.7,1625.59,1688.89,570.208
18811.1,480.976,1379.23,1014.69
8746.22,-496.725,1157.33,996.677
18926.3,1243.45,1550.22,851.631
22754.1,1479.06,1051.41,1192.12
6016.58,281.549,688.915,646.068
7395.3,646.641,1088.18,1083.25
8064.32,843.274,958.145,1329.63
8262.63,-880.778,1338.46,1396.83
16667.3,2099.76,1581.89,1771.43
7678.36,1157.58,1230.11,814.069
12784.7,1163.51,1211.33,1201.99
8225.13,1232.31,1355.1,2405.06
10710,2177.74,1295.01,1847.27
5942.84,1536,874.042,-182.41
9410.85,143.466,800.52,1123.96
8959.19,1849.72,1273.62,1360.17
22820.8,1674.7,628.454,117.367
4643,858.038,1098.35,685.373
8170.02,1390.12,923.965,582.791
13178.6,2042.11,1263.49,2198.42
6858.87,946.097,874.617,690.955
7639.74,2011.71,789.151,3164.39
32830.8,4113.9,1827.15,975.712
9194.82,319.033,1116.89,1714.78
5452.93,1871.43,1105.37,894.766
8127.26,2356.49,670.212,663.305
14178.7,2466.66,1900.69,638.721
7267.87,1380.67,1162.94,1375.86
9669.05,1194,1369.06,1334.76
9897.44,1742.82,1038.2,1576.72
11921.4,1075,1227.02,2022.44
10514.1,1488.14,696.906,1283.18
7008.7,1502.72,1172.79,1012.66
12221.6,910.24,1422.19,1269.2
14339.3,828.294,825.026,1022.64
8352.15,1905.56,1471.24,765.181
7446.68,1613.17,1204.9,1156.6
54776.7,29818.2,6161.67,6163.9
16210.8,1665.44,1058.85,1811.91
17637.7,1846.37,2434.24,1678.36
6810.48,-71.678,1868.47,1204.75
8621.6,1717.08,1509.58,1813.37
12063.1,2351.34,1226.71,1233.02
17003.4,3303.86,1605.03,1300.73
9613.86,2542.13,1466.48,1350.4
10702.1,205.053,1041.44,1612.8
15448.6,498.032,1177.44,1532.63
9576.91,1943.06,879.989,1183.09
5401.75,40.6642,1208.89,855.822
7310.29,1107.77,1201.82,756.395
11234.8,255.656,1235.57,2533.91
9309.49,-74.3769,1446.8,1009.22
8203.95,701.724,1166.63,1196.18
16301.6,1230.4,1696.72,990.421
8005.52,147.703,2138.91,1256.76
6692.02,1085.19,837.718,1026.61
10913.2,1402.51,1168.38,1623.56
11753.4,1147.8,945.024,1772.31
10321.9,664.847,1109.44,1297.16
10133.6,1025.81,1127.61,1309.5
12368.7,592.44,755.041,1319.35
16518.4,444.335,1456.88,1149.13
8040.29,69.5976,1663.3,1174.82
28811.1,3169.39,2866.73,1587.4
10806.1,600.295,1721.97,1933.98
8964.38,2001.2,792.776,1026.74
12312.8,2208.67,1797.69,556.475
17809.4,2083.85,1181.31,2075.62
10319.6,1953.5,1115.76,1717.44
11499.5,4865.95,1726.48,1810.68
13205.1,1264.39,795.002,837.62
17247.9,955.56,1348.24,677.67
9308.64,1592.48,1299.64,1344.59
30853.9,1496.85,1983.99,2435.88
12314.5,3145.73,1158.61,1616.22
37081.9,1370.91,1215.31,2128.24
4359.09,1001.19,911.237,1567.25
5816.3,2657.78,1450.3,1122.53
12868.6,1108.09,1153.3,655.635
13530.4,1303.43,1015.99,1108.51
5573.34,56.72,670.311,747.972
12229.2,-146.727,1119.31,1249.23
8573.49,1525.38,1106.63,1420.56
9117.21,2145.8,1047.55,1248.53
8569.17,1350.11,1616.82,1449.14
9710.06,2334.53,633.581,1526.79
9478.61,-179.307,859.731,1497.34
43770.8,3245.88,3132.73,1985.45
13851.2,3073.08,1420.21,995.174
13107,-50.7911,1303.23,627.735
10263.5,526.317,920.719,1228.76
8320.2,1925.67,1602.36,897.135
28219.4,755.149,1100.38,524.253
7692.7,-365.863,822.594,1633.05
8645.66,2042.27,1117.69,1220.51
6825.78,1614.48,1292.46,1635.89
7202.52,1455.46,921.899,868.376
7008.53,-64.575,1314.19,1146.07
14271.9,2370.48,553.112,646.496
50672.3,2066.02,2577.8,1106.13
8137.33,454.105,962.708,432.816
32924.9,1767.15,1782.16,1077.73
24568.4,-647.395,1167.62,697.01
10224.9,1727.13,1372.68,235.413
8879.84,2133.55,1162.62,812.204
6451.61,11.9364,1388.56,753.311
11011.4,5172.17,1400.09,1701.34
16782.8,711.836,1463.31,1060.25
23063.5,2348.34,1029.85,550.688
14738,1707.75,1375.62,620.673
40258.6,495.489,1618.34,2175.3
15810.1,-678.392,1247.51,749.841
11232.2,-94.9436,1270.9,724.614
22953.7,523.367,890.696,606.191
7119.23,1730.8,1047.91,1316.42
11899.5,1798.79,1590.73,3735.71
17382.6,89.4891,789.147,566.678
21948.1,3501.38,1436.64,2655.1
8668.17,2896.9,1594.52,581.756
8234.79,1321.61,778.823,990.226
8491.42,-429.8,1203.64,305.883
57613.5,337.842,2863,1475.2
20648.4,915.248,1329.65,1197.47
14575.9,504.696,983.45,669.565
8025.82,2337.76,710.204,1244.05
5946.64,1510.59,1311.28,646.394
11000,1581.28,1645.26,1726.19
19949.8,1129.58,1390.73,1823.3
5947.48,669.706,963.322,554.526
8486.5,2065.3,1805.02,1840.59
13029.8,1326.77,1279.94,1401.56
4556.32,292.198,531.543,421.926
11579.7,2231.02,2269.79,926.511
6413.54,1958.82,1631.08,924.066
10468.8,1836.47,556.136,638.956
12462.8,1377.56,1588.47,1695.95
28054.7,2772.67,1340.07,2157.35
10204.5,3964.8,1304.04,372.023
10627.1,-34.6126,2124.4,1002.81
9802.31,453.723,978.765,478.003
18242,1968.23,1721.51,1451.9
6585.65,340.066,1032.3,974.842
15800.1,-29.9467,1404.15,971.152
9294.31,353.927,1205.35,907.675
9106.58,2788.14,1244.33,1978.03
7254.27,592.362,1650.47,2301.36
26224.6,1846.03,2697.94,2733.5
10395,1875.9,693.646,1064.89
6718.96,637.677,903.598,600.661
27230.5,1643.46,3466.63,2225.21
11789.1,551.926,473.349,753.081
10945.2,170.325,1296.62,772.809
8281.84,443.381,1452.45,974.563
9253.74,881.17,1231.44,789.609
37165.2,324.945,1068.79,1861.15
14676.7,917.251,1226.93,1553.88
6826.01,1616.43,1387.86,1431.67
39217.8,-338.167,753.807,1254.06
10104.6,294.486,1076.07,1113.07
10480.3,632.516,1224.93,836.23
21341.4,-295.988,970.615,575.407
8984.27,1205.15,1192.08,1518.1
8387.68,1575.09,958.785,355.957
7855.48,726.656,1313.7,547.574
6371.85,601.347,1356.58,1352.25
7704.24,1331.07,745.269,761.729
19128.9,3162.42,2107.57,1701.66
8572.12,-31.8658,1066.99,673.833
8068.23,1060.32,1111.93,1128.48
9089.38,1538.39,760.307,1168.51
5907.98,623.194,1492.71,1364.04
5852.98,1138.34,558.48,1113.12
5115.6,1195.51,798.92,1561.26
19656.4,203.38,1071.14,1210.18
6190.51,-48.8953,897.917,1237.36
5332.54,987.012,1186.72,1098.63
10891.5,1206.56,1039.2,968.572
57252,6888.68,3885.57,2816.03
9891.61,2977.9,999.888,1597.77
8495.06,547.83,890.829,862.847
8103.78,482.226,681.278,637.222
11170.4,2807.53,1176.93,1607.26
9454.71,1577.58,842.842,1177.96
7710.29,1734.62,1181.64,1465.34
8017.65,1710.24,1316.91,703.685
10428.6,-105.255,1525.11,948.53
7241.44,1111.17,627.272,1419.4
12307.4,821.929,603.16,589.439
6790.99,696.568,1181.51,1026.45
9202.22,5123.91,2596.4,2922.11
7323.5,1074.35,1207.68,604.281
8826.84,1266.33,1184.55,1500.45
9238.6,202.916,587.731,1652.52
17215,3445.2,2018.88,1710.01
9553,1327.95,871.672,844.462
34558,1342.26,1664.32,1758.07
10952.2,-59.9363,1992.24,1485.82
6403.36,100.427,1160.73,1946.97
24350.2,-515.29,1106.9,961.235
16589.1,3526.66,1996.03,1989.31
12298.4,3621.06,884.181,550.944
7312.38,-756.803,1120.14,929.699
34415.7,111.115,930.311,972.863
25808.1,1531.03,1325.55,1321.41
8515.42,1659.5,885.196,964.351
10354.7,2616.87,1400.72,1717.08
21564.5,1869.91,870.209,1100.26
5354.14,1636.07,776.44,1248.85
8341.36,552.823,1329.14,1319.91
10827.1,1253.31,1560.01,1303.55
19896.7,1506.74,2161.16,2342.26
13205.8,2245.83,1886.75,1104.14
8459.06,125.069,1235.49,1572.7
31862.1,-834.54,830.293,1317.88
8481.68,2284.61,829.129,945.762
14603.2,1753.83,1360.2,1906.41
7735.67,1147.15,1036.89,777.803
9946.63,1676.93,1498.36,1351.11
10483.4,3211.61,1193.44,1301.01
26645,1340.19,1516.16,686.77
14941.2,4180.7,1344.61,1018.15
18520.8,426.312,1749.12,680.326
11279.9,2468.67,929.826,248.483
8369.74,1169.06,1592.32,2254.8
19994,-684.286,1556.2,741.004
7988.17,788.714,1570.38,2191.13
6219.4,1159.12,833.474,1187.93
13342.1,2383.47,1542.36,1510.88
12416,3079.19,1203.59,1607.13
8018.64,1542.43,1778.1,1032.74
19031.7,1210.62,1243.12,580.431
5548.13,1744.21,494.472,1044.55
11204.2,277.496,879.063,501.319
11524,1469.03,987.726,935.696
9757.8,885.377,1288.69,779.127
8531.12,2462.74,1200.3,1793.27
11691.9,3611.37,1264.27,1635.39
9458.25,1512.01,849.585,310.377
36399.9,-1003.8,1512.96,1334.37
9634.94,1109.55,1091.67,1347.61
41093.4,755.233,1392.98,1436.43
10854.9,1124.59,1777.29,887.82
9968.34,1821.86,1226.43,1670.81
18253,1079.71,2134.66,1684.3
21889.6,3762.75,2052.4,2573.69
40426.9,1789.35,1451.6,2633.78
8274.3,1895.69,969.371,1077.6
43947.8,580.547,1349.28,1611.7
24460.1,-129.157,1329.81,315.355
8742.98,1609.55,933.996,1537.49
10045.1,3887.18,1212.59,612.041
13528.1,1426.73,1614.55,1308.2
21987.9,3217.52,2808.69,1060.81
7374.95,-228.063,1042.82,1394.29
23767.2,2752.48,2504.02,2533.17
14573.7,719.642,1785.55,485.418
28064.2,697.481,1553.42,1215.99
7740.1,421.966,1005.48,936.027
62390.6,1827.99,2257.43,1234.94
6068.96,-610.753,1480.23,606.237
15111.1,8338.34,4345.11,2182.12
9141.68,1960.2,1943.22,1193.98
10033.7,1573.39,1391.8,1647.29
7192.2,3207.81,1683.96,1942.98
7176.65,719.029,821.7,1961.57
19350.5,1600.18,1154.07,48.8886
10880.6,2831.22,2141.17,1193.73
14885.1,4555.02,1558.98,1141.23
