FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.71E+06,1.26E+06,811038,379543,242396,180865,804124,313000,727559,4152.31,1.42E+06,27829.4,13991.5,6818.38,7981.38,3598.59,14.9334
1.27E+06,1.05E+06,731417,267659,130782,109483,716724,240030,669064,1540.47,1.15E+06,12514,13356.3,5766.52,4208.95,1965.61,14.9699
1.93E+06,1.59E+06,728198,361627,239335,203101,707042,320262,677496,4105.87,1.50E+06,13023.7,8913.02,6425.56,3752.32,2923.32,15.0587
1.75E+06,1.38E+06,761858,423068,310877,245739,759043,351180,722822,5239.01,1.36E+06,55022.9,15941.2,7565.08,10384.7,4332.29,15.0728
1.83E+06,1.42E+06,770998,447883,347621,269170,774874,370402,725508,-1040.98,1.25E+06,21926.4,12729.3,6889.22,5427.48,4760.68,15.1224
1.56E+06,1.23E+06,761888,371740,246563,188115,786422,316430,704875,3764.44,1.31E+06,37827.6,10518.4,6704.44,6923.58,3205.99,15.1288
2.01E+06,1.44E+06,834510,349573,223038,169922,787554,287340,729950,5539.17,1.53E+06,50787.9,19109.5,12339.2,8870.84,3096.19,15.1356
1.86E+06,1.48E+06,755092,361680,242205,198420,732400,307956,704672,5423.79,1.43E+06,43701.1,10074.8,9626.68,9572.53,3562.76,15.1378
1.49E+06,1.18E+06,757336,273699,157840,124954,757912,239966,684345,2456.7,1.25E+06,13627,10166.2,2936.74,5673.59,2535.04,15.1625
1.98E+06,1.51E+06,787176,410764,285572,206783,828614,323164,762641,4697.17,1.25E+06,32949.7,20507.4,11544.6,8333.13,5111.16,15.2756
1.91E+06,1.29E+06,891945,697995,396690,243591,977104,466645,897464,5862.17,1.05E+06,52330.1,34786.7,18369.4,19656.8,7053.76,15.3053
1.43E+06,1.09E+06,787713,378021,224044,172856,777678,314955,720142,4092.44,1.36E+06,43694.8,18654.6,5986.01,6004.02,4042.64,15.3182
1.65E+06,1.18E+06,842698,746999,460616,318438,867891,567047,790409,3297.84,15769.7,49452.6,32454.7,19846.8,15102,3156.66,15.329
1.35E+06,1.04E+06,773548,456974,445641,317089,843248,372991,735096,-381.543,1.11E+06,24031.7,12744.6,3485.05,4172.64,1672.01,15.3306
1.61E+06,1.27E+06,763510,232841,139325,104182,802394,194783,717232,2866.5,1.80E+06,29585.2,11604.9,4915.37,5549.36,2020.74,15.3385
