"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.20822e+06,937221,369782,241406,181904,317436,3664.55,-2383.77,2.0447e+06,84680.9,13996.7,11496.8,3712.89,0.0625057
1.48576e+06,1.14681e+06,327530,209452,162792,279514,5461.31,-1858.93,2.24926e+06,78760.3,3319.72,10945.6,4441.49,0.0686406
1.55881e+06,1.10742e+06,558560,380944,259273,429786,5514.29,154.493,2.45092e+06,120221,14984.5,17250.6,9887.78,0.159621
1.30324e+06,998676,392978,268442,206215,328201,2328.52,1587.44,1.93699e+06,58586.1,10506.2,9150.6,5500.66,0.168302
1.67063e+06,1.20878e+06,410425,322247,237347,329719,3745.02,200.98,2.33489e+06,117978,11771.2,17250.6,6080.99,0.209163
1.56656e+06,1.15761e+06,375917,205905,149627,319078,4577,-1664.56,2.0525e+06,124084,17490.3,13724.5,4470.19,0.220969
1.66892e+06,1.25091e+06,505914,318321,219469,396655,5392.17,-2004.38,2.73174e+06,134850,21497.3,15607.2,6332.51,0.237059
1.31076e+06,960900,479455,302147,212464,385731,4159.24,-595.622,2.75247e+06,126645,21252.6,12435,4737.54,0.237522
1.47184e+06,1.14685e+06,436931,279948,211219,365470,4732.77,-1943.63,2.61776e+06,110672,8513.92,13447.1,5230.84,0.24875
1.43596e+06,1.02686e+06,370358,213216,154704,306151,5851.16,-2005.08,2.64791e+06,122147,13629.6,18755.1,5811.89,0.296555
1.441e+06,1.0761e+06,317619,199803,144473,265875,7291.58,-1549.2,1.91045e+06,117812,11062,13898.3,3631.15,0.334406
1.45813e+06,1.1173e+06,424472,301495,218190,338245,4350.88,-29.3928,2.54184e+06,100712,13249.6,11496.9,5881.47,0.388114
1.52111e+06,1.07125e+06,419515,312627,230645,331470,5784.78,-145.135,2.54097e+06,135755,15825.9,19176.2,4863.83,0.415547
1.60653e+06,1.25667e+06,359322,248611,201475,304707,4709.34,-1916.32,2.47694e+06,95113.7,10740.8,14408.4,5263.73,0.422493
1.58572e+06,1.25368e+06,370311,229498,179047,317406,3792.62,-1191.73,2.7949e+06,100646,11848.5,11743.6,4828.19,0.428627
1.39781e+06,1.01142e+06,642300,417771,291284,507637,8925.9,-1129.97,2.63834e+06,170226,16044.4,21587.9,5719.82,0.448074
1.498e+06,1.0739e+06,590550,410218,277402,457378,7552.25,3832.72,2.54383e+06,170214,16507.5,19939.5,8965.84,0.466594
1.26995e+06,960156,535312,372740,278112,439798,3806.73,2157.58,2.83148e+06,97959.8,8585.56,15652.9,6686.29,0.52065
1.47702e+06,1.10778e+06,407963,265953,195526,325653,3661.57,4444.1,2.52266e+06,89863,21320.7,14328.2,6322.22,0.530951
1.13217e+06,873499,407715,215076,170077,340317,2987.56,-1529.32,2.76208e+06,100564,19421.8,11157.8,5027.19,0.552713
1.40948e+06,1.15398e+06,309584,179976,143840,265037,2835.01,-1049.71,2.51057e+06,73927.2,5075.1,7800.4,4122.45,0.575979
1.55508e+06,1.27341e+06,303320,177492,138468,263820,3970.57,2739.98,2.41357e+06,132074,12464.9,7898.5,3569.68,0.590795
1.49466e+06,1.17321e+06,356850,229767,165805,288576,3599.84,-1652.14,1.93683e+06,94020.5,4394.88,12869.8,5864.07,0.621238
1.18049e+06,855039,370668,227763,161282,307894,5055.61,-1783.34,2.02794e+06,101708,13672.7,16082.3,4428.29,0.651217
1.77005e+06,1.44764e+06,280468,170302,133085,241929,6309.55,2702.75,1.77794e+06,99210.1,11935.1,13142.7,4251.7,0.750648
1.32411e+06,1.01098e+06,301057,182510,130609,234588,3349.09,5419.35,2.25063e+06,77245,6898.73,13171.6,7187.51,0.766158
1.60508e+06,1.19986e+06,345911,242791,173811,277783,6883.1,-693.082,2.34594e+06,102341,16127.4,12871,6108.19,0.805745
1.2692e+06,961646,595544,461251,331978,439048,5526.66,3281.93,2.60484e+06,125865,12910.4,14142.7,4548.77,0.81651
1.58876e+06,1.04714e+06,482266,319395,210952,368214,12620.5,-1478.46,2.43148e+06,186985,14339.9,27617.8,8069.34,0.847647
1.43327e+06,1.17325e+06,373167,246366,202484,327651,3766.62,903.846,2.72951e+06,46395.7,2260.3,4473.24,3023.99,0.873228
1.17386e+06,887554,402919,266317,183543,325842,3624.58,-391.501,2.1585e+06,93724.8,14769.3,9770.81,6491.84,0.903555
1.37981e+06,1.07701e+06,403024,268585,208041,343331,3111.68,5186.71,2.38801e+06,72072.8,6528.84,8982.87,4696.68,1.0031
1.56648e+06,1.26221e+06,314828,168208,135330,272279,1473.68,-2031.69,3.6621e+06,89376,7091.38,8661.49,5792.18,1.02382
1.54196e+06,1.06507e+06,589783,375064,245076,448144,13652.7,-1418.53,3.26488e+06,213406,21002.7,28638.8,8454.95,1.06179
1.65652e+06,1.20912e+06,429320,277385,197785,349674,6751.74,-1791.74,2.24074e+06,129922,7269.66,17071,6092.8,1.06734
1.54327e+06,1.22439e+06,264082,169590,133571,233210,1934.58,-1591.07,2.20755e+06,64939.6,6033.28,6206.71,2996.69,1.12094
1.63106e+06,1.18579e+06,415619,236170,162617,335620,4945.57,-2470.9,2.46215e+06,118026,13569.2,15174,6906.88,1.15381
1.55041e+06,1.16268e+06,409130,312286,220653,324804,4670.83,2169.56,2.88154e+06,83961.3,11022.7,12155.2,6274.55,1.17083
