FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.70E+06,1.29E+06,788163,421672,218632,169870,772235,369825,684116,-245.603,21791.6,20486.2,7433.91,2915.47,7397.2,3680.73,2.03412
1.95E+06,1.37E+06,850090,425241,305087,222926,821134,359632,709460,546.397,3135.54,23708.5,10200.1,4169.6,8556.34,4484.13,2.05268
1.82E+06,1.39E+06,788576,428844,322714,260708,742703,390955,658148,-873.589,18754.4,21734.7,7000.85,2990.87,7733.06,3055.26,2.05542
1.84E+06,1.33E+06,825842,469585,351587,268128,786760,405791,694326,979.398,5465.31,28421.4,12301.4,3864.49,9713.91,4269.19,2.05945
1.22E+06,854764,855128,358746,221081,167490,791978,306449,702392,-979.29,3927.71,22536.8,8174.55,2861.65,7613.94,4635.76,2.0616
1.92E+06,1.42E+06,808724,369531,284029,207240,822318,310949,713038,453.793,3163.19,29330.5,9241.94,3543.66,9282.05,4664.37,2.08362
1.75E+06,1.35E+06,781764,336711,221336,169749,782341,295440,683817,-155.012,9339.73,21599.4,7779.91,2430.42,6862.6,2408.65,2.10621
1.59E+06,1.18E+06,810113,362741,206337,155311,797125,316337,688015,-585.093,4294.11,14301.6,10077.4,2403.57,6892.03,2384.1,2.16764
1.66E+06,1.23E+06,809050,485579,277477,208437,798736,415137,701811,-288.378,4419.1,21970.1,9240.76,3279.73,9480.89,2429.23,2.20246
1.94E+06,1.43E+06,814198,329832,248178,180550,824741,278805,709811,-606.176,9332.58,26154,10715.5,3310.4,8067.18,4019.39,2.27282
1.64E+06,1.30E+06,757366,345448,215248,167595,770602,316075,655758,-337.377,19702.7,13374,8171.88,2352.17,5510.71,1603.13,2.27972
1.43E+06,1.08E+06,795014,345563,175780,137482,767143,306725,675973,-951.821,2314.87,20967.1,5522.57,2564.8,7115.28,2822.24,2.2908
1.89E+06,1.44E+06,790368,454474,346728,268711,774203,385969,706494,-154.019,7555.64,28489.5,10526.1,3911.34,11071.7,3981.88,2.29353
1.94E+06,1.50E+06,773192,462400,322943,261512,740945,418434,663043,-775.645,3827.67,27615.5,9353.2,3711.5,8894.4,3169.47,2.29425
2.22E+06,1.64E+06,809704,336154,262756,202210,779654,287799,700811,-318.728,18305,25449.5,7767.68,3356.99,9657.63,2882.09,2.35353
1.68E+06,1.21E+06,832947,506792,298944,212554,843861,419921,724125,1108.67,8908.41,25121.7,12302.4,3244.29,10405.6,3752.33,2.35583
1.92E+06,1.46E+06,790055,357040,272510,203726,802578,304060,704545,-610.74,4553.42,18500.3,10717.3,3355.52,6930.88,3943.37,2.46935
1.54E+06,1.12E+06,828334,445000,259196,188241,826161,367263,727000,227.318,94564.1,8804.04,8732.32,2546.39,5791.77,6246.86,2.47324
2.02E+06,1.52E+06,799847,359788,256252,210612,730021,333482,647329,150.392,8779.66,23641.3,7600.53,3791.22,7601.24,2932.27,2.47726
1.86E+06,1.38E+06,811645,439055,335449,261150,770704,385624,683135,-1142.97,4739.31,25036.2,9092.44,2914,8573,4596.95,2.48777
1.14E+06,798760,857817,413971,293469,215981,815264,352301,705029,-102.288,6289.91,26093.4,9542.17,2595.99,9087.3,4510.6,2.49266
1.92E+06,1.39E+06,829638,405354,283893,208015,818863,340795,713662,-247.57,17762.2,20655.9,10460.4,3546.57,9702.41,5442.32,2.51107
1.78E+06,1.35E+06,792372,365732,238242,187043,764238,338401,648459,18.0478,18815.2,18394.2,6655.16,1888.88,7846.2,2364.11,2.51798
1.88E+06,1.44E+06,786972,292975,207534,165317,753222,264908,663571,-508.595,11596.5,16536.7,8511.14,3105.17,7975.11,2299.36,2.52388
1.76E+06,1.34E+06,789262,380612,239441,180221,797159,327387,697545,-841.473,244.635,23942.3,9162.4,3332.76,9205.63,2617.97,2.61941
1.55E+06,1.15E+06,809948,376351,287018,215612,798706,327134,690270,-678.817,7526.54,24565,6900.9,3039.04,7084.39,4291.53,2.72113
1.95E+06,1.47E+06,794169,296032,243802,189360,772504,256758,691778,-248.904,9359.78,26371.5,8178.75,3739.98,8163,4422.77,2.75926
2.11E+06,1.44E+06,880367,530767,384421,273947,841960,434594,732776,2012.28,625.203,22538.9,15664,6108.3,9886.28,5598.89,2.81091
2.09E+06,1.57E+06,798592,458858,342634,253535,810856,389492,706856,623.535,8964.07,26811.1,7306.62,3734.95,11710.6,3847.67,2.82674
1.89E+06,1.49E+06,763178,327715,204850,162629,755768,297010,662029,-300.416,4773.94,23147.1,6929.07,2491.72,7590.62,2296.36,2.86573
1.98E+06,1.43E+06,832620,394318,279967,206582,813141,333514,709388,-101.669,19702.4,23913,8811.25,3722.69,9651.83,4606.72,2.87077
1.91E+06,1.16E+06,991429,183835,153135,111897,821124,150854,731178,-20.6946,7679.68,15468.2,4047.21,2348.8,2660.88,1723.39,2.87105
1.97E+06,1.49E+06,790990,279885,196434,151521,777850,253012,663727,-27.3214,4781.38,21005.2,9607.84,3537.95,5563.69,3433.28,2.89422
1.88E+06,1.42E+06,794537,324640,245601,189191,778899,269464,722858,156.306,4621.89,20477.8,8203.05,3157.95,9314.08,5198.32,2.92616
1.88E+06,1.37E+06,821200,411889,327723,256976,765184,359594,687257,-450.714,17910.1,15444.6,8840.54,2961.53,7869.58,2450.55,3.04845
1.70E+06,1.37E+06,745632,356473,217485,170584,764967,307971,694492,-797.061,19500.9,19420.8,5930.22,2650.79,6888.24,2536.92,3.05896
1.30E+06,957336,815077,409228,203331,157387,775149,362467,677405,-679.507,9240.06,20887.3,8957.55,2682.46,9515.63,3115.87,3.07234
1.70E+06,1.32E+06,769240,507622,333029,274689,727431,460938,660769,105.887,7319.74,25143,8496.54,3009.23,9648.92,3734.97,3.09219
1.97E+06,1.46E+06,809724,391780,265778,197094,809090,328671,715208,-744.428,5302.36,18142.5,8053.37,3082.83,9035.11,3530.9,3.09421
2.13E+06,1.59E+06,806108,423245,325329,240443,811824,351902,721641,416.008,9377.08,25206.7,9641.47,3660.67,8625.27,5634.94,3.09435
1.94E+06,1.43E+06,811773,388894,288188,223745,772811,343849,678601,33.5385,3991.03,20209.1,5992.72,3315.35,7605.9,3669.34,3.14427
1.86E+06,1.37E+06,813760,290959,218299,161025,813410,253641,688278,-633.936,33913.2,14969.9,11128.3,3198.81,8397.25,2707.39,3.14874
1.85E+06,1.42E+06,783463,331812,229065,177493,774335,298992,665861,348.361,19230.2,13157.8,2517.51,1968.5,6255.36,2349.01,3.15118
1.85E+06,1.44E+06,771348,425588,292211,239660,731565,378768,674166,-810.013,8542.67,23799.2,7024.94,3539.4,6867.48,3620.9,3.15794
2.05E+06,1.55E+06,792026,455482,312624,244327,767718,413091,661571,-470.42,8889.61,24604.9,11728,3194.17,8724.76,2859.88,3.17449
2.18E+06,1.69E+06,774312,320649,238731,188168,761228,275170,699166,99.232,1834.3,28827.6,8724.43,3451.23,8463.9,2283.53,3.18801
2.03E+06,1.51E+06,807967,408806,286164,212589,807654,356606,687828,-88.3665,12682.1,20085.5,8024.49,2851.78,7898.54,4140.07,3.22628
2.57E+06,1.81E+06,851544,318602,218106,152538,857908,257051,743670,271.371,12273.2,18992.1,4799.34,2523.11,5254.58,5097.57,3.23161
1.90E+06,1.54E+06,741348,322062,206089,172094,718523,296400,651947,-796.665,8954.55,14942.6,6059.14,3141.97,5979.34,1386.17,3.28326
1.87E+06,1.39E+06,808524,357296,277063,227601,730392,329626,650366,-1445.54,2174.47,19996.8,10004.7,4300.09,11106.9,1083.27,3.29995
2.01E+06,1.54E+06,785849,414199,280210,219880,764627,360016,690301,-852.57,10854.4,21519.2,7638.6,3432.11,8779.62,3039.22,3.37146
1.92E+06,1.44E+06,803358,298398,206815,147053,843841,250955,713431,-585.997,37140.4,18756.1,7643.99,2819.24,6950.79,3931.81,3.37692
1.81E+06,1.41E+06,770628,404005,252691,201548,752250,362902,667957,393.413,5236.26,24478.3,9729.83,2341.74,7948.51,3763.38,3.3811
1.97E+06,1.43E+06,825757,399163,303016,228807,794597,338950,706588,768.875,8071.01,18357.8,7758.47,3869.31,8695.58,6367.33,3.38886
2.25E+06,1.68E+06,801786,315128,237180,182089,781532,273052,692458,95.0764,9803.18,27171.1,8833.83,3710.07,7989.64,3482.56,3.42757
1.80E+06,1.31E+06,823447,427676,319576,247573,774502,386635,663689,-598.248,927.379,23644.8,7796.35,3910.9,8689.69,3170.02,3.43807
2.08E+06,1.56E+06,799908,400782,299435,230487,779484,356761,674034,324.119,18005.5,22957.3,5896.31,3292.06,8586.7,4649.89,3.47447
1.93E+06,1.41E+06,820345,414855,330829,248607,798439,352369,706399,-951.115,1791.64,24643.8,10346.2,4904.08,11622.3,5330.92,3.49505
1.77E+06,1.32E+06,803410,334006,237249,178424,797814,284569,704236,-1242.7,37190.9,32391.2,12551.5,3195.67,10044.1,3413.26,3.49562
1.50E+06,1.11E+06,806442,344170,241798,192920,752016,305649,675618,-1169.15,1968.39,18787.5,8815.18,3023.38,7742.75,3264.37,3.56698
1.64E+06,1.21E+06,815633,375205,255757,191706,800466,326878,688706,-134.266,9145.78,29885.1,10409.6,3296.05,9923.02,4474.17,3.57547
1.96E+06,1.52E+06,772633,396220,204839,154647,794736,341580,695978,138.987,5284.41,20259,7106.28,3716.93,9161.34,5581.71,3.59835
2.23E+06,1.58E+06,844092,461008,353596,255124,831586,388121,712677,1328.01,5998.26,25965.9,12620.4,4627.78,8325,4573.3,3.64094
1.84E+06,1.33E+06,826468,511505,391765,300267,782833,453498,676746,-922.991,4647.36,24612.5,12577,4007.87,11757.3,2430.75,3.67748
2.04E+06,1.50E+06,814682,352839,291653,226474,772679,311317,680026,638.911,9232.12,26818.1,6813.93,3106.22,8638.54,3696.21,3.69431
1.29E+06,929328,833425,347186,259221,197549,787312,288535,721964,-850.432,2282.11,22552.6,9456.39,3373.26,7960.63,3441.23,3.71762
1.96E+06,1.51E+06,777445,285833,234415,184533,762190,257786,665279,-266.316,23629.1,16610.7,9693.66,3426.39,6496.67,2498.84,3.71877
1.91E+06,1.52E+06,755359,241514,154305,121703,760729,211448,685315,-825.354,4411.83,17652.4,6338.77,3420.15,6094.6,2794.66,3.73992
1.91E+06,1.47E+06,781788,352931,244245,192478,761369,315783,670582,-682.381,7637.56,22999.6,7679.26,3531.96,7676.9,3796.84,3.74856
1.93E+06,1.40E+06,827269,526200,353583,269343,787657,448703,703628,636.535,1253.87,30046.9,11587.8,4137.12,11045.8,5048.74,3.77906
1.84E+06,1.33E+06,831625,547478,447598,343339,782198,455415,721291,515.279,3538.53,26398.9,12328.7,5072.78,12244.9,4392.29,3.78136
2.03E+06,1.56E+06,784347,402932,289102,233471,742967,374228,646021,-938.925,8749.65,22315.2,8180.65,2973.84,8589.65,2624.31,3.79402
1.84E+06,1.35E+06,814455,602454,363223,271642,802283,503906,717340,175.252,4629.93,27808.7,12752.9,4270.87,12357.6,3690.06,3.85618
1.89E+06,1.43E+06,793137,346743,271140,219205,742156,313054,664569,173.367,18978.8,17964.5,5539.01,3861.74,7169.61,3167.23,3.87632
1.86E+06,1.46E+06,766364,353955,248772,209229,713398,317093,669750,-1091.33,78603.8,18437.9,8015.63,3093.18,7838.62,2240.2,3.87675
1.84E+06,1.42E+06,773232,358235,238774,191722,747249,322479,666528,156.526,138921,12921.6,4596.91,2734.97,6032,2352.29,3.87747
2.01E+06,1.50E+06,804572,398542,295706,230489,769771,353168,677086,-271.065,2393.2,31694.8,9700.52,3606.9,10080.2,3570.93,3.90811
1.84E+06,1.32E+06,839193,365618,291995,211032,830192,301929,726564,-466.784,2999.2,22296.1,13206.6,4419.31,9518.2,4055.8,3.96998
