FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.87E+06,1.24E+06,904432,263392,400152,276914,867025,195674,807646,1843.71,12137.6,71590.4,10689,9022.81,8505.6,1243.1,3.872
1.28E+06,956687,801041,216819,407540,314101,778488,175957,739338,2196.51,11107.7,34077,7058.19,6571.68,10804.2,644.078,3.9066
1.08E+06,731331,882266,356062,449064,320109,841709,274742,777592,1040.08,9458.36,79773.7,18219.5,9422.8,5138.91,496.343,3.9831
1.61E+06,1.13E+06,854940,330527,490050,366209,802903,262113,756606,3262.81,16841.9,260975,11429.3,11137.2,8552.79,1585.02,4.0125
1.77E+06,1.39E+06,766348,156335,268490,215036,749149,131229,714787,2263.23,4845.09,117867,10893.3,4895.21,7344.62,243.952,4.0319
1.15E+06,875251,789234,288134,469561,365974,769826,235554,733931,3812.8,31331.1,62931.9,9679.91,7206.24,7128.9,837.591,4.1044
1.07E+06,795925,808326,338205,463723,333713,833752,264496,767207,2687.46,93674.4,68776.7,14750.5,6721.51,9071.7,960.656,4.1074
1.62E+06,1.07E+06,907192,413882,532141,378889,842687,316804,783858,2743.78,2082.12,115667,30075.8,10521.7,5519.41,412.214,4.1259
2.17E+06,1.58E+06,822895,342068,555770,432156,771624,274028,748978,2569.4,14032.1,65411.1,10913.1,4650.48,6328.95,707.692,4.2138
1.82E+06,1.26E+06,867976,208090,350960,257268,818509,173096,721300,3804.79,15748.4,191430,73484.7,10419.5,17457.6,831.332,4.235
1.29E+06,880750,878545,256525,392071,271051,867890,199139,772901,4021.45,52665.4,68260.9,15287.3,7653.53,5400.72,464.277,4.2723
660106,433171,914336,267217,351020,240355,876254,201611,795247,2008.85,14956.7,47122.2,13182.9,8485.17,6683.31,249.082,4.308
595424,342251,1.04E+06,253234,313034,200883,934975,183670,827247,2041.84,14504.1,80232.2,20015,9849.92,7187.4,657.548,4.3629
624000,354289,1.06E+06,288696,447244,270246,992971,189387,914624,1912.92,58866.4,81556.7,14501.9,12874.9,7101.49,1015.69,4.4146
1.51E+06,1.17E+06,774653,234416,424900,338452,753252,197432,712396,1819.1,31316.8,54778.8,15869.1,5058.69,4510.59,887.715,4.443
1.67E+06,1.28E+06,783176,168534,291680,222832,785381,139256,726149,1448.21,17064.2,49023.1,8107.77,8858.38,5088.09,635.586,4.4568
1.75E+06,1.10E+06,957661,136751,194153,135084,862365,107338,764411,957.955,24809.8,121871,27599.4,5525.57,15192.5,172.564,4.4825
1.29E+06,831307,932022,250764,368168,253507,871380,190717,788908,2650.8,50472.4,94896.6,7552.29,5823.52,7569.02,181.321,4.5408
1.47E+06,1.02E+06,864245,246827,418877,282787,888747,184779,801476,2744.56,4820.67,53100.9,5345.16,9784.85,7114.97,802.3,4.5622
1.34E+06,965306,830400,267683,311814,232057,806218,214517,748705,3299.34,18372.4,46198.2,8616.38,5217.54,5241.71,1041.15,4.6622
1.90E+06,1.33E+06,860463,341569,466274,330154,847376,268294,763868,2505.04,4165.74,50962.5,8246.37,7191.21,5061.99,897.398,4.7091
1.87E+06,1.13E+06,992492,308943,428885,276903,929319,227713,814033,3629.72,3567.69,114909,24197.5,23542.7,13659.2,971.718,4.7649
1.64E+06,1.17E+06,837702,272310,288544,211070,820233,215901,756762,3509.62,57689.6,108182,35098.1,5216.56,10063.5,779.259,4.9206
505990,290275,1.05E+06,350743,398999,253178,945577,233624,900788,1032.9,5834.89,1877.13,1429.5,-173.239,498.352,617.928,4.9528
1.62E+06,1.28E+06,758048,194330,235103,193821,727793,169890,686316,2315.94,31863.3,24169,4918.23,2932.51,3846.78,334.273,4.9683
912750,687050,797103,60421.3,99332.5,76223,781910,51967,697612,2513.17,10630.4,3058.61,1866.31,76.8016,-75.7347,1209.62,5.0119
2.55E+06,1.58E+06,969012,356128,468624,308972,910031,265181,805777,2630.5,3067.33,103872,20519.7,13806.5,10036.5,1455.59,5.0187
1.49E+06,1.12E+06,797812,292833,520049,392336,795312,238818,735706,1951.94,75418.4,58881.1,25265.5,10592.8,7226.42,1527.5,5.1331
919213,610445,903485,290820,485658,345558,843258,223472,780821,3331.47,14504,95700.3,29868.1,17823.8,12471.9,436.122,5.2142
1.02E+06,584870,1.05E+06,466180,856258,469122,1.10E+06,261946,1.07E+06,1532.29,5028.02,2926.37,2956.31,54.4294,598.552,1024.68,5.3081
2.06E+06,1.31E+06,940067,219631,358715,257725,835111,174940,753280,2747.94,28888.8,84050.6,9794.72,8180.87,7215.77,211.357,5.3564
588794,361006,978589,360426,464310,318502,874676,281438,768396,1662.33,15232.1,68412.4,14024.3,6305,5805.12,918.171,5.5948
1.37E+06,819471,1.00E+06,261825,408140,269906,907293,197374,795926,2793.77,7652.04,154952,7599.95,4947.63,6217.43,1178.14,5.6299
1.66E+06,1.35E+06,740454,165062,271859,218931,745054,141116,701815,1579.85,27845.4,186252,7802.77,7116.5,5354.74,17.5573,5.657
1.09E+06,737840,882650,374663,527326,358675,882124,286900,783540,2089.1,7972.33,54762.3,19647.9,11263.5,10744.6,1330.05,5.7596
1.70E+06,1.27E+06,801194,157973,230626,181706,761536,138458,684567,844.845,28092.9,125479,7740.3,3029,2855.95,260.982,5.8276
1.19E+06,843447,845443,256539,337634,257895,785514,221432,695128,1288.85,8959.81,64961.9,8065.88,5573.3,4929.38,607.015,5.8292
1.51E+06,1.18E+06,769436,249891,408867,305695,802500,200175,749018,1720.45,26106.1,152830,12176.9,5168.46,5187.05,692.306,5.8795
1.41E+06,1.02E+06,828614,213477,344422,254318,812579,177432,721888,1442.18,64840.5,49370.4,10547.2,2757.88,3475.23,688.65,5.8906
1.92E+06,1.38E+06,837478,184517,210581,154685,816811,153087,723185,2147.13,17158,162657,5876.58,5766.12,4724.26,405.108,5.9023
1.44E+06,1.08E+06,801216,178541,367622,292499,754100,150713,710783,1900.31,44163.9,70064.3,3770.57,5719.27,3411.4,399.26,5.9081
1.31E+06,933978,842222,197669,310340,231954,802763,167054,709958,2278.95,25942.7,120435,5518.17,4297.43,3712.1,-28.2862,5.9451
1.08E+06,738327,881368,314582,451485,339327,798319,253875,743473,2130.54,9446.05,195644,16788.4,13191.7,6910.47,1035.11,6.0349
505890,414759,731833,240825,572578,497037,691190,226767,637195,806.848,3713.53,1004.88,928.108,272.243,205.095,270.338,6.1021
1.06E+06,658177,964681,279477,443734,305632,871115,215417,778425,1935.41,108132,212621,29046.1,10453.2,7149.24,1567.22,6.1937
2.17E+06,1.47E+06,886333,221257,284004,195643,870985,165318,803023,2974.41,8150.38,78362.4,11638.4,18032,11194.4,1164.31,6.3009
1.93E+06,1.14E+06,1.02E+06,446618,587434,338548,1.04E+06,276854,967915,2141.09,8597.92,104744,29729.1,21044.7,11985.7,257.002,7.6484
1.61E+06,1.12E+06,861718,311816,535620,376129,854419,246553,758820,2781.93,30343,160096,34846,11518.3,9903,687.555,7.6619
1.03E+06,688202,898889,394170,435575,291429,896770,293911,804672,1596.12,3652.89,73161.7,25676,13778.7,9237.94,63.3981,7.6671
1.57E+06,1.18E+06,798171,208566,314614,243322,775796,171720,728743,2698.64,26885,123063,46215.4,10420.6,16502.1,-25.6686,7.6806
940086,660688,853734,201851,306079,221077,830694,160096,756488,3400.16,7883.15,31432.6,22900.3,4058.33,7136.41,1069.9,7.6813
1.87E+06,1.26E+06,887584,426491,575045,422589,816459,332340,769979,1865.63,5529.72,58670.7,23366.8,7922.88,6313.18,605.514,7.6896
1.57E+06,1.11E+06,843147,383962,782496,521532,900228,272660,844926,2562.84,24909.9,110446,31460.9,16058.1,14745.5,613.533,7.6914
2.15E+06,1.37E+06,938725,535720,884439,593101,894727,387765,828936,1894.16,4418.67,63601.4,19032.5,5410.75,5951.3,1063.08,7.7172
1.04E+06,724498,862185,314050,460245,346544,796859,254607,740082,1735.05,12183.1,101235,17602.4,7359.09,7831.39,931.159,7.7198
1.48E+06,956675,926688,499745,890953,603744,885428,383011,782868,3460.41,119792,107458,37635.3,18118.1,9523.67,1625.88,7.7212
1.68E+06,1.17E+06,861077,145855,312524,226665,827274,112326,779099,2198.33,18567.4,26842,12943.4,3447.69,5280.39,1295.76,7.7357
1.50E+06,1.10E+06,816230,208081,434699,331650,786429,170130,733841,1231.35,12870,82727.3,13254.7,17450.9,6229.96,753.629,7.7496
928275,634786,877406,337178,470652,334242,844871,263838,766783,5077.96,33202,62635.6,15503.9,6206.44,8220.04,1045.43,7.7535
906503,654935,830467,312581,396309,294501,807418,245188,764918,2350.14,14503.9,72765.7,17658.1,8312.44,6994.16,341.573,7.754
1.79E+06,1.27E+06,847337,185893,293815,228920,770090,157665,707424,763.715,59917.1,42383.7,17985,3203.07,5139.48,804.635,7.7552
2.42E+06,1.50E+06,969602,639603,746156,505133,886288,448257,856120,3502.08,62194.5,39090.8,31190.9,10297.8,10312.5,1791.38,7.761
1.21E+06,854327,847262,286969,334975,259964,773127,235751,730353,1700.43,46441.6,128376,11830.9,4489.47,4953.33,359.685,7.7644
1.29E+06,895823,861431,197516,324658,244677,796131,162332,730045,3147.28,1027.32,107738,41207.4,5161.39,9891.81,360.902,7.7686
2.06E+06,1.39E+06,888700,467910,699819,506524,828966,350980,799891,2398.58,29293.6,55955.8,26556.9,11236.8,10644.3,395.793,7.7692
1.82E+06,1.35E+06,809395,277420,537729,393098,820756,225344,738658,2440.93,8354.89,96884.3,17176.3,13718.8,7821.29,1264.89,7.7752
2.27E+06,1.43E+06,952060,246152,311249,228084,818774,190924,773562,3148.71,47728.9,118292,31345.3,4129.65,9242.19,1383.91,7.7769
1.29E+06,1.01E+06,768980,195854,309281,252439,735103,167402,701978,858.958,55675.6,57555.4,8268.82,3841.19,3697.22,581.459,7.778
1.71E+06,1.13E+06,906061,323015,341652,245248,835852,256480,755650,2744.4,3099.01,106117,25162.7,4989.4,14881.8,660.26,7.811
1.25E+06,907806,826020,307753,317407,235828,807555,244637,754799,1863.24,8568.69,50628.1,19490,7199.05,6425.75,37.7351,7.8126
1.16E+06,846768,822286,453302,589251,444635,795148,367676,739731,2386.86,96871.2,75476.6,21775.7,13113,18046,1396.69,7.8201
1.22E+06,861105,851805,278711,560302,426324,788558,221716,754239,1089.24,4045.71,59372,20820.6,9212.34,9835.55,960.993,7.8215
1.36E+06,1.02E+06,800501,291766,436312,316223,827857,225466,776436,1265.24,4434.58,78618.7,11491.4,9147.08,7936.47,1026.6,7.8289
563896,317810,1.06E+06,351492,550578,302368,1.09E+06,215436,978924,2165.05,17166.8,89097.2,20746.4,11275.2,11039.7,900.335,7.8361
1.51E+06,1.12E+06,804942,233341,454853,346860,786807,193673,722891,2997.07,10806.5,53150.2,20271.3,7787.45,7427.65,477.422,7.8367
1.72E+06,1.15E+06,896850,355333,531221,301386,1.06E+06,181610,1.17E+06,2395.94,14485.7,82806.5,37314.1,13521.1,8211.77,1787.49,7.8497
1.57E+06,1.10E+06,858990,225792,295383,225167,787105,188553,718499,2076.25,48023.5,67782,11597.7,2806.26,5783.45,1142.61,7.8531
1.07E+06,715338,899064,216427,416157,286046,872917,165988,782324,1199.69,4596.24,46959.5,15740.9,10111.3,6842.92,666.415,7.8563
1.73E+06,1.23E+06,841605,245636,532190,390023,818705,200982,733307,2806.2,5594.28,56260.3,14387.9,8052.54,8142.06,826.713,7.8688
894010,634012,846050,285156,392684,300735,783449,225630,758293,1258.19,25245.7,59314.6,9698.89,5637.58,5961.97,364.007,7.8692
1.99E+06,1.51E+06,791311,163592,268992,223202,723091,142371,689432,1477.65,66624.4,220740,42679.6,7292.11,23906.9,461.932,7.8698
1.64E+06,1.17E+06,838521,235153,297751,243257,734412,219079,644022,1041.67,27807.5,132969,30028.9,4456.21,14355.9,913.172,7.8817
701750,360358,1.17E+06,356211,473388,311935,910551,244054,875734,2283.75,28270.1,75994.9,9798.79,6768,7255.68,1002.89,7.8832
1.46E+06,1.12E+06,780055,139710,217076,177590,733407,119642,700642,890.706,45685.1,17100.1,7912.84,1818.04,4806.73,1068.37,7.8891
1.80E+06,1.19E+06,906012,380856,722262,503338,860966,280830,813707,3224.7,2973.85,113572,29592.2,15118.6,8822.79,2098.52,7.8904
1.71E+06,1.24E+06,827286,184008,397528,311752,765084,153985,716985,1567.06,22938.1,265753,9992.53,5116.29,4464.63,-93.8382,7.8966
1.41E+06,1.00E+06,843793,313067,489785,354870,828109,252339,744395,5758.15,284936,38202.4,18426,6043.55,7027.6,2611.59,7.8979
1.34E+06,1.01E+06,796108,225962,277858,207840,802130,185431,731148,1912.49,16004.9,68295.3,10225,6376.97,5235.91,556.75,7.8984
1.39E+06,950936,874151,213075,390744,290223,807815,174541,732463,1747.18,6822.84,61485.8,15911.3,6790.74,5998.68,558.218,7.9101
2.32E+06,1.52E+06,919132,520238,881237,571026,925952,371556,840097,6278.66,130357,181906,29046.9,15235.1,13882.5,2893.25,7.9261
1.43E+06,1.01E+06,845420,222281,335259,250493,803038,190270,700944,2101.05,17067.2,51959.2,10545.1,5558.41,5850.27,703.422,7.9346
1.21E+06,913533,793385,186359,387408,293378,792304,152058,735347,2025.47,49616.1,58416.8,10000.4,8925.92,8613.09,-112.279,7.9467
