"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.03187e+06,662353,934729,241749,440584,302762,873129,184053,788084,6769.18,992.011,16449.8,75586.2,13704.5,6085.25,404.904,0
1.72735e+06,1.15548e+06,896954,302231,515830,349296,886062,232665,779397,16624,3262.48,18694.8,69797.2,16518.5,7675.48,1339.94,0.0697
1.79163e+06,1.25353e+06,857558,134868,223872,168067,799224,115685,699491,6933.92,2115.81,24694,112325,44870.7,13456.6,313.045,0.0891
1.333e+06,963517,830082,297496,535258,391080,821199,230036,775955,12118.7,2304.46,6830.06,113893,29750.8,7375.7,1341.47,0.1385
1.33776e+06,980102,818949,170387,315450,245419,771212,148292,689398,2378.22,1695.31,96702,29256.9,6587.93,3286.62,24.5258,0.1548
1.58412e+06,1.12245e+06,846787,167108,264948,198811,799599,144555,693611,5523.88,2367.2,51496.3,117877,11161.5,6667.7,815.702,0.2186
631157,355310,1.06581e+06,267085,403400,244200,991155,186855,857621,7764.8,2108.39,227278,64150.3,8292.17,8839.72,1715.12,0.2505
1.40857e+06,1.06960e+06,790143,296625,384018,295360,780101,249520,713269,6809.2,2795.02,31246.3,57107,7460.98,6678.86,528.196,0.2612
1.61778e+06,1.18444e+06,819518,293576,551376,410698,805521,234226,752031,8150.97,2641.18,20316.4,72399,16647.2,7403.87,1110.05,0.262
1.27962e+06,925402,829663,273271,416294,320739,778754,232759,704431,4370.61,2624.95,24450.1,80168.3,16210.8,4528.77,1121.73,0.2793
2.02505e+06,1.45607e+06,834460,343440,711356,611174,698350,313911,656441,4399.19,2014.04,24674,103023,14933.8,5879.54,1909.78,0.2796
1.43169e+06,1.06472e+06,806805,154657,271545,215782,755052,132341,701177,4792.67,689.364,25938.4,103744,5909.83,6039.31,46.9132,0.2968
1.51405e+06,1.11104e+06,817640,293217,431828,318485,813529,228421,770201,11852.2,2374.52,23469.7,124709,20732.9,5585.58,558.753,0.3006
1.75237e+06,1.33378e+06,788304,145081,209846,157529,799265,117192,742784,3636.51,1507.4,4193.4,142841,11220.8,6209.59,153.694,0.3023
2.31686e+06,1.5703e+06,885256,324074,694460,505425,824407,251989,771640,5422.56,1492.98,101048,64143.5,8939.46,7182.95,1412.35,0.3339
1.71339e+06,1.14262e+06,899713,325430,495900,354849,838498,247536,788806,5605.18,3251.29,61475.8,43361.3,6484.92,5558.52,1488.91,0.3502
1.44859e+06,1.07604e+06,807733,206907,307062,245629,750064,178865,694066,2939.89,1435.15,11968.7,87314,5111.99,2906.55,438.173,0.3746
1.01298e+06,700772,867309,391562,436056,323313,809227,314667,746621,11405.6,2921.18,32041.1,58096.2,17793.6,7452.02,758.599,0.3955
674900,351605,1.15169e+06,155540,281144,140774,1.19828e+06,90631,1.02971e+06,160.918,2286.01,6990.98,2241.37,2904.75,897.196,761.26,0.4753
2.72138e+06,1.75322e+06,931327,247919,420803,284072,888794,193573,768451,7649.84,2424.26,24648.8,134182,43275.6,8430.58,1110.79,0.522
1.40006e+06,987216,850915,379338,493317,358426,825805,294478,772903,10193.6,3771.51,43010.5,100783,26501.7,8461.29,1478.05,0.5317
906800,597049,911282,352152,513811,337334,913892,251380,840524,12289.9,1988.03,25548.3,86340.9,26612.5,9094.68,798.36,0.5549
1.28429e+06,810152,951147,474577,634432,421612,902866,336057,847315,9525.08,5283.38,109897,92871.1,23564.9,8259.82,2442.36,0.5599
1.35964e+06,1.05993e+06,769660,185243,302921,245690,739764,154387,719915,4993.08,2023.02,25343,63590.7,15653.9,2425.32,648.196,0.5659
1.42615e+06,1.01278e+06,844892,213738,330019,239769,825842,174341,735585,8588.06,2317.83,2796.49,88836.4,9995.11,7554.7,144.138,0.5972
1.6809e+06,1.14884e+06,877879,315394,546272,366372,894618,236811,799103,16409.5,2414.11,3401.56,118850,23195,8982,1542.74,0.6016
1.30384e+06,949953,823517,335375,350714,256469,820484,270777,743140,10653.9,948.05,209637,131972,22898.9,5856.14,925.972,0.7436
1.40399e+06,971528,867082,310419,545202,396183,825683,252326,738137,7155.81,1358.95,13203.6,61777.3,8726.14,4439.94,348.499,0.8247
1.8426e+06,1.27504e+06,867077,218265,363786,281244,776093,185311,706700,24776.6,2583.54,4741.66,279235,30121.9,10474,1148.22,0.8695
1.11105e+06,710623,938089,329030,588294,391366,901909,241021,819092,19425.6,2207.54,34409.9,146284,37476.8,10262.2,538.965,0.8838
920759,588318,939042,350046,549965,362346,910674,266670,787593,12343.9,2101.91,29420.8,145398,24538.4,6415.04,161.017,0.9633
1.45067e+06,971502,895933,335663,405775,286177,850750,268136,751102,4901.37,1842.1,27517,56659.9,9575.76,4734.95,785.179,0.9913
1.29078e+06,942191,821985,302028,474437,335772,847785,230352,786696,12680.3,2182.46,2123.94,71648.1,15700.6,5508.75,1267.83,1.0065
1.73559e+06,941496,1.10606e+06,328763,609561,290501,1.25899e+06,172221,1.14538e+06,7673.54,4410.8,36631.4,58115.3,14704.1,4450.29,3287.04,1.0178
1.45661e+06,1.00458e+06,869979,308018,369407,262111,845611,241111,766497,5352.88,5537.6,58566.8,95621.8,22865,4314.99,987.733,1.0374
1.94079e+06,1.07194e+06,1.08633e+06,346173,562930,347855,970973,226518,916941,12685.8,2234.16,15142.1,272192,14509.8,7786.75,1404.98,1.09
1.39793e+06,1.05413e+06,795692,294286,358375,260900,824166,234943,751551,8526.6,2265.23,50763.2,110924,18622.5,5279.68,313.342,1.0986
1.73038e+06,1.22042e+06,850714,175787,308591,236117,784166,147641,714384,2705.64,1175.95,24742.6,123553,35867.1,6104.6,794.858,1.1055
808193,477551,1.01542e+06,340114,725289,512527,849074,257552,792340,506.313,1881.92,5322.21,2750.06,4283.31,196.853,749.875,1.1118
1.05926e+06,724144,877665,273747,439483,300631,877122,218599,751368,7953.7,1787.48,16596.4,89790.9,14552.8,5388.79,1098.77,1.1357
965490,635343,911782,272498,447008,309272,867212,214679,761596,5407.93,1328.99,115425,58823,15651.2,6824.41,1268.36,1.1432
1.45627e+06,1.09901e+06,795048,193396,362098,286918,757216,167321,693502,3749.13,1567.43,36630.7,25234.9,3839.15,3586.62,-48.4988,1.16
612901,342688,1.07311e+06,338437,559550,357255,939749,242984,835701,11336.9,4116.75,33394.8,81064.1,14999.6,7260.77,669.65,1.1693
811749,532033,915450,268816,454032,322129,845684,201472,800557,9725.39,1901.01,576.819,87176,14759.5,6273.54,437.339,1.1992
1.74873e+06,1.29496e+06,810252,226634,318242,249429,765530,190485,713865,1746.48,2169.78,23072.4,51285.9,5826.39,2805.42,401.485,1.2053
1.77271e+06,1.18346e+06,898746,337097,476023,319513,893904,238753,847144,9657.82,3447.15,8803.61,62516.3,9978.87,4316.09,417.202,1.2253
655175,323902,1.21365e+06,523186,866051,487865,1.06511e+06,322922,972098,914.374,3510.89,12762.9,5402.9,7911.88,326.345,2129.91,1.2543
1.77792e+06,1.26348e+06,844298,185599,292673,220280,797185,156356,712215,5762.82,1960.66,20276.7,109621,20549.5,8805.37,-37.3407,1.2614
1.29239e+06,874640,886573,316725,507267,366022,831535,254722,746049,5738.16,1124.2,116034,63354,21351.8,5435.19,1612.03,1.2662
1.6427e+06,1.16496e+06,846057,238224,382326,283408,809419,198444,720277,8853.21,1182.71,1757.74,130075,40648.5,12655.2,660.536,1.2822
1.14291e+06,852258,804619,215287,368452,268805,822422,170807,756246,8212.28,1094.04,61135.2,94427.3,15605,5348.36,397.246,1.3521
1.64335e+06,1.19411e+06,825729,116810,201350,158538,762026,103160,679392,3868.03,2086.8,5502.56,138368,8552.74,3186.32,-151.148,1.3987
2.43918e+06,1.52792e+06,957846,530850,655404,464744,846149,392994,810471,7454.16,3446.87,103920,48596.7,15717.9,7486.43,1343.65,1.4317
882648,661083,801093,256977,366938,283319,777085,213419,722457,3746.73,3521.95,109855,57221.3,7961.6,3808.3,1123.4,1.4348
1.53398e+06,1.19428e+06,770662,248802,382326,295268,776906,209159,713722,7915.82,1251.7,1860.92,83944.8,6127.28,4601.38,762.048,1.5052
1.21683e+06,618875,1.17971e+06,564019,1.04901e+06,565939,1.11214e+06,296226,1.14241e+06,11782.7,3844.3,22139.7,55409.8,15234.4,8337.16,1521.72,1.5715
1.4315e+06,1.09467e+06,784622,236230,268978,213951,754316,199250,711359,3668.81,2596.05,61257.8,118895,11557.7,5184.42,710.772,1.6092
