"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.78757e+06,1.2634e+06,781793,601029,381751,569931,7066.16,-184.646,161798,110977,26556,15754.2,9725.44,0.02883
1.76469e+06,1.17312e+06,726457,553880,409797,603126,4894.59,3153.01,26553.4,58902.5,18187.6,3208.02,4234.88,0.0787943
1.81765e+06,1.23601e+06,833339,650156,411581,602665,9545.15,682.302,8911.99,132511,22402.6,22752.7,12038.3,0.0851116
1.50937e+06,1.06102e+06,646988,541323,356483,483190,4937.77,-261.954,28620.8,99603.7,34908.7,26232.4,7604.52,0.0882128
2.16951e+06,1.53884e+06,916492,664361,419675,678500,4847.93,689.07,70956.7,84190.9,25906.7,38409.6,15581.4,0.0890168
1.43984e+06,948819,596043,450212,274125,412073,6437.28,-692.497,95627.5,97248.5,20166.8,13317.6,8280.56,0.0978611
1.89559e+06,1.27669e+06,1.18131e+06,871834,538677,823765,7084.04,757.211,367793,148689,29898.6,25093.5,16536.9,0.111415
1.71264e+06,1.25872e+06,758416,444927,268902,535795,8801.37,486.391,34005.3,147649,26402.9,33019.2,11534.8,0.116124
1.64401e+06,1.2494e+06,532075,391572,262559,412603,4218.73,-57.9343,6109.82,215780,12187.4,13779.5,6452.55,0.144839
1.57605e+06,1.08398e+06,820424,674194,425127,582709,6974.38,5003.99,5133.12,142379,21317,20153.2,8291.14,0.193425
2.01521e+06,1.41888e+06,656135,479293,307240,493285,7276.38,-206.428,13627.3,125045,28109.2,17570.4,13835.4,0.193655
1.50833e+06,962025,816524,647447,420031,601694,8712.97,1599.25,32197.4,169714,46238,21321.9,10772.4,0.203648
1.67191e+06,1.17267e+06,606020,422184,273603,466164,6952.42,-395.773,61382.2,132540,20001.7,17183,9846.1,0.215134
1.57756e+06,1.16308e+06,879115,591467,371939,638811,13995.8,-533.804,3511.45,208958,38632.6,26824.2,8679.93,0.215478
1.37693e+06,977588,873832,643612,389041,605217,7698.04,-847.196,33504.7,163830,40715.8,31334.3,8416.4,0.220647
1.92994e+06,1.40526e+06,1.03486e+06,815621,575583,822556,5882.43,5149.63,37067.8,68981,30449.8,4457.63,8484.64,0.222714
1.67166e+06,1.16113e+06,871514,595938,360866,622569,8127.18,982.109,19690.4,159052,29518.1,38052.9,13904.3,0.249477
1.83043e+06,1.35668e+06,675622,426054,259040,484821,6134.89,614.782,59241.6,111115,21016.6,21398,8175.24,0.252234
1.6816e+06,1.20056e+06,850638,600346,381687,606032,5181.73,2746.86,218447,104393,18410.5,20418.7,9348.92,0.290367
1.63958e+06,1.04674e+06,1.42921e+06,1.06192e+06,611363,962330,7760.9,2324.68,97000.2,194924,31959,23914.7,12111.5,0.29657
1.80983e+06,1.10018e+06,1.04584e+06,898146,559097,706183,8209.49,2749.88,9033.37,248509,63261.1,27753,21892.3,0.298637
1.65254e+06,1.10004e+06,753544,573100,331486,518487,14857.2,1529.05,18099.2,147647,30088.2,27997.5,8844.66,0.298867
1.60426e+06,1.1819e+06,793591,590225,406684,615776,5640.99,-188.113,41052.8,109288,25793.6,22022,10586,0.315177
1.85632e+06,1.40264e+06,499043,323467,215840,371898,10812.9,-347.043,16077.1,109589,28694.1,13470.6,12880.7,0.339987
1.64161e+06,1.15195e+06,827997,593379,379248,610357,8074.71,3508.55,48131.5,132187,19566.6,27047.4,10299.6,0.341595
1.81874e+06,1.249e+06,978385,784358,489854,673161,5260.14,2184.13,5809.62,136764,26431.2,18254.3,12925.9,0.34998
1.76816e+06,1.31588e+06,622235,404124,276240,497474,4708.06,-153.281,1.52274e+06,79660.4,13409.7,18949,5087.17,0.350439
2.19824e+06,1.70388e+06,266404,167994,129925,228062,1792.57,-38.5262,8614,71429.9,3405.99,1919.82,4831.51,0.363763
1.73127e+06,1.2678e+06,708328,494049,327443,529273,7578.99,-252.034,717209,137182,48294.6,22919,6184.53,0.387195
1.58034e+06,1.10565e+06,347112,270541,175350,262955,7191.88,274.556,-105.206,112277,23221.8,9199.63,13137.7,0.390411
1.66555e+06,1.14809e+06,1.22555e+06,879288,525942,849306,5560.39,3495.29,322228,154227,52979.6,79557.3,8760.56,0.392823
1.77352e+06,1.28825e+06,620145,434969,299056,480770,2782.28,-185.085,183086,101755,19975.2,21577.3,8107.61,0.403505
1.89117e+06,1.35303e+06,727328,555299,360452,536253,7559.85,3381.27,35302.2,114809,67912.2,20588.1,9693.79,0.404309
1.59433e+06,1.12259e+06,962174,682666,440084,713594,6814.8,260.249,21004.1,148881,30596.7,28280.9,15114.6,0.404653
1.85087e+06,1.25324e+06,604445,463976,282210,428731,6705.4,636.13,5636.94,130046,27007.1,16392,9607.76,0.410741
2.01035e+06,1.41084e+06,845988,581989,361427,574855,10066.7,1258.36,2621.62,155948,31910.4,22485.7,13198.4,0.4112
1.83589e+06,1.29092e+06,840031,466582,292582,571512,5828.33,951.002,67119.5,114029,28550.5,20716.9,15635.2,0.423031
1.49251e+06,1.05403e+06,886748,613594,389732,660105,5208.6,-323.721,152821,141824,24310.1,22475.2,8570.71,0.444854
1.6979e+06,1.26763e+06,760741,528141,350989,561790,8764.93,884.2,79654.1,129946,19613.6,23887.5,9219.1,0.447841
1.89735e+06,1.30468e+06,1.08989e+06,757413,399437,687812,9826.4,641.586,11140.2,144954,41516.2,21163.8,12119.7,0.457604
1.77533e+06,1.24014e+06,645653,510212,346295,500818,11237.2,689.113,9611.46,105060,21880.5,10396.4,10044.2,0.473225
1.82332e+06,1.22546e+06,814490,577764,360373,588225,7472.49,-458.565,543.461,177600,35209.2,19994.8,7697.83,0.487812
776661,684664,233887,150841,136793,228187,488.311,-478.495,1098.73,5640.24,-408.903,-11.9505,19796.5,0.491947
1.70806e+06,1.24892e+06,660330,403673,232648,458336,7480.79,3045.01,33056,83893.5,23739,13090.2,23542,0.497116
1.50509e+06,1.04102e+06,890369,675334,421859,643361,7834.55,546.896,2367.76,174884,36774.3,28598.7,10173.8,0.498265
1.94438e+06,1.43864e+06,694490,432527,284031,508143,7700.8,2294.26,37064.5,97340.8,28524.7,20302.5,9958.5,0.518021
1.80947e+06,1.23583e+06,977173,632200,368227,648429,19584,1449.7,17010.7,181391,38516.6,35348.6,16058.1,0.528703
1.30425e+06,801542,923404,743887,467055,643595,7600.94,1082.06,137016,153009,38172.1,34181.9,16880.9,0.534101
1.79313e+06,1.26560e+06,857011,708757,486239,663408,8232.4,6515.41,101563,130520,22582.2,22932.9,7367.53,0.542601
