"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.3947e+06,1.13306e+06,329378,197340,154323,291375,1741.03,-2803.09,3.0645e+06,27889.4,5069.62,5156.57,2761,0
1.0593e+06,831206,575520,407425,282772,444279,237.263,284.775,55.5264,713.746,2027.59,500.983,9198.77,0.00705236
1.54366e+06,1.30305e+06,274004,156869,135116,253078,1568.21,-3497.58,3.15949e+06,20300.5,2513.24,2758.01,2847.01,0.0273139
1.61185e+06,1.34108e+06,286615,133830,110553,259726,2151.96,-3932.14,3.61581e+06,20228.6,1565,3949.84,2770.29,0.0869791
1.63613e+06,1.41311e+06,336671,155958,132326,302916,1982.46,-3345.67,3.83086e+06,21697,1945.37,5044,4056.08,0.122353
1.45508e+06,1.06562e+06,707749,447922,286354,518047,660.143,222.809,1178.27,1170.02,1534.26,264.848,11475.1,0.146309
1.58544e+06,1.31826e+06,392212,190952,151707,346653,2053.27,-3850.13,3.82673e+06,30076.6,3770.65,5569.47,3270.85,0.151122
1.60099e+06,1.34300e+06,284818,147298,119916,259467,2145.79,-1371.27,3.63808e+06,17846.3,1977.26,3245.19,2218.98,0.161645
1.67719e+06,1.4165e+06,334470,171594,139279,295449,1686.26,-3367.14,4.15777e+06,17230.9,2877.75,3260.5,2842.04,0.162204
1.23863e+06,829975,594586,451565,286276,443561,405.614,120.071,999.397,1543.72,4801.69,55.3845,9620.47,0.195563
1.56771e+06,1.35163e+06,287825,160541,144176,270158,2121.63,-3949.17,3.98586e+06,18748.3,7256.05,1865.33,2877.01,0.229258
1.68995e+06,1.43068e+06,311979,150718,125319,279723,1103.06,2909.67,4.43032e+06,23986.1,5397.31,3647.58,3683.31,0.240116
1.68485e+06,1.44373e+06,344697,156066,128254,310752,1859.62,-3527.97,3.98837e+06,24182.1,3557.48,4297.16,3455.54,0.388552
1.52408e+06,1.09607e+06,840455,498445,323359,627527,734.282,1011.52,1597.95,1992.44,2449.07,216.2,12785,0.42941
1.5917e+06,1.36706e+06,256418,140369,118745,233943,1582.99,-3960.23,2.98191e+06,20717.2,2013.46,4115.71,2714.88,0.509225
1.7123e+06,1.43852e+06,518060,360639,287315,438777,2376.94,-3944.3,4.21129e+06,25432.5,4401.1,3889.21,3572.99,0.51124
