Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
11831.6,1904.31,1360.82,2107.38
12343.3,2966.98,1278.88,1747.86
10547.5,1276.17,1326.88,3023.78
18414.4,4169.06,3079.57,4842.78
12693.2,2091.51,1612.18,1085.47
13803.1,1135.07,1527.87,2415.95
11787.6,-235.697,2570.17,2453.9
14003.5,2138.44,2206.4,2044.17
9819.2,1138.78,1052.99,696.492
8768.18,1427.66,2116.42,1978.3
12435.8,468.129,1910.13,2998.49
14594.9,3719,2271.96,4213.18
15817.2,3190.93,2150.41,3818.65
8943.22,2046.67,2567.17,1751.72
9677.09,1982.95,1518.57,3213.52
12218,4359.66,1935.52,3590.8
10537.6,1670.12,1208.25,2168.7
25983.4,2699.58,1800.98,4007.46
12457.6,868.788,1417.91,2618.06
11302.3,1550.95,2110.02,2417.35
10665.3,3210.7,1629.77,1044.62
12535.5,4379.46,2143.79,2522.9
17514.2,1980.48,2990.85,4575.94
11997.3,34.2583,1575.04,2128.79
10735.6,5971.58,3924.11,3964.19
10721.9,2508.84,1847.81,3089.23
15930.9,967.052,1480.92,2646.61
11430.8,1334.03,2849.85,4122.24
10673.8,1318.93,1406.79,2303.57
15714.1,15283.6,4272.67,11884.2
24458.8,6928.17,3984.12,7724.05
10376.7,512.03,1926.55,2235.6
11612.5,2369.19,2105.66,1175.32
20013.1,1042.82,2030.66,4001.21
22810.6,4010.83,2337.05,3787.27
14110.2,1504.54,1734.85,2529.84
29977.1,4220.63,2020.04,4126.63
14831.1,628.438,1265.22,3243.85
26843.9,2265.93,1553.32,2606.94
7614.83,1306.43,1594.93,1377.42
31315.1,5099.57,2345.54,7799.2
16657.8,3099.3,2247.25,3301.95
18013.4,3131.98,1665.89,3124.18
12090.6,815.559,1143.59,2251.25
12614.1,3796.59,1903.27,2945.55
13583.6,2845,1850.48,2600.36
14633,2737.03,1714.03,4100.64
14373.4,3117.14,1781.54,2225.41
18236.2,2191.17,1553.91,1595.49
9333.64,-142.18,1436.43,1965.07
41905.2,6393.28,2631.81,4306.69
11225,521.482,1436.24,3275.74
19141.7,1527.19,1524.12,2640.55
17791.4,2974.29,2250.52,3566.26
5932.55,709.135,737.725,931.613
22073.6,2032.82,1394.45,2977.61
11157,1114.38,1883.34,2021.36
7817.66,1123.29,1476.48,2241.46
14656.8,2399.11,1746.65,3595.6
15120.6,559.844,1418.57,3215.45
18898.2,2195.34,2545.22,3798.89
10964.5,1460.84,1465.32,1311.89
11553.8,877.523,879.53,3249.8
11658.4,1871.3,1611.52,1931.05
10318.3,1722.35,2341.01,2171.6
11559.5,3275.03,2627.61,3242.41
13184.3,515.889,944.511,4030.26
16050.5,2864.85,1905.32,3752.66
10256.7,5318.27,1844.83,2298.83
11690,2035.54,1356.24,1755.87
14411.8,3417.33,2373.8,3486.28
9561.46,2077.07,1839.03,2158.64
15820.6,1849.01,2213.15,3246.67
9023.19,2000.77,1552.29,1570.18
11109.6,2508.71,876.189,2072.11
16723.2,1549.16,2080.35,3218.73
14298.3,1291.53,1970.21,4578.63
13536,1227.12,2395.26,1624.18
20581.2,5015.46,4088.19,6627.59
14874,1195.02,1872.85,2574.32
14219.1,3302.47,1743.68,2982.08
13222.2,4665.9,3140.89,4810.41
15000.3,346.74,2026.34,2577.37
19208.8,4006.94,1986.85,3357.36
16811.8,643.659,1528.27,3185.52
24548.7,7187.69,1919.9,4021.59
17950.5,3675.4,2074.11,2967.37
18138.3,3414.6,2057.96,4410.28
11224.3,1958.41,1216.05,1660.91
16775.7,2274.7,1673.65,3096
13868.3,1268.08,1860.05,1535.53
15480.1,3062.93,2178.55,5035.83
13029.9,939.938,1291.72,1650.31
14302,2366.03,1099.3,2810.68
17731.6,3833.12,2907.23,4556.67
14941.5,-284.014,2129.86,2576.6
10925.2,335.48,1051.86,2150.15
8045.27,1625.92,1398.8,2614.07
11994.1,1047.39,1408.05,3017.63
11946.1,3127.75,4936.98,2164.36
12082.5,1609,1583.08,2788.13
11171.4,2427.07,2017.19,2220.73
10481.8,2433.52,1210.28,2866.12
12646.4,1099.3,1215.34,2473.32
12954.8,857.799,1513.81,2184.44
17269.7,3854.04,1916.53,3489.42
12395,1486.99,1651.46,2958.7
19471.5,5391.79,1371.01,3271.69
26890.8,8426.33,4767.95,3270.02
12077.1,4098.27,2224.89,1786.14
12551.5,1352.54,1808.49,3288.47
9969.24,2241.26,1577.62,2289.29
20108.6,10255.8,3815.78,8095.91
12455.8,544.402,2203.66,2611.02
15662.6,2624.56,2308.07,6105.88
9637.06,1094.99,2043.61,2835.49
9623.92,930.64,1278.07,1757.73
9333.3,1534.38,1475.27,2220.39
17188.2,3571.25,2756.1,4196.4
13472.3,1857.91,3270.19,10185.6
10657.3,-495.669,1797.37,2169.37
12106.6,667.079,1433.22,2169.92
14135.9,775.844,2208.02,5146.22
14337.7,2352.36,1208.84,1880.9
14612.9,1718.14,1943.94,2991.87
23961.5,3541.67,5588.77,2954.42
12339.7,1805.83,2104.96,2377.92
9870.96,2894.69,1879.29,3920.41
10984.2,2227.65,1716.26,1528.02
10345.9,1523.41,2931.71,2436.96
28684.6,3945.61,3753.4,1875.38
11235,1688.87,2342.12,2015.44
15276.4,2241.48,1227.31,2983.8
15651.7,1815.2,2657.87,4296.19
15234.9,3833.72,3151.59,1500.72
14138.7,1555.17,2280.89,2788.68
17302.5,3621.54,2861.36,4129.52
9280.56,1518.18,1511.43,2121.85
14679.9,2826.89,1509.3,2764.63
9206.75,1168.33,2053.49,2168.94
15220.3,22.28,1753.36,3037.76
12409.1,1785.07,1457.51,1779.29
9301.29,2255.59,1841.05,2938.65
10232.7,448.064,1498.56,2339.12
15011.1,3777.06,3164.54,3967.94
22145.4,12856.6,5041.34,11408.7
11160.1,3008.75,1063.5,1645.74
16163.7,10291,4834.8,8002.35
17430,2874.24,1557.61,3232.91
12442.9,2585.44,1821.53,3502.98
16530.3,3373.1,1944.2,3737.36
8244.86,3173.26,2038.45,1810.73
14264.7,1742.17,2431.73,4440.54
14432.8,2186.83,2248.84,3511.43
10097.7,40.162,1494.33,1871.33
12552.7,2615.57,1859.32,1782.65
13830,4739.86,1260.13,1887.46
13110.3,2113.04,1607.25,2870.75
19804.2,2117.99,1954.03,2921.68
11217.5,5808.38,2049.03,615.607
15930.8,1465.21,2287.14,2901.62
10134,2074.14,2261.37,2308.86
13037,1493.92,4551.08,2572.94
16270.2,3307.53,1803.92,1945.36
14230.5,1809.11,1184.09,3703.82
11870.6,3108.19,2156.35,2650.66
13338.3,3117.98,2106.99,2271.61
11265,1238.27,1643.19,2702.36
13902.5,2137.31,1823.74,2662.75
17724,2745.79,1533.57,2497.08
13829.4,7956.02,3481.18,6897.16
15504.5,1037.89,2437.09,4397.6
23257,7229.89,2308.41,3813.15
18021.8,3016.92,2209.86,2767.82
8737.42,1765.75,1503.35,1595.88
11917,1548.82,1494.7,3538.15
34528.2,4795.33,2042.21,4975.54
18834.7,3345.72,2546.56,2655.06
14078.9,1714.41,668.467,2903.79
10049.5,-313.06,1244.26,2011.56
16933.5,4916.75,3997.39,2153.66
14237,1646.06,1937.37,2802.77
13162.1,1648.78,2400.93,5280.2
15568.6,796.166,1936.02,2959.79
11854.9,506.849,2035.02,1778.24
13711.6,3001.79,1632.56,2916.91
11368,647.696,2050.97,1877.12
19562.8,4805.19,2296.81,5309.61
15118.8,1193.66,2146.13,1620.76
14506.7,7039.92,4245.13,8817.84
11187.3,4179.06,1787.49,2090.12
11839.3,1924.58,2402.39,2624.57
18835.2,3808.16,5526.56,1865.66
8551.34,4503.43,3029.79,1275.97
10652.7,2269.01,1033.95,2464.7
12024.8,331.119,2224.88,2597.1
16069.8,3302.35,1723.72,3000.63
27120.3,2394.89,869.769,2797.62
14821,3947.75,1848.51,2287.17
9533.57,195.074,1759.93,800.892
20446.1,1981.31,5809.47,2562.97
16274.8,3889.86,1646.95,2999.7
16815.8,1663.07,701.581,517.912
15788.5,2906.37,1330.99,5625.92
21837.2,2544.22,1131,2717.07
14735.3,3236.92,2991.4,2924.64
14749.1,1325.51,2193.22,2990.84
23117,1279.02,1164.73,2426.18
14271.4,3554.49,1706.65,1759.54
12742,1455.21,1019.05,2639.23
13611.6,1689.83,1044.46,2356.08
11139.6,874.921,1704.95,1808.84
14168.6,1154.25,607.966,2811.86
13144.3,1712.06,1737.71,3613.29
13102.5,1592.17,2275.28,2521.44
13578,937.781,1651.27,3024.34
27235.1,5996.28,2312.52,3087.12
