"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.26984e+06,1.06365e+06,623877,663319,542619,502507,10480,-2105.92,16214.9,141300,18585.9,6599.53,133.676,0
1.42363e+06,1.23088e+06,475696,415266,339588,393423,10400.7,-1046.91,120879,119487,17416.9,10256.3,-337.121,0.0172501
1.34727e+06,1.15177e+06,560679,517153,389094,434428,7967.62,-227.215,90909.1,135527,11442.8,7777.53,638.316,0.0255391
1.41727e+06,1.20772e+06,519811,488580,373496,403380,12667.8,-1284.29,14634.3,167760,22160.4,5747.23,545.263,0.118062
1.82016e+06,1.58762e+06,496081,409681,307766,392056,12561.2,-2011.07,17508.4,192085,2357.22,14858.8,550.118,0.130832
1.57346e+06,1.33573e+06,554746,463802,362247,429671,8709.08,-856.994,38123.9,99502.9,6698.08,6270.79,307.788,0.209465
1.49927e+06,1.04731e+06,463295,397267,270750,325712,9813.07,-3826.76,-3045.97,682229,13172.4,7492.8,-303.788,0.214618
2.32816e+06,1.87571e+06,548431,457531,371531,446572,11098.1,-2519.29,56202.5,147832,7026.35,10371.3,1058.61,0.308149
2.53479e+06,2.05153e+06,575044,436193,315928,448042,7635.1,-804.4,51694.6,128061,27943.8,7280.99,953.965,0.310278
1.97924e+06,1.73533e+06,480174,411059,313982,384254,9841.24,-1860.38,-532.533,186278,6539.62,6794.36,309.164,0.356875
1.73369e+06,1.5755e+06,329993,261064,209946,271025,7852.61,-2047.34,199733,218083,6666.81,3571.24,-63.181,0.37715
1.8857e+06,1.61704e+06,599871,467222,350789,465018,11182.2,-1351.35,102374,148394,2969.58,12329.3,392.416,0.383759
2.19473e+06,1.77067e+06,383791,347568,249245,296517,12394.4,-2660.77,-12289.2,211950,31036.7,16316.1,754.796,0.408962
1.72948e+06,1.42604e+06,513904,432713,333048,410218,10172.1,-1902.56,19673.5,228270,10719.1,5500.49,290.777,0.516607
1.72722e+06,1.55068e+06,451456,356322,273125,361147,11368.3,-2411.63,45471.4,173497,20013.5,8429.68,390.962,0.556148
1.75829e+06,1.53637e+06,517073,487919,380314,401563,10524.2,-2537.82,268658,102250,8544.41,8502.29,149.302,0.568581
1.55521e+06,1.27936e+06,462089,384530,299500,377455,12124,-2273.62,-3307.37,131796,11951.5,7789.67,264.386,0.589976
2.06617e+06,1.71201e+06,359563,296042,248003,296573,6684.33,-2703.33,-12198.8,154985,68562.1,17409.4,184.126,0.612378
868320,612830,417796,369669,280477,325023,7447.72,-2197.54,9403.54,130131,35224.7,6334.61,406.905,0.634333
1.54382e+06,1.35469e+06,436925,362861,302368,375147,7549.65,-1778.62,20859.1,129039,7341.36,5549.36,90.1961,0.648559
2.39251e+06,2.00221e+06,438029,368399,281365,355196,8475.39,-3577.78,2163.23,186502,81972,26419.8,808.287,0.669057
1.70587e+06,1.47906e+06,480266,406029,315437,373983,17941.9,-3172.42,41991.8,184441,14383.8,11835,44.3353,0.687652
2.25011e+06,1.94949e+06,483256,428671,340360,379932,8382.34,-1872.52,40252.5,285077,26256.5,9001.38,822.745,0.690676
1.45124e+06,1.2681e+06,569480,492027,380804,460933,9475.33,-89.4344,17402.1,180883,21168.9,7099.64,268.354,0.716215
1.48165e+06,1.26226e+06,554369,480386,356400,422907,13121,-1623.22,41744.3,95338,18696.1,10126,673.667,0.726744
1.78729e+06,1.53857e+06,562145,505878,404146,443912,15098.9,-1956.14,14253.4,152606,8101.56,13329.8,281.706,0.728649
1.72566e+06,1.4295e+06,579217,442800,322101,444328,9954.85,-1465.19,428.507,169919,11187.2,8207.5,451.419,0.746235
1.3802e+06,1.17783e+06,558837,426483,348465,464463,9357.59,-2036.49,11301.6,143144,17820.1,7499.49,297.372,0.751499
2.0021e+06,1.67526e+06,279428,237339,198843,231365,6897.46,-2237.56,51517.4,172448,37973.9,14704,494.855,0.782863
1.64148e+06,1.47071e+06,479816,425481,341375,387011,9746.26,-2639,94872.1,211837,47783.1,8785.13,-54.4406,0.784207
2.05826e+06,1.79371e+06,337740,282817,225626,281109,9437.81,-1945.58,-2308.72,160915,20270.4,4522.83,-128.711,0.803362
1.93498e+06,1.72489e+06,442211,335672,279688,369892,8670.62,-1859.22,13810.7,189730,15380.9,5667.06,745.936,0.808514
2.34138e+06,1.74598e+06,783726,645345,437086,533459,24712.4,-2577.73,-12713.8,289840,16545.1,18184.7,1438.28,0.816355
2.08824e+06,1.77868e+06,388286,329642,250738,314356,7787.87,-3163.04,10270.1,124636,44314.5,25480.7,201.256,0.853096
1.62954e+06,1.29975e+06,733320,583431,424083,558049,13714.5,-3066.56,727.266,244035,36161.1,10656,378.231,0.87561
2.27716e+06,1.94403e+06,283914,234808,186331,232931,8553.64,-3679.69,19897.8,433319,29344.7,17235.1,137.113,0.876731
1.444e+06,1.1451e+06,737086,653724,471942,549373,15670.2,-1500.49,50043.2,209273,40718.4,17906.4,809.936,0.902382
1.66121e+06,1.42845e+06,687265,526565,402252,534923,15419.1,-1757.36,1302.47,169406,17121.7,12283.3,745.134,0.902718
1.37262e+06,1.10106e+06,692635,588469,455706,532559,11469.2,-1930.9,15001.5,140901,26036.2,9698.16,1079.92,0.910223
1.67617e+06,1.50653e+06,471306,408896,324339,370448,12300.7,-2212.86,41108.1,190262,13085.2,8804.19,816.673,0.927697
2.34173e+06,1.95442e+06,344950,293447,228930,273674,7153.4,-2928.18,15699.2,120378,49513,13595.5,570.921,0.956932
1.67568e+06,1.44334e+06,447259,359360,275996,352573,12629.4,-2783.85,38064.1,115870,46068.3,8533.12,421.532,0.960069
1.57843e+06,1.39941e+06,502289,388918,310356,412317,8751.78,-1098.13,39367,82072.9,14639.7,5760.29,368.559,0.973286
1.81566e+06,1.61322e+06,498303,397036,316618,401153,7436.04,-1041.63,4055.56,71884.7,16165.8,5629,443.125,0.97407
