"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.23212e+06,970874,157748,242429,200307,140618,1866.59,-5673.75,1.91511e+06,31502.5,-284.762,3704.53,6669.68,5.5106
1.42058e+06,1.18861e+06,155566,203565,180186,144255,2311.99,-6974.32,2.25048e+06,30316.9,979.351,3808.41,6875.52,5.5802
1.63643e+06,1.23685e+06,461618,1.40696e+06,1.07278e+06,340396,3399.3,-7688.31,2.98019e+06,31173.1,5408.4,4302.97,12251.9,5.5808
1.46071e+06,1.15376e+06,158966,209612,179160,146028,2589.74,-7603.61,2.26284e+06,28054.3,1289.01,4486.2,6676.52,5.595
1.4754e+06,1.10239e+06,184985,266295,216616,164945,3315.03,-7365.69,2.40204e+06,37165.4,2874.59,4480.9,9487.89,5.6496
1.37298e+06,1.06887e+06,169041,217284,184098,155935,1969.33,-7627.18,2.1194e+06,27503.4,2659.22,4109.64,7635.92,5.8629
1.37063e+06,1.07883e+06,145366,232061,201981,133040,1941.05,-6898.54,2.10425e+06,27599.6,3375.25,4002.02,6793.34,5.8732
1.34704e+06,1.1087e+06,170851,231687,213804,163494,2069.26,-7353.45,2.29124e+06,26608.9,2377.32,2815.16,7106.85,5.9279
2.00389e+06,1.5432e+06,257417,361635,305840,233485,3329.56,-11396.5,3.60016e+06,32667.3,6639.32,4693.27,11634.3,5.9679
1.52834e+06,1.22316e+06,98181.6,134721,115481,89246,1338.65,-8306.6,2.32769e+06,21790.6,486.613,3091.54,7880.11,6.0424
1.51877e+06,1.25905e+06,114905,151156,132469,106544,2088.29,-8511.39,2.4719e+06,24481.4,1554.16,2896.63,7744.73,6.0981
1.5595e+06,1.2657e+06,112942,168054,143217,103695,2467.01,-9079.74,2.63526e+06,22240.3,-1020.65,3703.54,8029.4,6.2507
1.43463e+06,1.1857e+06,169197,208799,182674,157850,2133.41,-10174.1,2.98112e+06,18813.4,1394.94,3323.21,8644.49,6.2593
1.44585e+06,1.2228e+06,124254,150989,138278,118634,2390.48,-9293.82,2.65107e+06,21401.4,1831.39,3388.27,8097.2,6.2606
1.3362e+06,1.07210e+06,151547,172981,149057,141282,2103.88,-8427.92,2.50496e+06,25730.7,2933.12,3981.88,7738.51,6.2624
1.41293e+06,1.10269e+06,125143,184758,153452,113674,1795.89,-3245.82,1.97234e+06,22360.6,1254.04,3226.62,5622.94,6.2653
1.36372e+06,1.05643e+06,179126,328360,245789,155423,1803.37,-7522.46,2.36368e+06,26769.4,937.563,3999.13,8183.06,6.4757
1.00313e+06,801770,167816,196007,159871,150041,1942.11,-6898.98,2.15948e+06,24005.2,2561.92,3540.17,6672.76,6.525
1.41141e+06,1.15561e+06,138719,209135,175800,125159,2332.17,-7019.43,2.38077e+06,28817.3,2156.94,4010.61,7549.15,6.5445
1.41027e+06,1.1751e+06,159478,243375,189504,139613,1891.68,-8167.46,2.49731e+06,29050.6,704.581,4646.67,8268.4,6.5905
1.5721e+06,1.34412e+06,151416,180653,160868,144083,1889.28,-10162,3.00524e+06,27046.3,244.749,2842.03,9080.29,6.6071
1.35177e+06,1.07427e+06,151007,184631,157425,140578,2233.26,-8493.67,2.49695e+06,27982.1,1562.86,3154.34,7319.01,6.6508
1.63186e+06,1.23781e+06,168673,225865,182849,152656,2121.09,-7616.84,2.6129e+06,30050.8,1497.23,3524.58,7832.41,6.682
1.43176e+06,1.21485e+06,107107,125319,114649,102958,2063.63,-4625.88,1.87228e+06,18078.9,4035.27,2629.29,5607.01,6.7605
1.43254e+06,1.19842e+06,170460,222332,193528,154963,2089.92,-8333.14,2.6051e+06,28620.7,1926.58,3808,8569.12,6.81
1.45166e+06,1.14481e+06,163440,200515,166002,147963,2739.96,-11220,3.60218e+06,29645.1,348.357,4806.82,10690,6.8317
1.08419e+06,839023,169674,191078,159107,159464,1517.96,-6337.84,1.98443e+06,22700.9,638.522,3639.22,5925.83,6.8621
1.32234e+06,1.10382e+06,146915,205371,173876,131820,1872.93,-5727.25,2.34879e+06,28133.2,415.503,3740.64,7626.17,6.9127
1.23025e+06,971404,177482,388396,343132,162232,876.016,-4865.89,1.93054e+06,23294.8,1865.11,4523.26,6605.24,6.9677
1.51188e+06,1.20596e+06,116330,143805,121993,108394,3357.87,-8516.6,2.46236e+06,17782.3,2228.61,2805.55,7573.86,6.9688
1.54815e+06,1.27823e+06,164301,286680,273198,156855,1599.36,-8111.67,2.67552e+06,40186.6,1323.01,4551.39,7876.69,6.9948
1.28883e+06,980941,160891,192379,159272,143830,2468.14,-8975.57,2.56259e+06,32249.5,2394.07,3252.03,7667.6,7.0033
1.52477e+06,1.27486e+06,113757,142667,129050,109480,1971.87,-7718.62,2.37699e+06,19919.2,1826.84,2437.57,7682.83,7.0287
1.59546e+06,1.29344e+06,162637,211787,180735,150604,2403.45,-12885.8,3.67111e+06,26773.4,1481.52,4862.95,11184.1,7.0346
1.58573e+06,1.3396e+06,114612,177916,163106,106604,2069.65,-5906.23,2.35508e+06,29276.6,2460.33,3850.95,7596.46,7.2578
1.53276e+06,1.20158e+06,155786,177574,141761,142053,2577.67,-11062.1,3.13812e+06,26535.2,-205.611,4232.43,9370.12,7.3547
1.45168e+06,1.22857e+06,122426,127511,112417,117373,1615.42,-8768.67,2.84269e+06,13824.8,-162.152,3291.34,7735.14,7.3946
1.48324e+06,1.18037e+06,136256,212882,184013,126584,2800.14,-7506.54,2.42285e+06,26979.8,5596.39,3003.31,7678.51,7.3956
1.25396e+06,1.00535e+06,152929,206654,177217,140651,1836.97,-7806.4,2.41434e+06,26595.3,3269.11,3553.98,7444.14,7.3988
1.40027e+06,1.10338e+06,163943,243534,202954,145849,2135.4,-7227.05,2.36857e+06,31168.3,3763.63,3756.61,7668.65,7.4806
1.36541e+06,1.06946e+06,140318,154454,129883,130057,3086.26,-7415.69,2.60197e+06,36488.6,7364.93,5759.81,8010.81,7.5097
1.55291e+06,1.22375e+06,204026,359011,310110,185353,2432.06,-8219.89,2.59246e+06,30165.8,3042.31,4189.42,8696.7,7.534
1.33517e+06,1.04314e+06,181225,251067,211225,164859,2025.32,-7505.17,2.40377e+06,31489.9,1206.22,3750.41,7298,7.596
1.41131e+06,1.12905e+06,144184,186404,160761,133495,2106.11,-7714.14,2.33291e+06,21931.4,832.308,3484.5,7030.28,7.749
1.38321e+06,1.1162e+06,164275,215300,187767,151757,1663.95,-8494.28,2.77755e+06,26107,2103.37,4689.9,8745.51,7.7528
1.31476e+06,1.04366e+06,150999,260150,224621,137156,1738.26,-6928.54,2.07888e+06,29481.2,251.103,5440.94,7077.8,7.7985
1.30776e+06,1.09178e+06,144687,202914,179965,135245,1952.45,-5974.24,2.44565e+06,25096.9,1284.92,3512.29,7544.41,7.8025
1.53797e+06,1.32334e+06,113301,135624,122741,105206,2603.04,-7310.67,2.39473e+06,17030.3,50.5605,3249.16,7370.21,7.8461
1.32076e+06,1.08375e+06,130838,197655,178765,122951,1586.88,-6141.32,1.85304e+06,25948.9,1913.92,3272.92,6329.63,7.8622
1.44778e+06,1.17927e+06,142689,197872,177760,132326,2045.79,-7751.89,2.56328e+06,29997.2,1732.09,4710.81,8149.31,7.8819
1.45089e+06,1.17894e+06,128446,142954,121519,122253,1905.69,-7497.03,2.3109e+06,18619.8,2161.34,3852.77,7272.21,7.8992
747527,577700,128166,189664,161335,112095,1056.74,-4160.56,1.94484e+06,22543.2,1214.93,3182.94,6272.83,7.9721
1.66016e+06,1.33995e+06,134747,195150,170883,127979,1967.67,-9403.57,2.90653e+06,21723.1,2719.49,3154.88,8618.75,8.0396
1.48377e+06,1.23907e+06,104040,143114,120547,94091,2081.26,-6617.79,2.20098e+06,22577.5,593.652,3992.41,6895.04,8.0882
1.4931e+06,1.15264e+06,171467,262357,213128,155946,1971.6,-3289.96,2.38886e+06,24683.6,1370.41,3583.33,7055.75,8.1401
1.18918e+06,973350,138524,214043,195495,127704,1332.61,-6188.45,2.13783e+06,32277.3,2038.81,4265.16,7082.79,8.156
1.48903e+06,1.25229e+06,140977,161926,143898,133593,2563.38,-5736.39,2.66867e+06,20496,1489.47,3671.6,8112.58,8.1656
1.45669e+06,1.25638e+06,122327,149095,136688,115311,2243,-8348.14,2.16108e+06,20291.3,21.2021,3013.69,7279.18,8.174
1.13554e+06,913985,158237,245010,212013,142015,1071.32,-7727.01,2.99665e+06,28034.2,1806.42,3699.09,9765.2,8.2402
1.5499e+06,1.25130e+06,148509,227146,189860,139107,2820.77,-5900.42,2.2817e+06,22370.2,8015.43,2176.13,6641.48,8.2875
1.48986e+06,1.21935e+06,194256,270450,212291,161623,1952.96,-8018.45,2.48432e+06,23406,1722.71,3689.08,7833.51,8.3201
1.277e+06,1.03263e+06,162880,260715,230761,147743,1817.39,-7281.67,2.3224e+06,29029.7,2449.21,5105.18,7625.35,8.3443
1.9654e+06,1.54424e+06,182155,262416,222779,162993,1870.01,-7400.72,2.49997e+06,33835,1770.27,4933.35,8236.48,8.3479
1.3696e+06,1.07311e+06,171756,233645,193919,157033,1884.44,-4578.55,2.47607e+06,29666.8,5420.17,4190.89,8128.02,8.3962
1.38283e+06,1.17139e+06,113272,135609,121458,108776,2220.86,-5569.77,1.74345e+06,17498.1,-636.288,3136.15,4831.3,8.405
1.63553e+06,1.3603e+06,119259,173270,158248,112026,2102.15,-7414.07,2.75786e+06,27237.5,3317.52,3347.09,8065.82,8.4142
1.21063e+06,976402,155443,164798,139148,141051,2591.67,-8048.35,2.65909e+06,33037,3650.02,8567.79,7917.93,8.4151
1.32737e+06,1.09777e+06,131737,127810,110801,119924,2537.57,-6734.57,2.30561e+06,24549.6,3547.19,4541.34,6501.2,8.4477
1.51183e+06,1.21993e+06,160225,210464,172829,143299,1594.89,-9064.52,2.8737e+06,22365.1,2422.84,3791.89,9671.05,8.4852
1.45491e+06,1.14213e+06,142994,207712,174738,132883,1600.61,-4880.62,1.85138e+06,25345.8,1331.46,3115.84,5724.36,8.5278
1.4543e+06,1.18031e+06,148442,203395,179702,138949,2431.1,-7641.63,2.44799e+06,28761.2,2650.52,3998.93,8247.6,8.5644
1.4455e+06,1.23593e+06,112072,130783,119609,106217,2026.48,-8539.98,2.80455e+06,20696.3,4630.52,2255.86,8875.24,8.6031
1.30372e+06,1.01973e+06,141405,238882,204448,128181,1439.45,-4845.08,2.14076e+06,23413.6,2062.25,3519.63,6697.65,8.6538
1.39866e+06,1.09264e+06,150649,238462,200502,136250,1238.28,-6490.84,2.38646e+06,30225.9,1327.6,4176.85,7322.89,8.6569
1.37207e+06,1.02361e+06,199241,314669,254478,177287,2458.27,-2540.86,2.73443e+06,50440.1,7358.17,3589.75,7408.67,8.7391
1.59398e+06,1.29497e+06,198384,246230,214541,186173,1922.79,-11394.6,3.19931e+06,40029.1,4871.52,5493.69,10531.7,8.8155
1.54848e+06,1.24233e+06,118661,188576,158323,106779,2601.04,-6429.88,2.21453e+06,26406.2,2036.84,3511.09,6528.82,8.8212
1.46313e+06,1.18215e+06,114688,159746,141284,107409,2364.35,-6386.97,2.06781e+06,26529.6,3251.94,3731.57,6261.35,8.8395
1.22041e+06,960852,140777,175106,152116,130437,2303.99,-7055.06,1.98257e+06,27280.5,958.93,4054.32,5463.89,8.8409
1.29199e+06,1.03764e+06,185527,238077,204073,174353,2179.68,-9833.13,2.47113e+06,28846.9,-655.45,4495.51,8187.15,8.843
1.36403e+06,1.12812e+06,152252,181787,159305,140495,1974.89,-7409.67,2.32925e+06,29596.8,1073.67,4229.66,7003.58,8.8438
1.64656e+06,1.28316e+06,121537,169998,140083,109135,2053.58,-5564.44,1.95493e+06,27145.6,2810.68,4155.81,6145.69,8.8573
1.2187e+06,962957,147858,208992,174717,131983,1704.24,-7167.38,2.39817e+06,29765.1,3929.27,2925.49,7506.53,8.8934
1.31221e+06,1.004e+06,151284,177970,142226,137732,3045.28,-6747.33,2.27648e+06,41360.5,1631.03,3701.32,7463.6,8.9529
1.49858e+06,1.18116e+06,122691,191843,168143,116351,1889.29,-5439.58,1.96708e+06,24612.6,1676.31,2382.5,6884.42,8.9776
1.4411e+06,1.13058e+06,183703,292508,252951,166207,2643.4,-6670.22,2.3903e+06,41018.7,3110.29,4483.34,7321.35,9.0123
1.35463e+06,1.13505e+06,129521,179452,161572,118801,2108.98,-5048.32,2.15945e+06,24542.3,4217.62,3214.88,6804.5,9.044
1.37424e+06,1.08974e+06,154181,233367,195240,141419,1696.51,-7388.39,2.40018e+06,29510.2,1494.06,4043.74,7651.16,9.0493
2.01714e+06,1.60604e+06,242367,268491,228786,221244,2511.55,-9327.28,2.91514e+06,26645.3,2986.35,3938.65,8953.91,9.1612
1.50282e+06,1.27226e+06,115113,149364,135473,107669,1781.78,-6802.95,2.21633e+06,21355.3,2734.9,3245.84,6928.71,9.1717
1.47362e+06,1.22224e+06,108297,162068,145400,101478,2611.63,-7132.98,2.21591e+06,25512.2,295.226,2968.79,7337.97,9.1736
1.40019e+06,1.09491e+06,132135,209711,171335,119121,1704.27,-3206.65,2.02938e+06,21421.6,2542.37,3159.33,5304.06,9.1742
1.53903e+06,1.26055e+06,134235,187545,164358,124274,3460.75,-9865.09,3.4617e+06,20086,3379.92,4450.97,9981.11,9.1928
1.27723e+06,1.00451e+06,125996,175135,148204,112329,1679.24,-5428.88,1.9481e+06,26134.8,2667.47,3678.41,6601.28,9.2106
1.36685e+06,1.14559e+06,192807,323559,292550,176724,2700.24,-5759.6,2.27178e+06,29132,3028.84,3568.98,7591.86,9.2743
1.41264e+06,1.16393e+06,124807,175635,152926,112981,1623.49,-6278.23,2.41402e+06,23160.5,1570.04,3941.51,7408.17,9.2816
1.38226e+06,1.11834e+06,174418,209303,175215,157964,2021.08,-8402.29,2.77135e+06,26067.2,2602.89,4029.7,8120.1,9.2943
1.28882e+06,1.047e+06,174049,211863,187430,163443,2057.29,-5586.04,1.759e+06,34138.9,1733.4,4440.03,4994.43,9.3136
1.45124e+06,1.18036e+06,142748,141632,120453,133824,2337.44,-7237.25,2.26845e+06,17235.7,2025.44,3518.24,6455.26,9.3255
1.23461e+06,1.03593e+06,163153,201049,175311,154724,1800.45,-4864.53,1.69737e+06,22290.3,966.096,3718.15,5527.79,9.3749
1.39769e+06,1.14756e+06,172693,239509,221850,160257,1438.83,-6043.26,2.52331e+06,31422.7,1879.18,3506.72,8051.17,9.4474
1.2454e+06,992162,144741,173601,149154,136922,1646.87,-6775.17,2.19774e+06,22847.4,741.926,3141.38,6943.68,9.464
1.30828e+06,1.05374e+06,126056,210107,187571,117449,1033,-3681.29,1.59101e+06,26020.6,1291.95,2891.53,5655.91,9.4863
1.26696e+06,1.00417e+06,167109,189481,154716,152814,2253.39,-6494.65,2.27381e+06,23074.4,1808.96,2968.02,7221,9.5018
1.37536e+06,1.09832e+06,139992,265763,236695,131221,5349.44,-6039.9,2.54566e+06,27616.8,6732.48,2941.11,7603.12,9.503
1.57644e+06,1.33568e+06,136385,190498,166297,126504,2275.56,-5754.11,2.29229e+06,21702,89.7637,3103.78,7104.66,9.5212
1.31413e+06,1.08788e+06,156328,216895,192675,142615,2254.22,-6327.4,2.41278e+06,29612.2,1474.02,4518.7,7582.43,9.5544
1.17476e+06,977274,133445,201144,178761,123516,915.506,-5507.41,2.0921e+06,26508.7,-1034.57,4238.92,6658.29,9.5706
1.5042e+06,1.29256e+06,139749,215107,210078,135832,1882.01,-5223.84,2.05527e+06,26032.6,-199.957,3699.45,6192.76,9.5759
1.3584e+06,1.08958e+06,227819,270355,256200,221182,2291.33,-8328.04,2.91504e+06,26397.9,3662.8,4068.39,9186.38,9.5879
1.38755e+06,1.07059e+06,172816,270079,233810,162204,1307.83,-5145.91,2.20247e+06,24672.2,2401.4,4266.07,6774.44,9.6642
1.49809e+06,1.24244e+06,130123,190061,166032,119751,1846.91,-8379.01,2.67312e+06,23593,1079.55,3813.09,8373.54,9.6687
1.51503e+06,1.27609e+06,141533,253839,236318,133305,1876.66,-4641.79,1.96677e+06,20038.4,-253.468,3210.96,5976.32,9.675
1.66016e+06,1.33765e+06,144362,202358,169424,132669,2050.21,-8900.37,2.5528e+06,21839.5,1463.07,3256.36,8313.92,9.7215
1.33194e+06,1.08142e+06,153289,229482,195600,140132,929.25,-5201.41,1.96353e+06,28622.5,137.15,4294.27,7201.15,9.7583
1.42045e+06,1.18593e+06,124165,117952,105280,116648,2182.84,-7793.41,2.33306e+06,16859.8,1717.23,4774.94,6960.13,9.7656
1.15092e+06,891592,163969,265885,231594,151750,5474.65,-3553.9,1.9717e+06,30655.3,2707.22,6863.97,6785.14,9.7775
1.46173e+06,1.20457e+06,123799,201399,179863,115063,1100.83,-4662.68,2.13589e+06,26767,930.313,3107.04,7454.22,9.7781
1.41842e+06,1.13775e+06,154947,184316,153875,142219,1771,-7876.69,2.41342e+06,25419.5,3452.13,4215.64,7325.72,9.8199
1.27676e+06,988612,160805,248439,206947,144515,1596.46,-5439.02,2.31382e+06,25715,1930.36,4324.08,6941.73,9.8253
1.39007e+06,1.11973e+06,118617,114327,98723,112793,2119.45,-8397.53,2.50034e+06,19115.9,-1035.87,3394.89,7436.02,9.8445
1.8158e+06,1.43712e+06,154673,230331,190919,137814,2720.83,-7551.28,2.19548e+06,25398.4,1899.74,3614.88,6409.2,9.8488
1.6809e+06,1.36792e+06,129607,194587,175313,118200,1705.29,-9190.78,3.02504e+06,18075.7,1126.74,2210.7,9806.63,9.9052
1.20519e+06,954391,150072,266594,229888,138817,1436.4,-4410.29,1.89593e+06,25099.2,2020.46,3985.2,6058.34,9.9221
1.53486e+06,1.318e+06,118855,134374,117839,110452,1927.27,-6674.44,2.42676e+06,21344.8,1706.24,3068.92,7672.69,9.9402
1.27317e+06,987201,180050,252964,211351,164554,1728.51,-3440.28,1.68964e+06,24870,2259.65,3317.36,4954.09,9.9652
1.31272e+06,1.0226e+06,156412,245753,209094,144313,990.913,-2600.71,2.36589e+06,21772.4,871.854,3090.09,6184.11,9.9791
1.17744e+06,924515,143052,254541,215762,129476,1911.82,-4807.48,1.92707e+06,31864.5,1189.56,4156.98,6440.73,10.0257
1.27624e+06,970678,162893,225392,186183,147366,1279.07,-5140.27,2.22189e+06,24696.6,2774.17,3152.73,7220.52,10.0432
1.3691e+06,1.09774e+06,120206,202904,179162,111147,1694,-6182.91,1.96636e+06,24504.6,1493.45,3004.36,6694.5,10.0437
1.49663e+06,1.14882e+06,147000,196204,160295,133089,2304.16,-5475.91,2.68414e+06,26071.7,1543.92,4154.98,7894.77,10.0761
1.64374e+06,1.37004e+06,167106,279914,252253,158845,2033.71,-5124.06,1.79724e+06,28394,4596.36,4124.25,6398.37,10.1605
1.26985e+06,970143,151508,223840,179920,135900,1692.12,-4492.07,2.02382e+06,31456.7,-136.344,4216.36,5525.01,10.1673
1.30711e+06,1.04943e+06,189464,235956,200606,171883,2366.99,-6652.66,2.1554e+06,27799.8,2784.7,4305.91,6833.46,10.1922
1.45618e+06,1.20714e+06,141721,170354,146197,129849,2355.18,-9196.33,2.78218e+06,28596.3,1983.2,3855.95,8629.25,10.2156
1.44021e+06,1.17159e+06,129047,217423,177077,114097,2064.98,-6400.73,2.51826e+06,29794.5,1306.2,4198.05,7871.32,10.2387
1.53512e+06,1.2276e+06,126119,209075,177391,118811,1681.78,-2776.36,1.8612e+06,20850.9,1064.97,3128.64,6857.93,10.2457
1.1593e+06,945604,395652,720103,536441,270895,1488.03,-5721.19,2.07902e+06,24214,3180.5,3662.89,7085.18,10.2504
1.29985e+06,1.06732e+06,187703,257715,212449,169826,1752.85,-6172.94,2.13509e+06,28162.8,2258.52,3114.88,6999.94,10.2684
1.32414e+06,1.07253e+06,137411,145304,127862,131240,3278.42,-9191.93,2.7898e+06,25701.6,6819.01,5453.33,8096.27,10.2976
1.7374e+06,1.40013e+06,176166,223869,195963,165114,2130.99,-8338.71,2.32931e+06,25459.2,1658.58,4173.37,7068.75,10.2994
1.3649e+06,1.12991e+06,120873,117424,103029,114362,2392.04,-8326.99,2.55323e+06,17070.3,1077.32,4336.84,7931.02,10.3101
1.56586e+06,1.25821e+06,150467,225235,199798,141625,3663.05,-7893.72,2.65343e+06,42753.4,1144.2,4313.4,8425.21,10.3668
1.15076e+06,925081,215323,236420,206713,204063,1165.26,-7552.63,2.24575e+06,24014.5,2259.27,4270.09,7513.31,10.3699
1.11079e+06,883571,138389,232165,196722,126505,2074.15,-3604.95,1.64082e+06,26532.2,2706.29,4328.42,5095.32,10.4085
1.50194e+06,1.23004e+06,121024,132168,112614,111430,2001.78,-6969.02,2.17909e+06,19438.2,884.61,3966.05,6729.05,10.4168
1.53156e+06,1.21591e+06,122408,157895,132903,111769,2599.31,-8640.17,2.41701e+06,23775.6,395.51,4128.67,7284.58,10.424
1.49218e+06,1.20309e+06,138858,148363,122493,127873,3004.29,-7825.78,2.2174e+06,21835.3,3031.16,2525.98,7220.81,10.4405
1.58762e+06,1.1364e+06,317705,474966,368087,270794,2312.92,-7902.79,2.35959e+06,32591.4,3862.8,4575.05,7666.97,10.4818
1.258e+06,1.02787e+06,184454,342233,274106,158519,2359.4,-6127.87,1.91298e+06,27800.9,1505.82,2733.34,6521.48,10.5171
1.36897e+06,1.08936e+06,192616,368116,289658,159982,1619.46,-5639.98,1.98375e+06,26935,1907.95,3212.82,7297.69,10.5418
1.49635e+06,1.29858e+06,97698.4,118705,109727,93504,1748.17,-6593.33,2.18831e+06,17619.5,3091.88,3815.15,6056.75,10.5523
1.50847e+06,1.19013e+06,168000,319218,255185,141097,2347.42,-7354.9,2.73124e+06,18245.4,2754.77,2738.08,8380.12,10.5887
1.37561e+06,1.061e+06,163912,205591,163664,146916,1574.11,-9783.43,3.01534e+06,28014.2,1587.04,4030.9,9579.29,10.5966
1.55949e+06,1.31082e+06,155159,206981,181394,140888,4371.67,-10211.1,3.15424e+06,31632.5,4870,4675.94,10324.8,10.5983
1.10022e+06,885428,174413,172595,144860,161239,1502,-6809.26,2.15674e+06,25542.8,1517.31,4628.39,6240.24,10.6153
1.53856e+06,1.27802e+06,151040,222258,193582,138576,2301,-7254.62,2.56339e+06,32556.1,2066.23,4737.12,8590.66,10.6379
