"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.34628e+06,1.09379e+06,153493,146750,126428,143625,1600.72,-8636.79,2.76214e+06,23204.8,386.157,4104.31,7718.79,15.5611
1.57995e+06,1.23118e+06,186401,229816,192408,166935,2967.4,-6388.58,2.26632e+06,52330,8417.35,7946.97,6760.12,15.5681
1.20065e+06,956646,128674,156226,128160,118876,935.212,-5285.1,1.86321e+06,23088.3,132.914,4234.7,5984.26,15.6154
1.32753e+06,1.03231e+06,213721,271541,229433,195553,2139.15,-5432.17,2.07631e+06,33319.3,1416.52,5028.07,7006.67,15.6292
1.08711e+06,839912,99052,98028.6,80022,86330,1451.87,-8155.38,2.68354e+06,24008.3,306.852,4186.48,8658.85,15.6404
1.51363e+06,1.26994e+06,118908,146963,127240,110408,2498.81,-7630.09,2.31819e+06,20669.5,989.915,3176.27,7725.48,15.6574
1.62033e+06,1.26414e+06,176688,260866,218286,163146,1415.49,-4170.53,2.38951e+06,20030.2,1058.8,4115.65,6369.8,15.6623
1.35917e+06,1.12286e+06,142384,160270,140688,133778,2136.14,-7516.01,2.51553e+06,25999.5,1717.02,4123.71,6986.41,15.7015
1.56166e+06,1.34839e+06,117801,233064,207793,106531,2056.97,-5622.67,1.99325e+06,22378.5,656.636,3266.12,6280.33,15.7381
1.66075e+06,1.31055e+06,158357,200877,176393,150811,2639.6,-7258.17,2.3934e+06,26796.7,3427.34,3855.79,8359.52,15.7432
1.37879e+06,1.12238e+06,138697,144553,123228,127894,2150.52,-6774.97,2.2367e+06,17080.8,1451.22,3378.02,6330.03,15.7751
1.15e+06,895891,146539,163824,133796,135917,2221.56,-6321.41,2.03895e+06,22651.7,-230.913,2902.49,5480.77,15.7847
1.28395e+06,1.02651e+06,166915,269627,225924,151058,2033,-5761.09,1.93659e+06,30279.8,2433.57,4274.94,6509.89,15.8087
792900,612102,140905,292411,257799,125616,1010.46,-3534.39,1.55817e+06,21423,2214.96,3458.09,5331.48,15.8089
1.5823e+06,1.25888e+06,120929,205336,177874,110617,2115.87,-3572.27,1.57493e+06,18423.9,913.888,2078.04,4841.53,15.9113
1.37037e+06,1.05387e+06,119254,157507,132053,107774,1072.27,-2961.62,1.68894e+06,22403.9,1471.91,3287.14,5095.88,15.9118
2.02151e+06,1.44842e+06,235954,336156,265334,203297,2745.43,-9047.64,3.05732e+06,49297.1,3529.17,5663.49,10751.7,15.9644
1.48348e+06,1.17886e+06,161978,255854,220475,150114,2033.35,-8101.32,2.68198e+06,29763,1308.55,4672.02,8463.92,16.0989
1.30416e+06,1.04737e+06,164499,225488,188349,145654,1955.64,-6723.92,2.29277e+06,35272.3,5050.38,4719.84,7969.53,16.1088
1.42238e+06,1.2036e+06,117287,167838,153052,109948,1740.11,-5865.85,2.09166e+06,26307.9,1050.81,4020.74,6685.34,16.2311
1.32408e+06,1.12446e+06,134140,177819,160189,124227,1674.16,-6558.95,2.16818e+06,23814.3,2616.06,2253.07,7107.36,16.2524
1.34913e+06,1.03558e+06,171331,285447,215599,146932,1902.05,-2978.1,1.84535e+06,29818.3,1602.6,4715.03,5364.8,16.3577
1.50558e+06,1.27914e+06,132955,167567,150403,123040,2035.82,-6490.16,2.38018e+06,26327.5,2683.38,3256.94,7447.33,16.361
1.46083e+06,1.13411e+06,132915,181998,153691,125984,1160.79,-4515.59,2.17521e+06,20599.8,798.091,3861.86,6236,16.4179
1.25253e+06,989790,152933,166267,138404,138969,984.795,-3646.89,1.65879e+06,22783.7,124.656,3131.38,5555.16,16.4375
1.56154e+06,1.33974e+06,183598,245072,228904,173060,2674.23,-9090.17,2.83318e+06,24083.6,897.616,3994.31,9054.91,16.4549
1.58688e+06,1.23444e+06,116643,169973,138366,106687,911.165,-2857.21,2.00633e+06,15073.4,616.227,2951.45,5394.59,16.4602
1.27559e+06,1.00231e+06,142827,165947,131302,127436,1037.86,-5224.58,2.21734e+06,28095.1,2137.46,4318.99,9537.05,16.4752
1.77503e+06,1.35095e+06,160025,249093,214693,142454,1635.33,-6595.54,2.33901e+06,28812.5,1497.82,3554.29,8083.72,16.4886
1.54999e+06,1.28866e+06,131624,166785,147234,121026,1554.35,-8124.13,2.89917e+06,23987.5,128.409,3762.02,8727.94,16.5552
1.42195e+06,1.17755e+06,125904,168564,142154,111666,2336.68,-6117.18,2.00334e+06,23619.8,3675.64,3987.54,5619.92,16.6164
1.25436e+06,1.05780e+06,121924,109556,96105,114339,1554.66,-5759.12,2.00558e+06,15572.6,1913.78,3869.82,5436.29,16.6536
1.38004e+06,1.14274e+06,124238,128329,112905,118741,1482.21,-8207.55,2.40110e+06,9447.37,919.866,2830.44,7434.74,16.6713
1.06173e+06,843512,147467,140431,118667,134960,2344.93,-5876.98,1.96345e+06,21166.4,2327.98,4294.31,5674.46,16.6845
1.4941e+06,1.2393e+06,149234,185629,161352,137358,2635.31,-7103.37,2.03826e+06,36510.5,2096.92,3815.04,6559.09,16.7204
1.30697e+06,1.01343e+06,130725,138800,114753,119526,1290.04,-5890.86,2.20063e+06,26805.1,1256.27,3682.8,6644.44,16.7254
1.17118e+06,903207,300030,558103,516427,282423,2101.97,-4483.68,2.12391e+06,36673.9,2743.03,5077.23,7406.58,16.7369
1.37245e+06,1.07043e+06,122688,143980,118429,114737,1299.66,-4559.82,1.85386e+06,22916.9,3005.39,2682.85,6405.36,16.762
1.23771e+06,965383,164481,213753,181699,151895,1944.22,-6743.32,2.2592e+06,30303.2,1150.34,3423.48,7740.81,16.8046
1.47814e+06,1.208e+06,116441,127062,110710,109417,1378.07,-6978.96,2.28273e+06,19890.2,1323.5,3491.18,7545.35,16.8632
1.44435e+06,1.12446e+06,158266,190331,154664,142013,1932.71,-8743.64,2.56791e+06,24372.5,992.514,3135.75,8004.57,16.8716
1.45325e+06,1.08354e+06,528838,1.48244e+06,962979,417767,2560.86,-8617.16,2.96099e+06,46740.2,7723.82,5339.96,12787.8,16.944
1.20183e+06,969902,143763,160493,132630,132242,2570.45,-6941.97,2.1679e+06,27519,1777.07,3739.54,8081.97,16.9578
1.52055e+06,1.25139e+06,149649,203250,185069,141185,1553.22,-8503.43,2.43222e+06,27536.6,908.176,4003.24,8240.9,16.9895
1.54362e+06,1.25674e+06,125665,222740,175007,114589,2290.79,-6172.32,2.20551e+06,21608.5,-429.956,2879.98,7566.53,17.0175
1.24158e+06,946951,148231,196871,159386,133017,1971.06,-6519.56,2.39748e+06,24799.1,668.923,3954.81,8007.32,17.0244
1.3794e+06,1.09703e+06,128876,171813,145330,117456,2091.29,-7239.56,2.07018e+06,27101.3,511.676,2911.4,6712.01,17.0294
1.39087e+06,1.15704e+06,109044,114280,99953,100058,1748.29,-7521.61,2.26492e+06,16378.9,1359.64,3491.78,6990.88,17.0382
1.39194e+06,1.14188e+06,149304,260693,233795,136103,1708.78,-5469.09,2.67954e+06,29840.4,1516.76,3494.65,9371.31,17.0548
1.36538e+06,1.13599e+06,127048,135027,120954,121721,2734.27,-9610.97,2.65499e+06,16250,6448.44,2879.06,8032.65,17.0653
1.36684e+06,1.06118e+06,170226,151867,124969,155025,2412.96,-9935.81,3.21139e+06,30878.6,2034.15,5106.16,9557.66,17.0934
1.19839e+06,821348,543542,888996,708806,441845,2990.9,-3248.43,1.64597e+06,38457.3,16611.5,5784.56,9262.28,17.18
1.50712e+06,1.19103e+06,136740,192884,159825,121869,2110.3,-8309.94,2.84042e+06,27054.4,71.0361,4361.37,8980.9,17.1971
1.4351e+06,1.16323e+06,132418,135678,116765,124697,1840.54,-8183.87,2.56762e+06,19643.8,547.088,3554.11,7676.87,17.2085
1.33629e+06,1.10699e+06,134604,124366,104972,122829,1668.51,-7990.2,2.66251e+06,20685.4,1289.05,3970.03,8187.13,17.2393
1.5949e+06,1.27774e+06,118980,194898,174862,112138,2336.48,-6496.25,2.40883e+06,21002.4,-179.544,2981.12,7380.9,17.3154
1.26469e+06,1.02856e+06,168618,266374,235878,156828,1276.07,-4387.84,1.94142e+06,31666.4,1436.42,4311.36,7028.34,17.3304
1.53588e+06,1.21267e+06,123560,191666,168007,114859,2086.47,-5255.92,2.46509e+06,23388.7,-27.3789,3813.35,7191.16,17.3306
1.51927e+06,1.21217e+06,148150,162668,140674,141136,2140.93,-9490.48,2.84778e+06,15718.2,1286.3,4367.67,8065.2,17.3655
1.20671e+06,971859,164621,170569,135811,146436,1567.2,-7133.13,2.28029e+06,25976.7,2413.5,4271.11,7700.66,17.4591
1.40489e+06,1.04886e+06,260164,385880,308055,226538,4101.8,-8340.9,3.13535e+06,61546,2910.84,7022.37,11179.7,17.5086
1.48413e+06,1.27177e+06,116985,129084,118097,111642,2043.02,-9303.27,2.67154e+06,19363.7,869.433,3921.89,7432.58,17.5278
1.18418e+06,980339,168546,198340,167399,149528,1563.62,-7973.26,2.4972e+06,23871,262.664,5043.95,7202.03,17.5765
1.36107e+06,1.1218e+06,119964,122348,104977,112131,1063.23,-5967.52,2.14311e+06,17828.4,719.228,3097.67,6371.1,17.5772
1.45795e+06,1.14748e+06,165308,188207,154346,148645,1983.81,-9356.73,2.85857e+06,31665.8,2849.85,4053.87,9391.9,17.5941
1.50377e+06,1.19302e+06,169862,241673,206525,154502,1742.39,-7870.29,2.54735e+06,31235.1,-1061.15,3305.65,8303.56,17.6051
1.57035e+06,1.28638e+06,113779,173364,147093,105253,2054.14,-6582.35,2.18882e+06,20181.3,246.332,2463.88,6640.1,17.6068
1.51655e+06,1.1647e+06,220841,383918,353724,215297,1629.94,-4609.22,2.6807e+06,24596.7,-106.109,3905.35,8481.53,17.6193
1.28516e+06,1.0226e+06,137454,179343,156414,129333,1349.24,-7739.31,2.1074e+06,24654,1016.04,4146.36,5939.19,17.6216
1.28184e+06,971414,181969,297486,246474,162740,2217.37,-3375.99,2.81993e+06,37205.6,1415.85,5432.73,8168.33,17.6624
1.41697e+06,1.18443e+06,178468,348328,345221,174175,2121.05,-4170.46,2.06832e+06,27010.8,1566.84,3237.02,7149.4,17.719
1.30433e+06,1.00121e+06,171308,288961,237118,155449,1351.85,-4272.19,1.98493e+06,24980.5,1722.07,3920.88,5980.73,17.7369
1.52885e+06,1.29444e+06,114000,154010,135851,105287,1807.27,-6458.57,2.57612e+06,24020.7,1843.25,4239.95,8163.09,17.7652
1.30872e+06,1.10019e+06,136782,187518,165937,127578,1915.93,-7334.79,2.5123e+06,29791.4,1649.41,4668.05,7448.09,17.7728
1.60506e+06,1.33867e+06,129837,168729,150567,121656,2260.07,-7176.58,2.73983e+06,25621.6,-56.8389,3074.21,8641.64,17.7755
1.67678e+06,1.40402e+06,224587,351341,341035,220016,2918.32,-9569.57,3.11698e+06,30965.2,2704.5,3852.37,10248.8,17.9348
1.32413e+06,1.05538e+06,140331,169726,140102,127136,2004.74,-6777.89,2.36947e+06,36924.8,2430.57,3723.99,7782.33,17.9533
1.42652e+06,1.14116e+06,126272,196599,167941,116006,2129.39,-6018.25,2.27321e+06,39475.8,1258.42,3947.73,7156.81,18.022
1.35181e+06,1.05718e+06,137205,188818,153429,124592,1688.84,-6965.96,2.24251e+06,24648.6,1689.04,4258.47,6913.25,18.045
1.6224e+06,1.25332e+06,131387,224213,184683,120128,1481.87,-2573.16,2.3214e+06,20721.5,1185.52,4384.84,6160.16,18.1019
1.27354e+06,1.03512e+06,143178,224623,195566,131916,1406.07,-5143.71,1.75722e+06,27357.3,1633.86,3541.44,6048.56,18.1032
1.47004e+06,1.18217e+06,140803,159909,136963,129770,2002.95,-7499.84,2.4757e+06,27948.7,379.152,4012.12,7328.91,18.1267
1.39486e+06,1.1315e+06,117690,134510,115742,110095,3269.71,-7255.46,2.44377e+06,21730.7,5367.41,2604.04,7462.92,18.1665
1.34398e+06,1.07364e+06,154893,235765,204347,143687,1781.28,-6290.56,2.25093e+06,26312.8,1576.9,3504.55,7149.86,18.1746
1.33118e+06,1.10482e+06,135149,172260,149416,124240,1601.17,-7031.21,2.31736e+06,26972.8,3241.91,3434.63,7270.38,18.2661
1.60093e+06,1.37004e+06,137998,164546,144993,129797,2007.23,-6899.73,2.61656e+06,20814.7,2104.92,3968.51,7876.87,18.2749
1.57152e+06,1.25606e+06,187981,271473,215612,166084,2159.09,-8312.05,2.97223e+06,29599.2,813.523,3192.99,9763.18,18.3159
1.13317e+06,935836,140507,210282,186994,130189,2330.09,-5368.63,2.47822e+06,28832.9,3445.01,2941.81,8142.76,18.3183
1.28364e+06,986098,178365,243998,199439,158514,2905.5,-8264.88,2.58142e+06,34454.5,1342.49,5093.1,8741.33,18.4016
1.5518e+06,1.3107e+06,121328,160855,146046,113885,1634.1,-6373.55,2.32824e+06,24481.2,-320.828,3610.21,7160.98,18.4481
1.2717e+06,1.00831e+06,152094,181280,151275,138157,2539.4,-5707.38,1.98901e+06,25290.8,4758.85,6309.35,6139.83,18.6086
1.53881e+06,1.20198e+06,132503,181766,153649,121790,2125.41,-6403.15,2.21421e+06,22736.8,951.178,3489.35,6649.14,18.6128
1.48439e+06,1.19527e+06,128501,180882,154882,120023,1976.76,-7051.76,2.23243e+06,19560.6,-492.404,3546.87,7364.59,18.6227
1.53319e+06,1.22689e+06,134670,163636,135581,122483,3459.45,-9107.4,3.08534e+06,25086.6,1282.68,3541.25,10090.4,18.6468
1.73996e+06,1.34375e+06,223547,416311,334292,187339,1755.24,-4817.67,2.7915e+06,24993.1,810.943,4253.59,9730.3,18.6836
1.53149e+06,1.20034e+06,133133,175653,127666,110124,1887.42,-5271.33,2.14241e+06,24573.9,1598.38,4110.39,6687.74,18.6855
1.04572e+06,791718,114810,131873,104247,100146,1299.54,-8379.43,2.49077e+06,26981.1,2623.78,3595.03,8202.87,18.7179
1.14314e+06,887174,180964,193392,160800,163513,2512.63,-6484.02,2.29056e+06,33157.3,4321.01,4900.86,7377.43,18.7564
1.55517e+06,1.28218e+06,159775,190527,169784,151905,2071.97,-7512.2,2.62806e+06,28453,175.683,3681,8175.56,18.7569
1.32047e+06,1.06066e+06,138284,135294,113184,126767,2171.81,-7745.1,2.55787e+06,23901.9,968.778,5519.89,8094.52,18.7725
1.17798e+06,1.00259e+06,151146,171325,150383,139849,1348.54,-6048.18,2.14366e+06,25847.4,2340.62,4309.4,7160.23,18.8207
1.62645e+06,1.23896e+06,489130,1.53465e+06,993228,319565,1286.07,-5948.75,2.88459e+06,38288.1,6681.17,4223.2,12124.7,18.8368
1.56793e+06,1.33632e+06,116346,142337,128952,107980,1682.17,-7752.01,2.4701e+06,23021.5,382.628,3756.87,7325.36,18.851
1.47473e+06,1.24764e+06,132408,172536,149301,121345,1362.7,-8122.63,2.70588e+06,28864.2,1599.99,4243.42,9047.61,18.8821
1.53255e+06,1.32375e+06,150292,211572,199090,145439,1954.63,-4149.08,2.26935e+06,20278.9,1122.1,3523.44,7151.93,18.9769
2.01667e+06,1.61223e+06,156473,226347,193145,138453,2271.94,-6741.91,2.94447e+06,38135.2,3519.06,5302.67,9075.38,18.9956
1.48619e+06,1.20334e+06,133583,187405,165961,125558,1922.69,-6170.71,2.46091e+06,30784,2008.56,4106.8,7835.3,19.0621
1.48216e+06,1.25373e+06,127851,133604,117196,120782,2319.89,-8307.63,2.58283e+06,28488.4,2327.24,3291.83,8105.28,19.0629
1.31629e+06,1.02634e+06,133073,206587,175082,121385,1815.26,-5508.19,1.96227e+06,30000.7,630.798,3580.67,6548.35,19.0985
1.57286e+06,1.36391e+06,102251,129419,117413,97000,1940.29,-7162.41,2.31233e+06,20324.3,-307.944,3740.9,6878.59,19.1431
1.46829e+06,1.11737e+06,151803,223820,186736,138566,2099.8,-4735.45,2.30235e+06,28101,-124.344,4830.19,6753.51,19.2417
1.24173e+06,1.05051e+06,142405,189168,165734,130041,1673.27,-5580.58,1.82123e+06,24218,3644.22,3046.38,6053.8,19.2506
1.58157e+06,1.25388e+06,118637,155563,135653,112147,2591.05,-7550.92,2.37118e+06,14764.9,2004.14,7254.73,7046.17,19.2739
1.19047e+06,981730,136380,185219,157878,126158,2060.34,-5688.84,1.80148e+06,29078.6,1351.38,3417.38,5949.37,19.2752
1.39235e+06,1.10238e+06,119040,150545,129360,110793,1673.69,-6311.21,2.16851e+06,26142.9,640.093,3712.9,6972.49,19.2843
1.39582e+06,1.18143e+06,153752,233540,221194,148281,1703.56,-6375.26,2.53488e+06,25998.8,2153.51,3612.48,7789.35,19.2853
1.27911e+06,1.0004e+06,135876,165783,139882,124144,1793.9,-7820.79,2.11391e+06,21690.4,1922.71,4036.16,6061.12,19.3049
1.72876e+06,1.35013e+06,101542,148154,125906,90284,1868.88,-5207.62,1.99182e+06,24963.6,1434.62,3848.75,6469.31,19.384
1.40288e+06,1.09264e+06,158687,190587,153046,145026,1873.79,-7095.73,2.90749e+06,24065,2121.01,4524.25,8413.33,19.4247
1.49832e+06,1.19095e+06,128477,148383,122084,118626,3160.94,-8128.55,2.60567e+06,18627.6,3034.39,2313.55,8004.83,19.4311
1.17076e+06,970739,188168,227930,184363,163694,1503.68,-6322.67,2.15967e+06,31524.2,504.946,4331.04,6990.87,19.5103
1.47177e+06,1.24455e+06,138856,172714,157309,132667,2522.3,-9333.17,3.0018e+06,22853.5,-901.814,3658.78,8778.91,19.5576
1.69245e+06,1.43964e+06,105345,122412,110471,98506,1970.28,-6748.94,2.38708e+06,24022.8,-537.524,4438.71,7271.04,19.5601
1.35307e+06,1.12976e+06,165440,273733,220016,145584,2198.05,-5996.85,2.19408e+06,30110.8,1331.32,3856.72,7484.52,19.566
1.21024e+06,972458,170678,180220,155213,160227,1606.15,-7702.48,2.43601e+06,22167.2,2066.63,3743.47,7324.37,19.5697
1.49072e+06,1.1613e+06,146536,229090,192377,132681,2506.58,-4909.93,2.65055e+06,27108.6,2004.18,4058.44,7778.44,19.5984
1.48602e+06,1.18228e+06,145496,248009,209991,131192,1352.4,-6559.31,2.39507e+06,24903.3,822.923,3418.32,7934.27,19.6041
1.34626e+06,1.11263e+06,119198,157783,140909,112940,1266.82,-7561.67,2.39809e+06,19572.2,1318.86,4004.88,7309.78,19.6072
1.24879e+06,1.00074e+06,202192,323597,268909,181746,1843.27,-4206.4,2.42035e+06,35437.2,2557.72,4793.4,8172.88,19.631
1.47108e+06,1.19128e+06,143037,141195,119824,129464,1899.82,-6792.89,2.35718e+06,21306.6,2719.46,3636.71,6727.01,19.7381
1.47682e+06,1.23085e+06,124589,160069,144191,117139,1353.03,-6479.08,2.16416e+06,22423.4,854.729,3836.51,6695.43,19.752
1.34080e+06,1.10698e+06,142520,166823,146865,133188,2236.23,-6880.91,2.25761e+06,25207.9,1481.91,3604.44,6618.45,19.7631
1.6506e+06,1.33592e+06,125131,184642,157214,113766,3082.3,-7945.98,2.66441e+06,26539.9,1134.2,4074.35,8824.71,19.7731
1.49551e+06,1.20551e+06,122833,194656,165075,112196,1770.86,-7202.68,2.22428e+06,27830.5,1325.53,3199.69,6850.94,19.779
1.38531e+06,1.16952e+06,204148,312351,291653,197859,2148.23,-6921.43,2.62677e+06,28851.2,1443.97,3389.38,8827.71,19.7796
1.56582e+06,1.22357e+06,149060,208827,179050,132466,2354.61,-7424.61,3.08444e+06,34018.6,4126.42,5059.68,10454.3,19.7872
1.40617e+06,1.15062e+06,171506,290674,253561,156905,1392.36,-4560.43,2.1287e+06,30144.2,2577.93,3994.62,7628.58,19.8177
1.61331e+06,1.19372e+06,130640,153288,124515,115109,2249.29,-7400.85,2.24011e+06,28423,1196.25,3748.06,6980.66,19.8348
1.66276e+06,1.3208e+06,189444,256973,214884,174716,1424.1,-6283.1,2.14807e+06,30928.9,3906.61,4799.2,7090.59,19.9467
1.4784e+06,1.23621e+06,146773,207830,187981,136930,1519.3,-7238.45,2.4307e+06,25354,2551.47,4583.43,7852.05,19.9685
1.33254e+06,1.03529e+06,150751,206006,172176,140115,2098.09,-6317.66,2.24165e+06,23318.5,2208.04,3829.89,7049.44,20.1095
1.34305e+06,1.12036e+06,424544,815045,699816,365781,2106.2,-2922.94,2.55016e+06,32083.6,4615.38,4150.42,8892.21,20.1155
1.4077e+06,1.1078e+06,173732,252631,218443,159777,1747.31,-6896.52,2.19057e+06,29613.1,2827.48,3564.09,7094.84,20.1676
1.26824e+06,1.03578e+06,124884,233965,212596,117623,1052.46,-4654.84,1.83794e+06,27194.4,1242.75,3702.67,6195.45,20.2568
1.2222e+06,1.00333e+06,152091,183156,157657,143456,1825.22,-5940.65,1.82834e+06,26222.4,2489.44,4174.67,6277.63,20.2614
1.23301e+06,1.02896e+06,126756,185719,166426,117167,1511.57,-2847.44,1.35533e+06,25008.1,2250.39,3660.92,5058.04,20.2624
1.39095e+06,1.07348e+06,157600,261622,222045,145023,1296.76,-2947.42,2.19989e+06,22072.3,1187.67,4060.89,6558.07,20.2859
1.56416e+06,1.27057e+06,148041,215887,184692,135593,1918.06,-9500.84,3.04733e+06,28472.5,425.737,4449.44,9525.81,20.2867
1.56236e+06,1.27282e+06,130085,172685,152858,118840,2795.87,-7837.98,2.58015e+06,37620.6,3605.21,4588.32,7923.89,20.2945
1.53709e+06,1.32124e+06,113350,143686,127456,103626,2475.77,-4597.08,2.43302e+06,20679.3,-1222.07,4459.96,7333.02,20.314
1.42453e+06,1.16389e+06,113115,137701,119958,105950,1936.4,-6670.62,2.0116e+06,19309.6,1633.33,2631.11,6600.76,20.3374
1.57938e+06,1.31423e+06,115900,151964,134574,107061,1990.89,-6954.65,2.4916e+06,21768,891.934,2980.28,8133.52,20.3605
1.58606e+06,1.35715e+06,112019,173335,158404,104580,1820.34,-5213.14,2.38866e+06,22334.9,1924.17,3290.44,7785.69,20.3647
2.16508e+06,1.6667e+06,206334,278978,237955,185387,3450.75,-10127.4,3.49353e+06,43904.1,2459.63,4349.22,11710.5,20.423
1.13023e+06,880230,157873,242321,203512,137100,1394.34,-4889.31,2.07075e+06,26085.7,1044.2,4280.5,6866.17,20.4279
1.38053e+06,1.10658e+06,166840,219467,191017,154434,2841.09,-7085.17,2.3986e+06,39954.6,2220.62,3813.9,7538.58,20.5403
1.60266e+06,1.27083e+06,140948,167870,143607,129158,1898.56,-9913.74,3.09246e+06,23026.9,1526.07,3957.48,9815.55,20.5661
1.53871e+06,1.19718e+06,127754,170385,142010,117505,926.555,-2686.03,2.15729e+06,19026.7,1122.17,3685.88,6357.72,20.6018
1.43772e+06,1.09233e+06,252695,324546,262339,228948,3455.98,-9333.93,3.24533e+06,56992.3,2337.15,6354.1,10832.6,20.6212
1.74354e+06,1.17522e+06,110418,152531,107617,84776,1855.03,-4253.84,2.33111e+06,25399.9,-819.196,2531.03,6814.92,20.6584
1.38762e+06,1.17294e+06,121072,185981,158876,109044,1684.52,-3867.67,2.41621e+06,26133.4,-23.4465,3264.22,7062.87,20.682
1.36868e+06,1.10907e+06,126623,214540,184841,115408,1845.87,-5449.66,2.08486e+06,25904.6,326.504,3731.34,6843.64,20.6996
1.42604e+06,1.22736e+06,141758,220503,213521,138450,1428.05,-7237.82,2.06334e+06,19016.3,722.866,3289.6,5724.45,20.7415
1.61064e+06,1.26277e+06,135379,275657,220263,119843,920.99,-2935.45,1.98322e+06,19775.8,1007.1,3966.12,5736.1,20.8563
1.53083e+06,1.23698e+06,124638,155959,128237,112499,1848.96,-7239.22,2.33664e+06,25782,344.307,3540.6,7560.83,20.886
2.0877e+06,1.6059e+06,205120,301046,253336,179942,2030.34,-8682.56,3.04102e+06,28592.1,1392.72,4527.28,9677.75,20.907
1.18309e+06,936480,190995,200702,168638,175758,1909.63,-8624.61,2.72637e+06,31947.4,4953.69,4238.25,8246.2,21.0128
1.59908e+06,1.36745e+06,126077,149608,127394,113998,1615.75,-3823.61,2.49859e+06,23229.9,-89.5615,3735.69,7514.94,21.0208
1.28587e+06,968393,199594,208240,172950,177477,1589.24,-8091.02,2.52468e+06,27709.8,2754.45,4053.43,8269.65,21.0398
1.04593e+06,846696,124694,133443,115625,115136,1481.58,-5910.08,1.88362e+06,21782.8,1837.72,3476.11,6050.44,21.1171
1.31078e+06,1.08599e+06,170058,220647,200562,156567,1198.35,-6197.54,2.57827e+06,26182.7,-97.3516,4888.51,8428.4,21.1274
1.25726e+06,954795,144955,189100,157888,134495,1169.12,-4306.54,1.85442e+06,23993.7,499.16,4665.25,5826.78,21.141
1.3799e+06,1.0713e+06,141978,210417,176734,131768,1280.35,-4744.31,2.30772e+06,21364,1004.37,3568.03,6314.83,21.1484
1.29822e+06,1.02651e+06,154996,186833,159194,142748,1380.13,-7829.05,2.40492e+06,28241.4,3028.47,3701.77,8262.54,21.2282
1.67423e+06,1.37465e+06,142107,199756,170410,130558,1509.56,-11643.7,3.62079e+06,17192.7,-174.164,3226.03,11264,21.2587
1.91469e+06,1.42812e+06,203563,270856,218241,187621,1765.55,-7222.03,2.87447e+06,20927,-1296.07,4772.83,8041.57,21.2968
1.1133e+06,890594,155030,246881,212945,142493,1828.05,-4902.55,2.11984e+06,32083,215.206,3800.59,7266.68,21.3092
1.34573e+06,1.07398e+06,122376,151391,133221,117092,1861.62,-5968.76,1.88549e+06,26416.7,1011.31,3094.1,5456.27,21.315
1.59366e+06,1.31264e+06,119749,179004,154508,111719,2062.4,-6962.16,2.51374e+06,21472.2,1372.67,2945.17,8064.5,21.3152
1.48085e+06,1.14106e+06,134864,166104,133352,122439,1903.79,-6437.51,2.22261e+06,20004.1,461.291,3301.59,6678.93,21.3156
1.03989e+06,806370,99625.5,120929,101439,88019,1418.05,-5159,1.97932e+06,25124.7,3085.1,3440.87,6621.81,21.3236
1.06283e+06,813030,154000,200230,163611,140411,1629.2,-5371.45,1.87622e+06,28551.8,1537.78,4059.87,6238.38,21.3641
1.53024e+06,1.26329e+06,117753,161268,133277,105332,2085.16,-6128.32,1.97052e+06,27763.1,1531.89,3983.96,6285.09,21.3981
1.55145e+06,1.30266e+06,102279,157032,140036,95142,3065.47,-4140.83,1.48965e+06,25167.4,2195.18,3212.81,4985.96,21.4353
1.3892e+06,1.16452e+06,140635,134987,121377,133698,2346.96,-9264,2.86785e+06,32218.6,2485.52,3975.76,9650.28,21.4358
1.40765e+06,1.16574e+06,119236,184922,165025,114099,1445.99,-6281.44,2.22901e+06,26940.3,10553.8,3400.38,6716.41,21.4554
1.56393e+06,1.28661e+06,133739,218639,190448,122126,2200.28,-8010.93,2.5836e+06,26492,-457.653,3867.97,8531.06,21.4838
1.50136e+06,1.26657e+06,109093,125290,111631,102005,1900.18,-3271.87,2.21256e+06,26158.3,1966.93,3576.1,6983.28,21.4942
1.05536e+06,861295,153085,167798,143317,141478,2010.33,-7087.24,2.10351e+06,23478.9,1976.44,3937.49,5907.55,21.5194
1.5485e+06,1.24868e+06,170836,264012,216032,147411,2029.6,-8958.94,3.27927e+06,35724.2,2909.28,4302.15,11123.7,21.5554
1.51781e+06,1.27804e+06,97383.1,148046,129672,90144,1435.45,-5212.31,2.11743e+06,21079.6,5.24121,3717.42,6775.82,21.5651
1.25091e+06,1.07189e+06,120541,143262,126453,112883,1401.4,-5917.72,2.11155e+06,23280,1052.14,3514.25,7096.84,21.5658
1.10938e+06,860360,216057,241335,148408,155989,1560.87,-6821.08,2.21291e+06,25175,2657.96,3804.66,7093.21,21.591
1.41489e+06,1.13221e+06,183144,189574,157351,162953,2247.77,-9376.37,3.15183e+06,26952.8,2036.5,5522.34,9943.59,21.6478
1.22489e+06,910194,291253,586845,429649,241187,2800.68,-6482.64,2.52121e+06,49947.5,4947.36,5612.32,9697.54,21.6567
847396,644289,113766,149974,123383,98549,1786.47,-5368.85,1.86733e+06,27819.8,1276.42,4377.97,5954.19,21.6626
