FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.78E+06,1.36E+06,785496,767247,483391,338614,856535,585739,785927,955.107,167174,29508.8,16085.3,12619.1,18482,1849.81,10.3279
1.61E+06,1.20E+06,805033,740045,441784,299949,883718,573428,774338,528.705,41983.6,42545.9,13959.7,8744.41,18325.5,1908.65,10.329
1.74E+06,1.27E+06,824084,659652,504312,346053,874395,492221,804093,2577.52,22925.2,35215.9,23405,10832.9,12563.4,2492.04,10.3595
2.24E+06,1.46E+06,921446,899726,648644,403710,964024,624480,864457,1332.61,4480.87,62905.4,33274.4,15977.8,17549.3,2929.06,10.3744
1.79E+06,1.33E+06,808610,622037,571109,425153,805982,494912,754118,2043.73,17995.8,48922.4,18484.1,11007.9,19193,2902.03,10.3806
1.50E+06,1.17E+06,768284,555992,331495,243574,816578,435905,765293,202.43,155524,30481.8,18056.1,9975.88,12784.3,1652.45,10.3812
2.06E+06,1.47E+06,843486,837546,496742,341879,871786,640959,784025,1670.6,34875.4,19142,26504.1,6018.74,11417.8,2512.27,10.3824
1.84E+06,1.33E+06,827338,619421,539775,395838,818176,495754,749671,405.515,18849.6,53337.8,19086.4,11880.6,10002.9,3108.19,10.3849
1.47E+06,956374,923982,1.06E+06,664640,446210,893714,777842,816224,1704.46,24535.3,95923.7,30880.3,18228.6,21799.7,3421.3,10.3987
1.27E+06,890770,853324,898483,470183,319187,883838,649649,829817,576.158,95716.9,52944.4,39093.1,12429.6,18096.2,4142.65,10.4027
1.59E+06,1.25E+06,759559,512790,439295,348713,755856,412730,745461,2191,18610.1,26705,16479,6797.36,10380.1,1759.69,10.412
1.51E+06,1.13E+06,799405,670746,423691,290500,875093,490820,819950,3666.27,10084.4,49916.8,21834.3,11106.6,16094.5,2511.4,10.4124
1.45E+06,1.04E+06,843158,930027,551524,353277,936700,640805,870805,3371.66,27759,54336.4,30026,11625.4,16243.9,2448.33,10.4291
2.18E+06,1.64E+06,799139,653173,476990,342610,835335,484381,809082,4225.67,26399.8,70998.2,28207.7,19395.8,15444.7,2748.47,10.4367
1.67E+06,1.15E+06,872030,977090,721710,478022,905870,706433,829879,715.342,18032.6,64385.5,33832.4,16481,19388.4,2600.55,10.4383
1.72E+06,1.30E+06,796728,876846,750042,542224,829962,666948,788828,1887.02,168866,47384.9,40766.6,14425.1,12959.6,3574.36,10.4447
1.55E+06,1.13E+06,825015,757102,384794,270027,855012,584880,776674,2380.2,55366.4,28528.1,23146.4,9339.16,15536.5,2946.92,10.4453
1.76E+06,1.40E+06,753773,702841,544258,392391,832217,521913,807998,872.509,38992.9,54384.4,21507.5,15716,18611.8,3061.76,10.4509
1.75E+06,1.27E+06,826229,863966,697546,434901,962351,602021,861066,3423.34,22030.1,76311.8,44772.4,12166.7,19624.7,3735.6,10.4705
1.70E+06,1.30E+06,784209,585092,309336,221584,837612,471820,744045,1793.55,12315.9,29945.6,8368.17,7989.86,12247.6,1505.86,10.4766
1.88E+06,1.48E+06,758048,508287,301812,213571,847903,406696,749877,2463.13,85159.7,14476.4,8710.36,5565.11,7392.02,6805.71,10.4791
1.72E+06,1.39E+06,742900,565564,351205,259632,811622,444347,763679,407.891,22820.7,26168.5,9308.72,8187.19,13360.1,2987.46,10.4926
1.74E+06,1.24E+06,843300,805929,734938,499135,883454,593861,814261,1186.97,147779,27186.9,8519.26,8604.77,13119.6,2260.8,10.4931
2.11E+06,1.61E+06,786370,771474,569873,416487,820972,582885,794126,4741.75,12524,72911.5,22128.1,10739.6,16401.4,4148.65,10.4938
1.09E+06,676038,967317,757765,379993,246451,925117,545284,833802,1123.57,1396.04,32249.4,17341.3,10991.3,11639.3,2635.34,10.4967
1.58E+06,1.18E+06,805856,662444,545144,406759,804128,525014,757059,1011.52,4020.68,47533.6,28643.5,12596.7,13046.7,1596.04,10.5056
1.17E+06,805719,868991,877501,456509,296939,922429,634365,829965,5090.63,74264.8,62300.3,21743.2,12436.7,14123,2489.55,10.5099
1.57E+06,1.16E+06,814245,866564,530455,382601,831867,672301,773371,4166.49,10365.7,35880.1,23015.4,10783.7,12513.9,2499.99,10.5213
1.73E+06,1.25E+06,828635,823961,649535,447890,870127,595386,830346,4736.34,99792.5,55675.6,32821.4,14664.9,20496.2,3289.05,10.5247
1.73E+06,1.34E+06,773533,604117,383833,280220,821853,479280,756281,366.539,11796.4,48615.9,6641.19,9168.38,11193.9,3124.14,10.5373
1.41E+06,991214,851815,845689,495841,356439,834658,669738,757630,3689.42,10715,47620.2,38146.6,9754.1,10463,2902.98,10.5396
1.65E+06,1.17E+06,848919,784110,481199,330841,872684,587226,801166,1229.69,20883.6,30661.4,15155.2,12816.1,15315.4,3910.31,10.5439
1.75E+06,1.35E+06,775583,487130,333778,256475,780844,390538,748398,509.881,90412.9,32363.2,14891.4,13064.7,11974,732.301,10.5439
2.00E+06,1.48E+06,808479,766894,499695,349653,857471,573622,802159,5182.02,100744,44401.8,13452.4,12148.3,16029,3917.4,10.556
1.58E+06,1.10E+06,862532,915142,841917,553911,911970,647278,848298,2962.37,39922.3,41879.4,32227.3,12973.3,16114.9,3037.4,10.5701
1.31E+06,930591,842168,747265,401235,280705,857630,578863,774551,355.265,177714,33801.3,33968.7,10850.1,10877.2,2136.24,10.5793
1.30E+06,987714,790343,666763,404701,302573,802519,505548,791335,2186.28,9360.61,36178.9,15891.2,8151.37,15433.8,3237.36,10.5912
2.18E+06,1.68E+06,779695,426305,275651,222823,742251,350044,730717,-336.175,4576.15,55767.1,34249.4,11522.5,12928,4255.95,10.5993
2.01E+06,1.56E+06,770677,405022,257384,198811,776770,317283,765919,926.175,4828.3,47776.3,31955.9,13767.9,11547.8,1936.77,10.6099
1.46E+06,1.00E+06,875672,848691,583270,403736,866809,630276,807923,1777.46,51669.9,35402.4,14510,9550.89,14628,3585.31,10.6188
1.88E+06,1.46E+06,771591,534461,475034,361630,788154,422659,758712,1255.76,49150.4,39770.4,11912.9,10770.3,13347.8,2113.68,10.6269
1.71E+06,1.32E+06,773918,779249,551986,398912,830238,597802,782114,1602.36,17199.9,37508,16168.9,10065.2,12195,5703.11,10.644
1.45E+06,1.05E+06,832586,641576,485483,338248,861172,487122,790245,-11.1677,66307,35465.1,19151.9,6834.29,11346.6,2394.22,10.65
1.47E+06,1.10E+06,799549,882844,579711,378556,918825,616595,859083,1974.09,90844.9,58821.2,30271.5,11573.3,20005.9,2412.54,10.6517
1.52E+06,1.11E+06,826215,542153,444426,322548,826716,422566,769801,35.9157,445.561,100664,57274.7,12329.5,12199.1,2244.78,10.6617
1.75E+06,1.24E+06,845192,751508,390584,267074,877474,568283,793452,1193.36,23618.6,30152.8,17385.2,6528.33,10728.7,1941.52,10.6666
1.47E+06,986254,892298,881859,450694,310570,870710,663758,797151,2937.55,8258.64,29470.7,18346.8,10578,16044.1,2287.31,10.6673
1.73E+06,1.30E+06,795003,746903,510114,344457,888554,559362,801166,475.856,2174.39,40137.5,37780.1,14912.1,15372.6,3336.66,10.681
1.92E+06,1.44E+06,798629,706820,555173,415372,801941,561345,755493,5326.84,19494,46048.3,16254.3,11842,16071.1,2105.2,10.6815
1.73E+06,1.34E+06,774431,668888,417146,317731,787734,541717,740854,2100.63,61197.2,41694.2,7233.91,6969.71,11778.3,1596.61,10.6817
1.79E+06,1.35E+06,798995,715588,585613,407073,863156,557860,769643,168.428,23424.9,58508.5,12930.7,9034.5,12691.8,2523.7,10.6829
1.28E+06,973799,785645,749076,476099,358212,797459,603246,745045,572.126,2008.69,39330.5,20022.2,10268.9,9396.64,1485.86,10.6831
984240,640612,921843,770341,562380,382497,882171,530316,871565,2890.01,34816.8,37983.6,18825.4,6067.75,14440.6,3314.58,10.6869
1.92E+06,1.41E+06,819910,830804,609401,429937,850452,623942,798925,1084.08,21604.2,66117.4,27363.4,10977.1,17707.6,3617.11,10.6919
1.95E+06,1.49E+06,787776,773240,537773,391103,825010,583040,795733,1225.78,11712.2,56216.7,19862.5,11627.5,11559.6,3788.51,10.6939
1.71E+06,1.37E+06,748657,432994,359461,276533,779931,345468,752013,-558.53,12053,25974.3,10437.2,7948.61,11846.6,1489.67,10.7075
1.68E+06,1.25E+06,806500,637442,394274,277586,852219,489204,781811,1638.47,376112,36625.4,15090.8,13500.8,14749.6,2085.55,10.729
1.73E+06,1.27E+06,816626,805849,538555,381031,848049,598493,807878,2333.27,5264.04,49044.4,28158.3,10500.3,15488.4,4186.78,10.7308
1.65E+06,1.32E+06,751093,506667,351351,247718,851011,397333,765102,170.272,1765.57,43385.9,20208.6,10629.6,10158.7,2050.64,10.7349
1.55E+06,1.12E+06,833106,681030,546964,373349,879012,487215,838681,1121.52,32654.1,47439.9,18399.3,17587.5,20723.1,2080.69,10.7354
1.94E+06,1.39E+06,839162,817572,628422,419489,898840,595638,823559,4559.44,13019.7,39709.5,18063.9,11553.6,12141.5,1859.1,10.742
1.90E+06,1.36E+06,838994,434244,335887,235636,855268,350562,743226,2317.67,153558,38439,18492.3,10339.8,18297.7,4411.23,10.7533
1.38E+06,1.01E+06,824087,822482,533858,377270,849034,611373,807182,2674.18,46256.2,45845.5,22274.5,11489.2,14621.8,2099.92,10.7578
1.51E+06,1.23E+06,737151,733217,435978,313187,835242,559794,785878,14.8325,20750.8,38668.4,25920.4,13548.1,12167.9,5686.89,10.7594
1.92E+06,1.58E+06,728943,316113,250940,199198,755852,264182,717944,-429.236,90.364,30916.4,9147.74,13811.5,7843.04,810.47,10.7741
1.93E+06,1.45E+06,798600,758785,642045,468232,822726,579942,785028,3254.02,21483.8,39620.6,15269.8,9873.32,14078,2530.34,10.7769
1.73E+06,1.16E+06,889521,617778,519141,372966,835155,480008,772210,2198.06,1891.98,44282.1,14796.6,15995.1,12457.9,705.429,10.7814
1.20E+06,747510,961279,755983,649794,432124,902232,547549,828401,249.072,19291.3,44232.4,23584.1,8739.98,12494.3,3031.34,10.789
1.42E+06,908141,938849,760634,436363,286634,913421,542543,841188,2257.01,14527.9,55005.3,27941.4,8106.64,13535,3787.67,10.7891
1.48E+06,1.10E+06,802071,631510,367314,272215,809612,500578,756937,409.624,53937.5,31656.2,20005,9691.06,11870.1,2659.74,10.7905
1.28E+06,901076,852374,744480,420774,302443,834750,577705,773211,4229.11,44369,31558.4,18464.7,10257.1,14118.1,2652.27,10.7934
1.25E+06,958949,780443,655114,277572,200571,830344,512588,766831,781.906,43715,29414.6,9736.47,6734.08,10326.5,1782.62,10.8062
1.06E+06,679822,936615,766592,528659,328011,967026,519532,885326,2014.36,3976.5,49687.1,33760.6,12799.9,12474.5,4342.21,10.8103
1.56E+06,1.22E+06,766021,495288,338737,249628,814179,373416,795822,902.916,60954.9,35771.5,17029.2,9570.87,13436.4,2386.43,10.8114
1.55E+06,1.09E+06,858316,731719,360739,244709,884493,563469,779158,1078.49,25334.7,35590.7,15089.4,8170.75,17419.2,2094.4,10.8125
1.71E+06,1.27E+06,807360,550724,412124,301265,820788,434694,760155,1752.97,23748.6,30359.1,13449.3,12174.7,9827.05,2894.1,10.8164
1.43E+06,1.04E+06,824223,615267,401092,281649,854451,462055,798953,-127.372,47606.3,71588.6,12909.8,9950.47,17066.8,2273.26,10.8256
1.88E+06,1.34E+06,843614,730052,611099,436962,839111,553471,791425,5431.52,45958.3,49223.1,10458.5,11082.8,13198.1,2986.51,10.8263
1.73E+06,1.37E+06,757641,518708,362323,268251,810412,401846,774488,1901.12,69991.1,42306.1,18637.3,7759.01,11926.3,1746.61,10.8387
1.74E+06,1.19E+06,876632,1.01E+06,695718,473093,882344,740417,821585,1705.89,4777.78,84323.9,50136.2,16409.7,17613.1,2222.37,10.8519
1.20E+06,880573,815036,782153,577924,400286,866267,587667,798568,3622.5,46689.1,35244,15614.2,9031,10002.9,4090.04,10.8578
1.85E+06,1.32E+06,842917,994634,819750,553944,887906,705861,845464,2440.79,178601,47823.7,36136.6,13763.3,20329.1,3060.38,10.8624
1.95E+06,1.49E+06,785950,701331,446484,316688,845912,527771,797313,2792.64,96285.2,38541,23090.6,12416,16744.4,4685.15,10.8642
1.82E+06,1.36E+06,803986,781204,610752,449129,815916,631238,742544,2256.18,52247.7,34220.6,30490.7,8712.2,14259.3,3009.75,10.8692
1.07E+06,719909,895612,1.05E+06,492092,316290,933496,739375,848574,5139.94,52316.8,24350.6,23591,9707.02,16130.3,3124.82,10.8718
1.86E+06,1.46E+06,764252,443973,374628,283473,792939,350762,759443,1304.45,26521.6,42686.4,23499.3,11509.3,21515.3,1872.32,10.8909
1.82E+06,1.23E+06,889072,763812,632808,391348,970197,518276,884253,2732.31,8357.53,38226.8,20523.4,13157.7,15020,2646.09,10.9023
1.48E+06,1.14E+06,773118,583402,374975,270702,831116,456180,767331,610.541,22953.8,66762.4,19386.1,10195.8,12186.8,1461.04,10.9036
1.32E+06,1.04E+06,762018,473082,287835,220366,783700,388646,730354,-467.56,5486.5,99706.2,11166.9,11901.5,9208.49,1549.54,10.9103
1.59E+06,1.24E+06,765090,595743,435802,320660,815446,455015,785570,1387.6,91204.1,49924.6,14990.7,14367,16157.8,1959.04,10.932
1.66E+06,1.16E+06,858725,903127,759847,509689,894483,641470,844742,4321.14,4298.46,75092.5,31353.2,11563.4,20030.8,2056.11,10.9321
1.51E+06,1.14E+06,796904,650991,379851,277624,820932,525615,743120,538.456,76466.1,36586.5,12423,10314.3,12318.7,1578.31,10.9355
1.60E+06,1.10E+06,872470,1.09E+06,633746,425906,892796,772916,845519,2167.92,97482.6,62708.6,21511.1,8341.29,15497.1,2083.89,10.9374
1.50E+06,1.02E+06,881714,887423,494472,333945,888419,673937,790064,1998.37,12645.8,77770.7,41055,14963.8,9145.98,3431.9,10.9407
1.69E+06,1.21E+06,838874,831377,747890,548641,817900,627996,794314,2888.53,11075.5,50092.5,21015.2,11067.3,16050.6,3666.4,10.946
1.75E+06,1.34E+06,783344,627446,503509,389285,776051,504506,746210,1168.33,9844.22,61818.9,24092,9729.82,13909,3425.83,10.9536
1.79E+06,1.31E+06,819872,695544,428243,308208,833677,531307,785472,2495.22,46582.8,34277.3,26059.2,10543.8,15066.9,1609.84,10.9538
1.91E+06,1.47E+06,779914,681583,518111,385394,806621,549153,744692,3216.48,48296.8,48248.8,15645.8,12243.2,13833.7,3061.6,10.954
1.62E+06,1.22E+06,794742,571032,358934,252371,853348,446987,766508,2263.35,19632,32537.2,9301.92,8813.53,9221.71,2152.72,10.9647
2.29E+06,1.78E+06,771722,643136,413980,292854,848164,491322,785395,311.31,40852.1,49103.5,31022.2,13864.6,13746.6,2376.52,10.9733
1.69E+06,1.29E+06,786135,676069,490821,342144,860727,506271,801233,5124.68,88541.2,40144.3,14462.7,11441.4,12996.3,4622.01,10.9776
