FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.30E+06,949788,824387,702245,547146,367065,894358,514019,819710,1480.45,46101.5,30207.6,23231.4,9971.37,15379.3,3160.76,11.8647
1.73E+06,1.35E+06,770232,740551,442660,304835,871277,561152,791819,1199.18,87247.9,42536.9,22686.6,12561.1,17392.7,3896.24,11.8685
1.54E+06,1.11E+06,831970,615649,367292,263115,837562,487410,757862,3384.69,229571,16333.6,15901.1,6955.98,11856.9,2318.06,11.8755
1.89E+06,1.40E+06,812054,582356,504491,349444,866217,435133,803004,-474.616,60201.6,37225.2,20946.3,12503.6,12998.3,2910.5,11.8798
1.80E+06,1.43E+06,753352,458733,310682,240216,776006,358452,767858,1156.5,46654.1,38734.2,13539.5,6999.55,14812.7,3667.01,11.8805
1.71E+06,1.33E+06,772143,540946,361767,265841,816503,418890,774827,2402.46,11103.4,42337.7,24926.6,13165.8,12204.6,3088.03,11.8817
1.89E+06,1.38E+06,823184,720812,504329,343498,880930,517317,836019,695.128,17339.2,54712,24559.4,14016.2,23113.2,2105.28,11.8834
1.38E+06,1.04E+06,800730,691569,361704,265838,816371,535032,775545,2202,38238.1,33489.9,12687.9,12055.7,13180.5,3115.09,11.8835
1.51E+06,1.16E+06,776344,672008,504181,374222,808366,531151,759115,4256.08,51378.6,53362.3,22461.3,9081.76,13059.1,3041.05,11.8956
1.88E+06,1.50E+06,755905,471367,299666,227416,790619,375538,753107,699.742,144248,29922.3,18079,10587.8,12522.9,2103.17,11.9029
1.70E+06,1.16E+06,880376,665004,506885,345085,881322,477148,836224,3527.15,2709.48,64184.2,78883,20183.3,20323.7,2017.11,11.9139
1.79E+06,1.14E+06,938915,892503,525255,349713,901176,619088,864985,2002.88,2750.5,77976.6,49580.4,31418.3,30115.9,6173.42,11.9143
1.37E+06,981892,840156,624428,376073,264623,852698,487152,769076,1962.96,1675.72,52300,23584.6,9763.28,16415,2169.72,11.9255
1.58E+06,1.08E+06,874014,861480,535566,390614,822653,671887,769308,1534.7,34195.9,96307.9,51969.4,17145.3,18126.4,5419.11,11.9358
1.67E+06,1.20E+06,836367,881942,569711,378929,902086,637855,829601,3677.39,21774.6,39100.4,24244.6,15568.1,16037.2,3245.09,11.948
1.83E+06,1.35E+06,813954,770162,570785,373748,916315,538618,857931,2626.38,164644,45404.7,22706.8,16054.5,27537.4,3899.36,11.9618
1.81E+06,1.29E+06,839238,763235,653051,476354,822562,595477,769033,1093.22,1028.2,98907.6,33313.7,20020,14987,2100.83,11.962
1.57E+06,1.25E+06,752058,566019,402500,308515,782782,452533,750467,187.502,40781.3,42420.4,18707.4,6607.5,14196.3,2163,11.9694
2.02E+06,1.52E+06,798797,733694,602084,444601,812527,560276,785714,1348.55,10287.9,64736.2,29221.2,13312.3,19220.4,3503.48,11.9791
1.61E+06,1.11E+06,870524,980192,746896,498667,898671,709344,829097,1768.82,2390.63,108362,91951.3,24151.8,21292.6,2527.96,11.9977
1.47E+06,1.10E+06,800113,770802,663541,487662,816394,592987,779918,1291,8743.21,32950,18081.6,9191.91,10207.3,3395.69,11.9981
1.73E+06,1.30E+06,801043,634094,402056,273852,880891,459423,828118,2678.58,72049.5,78228.3,20538.5,15818.2,14784.7,2904.51,12.002
1.44E+06,1.05E+06,823741,838888,792834,583468,815298,633612,794386,959.23,67642.2,37610.6,19788.9,12993,16156.3,4315.5,12.005
1.64E+06,1.29E+06,763228,538284,405266,312037,779266,436429,740030,863.656,61236.3,23752.4,16239.8,7752.86,9758.1,4550.17,12.0129
1.88E+06,1.43E+06,786862,698962,506259,355637,854117,530036,791224,1961.35,110495,31479.5,18428.7,12635.1,17764.9,3937.75,12.0273
1.11E+06,764170,871082,839088,468229,335375,837682,633730,794428,360.879,9785.97,36220.8,25536.4,10560.1,15203.2,2778.03,12.0302
1.71E+06,1.27E+06,811393,647020,505780,341986,887370,495047,784192,3142.73,26127.8,36887.8,10279.5,6757.82,12933.4,2554.61,12.0304
1.60E+06,1.15E+06,833490,651422,594310,455990,782004,520045,751576,603.273,33808.1,72527.2,18158.8,10639.2,26191.7,2322.05,12.051
1.41E+06,981721,863171,810894,478778,312872,918160,569861,853781,3.09515,19583.1,36098.9,25343.7,17406,14882.5,3135.77,12.0636
1.38E+06,952317,871350,625480,345371,227591,910503,460039,815774,1094.58,1788.63,75527.5,37299.8,12439.6,16753.5,3168.78,12.067
1.42E+06,1.00E+06,852262,743845,451586,301498,898685,531651,839474,2324.63,12269.9,70421.8,31587.6,12734.4,17384.5,5553.74,12.0766
1.79E+06,1.41E+06,762270,544215,484009,378394,767468,442289,738271,694.023,25945.3,39331.3,13991.5,10219.9,11418.1,1989.1,12.0865
1.25E+06,970386,772820,559914,444727,327560,814618,433360,775218,1820.07,85500.7,39484.1,16071.6,8844.29,9912.9,2890.8,12.0954
1.95E+06,1.36E+06,860884,663389,469514,324169,869018,498990,797678,859.136,20796,69468.6,12482.9,9571.14,14979.8,4137.94,12.1305
1.82E+06,1.28E+06,852704,933531,862964,612657,845136,677977,826162,2522.92,15422.5,101761,32352.1,16673.9,19856.5,3562.85,12.1339
1.57E+06,1.16E+06,812721,707724,579919,419751,828947,533339,796181,343.91,11735.8,139092,29123.6,13246.8,19472.6,4238.32,12.136
1.67E+06,1.28E+06,784528,681498,461391,323157,856657,497791,821427,2766.57,24873.9,44829.8,26386.1,11412.2,18870.2,2920.87,12.1413
1.47E+06,1.08E+06,814992,677850,397107,284222,838302,517923,785271,1265.08,76808.6,35406.9,17109.5,10500.4,13916.4,2386.5,12.1501
2.49E+06,1.58E+06,949545,821487,741588,508367,875259,592830,831422,2605.78,1167.61,66234.2,45852,25590.2,24986.3,5280.86,12.1609
1.78E+06,1.36E+06,788539,653555,538347,386375,835996,496816,789292,1302.8,10169.6,53633.7,24229.7,14243.7,22994.1,2549.12,12.165
2.06E+06,1.45E+06,850473,888575,678118,463723,877400,642724,829509,4864.57,21480.7,46305.9,26923.3,10633.6,18292.7,4656.2,12.1651
1.38E+06,963397,857702,870216,678782,454743,895603,645559,808802,783.734,82345.9,89316.4,16555.7,11035.3,21335.6,4066.46,12.1695
1.87E+06,1.36E+06,826240,891142,663192,480385,828326,674192,793076,3498.06,41198.7,59641.9,24300.5,14446.1,17676.5,5497.24,12.172
1.91E+06,1.30E+06,878065,557450,370558,243368,913575,376499,888369,2841.61,5568.84,85985.7,33599.1,22343.5,18337,3135.66,12.1738
2.18E+06,1.74E+06,750869,349870,220935,174365,760249,289574,724933,297.25,8703.85,152732,10925.8,7569.38,9009.91,5674.24,12.1845
1.59E+06,1.14E+06,838231,898004,523345,353169,889113,654753,822909,4876.67,93869.5,61922.3,28175,17171.2,20936.7,3910.65,12.187
1.84E+06,1.36E+06,814311,744985,650811,472806,825892,576854,774877,3050.07,29534.7,61386.9,20399.6,12059.9,12097,7650.09,12.195
1.51E+06,1.08E+06,835985,838672,534032,369847,866356,629062,799926,3435.41,17522.5,59449.3,30778.7,13084.3,21733,5539.25,12.1965
1.55E+06,1.12E+06,831448,714939,440112,316324,834799,573998,747325,3197.25,26601.1,25086.7,14431.1,6995.95,10070.5,1795.96,12.1994
1.42E+06,1.11E+06,768957,608489,509249,385171,793283,494929,737668,3852.01,23550.6,43052,14870.4,7083.07,10467.8,2694.69,12.2008
1.57E+06,1.23E+06,765006,628441,430063,309652,833315,477735,789276,1682.5,17849.6,30882.7,11845,9526.25,9946.46,2436.31,12.2044
1.61E+06,1.11E+06,866582,821049,724860,488620,890090,603225,816659,2749.24,86652.6,44144.4,17757.5,12859.3,26779.7,3252.23,12.2084
1.64E+06,1.27E+06,777678,611543,418813,296643,847106,454930,806555,219.469,36137.2,46026.6,17819.3,14018.9,22407.8,4030.64,12.2372
1.38E+06,1.01E+06,816626,529423,331785,247288,805017,421061,754413,531.081,2382.8,32966.9,18040.4,8905.67,12190.1,1267.68,12.2375
2.40E+06,1.85E+06,779700,620803,396964,299355,795639,499801,745260,1008.89,41925.2,28285.1,12988,7800.69,10931.9,4430.42,12.2413
1.62E+06,1.24E+06,787008,550092,295353,219849,806060,433537,761308,194.745,64509.1,14002.1,16908.7,10158.3,7413.95,1342.66,12.2508
1.85E+06,1.44E+06,770583,689544,523095,376935,832656,535039,773264,787.175,19514.4,46552.5,14804,11964.6,21789.7,3133.53,12.2512
1.64E+06,1.16E+06,846040,724669,498561,350958,852343,562682,772731,3069.96,89325.9,50535.2,20047.1,11393.4,15801.5,1918.92,12.2542
1.59E+06,1.10E+06,866612,953788,732775,506497,868051,739924,773421,1413.18,503.356,84060.8,36475.6,15965,13271.5,3648.22,12.2575
1.91E+06,1.46E+06,784496,585076,386802,284894,814623,457042,768082,866.705,196472,33711.9,15813.6,11045.1,12636.1,3158.57,12.2581
1.96E+06,1.53E+06,770068,588158,406790,304694,801046,469330,751912,-850.114,57330,47975.4,13101.5,12178.1,11036.1,2489.75,12.2699
1.39E+06,1.00E+06,831140,933580,563688,397042,851831,693125,808149,308.096,34232.5,88869.3,30133.5,15535.2,15300.7,4358.18,12.2714
1.27E+06,853375,893346,564662,261593,183611,854829,443764,763463,1070.53,2073.95,27461.1,20995.7,13258.8,13216.4,2173.59,12.2746
2.30E+06,1.82E+06,758307,526976,326662,231142,847951,398900,792644,1765.77,59661.2,35450.8,11335.4,11842.7,14220.2,5002.2,12.2811
1.23E+06,942766,780075,580735,398608,288935,827746,450102,774138,1388.52,69097.1,29939.8,15598.3,9504.46,11776.7,2080.26,12.2897
1.95E+06,1.42E+06,822635,659217,605089,415326,874141,481948,820690,1491.06,137420,52927.8,19881.7,13551.9,20335.1,2517.55,12.296
1.79E+06,1.36E+06,788673,706075,532053,354752,899873,498831,849275,2183.04,72877.4,50375.2,14693.5,14909.7,20691.9,3956.88,12.2981
2.10E+06,1.52E+06,829243,721804,648083,460170,845013,519233,834081,2765.73,33439.1,40518.4,24693.2,13094.8,19206.1,3266.08,12.3034
1.80E+06,1.34E+06,805185,607627,399212,278993,858543,450686,808936,1069.88,75913.1,33070,18887,11996.1,23676.8,3789.44,12.3043
1.86E+06,1.40E+06,798123,651125,474514,341849,832848,488493,799756,2361.51,41103.3,50906.1,26598,11802.6,14832.6,4484.6,12.3141
2.00E+06,1.50E+06,800984,681110,582682,421245,829943,525360,777878,4575.42,146016,75556.5,32465.5,14529.3,15664.3,3369.3,12.315
1.73E+06,1.26E+06,824807,776707,636421,449518,849472,580081,803377,2020.03,5141.91,66929.5,24850.8,20141.5,13608.7,3416.03,12.3249
1.17E+06,859577,817030,839192,690265,510861,810708,648628,776277,5564.62,26939.2,47174.9,17591.5,8804.65,15036.4,3338.52,12.3401
993831,650943,916053,733336,651719,419535,932059,505060,871186,1640.82,6349.14,70680.1,25261.5,15282.9,12652.9,3882.36,12.3416
1.93E+06,1.52E+06,762169,633420,499565,374779,799776,490651,774587,1740.81,22571.5,31177.7,17203.3,8669.37,11521.6,1762.31,12.3462
1.58E+06,1.21E+06,782480,602590,331102,249647,795769,488266,740486,2591.14,14904.8,43162.3,11268.5,7333.46,13713.8,1631.88,12.3476
1.33E+06,1.06E+06,756479,530296,376569,286253,789307,413920,768693,538.89,18037.4,33646.3,10441.4,7391.56,11313,4676.71,12.3504
1.52E+06,1.17E+06,780656,709717,450709,317175,852607,525809,809858,2407.77,7429.8,74790,35212.7,13087.5,13392.5,2308.82,12.3563
1.87E+06,1.50E+06,749284,555911,437647,324993,807982,437671,762094,1141.16,75987.1,50395.6,15357.3,10793.4,15076.9,2953.89,12.3568
1.43E+06,965947,887221,1.27E+06,791684,536833,884839,931242,820892,2071.99,64641.6,49597.1,53615,11473.2,21554.6,3706,12.3625
1.39E+06,1.04E+06,804684,685561,573907,397743,865746,502614,818395,916.386,47349,54240.5,21446.6,8940.36,16171.6,4135.5,12.3727
1.06E+06,767582,829173,800694,563304,380375,888551,578239,830827,3185.06,87237.5,41466.1,27018.2,14699.7,16343.2,2995.8,12.3769
1.91E+06,1.23E+06,933515,732366,640907,447933,858486,536213,819486,279.039,-64.9752,61209.4,34471.4,16371.1,16868.3,2789.92,12.379
1.74E+06,1.31E+06,792911,589090,467955,334807,838611,459265,769608,3167.73,79004.3,38685.6,14020.6,8416.02,15270.7,3284.14,12.3841
1.29E+06,891495,871331,1.01E+06,555869,340034,980847,685408,885058,1465.13,3592.02,39101.2,28067.3,13888,15282.6,2972.3,12.3865
1.88E+06,1.48E+06,759269,496739,408427,314793,778467,392227,759875,3989.52,803770,33516.6,17863.3,9297.78,14734.2,2154.89,12.3882
1.84E+06,1.40E+06,786969,601848,428722,322467,797704,475441,759523,1493.39,26259.4,26738.2,10425.1,7224.99,12183.2,2568.16,12.4018
1.69E+06,1.33E+06,758933,624352,419392,310289,810970,487998,767648,428.176,32035.4,26937.5,15243.7,8013.98,11934.1,6312.29,12.4135
1.16E+06,845887,820750,595135,393761,271161,871279,453965,786583,363.053,75873.4,39599.1,11172,9051.52,14862.1,5346.39,12.4318
2.10E+06,1.40E+06,896208,916798,777539,514157,907356,646505,850850,3835.92,73886.9,60303.9,18932.3,12226.9,21495.8,4414.01,12.4356
