"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
17816,15672,74501.8,667.5,616,71015.1,1749.93,4287.17,2126.37,642.817,146.204,416.713,0.543612
18804.7,15184,81163.5,620.25,548,74176.5,5719.61,4633.39,7874.48,1594.84,-2.46082,289.509,0.54875
25095.8,19933,82510.5,856.5,777,72241.4,6540.98,5675.19,2190.81,2711.52,712.333,1186.96,0.551833
14277.1,12284,76169.4,725.25,648,73348.7,2906.72,3720.57,1749.33,657.294,184.976,354.609,0.552861
15831.4,11909,87121.3,731.25,609,78691.6,1766.94,5804.49,2236.07,1935.3,-2.19257,545.775,0.554916
23683.4,19156,81025.2,1039.5,912,74698.1,2166.71,6889.35,1996.41,3030.38,191.388,1490,0.56622
21724.6,19519,72941.3,400.5,379,69253.7,1163.88,2769.57,1559.4,567.529,47.6152,47.9482,0.56622
15463.1,12757,79438.1,595.5,529,73774.5,2594.37,5008.47,1494.06,1929.36,-102.095,1061.78,0.573413
19562.4,17344,73918.4,435,404,70564.8,787.734,4098.78,1461.23,550.73,-127.074,340.07,0.584717
19557.8,16779,76389.5,900,827,71320.9,367.186,5555.89,3230.75,1835.16,-276.152,644.436,0.594993
15712,13290,77479.2,543,526,67654.1,217.795,4331.73,1724.27,1227.66,29.4336,317.398,0.60938
19618.5,16528,77790.3,679.5,628,70910.4,2088.12,4404.21,1126.73,1594.6,105.728,494.296,0.616574
25252.9,23020,71892.9,411,396,68018.4,484.319,2547.41,931.657,803.029,-6.18198,298.715,0.622739
12681.9,10673,77871.4,730.5,677,70715,275.541,678.494,409.84,899.959,1023.99,217.089,0.625822
19761.1,17341,74682,594.75,541,72047.2,6235.16,3610.57,1633.35,1395.75,-2.66229,594.509,0.636098
20986,16693,82390.2,747.75,661,74137,205.884,7996.46,6178.48,2121.72,57.8436,488.696,0.64843
