"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
21052,19060,72385.4,687.75,644,69988.2,742.621,4074.08,1586.06,1209.21,222.298,510.495,0.553065
22192.5,17585,82707.3,1164,1029,74134,1895.8,6129.13,4487.7,2652.08,786.454,1548.82,0.556149
9438,7768,79625.2,782.25,712,72002.2,163.025,4052.61,2706.69,1566.97,261.971,1039.48,0.557178
16284.8,13864,76979.5,899.25,828,71175.4,1343.4,5676.66,4821.82,2140.12,24.2157,797.234,0.558205
35818.9,25185,93207.3,1673.25,1105,99238.1,2342.92,8100.94,7013.02,3062.32,140.679,1064.71,0.560262
23145.5,19818,76539.8,633,586,70792.3,7182.95,3640.52,1536.31,2253.52,575.712,929.818,0.561289
12431.8,9724,83785.3,722.25,632,74894.6,197.361,5097.43,4879.38,1396.8,-424.341,739.406,0.564374
22385.2,19225,76308.9,795,733,71079.3,4555.06,4143.58,1689.2,2479.9,937.604,663.835,0.567458
21914,18732,76668.5,708,620,74837.9,694.421,4591.37,2783.82,1497.29,127.042,581.921,0.570542
22781.2,19101,78162.9,534.75,489,71667.4,186.1,3830.55,657.465,3039.86,185.356,912.387,0.57157
15498.1,12173,83437.5,1044.75,905,75656.1,2901.52,5953.79,4041.11,2663.68,-71.6475,1571.49,0.575682
23934.9,21493,72981.8,571.5,529,70801.2,1835.64,3337.34,983.413,1106.65,442.678,554.956,0.584934
19644.2,16764,76795.8,801.75,744,70623,913.32,5191.04,1581.34,535.932,204.048,917.422,0.600354
12168.4,9783,81515.9,930.75,835,73051.1,2997.28,3933.83,2656.69,1478.77,286.938,1422.35,0.601382
27692.9,20478,88626.1,1065,942,74093.2,3578.88,7427.94,1413.43,2817.96,153.26,1679.49,0.601382
7821.66,6056,84643.4,849.75,760,73275.3,3107.29,4186.01,1087.46,712.339,409.985,733.406,0.60241
21399.2,18113,77426,932.25,817,74780.8,1590.07,4600.28,2352.73,2341.66,223.617,404.795,0.603438
10294.7,6928,97383.4,776.25,628,81006.9,710.96,6275.49,2576.06,2155.76,-69.857,1179.61,0.603438
12324.2,9680,83437.8,1009.5,896,73837.7,2709.42,6198.52,2559.31,1511.99,322.18,976.857,0.613718
8923.2,7257,80583,647.25,569,74548.6,2883.78,3945.09,2403.38,869.204,312.074,614.101,0.620914
12348.6,8793,92036.6,441.75,397,72923.2,977.551,3958.09,194.9,1479.9,271.062,561.412,0.621942
15308.7,12985,77263.8,875.25,793,72333.4,1634.79,4606.4,3188.61,985.782,514.931,767.947,0.639418
14879,12236,79692.1,814.5,712,74970.6,239.809,5917.11,4118.24,2035.61,410.323,851.542,0.646614
24895.9,21529,75785,348.75,333,68635.7,586.365,3309.34,3230.7,676.835,-64.5672,223.222,0.647642
16995.7,14068,79174.5,673.5,596,74057.9,39.3314,5344.43,1985.66,2293.86,213.149,349.334,0.657922
14372.2,11848,79498.1,1044,940,72786.8,1976.11,3735.29,1921.58,1010.92,754.792,770.051,0.668202
20104.3,17993,73225.9,543,509,69913.7,313.51,3702.74,1935.52,2742.77,-53.3956,414.617,0.67437
22467.7,19980,73695.9,536.25,504,69729.5,1684.25,3387.55,2466.14,1215.95,185.03,579.399,0.675398
12443,10814,75408.1,753.75,714,69184.5,798.02,246.573,66.3208,-373.067,572.656,-66.0944,0.696986
14646.7,12216,78576.3,661.5,568,76324.1,1557.23,3560.31,573.454,1258.79,52.1811,1081.47,0.701098
14529.2,12728,74810.5,507,456,72865.7,223.717,3167.63,1829.58,580.933,171.308,550.266,0.707266
15009.7,12276,80130.1,1089,948,75283.4,433.041,5616.4,3099.92,1293.21,279.16,957.332,0.713434
15108.7,11772,84111.9,596.25,520,75145.9,209.993,4906.25,1382.78,2519.71,62.9181,746.174,0.719602
18150.7,15294,77777,887.25,782,74356.5,400.314,5147.92,3590.27,2926.52,43.1143,707.476,0.724742
26564.3,23729,73366.8,474.75,449,69294.5,252.819,3153.56,1758.21,1243.53,200.468,82.0181,0.728854
17978.4,16329,72155.8,499.5,493,66400.1,1154.77,3399.7,1564.28,68.5057,233.835,473.187,0.729882
18653.6,15900,76885.6,907.5,840,70802.3,422.991,5218,6530.59,1927.56,281.135,911.911,0.729882
9397.74,7417,83037.7,722.25,649,72932.8,23123.4,3261.03,973.512,455.489,-137.845,892.757,0.732966
18045.7,16108,73419.7,621,588,69214,1836.8,3150.67,2748.29,1921.67,-24.3299,1129.17,0.740162
18532.8,14331,84750.9,1117.5,991,73901.6,22851.3,6147.91,2408.82,2083.44,395.677,1588.63,0.747358
19041,16232,76877.2,898.5,828,71116.1,6081.43,6691.38,1813.99,1735.7,270.61,1633.3,0.75147
15323.9,12912,77777.7,735.75,688,70084.5,1110.04,4031.69,2338.24,674.138,344.022,1021.43,0.757638
20156.4,17947,73603.9,513,479,70187.8,673.547,4594.62,1940.94,1507.04,175.188,485.99,0.758666
7968.18,6545,79786.5,571.5,517,72444.5,622.27,4115.2,5955.49,950.486,129.391,696.807,0.768946
30397.6,23154,86038.6,1200.75,998,78850.1,6018.17,11771.2,4419.02,5435.19,28.7993,2062.2,0.773058
19413.2,17317,73469.2,603.75,529,74796.5,52.7789,4088.74,1168.97,789.537,387.025,321.327,0.774086
25866.1,21797,77770.2,751.5,673,73180.2,1755.27,4636.23,1911.92,1834.8,699.353,648.228,0.783338
13419.8,10736,81918.7,831.75,740,73661.6,1537.79,4608.29,3209.21,892.729,972.723,887.01,0.783338
30961.9,25736,78843.7,808.5,712,74418.3,940.831,4547.46,2723.59,3001.43,21.2766,693.842,0.783338
21011.1,18235,75513.2,720,655,72039.6,3198.85,5199.36,1698.22,3056.02,276.875,769.012,0.790534
19033.1,15037,82952.2,1113,985,74052.4,23713.1,9034.69,5505.81,3530.82,542.141,1494.3,0.795674
12476,10377,78792.1,688.5,649,69524.7,12741.9,3299.74,1206.91,120.073,161.61,896.002,0.799786
20339.2,17103,77936.7,846,779,71172.6,1761.22,5447.63,2022.38,2682.02,282.209,1036.78,0.801842
17796.2,15508,75206,729.75,672,71168,1849.88,4909.42,2476.71,1791.51,136.72,338.859,0.80287
18459.5,12424,97373.2,730.5,632,75750.1,7576.25,5557.37,2841.85,2842.06,141.729,1363,0.80801
11317,9044,82007.1,783.75,708,72547.8,318.694,3435.45,3932.39,1112.27,-99.9996,612.818,0.831654
24783.7,21129,76871.7,600,557,70595.3,694.232,4156.6,1406.77,1266.66,277.547,718.083,0.831654
17974.4,13334,88343.6,1100.25,902,79940.1,3119.04,5277.2,2077.78,2872.11,240.807,1695.71,0.835766
17936.8,15264,77011.8,747,644,76017.7,1417.1,5568.07,3869.65,1413.22,75.2807,1452.16,0.84399
12472,10446,78246.8,695.25,602,75687.5,1753.3,4410.48,1359.34,2057.71,39.3773,1003.36,0.853242
16139.6,13857,76331.6,742.5,673,72303.8,56.4483,4108.05,2027.86,1998.79,47.8129,561.269,0.877914
23012.9,19906,75764.7,660,598,72330.7,3563.38,4328.25,1695.82,860.492,212.489,1153.68,0.889222
14443.4,11369,83258.5,810.75,745,71319.9,61.8336,5463.09,2929.8,644.222,190.763,1214.45,0.894362
19380.2,16180,78498.4,1044.75,932,73464.3,3452.09,4862.91,1855.89,1927.85,535.596,952.509,0.896418
23016.2,20950,71999.4,606,546,72737.8,6435.77,3305.08,2772.01,1609.62,230.028,529.102,0.901558
25158.5,23064,71487.6,477.75,472,66334.4,4024.03,2468.41,1634.37,645.694,-2.01541,842.983,0.90567
34730.5,27732,82074.8,1137,976,76346.8,1815.75,5717.1,1814.85,1652.59,291.521,896.185,0.914922
21574.7,19570,72249.5,523.5,502,68342.8,2734.2,2614.15,981.044,315.998,155.479,622.394,0.924175
36020.2,25588,92254.9,1204.5,1028,76788,53.9318,11302.3,7166.83,4417.98,280.271,1516.16,0.92623
26331.4,19420,88859.5,699.75,620,73965.8,186.845,3842.15,3167.86,3073.62,182.985,795.995,0.929315
18756.5,12884,95407.4,863.25,708,79906.7,445.592,5956.26,1932.3,2410.35,419.82,708.704,0.940623
7698.9,5677,88877.1,871.5,813,70251.7,1443,4305.91,1092.63,1275.67,284.833,564.528,0.944735
