"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
15256.6,12901,77502,804.75,753,70040,775.588,4041.68,2079.51,1522.38,611.88,481.38,0.564047
11892.5,9536,81731.3,570,500,74711,3021.81,3578.36,1046.54,839.553,43.4302,207.189,0.5662
15248.6,13281,75245.5,397.5,385,67663.8,3899.86,3268.15,1082.04,2299.01,620.236,439.304,0.570506
18982.3,15921,78137.1,767.25,693,72557.7,1450.5,4290.35,1661.41,1537.15,295.748,627.962,0.572659
23184.5,19957,76134.6,777,709,71821.5,670.774,5693.96,2716.11,3199.91,-51.2578,973.119,0.573735
18566.5,15289,79584.8,729.75,685,69817.4,271.788,5147.65,2138.93,1888.07,109.666,224.441,0.58127
10476.2,8212,83605.3,744,660,73876.9,1271.12,5413.73,3501.08,1758.95,104.636,824.357,0.582347
12035.1,8897,88651.5,1092,949,75411.3,201.218,7240.81,8367.83,2555.07,-241.038,1125.85,0.584499
21974.7,19432,74111.5,667.5,632,69217.2,1646.47,3873.29,2828.18,1024.46,477.763,737.053,0.607104
17604.8,15221,75799.9,680.25,641,69548.9,845.716,4303.14,927.234,1496.33,248.135,599.829,0.608181
22522.5,20660,71444.1,465,420,72557.7,3086.61,2113.72,357.373,511.638,419.562,425.71,0.620022
22904.6,18921,79334,499.5,477,68627.3,659.644,4253.1,1923.92,1232.45,151.983,411.141,0.62648
22257.8,19937,73165,555.75,517,70448,1770.34,4156.14,2185.89,1527.33,587.125,682.018,0.629709
12790.8,9120,91914.2,921.75,804,75134.1,1859.57,4945.13,2943.61,1436.64,193.364,406.629,0.64155
9490.14,7621,81609.5,820.5,709,75842.4,638.214,4405.72,6715.51,1871.93,96.0693,924.721,0.643703
21156.3,17649,78559.7,747,677,72312.2,344.634,4781.98,2064.43,2033.39,157.744,755.765,0.65662
15027.5,12949,76055.7,813.75,757,70449,3127.32,4636.07,2352.37,1209.13,115.506,994.587,0.662002
14793.2,12902,75142.6,399,402,65046.9,1402.59,3483.63,802.495,1137.89,548.798,496.104,0.662002
24951.3,21776,75092.2,830.25,720,75571.2,3812.6,4231.07,1669.18,1698.12,-39.8839,775.237,0.672766
18999.4,16780,74204.2,704.25,648,71224.9,341.37,4788.88,1083.38,2019.82,130.477,537.457,0.673843
7544.46,5360,92245.1,777.75,660,77228.2,630.007,5102.19,3725.1,2363.46,638.537,612.95,0.694295
13386.8,11538,76037.1,575.25,566,66607,1589.21,1208.9,552.223,93.7938,150.239,183.698,0.697524
20815.1,18237,74800.5,808.5,733,72286.3,7692.62,6190.4,1075.1,2911.77,182.624,888.277,0.699677
16111.3,13600,77637.3,897.75,800,73543.7,1553.3,5135.72,3423.55,1438.02,120.387,969.17,0.70183
16704.6,14668,74635.5,655.5,604,71123.9,184.835,3366.01,1747.85,1350.89,37.4091,535.548,0.713671
23103.3,21148,71595.3,414,408,66499.8,3647.58,3377.22,1234.19,518.952,339.273,512.185,0.714747
18183,14744,80822.1,486,428,74417.1,192.049,3707.11,2269.19,1903.37,156.069,502.012,0.714747
18022,13404,88114.5,903.75,796,74407.2,175.959,6821.93,2861.82,5493.83,197.237,996.733,0.726588
15821.5,13988,74126.3,709.5,676,68783.7,10231.5,4220.27,2568.98,2315.48,281.029,648.932,0.742734
17519,14737,77907.8,732,629,76267.6,769.176,4851.91,1600.7,1931.3,378.108,817.888,0.744887
14090.3,10948,84346.4,985.5,848,76162.4,500.021,5165.85,5157.08,3383.63,196.773,1007.89,0.74704
13520.8,10665,83084.5,603.75,537,73682.2,1549.36,6386.09,2612.06,4046.64,-312.107,735.805,0.750269
18177.7,15984,74530.5,553.5,496,73133.4,435.139,4475.99,1786.54,1390.61,-24.6671,428.48,0.76211
8347.68,6497,84204,775.5,689,73763.7,100.302,3994.45,5720.29,695.227,178.642,457.648,0.763186
16173.3,14072,75322.2,621,568,71651.1,451.559,5581.96,3447.94,1661,57.6528,486.51,0.763186
15469.7,13420,75545.8,778.5,680,75029.1,-10041.8,2712.54,2537.74,81433.6,258367,7329.39,0.772874
15098.2,12617,78423.8,807.75,749,70676.5,2739.97,5482.37,2216.45,2750.6,-103.402,523.946,0.772874
19621.1,16693,77031.8,762,677,73764.3,3416.09,3770.43,1655.15,1410.06,473.096,698.098,0.786868
17273.5,14909,75929.8,657.75,617,69864.3,520.333,3955.94,1643.04,1188.28,-116.036,398.017,0.796555
22531.1,19810,74538,636.75,578,72197.3,965.35,4459.73,1254.42,1230.86,389.126,544.603,0.797632
17989.6,14447,81606.4,945,815,75989.6,6970.4,5520.04,3062.88,2248.01,1.42865,545.166,0.811625
17122.4,14516,77303.1,558.75,516,70965.6,675.702,4548.1,2023.3,1073.47,53.2165,171.944,0.815931
19454.2,16976,75103,761.25,692,72094.3,1530.32,4226.38,1720.9,511.854,264.989,825.676,0.824543
17150.8,14652,76712.5,587.25,536,71802.3,1729.6,3409.09,2059.26,1064.69,172.915,543.821,0.824543
19282.6,16665,75829.7,630,569,72561.8,709.179,5389.98,2988,2963.64,55.444,237.372,0.829925
24741.4,19112,84839.6,1340.25,1020,86112.4,1066.57,15120.8,261397,2794.31,31025.8,6742.94,0.835307
25109,22781,72233.3,513.75,489,68853,4217.46,3234.55,980.604,2287.71,-62.5452,446.601,0.835307
18674,16742,73098.9,582.75,546,69947.1,8686.16,2897.14,1642.54,1083.88,591.526,587.164,0.841765
