"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
8774.7,7870,73069.7,383.25,362,69383.1,52.5851,85.5654,-54.0942,136.8,150.073,-52.5596,2.44658
22547.6,21502,68722.8,182.25,202,59128.4,68573,287.927,561.129,51.5025,-615.412,21.6907,2.47655
23730.3,22465,69227.2,110.25,129,56010.4,51169.7,197.357,260.726,514.694,-713.168,-179.63,2.48275
21809.7,20153,70923.5,215.25,217,65007.5,75895.5,306.259,413.744,-331.9,-767.344,55.3712,2.49721
21936.4,19592,73378.2,219,204,70354.8,92962.4,529.661,-49.965,7.44868,-808.904,152.647,2.49928
20555.7,19516,69027.4,217.5,204,69872.9,50727.9,348.847,250.597,-106.326,-175.808,25.5471,2.50754
15647.3,14316,71630.4,147,124,77691.9,74672,294.233,-209.302,68.9533,-442.945,161.227,2.51374
23963.9,22576,69565.1,186.75,196,62443.1,83923.5,345.265,522.713,-106.392,-380.696,33.483,2.52201
20560.3,19304,69801.1,192,188,66930.4,48806.2,312.106,292.608,431.153,-308.051,371.375,2.56333
20973.5,19998,68732.8,216.75,222,63986.2,65980.6,596.676,266.742,-209.93,67.176,-58.834,2.57263
16363.4,14996,71511.8,168.75,164,67434.1,54827.8,856.591,-178.62,68.0837,-850.345,187.986,2.64806
25786.9,18556,91073.9,517.5,412,82317.7,109795,660.817,580.316,-234.672,-741.728,256.822,2.65529
26188.1,25160,68214.1,271.5,252,70607.2,58822.6,404.446,194.731,-156.298,-278.549,56.9165,2.67388
18384.3,16999,70876.7,657,611,70470,60550.9,413.606,-246.473,220.025,-3.06299,325.579,2.68422
24374.5,23425,68192.3,152.25,161,61974.3,67058,238.56,134.683,5.56363,-478.351,166.437,2.68938
20045.5,19250,68244.3,144,166,56850.5,48808.5,278.1,-455.767,-128.155,-551.461,342.989,2.69042
25778.3,24662,68502.4,132.75,166,52409.1,73094,207.994,-196.156,64.1542,-478.799,182.205,2.69352
40660.6,31830,83717.7,280.5,246,74727,92810.3,527.623,252.074,159.555,-618.114,75.0615,2.72141
25734.7,24572,68637.1,132,136,63608.5,53687.3,874.224,296.188,-162.814,-591.787,-28.9718,2.73278
26853.4,25831,68130,129,115,73514.3,67377.4,369.104,356.532,168.886,-476.663,-189.786,2.73898
23157.4,21995,68999.5,198,207,62686.6,66066,297.873,130.566,-185.487,-404.222,16.6887,2.74827
18454.3,17177,70409.2,286.5,281,66818.7,90416.2,320.823,552.514,-109.683,-793.11,115.887,2.75137
22632.1,21604,68654.6,137.25,112,80310.9,52337.5,434.484,13.4106,-109.669,-42.6174,84.3873,2.75861
20588.7,19445,69390.6,498,433,75374,58378.1,369.059,647.874,-127.222,-567.751,-24.8682,2.76894
22105.4,21047,68831.6,162.75,147,72557.7,60464,262.765,571.57,83.0704,-343.599,-39.3236,2.77204
15218.9,13953,71482,300.75,257,76692.4,61037.5,551.8,-54.1017,-82.4944,-279.582,108.321,2.7803
27960.9,26688,68661.8,154.5,144,70314.7,65817.2,484.048,189.929,-178.043,-506.436,105.558,2.78754
26384.2,24885,69484.1,150.75,133,74282.4,67354.4,327.215,-59.624,-212.201,-658.089,115.741,2.79064
27302.2,25898,69089.4,157.5,154,67025.5,65697.4,282.663,118.914,404.612,-436.58,292.232,2.7989
27570.8,25928,69688.5,189.75,188,66146,78079.8,996.715,307.665,323.143,-1076.46,68.3917,2.8082
25532.8,24337,68756,144.75,161,58921.3,66172,166.463,506.425,-20.5788,-559.828,116.987,2.83196
24625.3,23088,69899.6,210.75,212,65149.6,83454.7,555.54,546.35,54.8598,-944.44,126.146,2.83403
16115.2,15701,67265,149.25,129,75823.6,28266.4,346.904,221.48,69.0085,-124.777,125.517,2.83506
25932.1,24653,68936.2,115.5,141,53683.7,56267.9,299.905,-64.5617,-176.187,-136.521,108.662,2.8361
23701.9,22764,68236.2,243,236,67479.9,60225.5,447.132,-27.6948,-91.1116,-607.836,-162.792,2.85056
12335.4,10837,74597.5,149.25,145,67456.9,66197.4,301.783,536.283,-41.902,-653.68,169.76,2.90429
23311.2,21366,71502.5,249,230,70949.8,67288.7,370.473,-34.0103,145.263,-490.773,195.171,2.93528
19956.4,18824,69478.5,186.75,184,66515.5,53062.6,1477.82,-94.8971,-17.0544,-443.874,-90.0754,2.93631
27488.3,26588,67755.2,168,172,64011.9,83533.5,353.049,-468.361,-295.87,-903.408,82.5095,2.94251
25587.5,24418,68675,140.25,162,56737.2,51177.2,229.497,-227.454,22.7348,-469.964,61.4129,2.94665
22150.3,21073,68886.2,147.75,161,60142.5,47518.9,320.578,262.098,-45.5951,-580.421,-186.759,2.94768
22783.9,21472,69540,178.5,164,71330.3,49124.8,317.204,264.277,145.725,-135.237,-9.10918,2.95491
18313.7,16911,70971.9,225.75,219,67555.9,62329.7,1047.55,40.0656,349.544,-254.263,454.319,2.95594
26412.5,25407,68129.7,122.25,159,50388.5,47923.3,236.635,-77.5499,621.402,-168.783,-67.3116,2.97144
24374.5,23608,67663.7,335.25,348,63134.9,46944.8,358.259,437.91,404.004,-388.949,222.956,2.97764
25840.3,24549,68983.3,127.5,129,64774,56139,239.494,56.6817,-189.018,-309.01,105.601,2.98384
26639.6,24901,70111.7,152.25,161,61974.3,80481.6,267.885,438.923,-466.113,-682.087,5.85129,2.99004
26839.6,25645,68588.7,155.25,157,64805.5,66830.9,220.456,266.533,-204.519,-566.96,247.082,2.99314
27574.8,25998,69510.8,118.5,122,63655.9,56065.2,275.353,185.298,-349.881,-448.77,249.176,3.00037
17901.2,16696,70266.6,365.25,364,65761.1,52825.7,407.319,505.002,-21.9687,-201.781,143.461,3.0045
25996.1,24100,70692.1,192,176,71493.8,83002.5,662.056,-213.198,139.993,-728.506,184.308,3.03757
26999.3,25937,68220.1,127.5,133,62825.9,50345.2,313.677,-24.0204,49.9278,-562.146,360.385,3.0665
21206.5,19948,69670.5,139.5,156,58604.3,46154.7,407.545,519.007,-164.349,-469.492,157.067,3.07269
22617.5,21560,68750.6,195.75,200,64143.4,83968.9,256.304,103.089,-392.345,-193.502,21.0004,3.08406
15259.2,13814,72392.3,81,82,64736.8,59831.1,260.306,-26.2569,8.96971,-675.104,120.863,3.11712
18067.5,16569,71463.1,211.5,237,58484.7,54078.3,551.191,-159.424,11.8178,-689.491,40.3286,3.12952
26844.8,25500,68992.3,138.75,172,52867,63613.6,325.76,494.94,344.811,-683.736,308.57,3.15742
27245.5,25973,68746.7,121.5,145,54914.6,57965.2,333.888,175.578,590.77,-276.298,-13.3701,3.17291
20796.6,19628,69437.8,156.75,136,75535.1,70351.1,149.01,360.599,-174.08,-612.356,2.49585,3.17705
36612.8,27801,86308.4,311.25,297,68680.4,127084,586.203,116.42,-410.174,-539.22,149.351,3.19254
38324.2,29476,85208.9,318.75,272,76800,111173,522.785,-164.913,-341.331,-1248.32,461.076,3.20908
25460.2,24073,69312.4,129,189,44730.9,70172.4,223.474,-81.3832,-313.048,-505.504,130.588,3.21321
28673,27300,68832.1,175.5,196,58681.5,60424.5,252.225,-345.084,-347.447,-107.933,-41.9586,3.21631
24546.7,23341,68921.4,149.25,169,57877.2,58434.2,307.193,-84.3612,-102.151,-381.109,-79.0097,3.24214
39139.3,29861,85899.2,381.75,325,76979.6,138194,685.603,253.67,-123.801,-837.693,164.274,3.25144
24465.5,23258,68938.6,142.5,158,59106.8,72917.6,215.36,123.348,-137.541,-581.661,38.0841,3.2752
14044.8,12141,75812.5,465,461,66104.6,70848.5,473.48,-216.496,292.561,-573.223,74.3495,3.30723
20542.5,19417,69334.8,158.25,173,59948.4,67457.8,178.761,-92.2548,-31.3607,-625.154,209.101,3.32273
25346,23776,69863.5,163.5,160,66969.6,80341.4,249.952,170.824,-242.849,-848.735,83.2779,3.32376
11826.5,10822,71619.3,225.75,230,64325,42960.6,266.116,113.654,-320.544,-412.533,-23.3558,3.33306
26211.9,24781,69320.2,154.5,169,59913.1,58669.4,449.979,103.207,169.671,-930.892,19.1963,3.35372
17280.8,15461,73249.7,164.25,165,65238.1,51530.1,348.71,-194.116,-195.455,-297.786,-47.6369,3.35889
24823.3,23445,69388.7,177.75,193,60357.6,54001.4,310.097,-75.4408,82.9199,-469.688,12.2851,3.36199
25130.2,24086,68377.1,133.5,134,65291.5,51813.3,170.968,125.914,-188.071,-822.246,34.7491,3.37439
