"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
23403.6,22599,67869.3,144.75,151,62823.4,54139.2,173.436,-146.54,-476.784,185.636,4.44811,0.640045
21705.4,21070,67512.4,191.25,186,67385.8,54100.1,287.297,3.98759,-236.345,-401.461,24.0598,0.653487
21289.6,20120,69345.8,188.25,200,61685.8,47653.1,200.087,371.411,-165.861,14.589,35.8057,0.663827
27071.9,25784,68809.5,145.5,152,62733.5,86441.2,225.846,-127.904,44.3819,-781.724,-9.60669,0.668997
26869.9,26428,66631.9,144,140,67408.5,67070.6,292.755,-341.613,-219.53,-617.297,-28.1014,0.672099
24226.6,23421,67790.3,218.25,201,71160.4,60841.7,416.465,17.8644,-313.427,-178.336,-7.51096,0.675201
11008.1,10212,70645.3,222,196,74229.5,29031.4,192.712,352.516,331.529,70.1121,-29.4436,0.688643
11468.2,7153,105072,648.75,545,78011.9,14507.7,6268.5,3050.91,5359.38,-26.9695,1320.33,0.737241
19830.4,18657,69657.6,174,161,70827.7,65747.6,338.595,305.202,-300.48,-363.601,40.0184,0.740342
25791.5,25340,66703.6,202.5,188,70590.6,51834.6,227.6,62.7899,82.2027,-307.69,188.327,0.751716
22175.3,21032,69098.7,183.75,152,79225.3,62792.9,227.604,-734.226,-187.535,-343.378,44.182,0.784804
25877.9,24529,69140.1,277.5,245,74229.6,57219.8,572.727,241.217,-166.948,-473.678,180.775,0.78894
12059.5,11429,69151.5,108,85,83269.3,15049.3,147.518,-382.396,282.772,295.959,-198.332,0.80445
25844.3,25124,67414.9,234.75,240,64102.4,62162.5,903.337,343.553,390.567,-261.031,-77.44,0.844776
16274.3,14487,73621.3,327,307,69805.5,65572.3,379.973,-114.629,1.61356,-73.8003,210.446,0.858218
26602,25689,67865.1,177,217,53455.6,58538,290.733,-123.542,-115.689,-438.184,-53.1419,0.858218
25690.5,24840,67779.9,108,124,57079.7,49873.2,326.087,21.8861,68.1628,-452.34,68.4559,0.872694
22212.3,21152,68821.2,131.25,112,76800,43273.1,288.235,-357.486,-402.496,-160.485,-29.1562,0.883034
21102.8,19908,69469.4,221.25,192,75520,57521.2,379.721,41.4905,-419.507,-427.642,-29.4647,0.9337
26477.9,25364,68414.1,132,116,74575.5,57660.3,235.761,27.6149,134.254,-300.239,-43.8044,0.934734
20100.3,18825,69975.7,281.25,297,62060.6,69221.1,378.682,-147.491,-111.734,-344.096,22.2974,0.960584
15551.6,14512,70230.7,163.5,144,74410.7,47923.9,292.132,412.461,254.386,-84.4418,-211.214,0.962652
21219.7,20220,68776.1,221.25,236,61440,47647,868.728,-65.5632,-146.697,-557.236,182.927,1.00298
21932.5,20861,68902.1,174.75,185,61905,56113.8,304.221,606.22,-95.3902,-647.443,-91.6407,1.00401
22603.7,21565,68692.6,153.75,185,54465.7,69169.7,345.084,-208.283,171.969,-744.807,178.634,1.01745
25694.5,25109,67064.1,148.5,113,86124.7,58304.4,232.258,182.848,-229.317,-50.2264,404.073,1.02159
25778.9,25006,67561.7,108,106,66772.5,49099.6,286.841,560.232,-348.199,-417.786,-102.392,1.02573
26367.7,25716,67196.7,155.25,144,70656,67598.6,344.929,-54.8444,44.0531,-509.031,-39.8492,1.03193
23280.8,21876,69744.6,186.75,192,63744,64962.6,281.493,-78.846,-148.788,171.502,346.291,1.04847
26810.5,26021,67524.5,119.25,117,66796.3,53106.1,251.206,-162.947,-411.297,-374.807,158.473,1.05261
20650.1,19445,69597.5,126.75,129,64392.9,61177.3,995.874,235.029,11.5146,-453.807,25.8997,1.10328
27640.8,26304,68866.6,146.25,128,74880,66412.9,398.021,-188.076,50.6244,-444.18,-67.9217,1.10534
26689.7,25872,67607.4,250.5,240,68403.2,53920.8,212.041,-200.346,-229.864,-301.774,108.736,1.11258
26669.3,25218,69307.6,156.75,166,61884.1,68966.5,328.059,34.4095,157.458,-461.567,-175.896,1.12706
26096.4,25056,68257.3,153.75,116,86863.5,66226.6,319.373,-468.476,105.012,-401.163,175.497,1.14567
24915.7,23737,68790.2,126,121,68244.1,56473.9,262.702,-62.1992,-510.708,-581.015,43.7818,1.14981
26755.1,25317,69258.6,257.25,257,65599.8,79400.6,403.05,360.046,-297.441,-339.652,323.322,1.16532
25786.2,24505,68962.4,168,189,58254.2,71634.7,340.053,-66.5352,-99.5797,-535.98,221.135,1.16738
24698.5,23505,68863.8,167.25,129,84968.2,57539.7,432.867,486.834,-201.084,-716.842,-16.1168,1.18289
26510.2,25172,69020.1,165,148,73063.8,59815.3,226.986,880.677,389.806,-290.459,62.3206,1.18703
22573.3,21456,68948.8,149.25,164,59641.8,50926.5,247.943,455.767,-62.7449,-747.491,-88.8957,1.1984
14095,13029,70897.8,300.75,277,71155.1,44659.1,399.092,106.131,-402.493,-113.241,295.786,1.20771
