FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.53E+06,1.07E+06,851713,335326,457814,346614,792490,271979,739747,4915.57,65565.8,49390.7,16277.2,7227.6,6455.14,1428.56,1.8087
1.06E+06,755832,840529,233157,356254,277571,770082,195982,713812,1226.88,19162.9,63065.7,5931.63,4614.7,5567.14,458.321,1.883
2.05E+06,1.41E+06,870878,160755,258362,196477,788983,137001,704031,1147.89,39859,67547,9056.12,1901.14,3531.7,95.8862,1.8997
1.63E+06,1.28E+06,758874,139956,197253,157658,750686,122481,685604,1215.99,26017.7,36849.2,53335.1,2700.99,13795.6,-446.52,1.9222
1.32E+06,1.00E+06,791447,276789,368814,268972,822719,220333,753739,1601.14,218487,43753.2,19030.3,4145.99,9276.43,1595.27,1.9747
1.23E+06,928524,794365,207839,370281,297551,746656,178534,698486,2336.58,96169,69675.6,5302.77,6945.81,4111.92,995.582,2.004
1.63E+06,1.14E+06,859594,342873,684689,483053,850452,265472,774936,2010.04,6058.39,66330.8,13624.9,13373.9,12007.7,1010.15,2.0118
1.40E+06,1.08E+06,777674,113436,142633,113613,753256,98866,688425,1623.14,10090.2,64622.6,62060.3,2535.43,9818.42,-411.323,2.022
831259,565127,882555,330826,416948,285422,876487,261137,760121,2643.12,21572.9,90655.2,21944.5,8751.45,6190.14,639.413,2.0279
1.50E+06,1.04E+06,861957,347166,442873,314018,846205,278580,747719,2726.14,60252.3,108196,14267.1,14587,12856.8,803.217,2.0425
1.72E+06,1.25E+06,826268,219135,294150,215270,819854,175266,750178,1551.91,4557.63,45101.6,10288.2,5712.56,5025.56,287.739,2.045
1.51E+06,1.18E+06,767222,155222,180345,144617,748230,132473,703034,1071.71,10222.4,104373,14467.2,6913.99,3667.77,716.289,2.0734
1.79E+06,1.22E+06,880921,355783,624367,448323,835604,274726,777029,2129.65,6150.41,112106,15460,11858.9,12036,1329.67,2.0741
1.02E+06,660395,925078,335240,525019,372162,846436,269167,747284,1423.65,14314.7,80907.9,15488.2,10190.4,6579.63,1052.45,2.0756
1.39E+06,994189,841282,319868,507318,353514,861044,238064,806174,9208.62,195130,96416.2,18838.6,10481.2,10776.4,3793.37,2.0937
1.55E+06,1.13E+06,827602,224942,298547,232232,771334,187551,719618,1212.38,54403.6,78684.3,7424.67,6484.02,7649.09,833.349,2.1026
686769,419197,982978,240269,365227,245389,893014,182110,791616,1364.23,118010,18387,8212.87,3445.5,7954.82,625.223,2.1445
1.93E+06,1.29E+06,899587,257252,392945,290640,811200,201824,764780,1847.05,2868.67,184753,37685.7,20028.2,8641.21,226.878,2.1488
1.87E+06,1.23E+06,915036,267942,322166,231091,836466,215845,744819,2520.72,4731.13,103919,20670.3,8115.27,7844.01,556.42,2.1885
2.19E+06,1.45E+06,906148,220677,316953,218738,869406,177811,744644,2757.32,45717.5,148796,19960,4567.98,5128.55,1691.76,2.1887
1.66E+06,1.11E+06,893991,336059,602748,427192,846572,262352,768568,3510.55,51353.9,111987,21950.4,9843.03,10252.3,677.042,2.1992
1.74E+06,1.12E+06,925997,527183,753676,513279,881013,381530,829057,3438.28,45199.7,199669,66843.8,19394,10545.3,2087.63,2.2071
