"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.10838e+06,857838,499748,488311,294580,379670,2880.07,-2232.12,2.36642e+06,95858.2,25347,8617.08,4098.26,0.560902
921541,582231,961616,696384,429092,694200,5370.94,2071.86,2.02108e+06,275804,49372.4,23036.8,11598.7,0.596273
2.49691e+06,1.5678e+06,754742,533074,281949,497639,27368.9,5713.63,1.09275e+06,479401,58837.1,64904.4,13805.1,0.637812
1.8965e+06,1.25937e+06,666699,525031,320528,461863,13172.6,5768.08,1.07952e+06,304118,40782.4,41663,11007.1,0.653169
2.02955e+06,1.3594e+06,891468,551451,316998,581305,16618.5,6619.83,973554,312965,51523.2,51631.7,18840.2,0.661729
1.17071e+06,715409,561783,453206,231538,374338,11907.7,564.21,281328,222054,44162.9,26605,8083.48,0.665505
1.77151e+06,1.28444e+06,429343,308526,218291,335439,7765.13,567.201,341835,225115,57721.5,25819.7,7030.85,0.705408
1.18744e+06,825349,372442,288667,174600,281888,6990.1,-1231.61,412876,226562,47117.9,25896.1,3736.42,0.712331
1.5484e+06,1.03515e+06,587927,486157,304586,415816,12410.5,4848.1,312610,311185,42199.8,33855.7,11496.5,0.718373
1.34439e+06,877312,543073,385493,254768,414393,7255.29,215.946,1.01931e+06,265626,44255.6,25637.2,9293.67,0.732974
1.58415e+06,1.06525e+06,671866,496139,314667,488330,9705.25,2106.45,714833,216680,36014.8,26897.4,9297.73,0.73524
1.6851e+06,1.11205e+06,536503,449372,292435,390298,10597,698.917,212488,168756,46975.4,36159.2,6834.31,0.770737
1.77448e+06,1.10789e+06,702393,482378,256234,462103,15137.9,4656.74,793816,301712,53718.5,50228,12868.3,0.772877
928909,631491,456912,312656,204171,353917,9786.47,322.379,843193,143170,24416.1,19168.2,19868.7,0.783073
1.39413e+06,925667,644906,437068,269859,466970,8521.37,3453.07,471054,277271,34385.2,30923.6,9096.08,0.7978
1.17656e+06,760876,715766,577548,358646,501778,10484.8,2046.42,996565,288446,29536.3,30113.8,11850.9,0.83871
1.4416e+06,1.05285e+06,511892,384970,270720,409551,6577.31,-420.518,520815,168130,26851.1,17142.1,6076.14,0.893592
1.59915e+06,1.0654e+06,416863,301069,182258,304986,9879.53,1496.1,152753,238723,48884.2,35569,6983.37,0.899256
803705,495544,604136,372331,231640,405775,5482.8,1693.14,552999,242342,28157.1,59460.1,10808.1,0.915746
1.89924e+06,1.128e+06,722834,532248,310912,492831,13366.9,6000.28,234681,345060,49558.6,47512,14261.6,0.935382
1.33127e+06,953944,510570,398490,270744,382367,7833.76,2114.54,329328,188305,37831.2,23018.4,7725.12,0.941928
1.24245e+06,824490,712420,479692,292232,475394,12380.1,5642.86,237686,201651,42338.2,32794,11327,0.950991
1.38742e+06,968545,465319,422334,297311,360485,5895.83,2146.17,388731,135765,18534.5,29354,5731.49,0.971005
1.75708e+06,1.18252e+06,438844,332163,214385,326048,9813.99,1784.76,441607,340489,27818.6,61528.8,8208.26,0.998194
2.13148e+06,1.43234e+06,659556,484303,298604,470620,16615.9,3393.3,535819,269693,34686.8,34103.7,12664.9,1.0245
1.53615e+06,1.13501e+06,532546,358377,250692,436051,5539.1,28.8273,1.13777e+06,185722,17824.4,23569.5,6388.69,1.04968
1.60617e+06,1.23218e+06,461768,285790,198555,368568,5055.52,-2157.34,2.54855e+06,108286,19936.6,11268.6,3857.16,1.05975
1.59419e+06,940493,702886,556871,322425,463998,10570.2,5627.04,254241,236239,52771.7,43533.7,12172.1,1.09864
1.56188e+06,987350,734789,605137,360504,511286,7295.17,2018.56,1.94108e+06,225799,29036.6,33797.2,9440.89,1.11954
1.61646e+06,1.09454e+06,697362,497882,328141,515637,6901.19,-381.622,2.15555e+06,210456,32738.2,22022.2,8342.99,1.14673
1.40622e+06,1.07281e+06,358893,235762,160381,267912,10921.2,2823.65,812236,206033,18562.7,26411.8,7965.47,1.21055
1.84634e+06,1.27114e+06,648972,464255,295185,467295,19513.2,1838.09,507962,313795,30218.6,30322.3,8316.96,1.22704
1.41461e+06,1.00663e+06,514268,348108,226947,389665,11075,2148.63,1.49911e+06,161262,19375.7,19620.7,6621.67,1.23711
1.45731e+06,1.0214e+06,700946,504032,346065,542321,5827.01,-158.793,778097,234093,29775.5,28220.7,7106.08,1.30281
1.21213e+06,935604,362017,242765,185899,319647,1894.07,-2328.12,1.26817e+06,100899,16572.3,4941.96,3514.83,1.33667
1.60314e+06,1.16068e+06,378062,246803,166416,283394,11380.6,3675.67,461927,194608,24284,33908,9004.98,1.34032
1.25697e+06,826635,781316,589596,365296,559345,10419.7,6314.12,295257,272864,33321.8,29423.2,10065.3,1.37607
1.08897e+06,801791,428874,276831,182158,346937,5253.46,-1334.62,1.31834e+06,120077,24190.3,15509.7,4335.88,1.37947
2.85811e+06,1.8406e+06,373869,286391,169933,261871,13319.3,2279.53,231654,153201,20170.1,24289.2,6097.87,1.41019
1.38024e+06,1.00851e+06,488077,342300,239878,394536,7318.75,-730.54,810381,166586,27062.8,18275.3,6189.94,1.41472
1.04703e+06,673671,530853,381894,250559,386150,16778.5,6516.94,443845,161092,20565.1,26800.8,12249.3,1.41661
1.49282e+06,1.13266e+06,454613,277536,196082,380710,2123.91,-855.4,2.44087e+06,92306.2,11969.8,8075,3442.59,1.42944
1.55627e+06,1.08743e+06,477363,334973,234050,366253,12357.5,2120.45,135379,165679,31257.7,23202.6,10610.5,1.44669
1.18396e+06,778503,752289,648908,427261,560954,16860.4,5805.36,445467,304575,33971.1,29068.6,11547.6,1.45563
1.792e+06,1.20256e+06,673869,456770,281131,482110,14285.2,2741.36,2.52839e+06,272641,31993.9,30978.7,10168.5,1.46217
1.29272e+06,929781,672111,541631,391255,542487,4902.81,-21.9825,2.43676e+06,154482,21523.5,14218.5,7088.4,1.49515
1.5676e+06,1.16877e+06,545863,375480,251695,410438,4883.36,840.667,1.61687e+06,147710,21107.7,16678.3,7028.76,1.49666
1.24394e+06,840156,648981,520279,356446,499174,4893.65,-339.568,1.31381e+06,193016,20982.9,22848.4,6503.28,1.50006
910770,584241,535509,351197,213704,386739,4198.04,4293.71,1.80371e+06,167747,21385.5,21398.5,6667.35,1.50296
1.5026e+06,965829,669013,477223,266568,442855,12233.8,3860.1,462758,425928,39399.9,45928.3,11781.6,1.51114
1.48832e+06,1.12387e+06,552085,414771,305591,435267,7003.08,548.695,1.51257e+06,195338,19156.3,18882.6,4884.46,1.53732
1.29374e+06,942739,812457,569006,368618,610514,5257.59,4803.51,1.00408e+06,259632,28956.3,22898.7,9701.73,1.56766
1.504e+06,1.05615e+06,395169,214834,143696,298676,13130.9,3820.31,164703,264180,24456.5,38690.5,6086.61,1.59044
985582,627780,683482,539981,333504,464076,8998.6,1867.62,584083,142128,39337.9,27850,10119.1,1.61398
1.39375e+06,980279,507604,358238,244123,379994,7211.12,5352.72,640712,192005,19364.2,22904.7,6867.03,1.6175
1.09438e+06,676319,423679,290962,176974,314978,4626.53,-1552.74,868736,211274,22573,31858.1,5795.38,1.64243
1.40515e+06,893535,471703,335440,189338,300716,11631.1,5274.38,421687,179560,31205.7,44041.9,12861,1.68875
1.0415e+06,691607,686770,537128,348900,509486,11625.2,2978.77,477733,269217,27154.9,30307.1,10305.7,1.70171
2.05146e+06,1.38558e+06,688855,401103,254118,494782,8704.38,4448.34,405248,323334,59062.4,40254.1,12805.8,1.70952
1.13387e+06,714777,650331,472228,302264,498558,7950.47,2350.8,284127,206749,55916.7,29650.2,17567.1,1.71141
1.86429e+06,1.0657e+06,1.15419e+06,896288,480390,709902,15276.4,4306.55,784186,496288,39511.6,59230.3,22927.2,1.72928
1.72994e+06,1.14631e+06,492529,308608,194916,369306,12340.9,5077.9,1.24968e+06,214946,20360.4,26460.5,8728.32,1.74023
1.15992e+06,762551,978133,732515,416426,644017,8895.82,6291.76,1.73306e+06,272547,35568.6,38155.7,12517.5,1.75269
1.51164e+06,1.0414e+06,427298,314446,203780,316043,23992.2,3695.39,297717,316777,22777,44784.1,9768.89,1.75634
867452,566927,596392,337390,213027,426809,11583.8,1776.77,2.05665e+06,188104,16091.8,24714.3,9770.53,1.77246
1.55657e+06,1.16917e+06,428769,351024,243704,333361,12466.6,2536.85,558314,256787,21739.3,49975.8,6601.84,1.78026
1.50255e+06,1.1706e+06,395506,166898,118405,316634,6057.34,1031.73,1.74489e+06,153343,19795.9,21093.7,5756.12,1.7902
986185,626681,600118,407288,241020,427952,5334.38,-1376.35,1.75533e+06,248886,26128.9,28852.2,8036.87,1.80241
1.26763e+06,813115,501864,397257,225373,341369,9557.59,2134.17,376460,249321,30166.2,32399.8,7906.6,1.80455
1.7233e+06,1.19646e+06,748450,367195,224558,540589,9943.28,2428.03,2.17995e+06,301149,26547.8,36306.6,8607.55,1.80833
1.47785e+06,1.10585e+06,450176,194749,132971,349731,5790.24,3186.02,1.57435e+06,169068,26098.8,25000.1,5364.63,1.81664
1.89056e+06,1.36288e+06,543391,370526,246810,404283,6648.17,671.423,1.34123e+06,211183,50593.7,21710.7,8329.18,1.81802
1.5519e+06,988561,1.02038e+06,676710,412400,729752,7428.23,1386.88,2.93304e+06,143704,51924.1,20505.6,12069.7,1.82092
1.50415e+06,1.165e+06,523124,376830,295904,445063,3800.69,663.236,2.5878e+06,162105,18106.1,14159.3,4743.14,1.83174
1.45615e+06,973280,884879,650578,400135,619769,10582.4,1867.64,1.43814e+06,289121,40971.6,32346.6,12502.1,1.83413
1.43051e+06,849590,411034,301525,173466,288526,12134,2647.29,185659,227504,31793.6,40794.6,8253.7,1.84848
1.92155e+06,1.18803e+06,886891,476345,259336,551760,9656.42,4185.57,399913,310987,41928,49730.4,17786.6,1.87492
1.4476e+06,1.05566e+06,899637,481262,293149,630454,16500.8,5328.19,932613,296200,28273,40035.3,14454.8,1.88637
1.56389e+06,1.25103e+06,408255,203868,130664,304929,3257.3,1973.06,1.94089e+06,122434,18314.5,20803.1,4688.56,1.88725
1.53147e+06,1.07736e+06,573459,372977,241044,415371,13368.3,4873.73,518911,236282,30229.6,35026.2,11133,1.88977
1.56338e+06,979264,537307,376402,242270,391014,14414.9,4673.54,386476,344235,28261.2,45603.2,9152.35,1.90765
866689,588509,735903,542691,375208,567633,6974.42,2285.59,307902,217789,20819.6,22703.7,6527.43,1.91797
1.8295e+06,958949,898619,628371,362381,603729,9537.99,6395.76,657459,441774,39951.8,53672.3,16434.2,1.93282
984729,668771,814723,520793,332653,593064,14086.6,3669.63,541448,358288,35530.1,34617.1,12526.1,1.9376
2.1661e+06,1.51811e+06,699331,438142,255848,474817,16362.2,5111.79,1.81956e+06,276506,34915.7,35521.4,13386.4,1.9483
1.56482e+06,1.07639e+06,655122,488340,330161,487159,5880.52,2484.24,430665,198841,43264.5,29975.9,10692.8,1.97071
1.99276e+06,1.29807e+06,821058,636919,377192,563224,28574,5843.88,316026,268424,42341.8,52399,12426.8,1.99702
1.25915e+06,787955,392662,288590,174378,281493,8286.13,4278.36,146378,263900,33433.9,33399.2,6496.1,2.02559
1.29712e+06,890630,746086,507237,314698,532718,10491,1635.44,987579,265592,25770.3,32283.2,8327.1,2.03239
1.24483e+06,848793,588519,320632,211917,439813,3379.7,-52.4193,1.12227e+06,162020,17669.4,17110.6,7999.67,2.0334
1.16574e+06,838831,680798,522062,370520,531252,4079.65,1633.7,1.80126e+06,163447,33884.2,25238.5,7225.56,2.06159
991580,607349,521694,394908,259806,399716,6293.86,358.952,846068,148676,26815.5,29105.5,7088.94,2.11861
1.25662e+06,732674,434204,301749,169353,303997,14002.6,5510.24,191127,277438,33414.2,38893.8,8391.37,2.14908
1.81e+06,1.42132e+06,447465,203315,142968,354993,12876.2,1438.83,1.26437e+06,150688,16424.5,16529.3,6074.06,2.15474
1.17609e+06,859566,447126,314674,225626,364323,5294.52,204.978,1.71294e+06,129988,17798.4,14394.3,4985.13,2.1633
1.48182e+06,829169,737198,576658,322235,507660,5422.3,-802.788,1.23189e+06,212485,33045,27589.1,10085.9,2.18999
909113,594007,904689,569307,354323,639336,13539.7,3276.57,1.01192e+06,216524,34975.1,28702.2,10513.2,2.19615
1.43057e+06,1.01944e+06,716708,592168,388949,514276,7188.5,1561.86,1.91293e+06,221731,48458.9,24243.7,9261.53,2.25632
1.6756e+06,1.08662e+06,653138,510359,305217,459808,18612.8,2688.59,473975,296113,37929.2,39116.9,12163.8,2.2601
1.60055e+06,1.06383e+06,797286,499745,298342,548191,12007.7,5837.43,980453,316546,35149.3,51851.6,14105.8,2.27029
1.42652e+06,947576,513560,365352,216051,362974,8977.86,3597.51,378857,340752,55544.9,35228.4,8677.68,2.2781
1.24431e+06,960737,449040,228399,160633,351205,3140.36,1100.83,1.82454e+06,101170,10625.3,15429.7,5063.63,2.30718
1.8304e+06,1.17374e+06,653001,365601,189292,401588,23519.1,2881.04,513937,269869,30851.9,36091.7,12198.8,2.3146
1.16451e+06,806018,353944,284405,184326,262816,15050.5,5434.02,180529,192186,22378.2,27247.4,5724.54,2.32782
